position,workId,canonicalTitle,genres,themes,progression,problemSolving,strategy,pacing,mysteryReveal,worldBuilding,characterArcWeight,relationshipStructure,comedy,darkness,mentalStress,romance,emotionalWarmth,factorConfidence,evidenceName,evidenceUrl,evidencePublishedAt,retrievedAt,japaneseEvidenceUrls,koreanEvidenceUrls,koreanQueries,notes
11,work-0e29e324e16f7d5cda41,仮スマ,comedy;romance;sliceOfLife,school:2:0.75,unknown,2,0,2,2,2,2,2,4,0,0,unknown,unknown,0.82,Official Rakuten Books and Honto reviews,https://books.rakuten.co.jp/rb/1667074/,2008,2026-08-26,https://honto.jp/ebook/pdseries-review_06C-MBJ-27537-9-169469X.html,,카리스마 만화 리뷰;카스마 만화 1권 리뷰,Conservative mappings: problemSolving=2;strategy=0;pacing=2;mysteryReveal=2;worldBuilding=2;characterArcWeight=2;relationshipStructure=2;comedy=4;darkness=0;mentalStress=0. Honto direct reviews describe recurring disguise and identity gag in a rural-city visual-kei setup. Korean Hangul-title searches were run but no independent Korean body was retained. Official Rakuten page identifies the work. Image analysis is optional and was not used.
12,work-0efbd1c37e95f5845317,いなかっぺ大将,comedy;sports,school:1:0.55,2,2,0,2,0,2,2,2,4,0,0,2,2,0.80,Official Rakuten Books and Japanese review,https://books.rakuten.co.jp/rb/4036815/,1968,2026-08-26,https://haruichiban0707-books.hatenadiary.com/entry/2023/07/25/200000,,시골 촌뜨기 대장 만화 리뷰;이나캇페 대장 리뷰,Conservative mappings: progression=2;problemSolving=2;strategy=0;pacing=2;mysteryReveal=0;worldBuilding=2;characterArcWeight=2;relationshipStructure=2;comedy=4;darkness=0;mentalStress=0;romance=2;emotionalWarmth=2. Direct Japanese blog review describes a rural boy arriving in Tokyo and repeated judo and animal slapstick. Korean Hangul-title searches were run but no independent Korean body was retained. Official Rakuten page identifies the work. Image analysis is optional and was not used.
13,work-0f50eef4773267a0c1fa,でこぼこガーリッシュ,comedy;sliceOfLife,school:2:0.72,0,2,0,2,0,2,4,2,4,0,0,2,4,0.84,Official Rakuten Books and BookLive reviews,https://books.rakuten.co.jp/rb/11754357/,2013,2026-08-26,https://booklive.jp/review/list/title_id/255007/vol_no/001,,울퉁불퉁 걸리시 만화 리뷰;데코보코 걸리시 리뷰,Conservative mappings: progression=0;problemSolving=2;strategy=0;pacing=2;mysteryReveal=0;worldBuilding=2;characterArcWeight=4;relationshipStructure=2;comedy=4;darkness=0;mentalStress=0;romance=2;emotionalWarmth=4. Direct BookLive reviews describe a tall and tiny college duo with light yuri-style four-panel friendship and healing reactions. Korean Hangul-title searches were run but no independent Korean body was retained. Official Rakuten page identifies the work. Image analysis is optional and was not used.
14,work-0f6261e1019b8a8021b7,群青にサイレン,sports;romance,sportsCompetition:2:0.90;school:2:0.82,2,2,2,2,2,2,4,4,0,4,4,0,2,0.88,Official Rakuten Books Cmoa and BookLive reviews,https://books.rakuten.co.jp/rb/13450120/,2017-08-23,2026-08-26,https://www.cmoa.jp/title/customer_review/title_id/108796/;https://booklive.jp/review/list/title_id/356449/vol_no/001,,군청에 사이렌 만화 리뷰;군청의 사이렌 리뷰,Conservative mappings: progression=2;problemSolving=2;strategy=2;pacing=2;mysteryReveal=2;worldBuilding=2;characterArcWeight=4;relationshipStructure=4;comedy=0;darkness=4;mentalStress=4;romance=0;emotionalWarmth=2. Direct Japanese reviews describe cousin jealousy and trauma in high-school baseball with detailed psychological growth and team pressure. Korean Hangul-title searches were run but no independent Korean body was retained. Official Rakuten page identifies the work. Image analysis is optional and was not used.
15,work-0f790fe4cb2b3d2a8f34,大正學生愛妻家,historical;romance;sliceOfLife,historicalReconstruction:2:0.84;school:1:0.60,2,2,0,2,0,4,4,2,0,0,2,4,4,0.86,Official Rakuten Books Cmoa and BookLive reviews,https://books.rakuten.co.jp/rb/18009731/,2026-06-26,2026-08-26,https://www.cmoa.jp/title/customer_review/title_id/306520/?site_kbn=1;https://booklive.jp/review/list/title_id/1719182/vol_no/001,,다이쇼 학생 애처가 만화 리뷰;다이쇼 가쿠세이 아이사이카 리뷰,Conservative mappings: progression=2;problemSolving=2;strategy=0;pacing=2;mysteryReveal=0;worldBuilding=4;characterArcWeight=4;relationshipStructure=2;comedy=0;darkness=0;mentalStress=2;romance=4;emotionalWarmth=4. Direct Japanese reviews describe Taisho customs and a servant relationship that develops through marriage and domestic negotiation. Korean Hangul-title searches were run but no independent Korean body was retained. Official Rakuten page identifies the work. Image analysis is optional and was not used.
16,work-0fca8d7b1cfbd8102c01,桃源暗鬼,action;fantasy,combat:2:0.88;school:2:0.82;revenge:1:0.76,2,2,2,4,4,4,4,4,2,4,4,0,2,0.88,Official Rakuten Books and Cmoa reviews,https://books.rakuten.co.jp/rb/16411605/,2021-08-24,2026-08-26,https://www.cmoa.jp/title/209955/,,도원암귀 만화 리뷰;도원안귀 리뷰,Conservative mappings: progression=2;problemSolving=2;strategy=2;pacing=4;mysteryReveal=4;worldBuilding=4;characterArcWeight=4;relationshipStructure=4;comedy=2;darkness=4;mentalStress=4;romance=0;emotionalWarmth=2. Direct Japanese Cmoa reviews cover Oni versus Momotaro battles school trials bloodline secrets and brutal pressure with occasional gags. Korean Hangul-title searches were run but no independent Korean body was retained. Official Rakuten page identifies the work. Image analysis is optional and was not used.
17,work-0fe64d3cc470022fd3b9,ストロボ・エッジ,romance;sliceOfLife,school:2:0.90,2,0,0,2,0,2,4,2,0,0,2,4,4,0.86,Official Rakuten Books and Japanese review,https://books.rakuten.co.jp/rb/4986566/,2009,2026-08-26,https://bookworms.jp/book/B00C1GMYAK,,스트로보 에지 만화 리뷰;스트로보엣지 만화 1권 리뷰,Conservative mappings: progression=2;problemSolving=0;strategy=0;pacing=2;mysteryReveal=0;worldBuilding=2;characterArcWeight=4;relationshipStructure=2;comedy=0;darkness=0;mentalStress=2;romance=4;emotionalWarmth=4. Direct Japanese review describes Ninako gradually naming first-love feelings through quiet conversations and school friendships. Korean Hangul-title searches were run but no independent Korean body was retained. Official Rakuten page identifies the work. Image analysis is optional and was not used.
18,work-10417d42e6e36614454b,がんばれ！キッカーズ,sports,sportsCompetition:2:0.86;school:1:0.58,4,2,2,2,0,2,4,4,2,0,2,0,4,0.88,Official Rakuten Books and Japanese reviews,https://books.rakuten.co.jp/rb/9319788/,1986,2026-08-26,https://www.kawazumanga.com/entry/2021/01/04/%E6%AE%8B%E5%BF%B5%E3%81%AA%E3%81%8C%E3%82%89%E7%AC%AC%E4%B8%80%E8%A9%B1%E3%81%AE%E6%B5%81%E3%82%8C%E3%81%AF%E3%80%81%E3%81%BB%E3%81%BC%E5%90%8C%E3%81%98%E2%80%A6%E2%80%A6_%E3%80%8C%E3%81%8C%E3%82%93;https://manba.co.jp/topics/34334,,힘내라 키커스 만화 리뷰;간바레 킥커즈 리뷰,Conservative mappings: progression=4;problemSolving=2;strategy=2;pacing=2;mysteryReveal=0;worldBuilding=2;characterArcWeight=4;relationshipStructure=4;comedy=2;darkness=0;mentalStress=2;romance=0;emotionalWarmth=4. Direct Japanese episode review describes a weak soccer team practicing positions and adapting to a strong goalkeeper with repeated teamwork growth. Korean Hangul-title searches were run but no independent Korean body was retained. Official Rakuten page identifies the work. Image analysis is optional and was not used.
19,work-10ea8aa950d8d59958a8,うごかし屋,sliceOfLife;mystery,workplace:2:0.80;foundFamily:1:0.58,2,2,0,2,2,2,4,2,0,0,2,0,4,0.84,Official Rakuten Books Cmoa and Manba reviews,https://books.rakuten.co.jp/rb/5894888/,2009,2026-08-26,https://manba.co.jp/boards/15507/books/1;https://www.cmoa.jp/title/93481/,,우고카시야 만화 리뷰;움직이는 가게 만화 리뷰,Conservative mappings: progression=2;problemSolving=2;strategy=0;pacing=2;mysteryReveal=2;worldBuilding=2;characterArcWeight=4;relationshipStructure=2;comedy=0;darkness=0;mentalStress=2;romance=0;emotionalWarmth=4. Direct Japanese summaries and reviews describe moving jobs and ordinary human turning points handled by a fixed three-person workplace. Korean Hangul-title searches were run but no independent Korean body was retained. Official Rakuten page identifies the work. Image analysis is optional and was not used.
20,work-10f4cbd157b818a1f3ce,ファミレス行こ。,sliceOfLife;comedy,workplace:2:0.82;foundFamily:1:0.58,2,0,0,2,2,2,4,4,2,2,2,2,2,0.84,Official Rakuten Books and Cmoa reviews,https://books.rakuten.co.jp/rb/17625528/,2024,2026-08-26,https://www.cmoa.jp/title/0000282014/,,패밀리 레스토랑 가자 만화 리뷰;파미레스 이코 리뷰,Conservative mappings: progression=2;problemSolving=0;strategy=0;pacing=2;mysteryReveal=2;worldBuilding=2;characterArcWeight=4;relationshipStructure=4;comedy=2;darkness=2;mentalStress=2;romance=2;emotionalWarmth=2. Direct Japanese Cmoa reviews describe a late-night family restaurant workplace with ambiguous adult connections and recurring tension. Korean Hangul-title searches were run but no independent Korean body was retained. Official Rakuten page identifies the work. Image analysis is optional and was not used.
"21","work-1111080969feddae8a64","ただいまのうた","sliceOfLife;comedy","foundFamily:2:0.92;school:1:0.58","2","2","0","2","0","2","4","4","2","2","2","2","4","0.84","Official Rakuten Books product + bounded community factor adjudication","https://books.rakuten.co.jp/rb/6243180/","2011","2026-08-26","https://www.cmoa.jp/title/customer_review/title_id/106398/;https://booklive.jp/review/list/title_id/346514/vol_no/001","","다녀왔다는 노래 만화 리뷰;타다이마노 우타 만화 후기","직접 확인한 초반 1~3권 본문: 시ーモア 리뷰는 부모를 잃은 5인 형제가 집을 지키며 웃음과 눈물을 겪고 가족애와 따뜻함을 반복한다고 평가하고, BookLive 리뷰는 형제들이 서로 협력해 밝고 즐겁게 살아가는 홈 코미디로 설명한다. 공식 Rakuten 상품은 작품 식별과 권 범위를 확인했다. 한국어 제목으로 검색했지만 직접 한국 커뮤니티 본문은 찾지 못했다. Conservative mappings: progression=2; problemSolving=2; strategy=0; pacing=2; mysteryReveal=0; worldBuilding=2; characterArcWeight=4; relationshipStructure=4; comedy=2; darkness=2; mentalStress=2; romance=2; emotionalWarmth=4. Art는 사용하지 않았다."
"22","work-118ebbabadf214274ac6","おんなのいえ","romance;sliceOfLife","foundFamily:1:0.62","2","2","0","2","0","2","4","4","2","2","4","4","2","0.84","Official Rakuten Books product + bounded community factor adjudication","https://books.rakuten.co.jp/rb/12235197/","2014","2026-08-26","https://manba.co.jp/boards/25983/free_spaces;https://reviewne.jp/contents/9548;https://www.cmoa.jp/title/70547/","","여자의 집 만화 리뷰;온나노이에 만화 후기","직접 확인한 초반 1~3권 본문: Manba는 29세 주인공이 연인에게 차인 뒤 어머니와 여동생이 있는 집으로 돌아가 함께 사는 여성 가족 이야기로 정리하고, Reviewne와 시ーモア 리뷰는 이별·일의 좌절·가족 관계와 새 연애를 구체적으로 언급한다. 공식 Rakuten 상품은 작품 식별과 권 범위를 확인했다. 한국어 제목으로 검색했지만 직접 한국 커뮤니티 본문은 찾지 못했다. Conservative mappings: progression=2; problemSolving=2; strategy=0; pacing=2; mysteryReveal=0; worldBuilding=2; characterArcWeight=4; relationshipStructure=4; comedy=2; darkness=2; mentalStress=4; romance=4; emotionalWarmth=2. Art는 사용하지 않았다."
"23","work-119459d8de20ac5f45bd","アクタージュ act-age","sliceOfLife","school:2:0.70;workplace:2:0.76","4","4","2","4","2","2","4","4","2","2","4","0","2","0.86","Official Rakuten Books product + bounded community factor adjudication","https://books.rakuten.co.jp/rb/15409255/","2018-08-23","2026-08-26","https://girlschannel.net/topics/2560940/;https://note.com/mgdwp/n/n336632046b0c;https://mattarimangasyoukai.hatenablog.jp/entry/2018/09/02/act-age","","액터주 act-age 만화 리뷰;액터주 액트에이지 후기","직접 확인한 초반 1~3권과 연속 연재 평가: Note 리뷰는 오디션·무대의 긴장과 심리전 및 배우들의 성장·갈등을 설명하고, はてな 리뷰는 주인공이 메소드 연기로 과제를 돌파하며 영화·무대 목표를 따라가는 성공 스토리로 평가한다. Girls Channel 독자 토론은 여러 연기 아크와 인물 관계 및 성장 장면을 구체적으로 논의한다. 공식 Rakuten 상품은 작품 식별과 권 범위를 확인했다. 한국어 제목으로 검색했지만 직접 한국 커뮤니티 본문은 찾지 못했다. Conservative mappings: progression=4; problemSolving=4; strategy=2; pacing=4; mysteryReveal=2; worldBuilding=2; characterArcWeight=4; relationshipStructure=4; comedy=2; darkness=2; mentalStress=4; romance=0; emotionalWarmth=2. Art는 사용하지 않았다."
"24","work-1194dc9f1d6f72a56dbd","はんだくん","comedy;sliceOfLife","school:2:0.88","2","2","0","4","0","2","2","4","4","0","2","0","2","0.84","Official Rakuten Books product + bounded community factor adjudication","https://books.rakuten.co.jp/rb/12765084/","2015","2026-08-26","https://booklive.jp/review/list/title_id/267561/vol_no/001;https://manga.jp.net/manten/handakun/handakun_004/;https://manga4869.hatenablog.com/entry/%E3%81%AF%E3%82%93%E3%81%A0%E3%81%8F%E3%82%93","","한다군 만화 리뷰;한다 군 만화 1권 후기","직접 확인한 초반 1~3권 본문: BookLive 리뷰와 만화天国은 인기자인데 미움받는다고 오해하는 반다의 자기완결적 착각이 반 친구들의 추종과 계속 충돌하는 4컷 학교 개그라고 설명한다. RYOULOG도 피해망상과 주변 학생들의 오해가 매 화 웃음을 만드는 구조로 정리한다. 공식 Rakuten 상품은 작품 식별과 권 범위를 확인했다. 한국어 제목으로 검색했지만 직접 한국 커뮤니티 본문은 찾지 못했다. Conservative mappings: progression=2; problemSolving=2; strategy=0; pacing=4; mysteryReveal=0; worldBuilding=2; characterArcWeight=2; relationshipStructure=4; comedy=4; darkness=0; mentalStress=2; romance=0; emotionalWarmth=2. Art는 사용하지 않았다."
