position,workId,canonicalTitle,blockerCode,blockerDetails,evidenceName,evidenceUrl,evidencePublishedAt,retrievedAt,recheckPath,koreanQueries,japaneseEvidenceUrls
"11","work-0e29e324e16f7d5cda41","仮スマ","SOURCE_INFORMATION_UNAVAILABLE","공식 홍보/상품 또는 수상 페이지와 일본 독립 커뮤니티 평가 경로, 한국어 작품명·통용 표기 변형을 사용한 한국 커뮤니티 검색을 bounded하게 소진했으나 17 Axis·Genre·Theme 필수 coverage를 완전 승격할 신뢰 가능한 잔여 근거가 없다. quota stretching 없이 SOURCE_INFORMATION_UNAVAILABLE로 terminal 차단한다. Art is optional.","Official source listing + Rakuten representative product for 仮スマ; Rakuten product=https://books.rakuten.co.jp/rb/1667074/","https://www.mangataisho.com/archives/2008.html","2008","2026-08-26","C:\Toys\konocomics\data\staging\catalog-expansion\canonical-mapping.csv;C:\Toys\konocomics\data\staging\catalog-expansion\batches\batch-010\frozen-work-set.csv","카리스마 만화 리뷰;카스마 만화 1권 리뷰","https://bookmeter.com/search?keyword=%E4%BB%AE%E3%82%B9%E3%83%9E;https://reviewne.jp/contents?query=%E4%BB%AE%E3%82%B9%E3%83%9E"
"12","work-0efbd1c37e95f5845317","いなかっぺ大将","SOURCE_INFORMATION_UNAVAILABLE","공식 홍보/상품 또는 수상 페이지와 일본 독립 커뮤니티 평가 경로, 한국어 작품명·통용 표기 변형을 사용한 한국 커뮤니티 검색을 bounded하게 소진했으나 17 Axis·Genre·Theme 필수 coverage를 완전 승격할 신뢰 가능한 잔여 근거가 없다. quota stretching 없이 SOURCE_INFORMATION_UNAVAILABLE로 terminal 차단한다. Art is optional.","Official source listing + Rakuten representative product for いなかっぺ大将; Rakuten product=https://books.rakuten.co.jp/rb/4036815/","https://shogakukan-comic.jp/shogakukan-mangasho-archives","1968","2026-08-26","C:\Toys\konocomics\data\staging\catalog-expansion\canonical-mapping.csv;C:\Toys\konocomics\data\staging\catalog-expansion\batches\batch-010\frozen-work-set.csv","시골 촌뜨기 대장 만화 리뷰;이나캇페 대장 리뷰","https://bookmeter.com/search?keyword=%E3%81%84%E3%81%AA%E3%81%8B%E3%81%A3%E3%81%BA%E5%A4%A7%E5%B0%86;https://reviewne.jp/contents?query=%E3%81%84%E3%81%AA%E3%81%8B%E3%81%A3%E3%81%BA%E5%A4%A7%E5%B0%86"
"13","work-0f50eef4773267a0c1fa","でこぼこガーリッシュ","SOURCE_INFORMATION_UNAVAILABLE","공식 홍보/상품 또는 수상 페이지와 일본 독립 커뮤니티 평가 경로, 한국어 작품명·통용 표기 변형을 사용한 한국 커뮤니티 검색을 bounded하게 소진했으나 17 Axis·Genre·Theme 필수 coverage를 완전 승격할 신뢰 가능한 잔여 근거가 없다. quota stretching 없이 SOURCE_INFORMATION_UNAVAILABLE로 terminal 차단한다. Art is optional.","Official source listing + Rakuten representative product for でこぼこガーリッシュ; Rakuten product=https://books.rakuten.co.jp/rb/11754357/","https://www.mangataisho.com/archives/2013.html","2013","2026-08-26","C:\Toys\konocomics\data\staging\catalog-expansion\canonical-mapping.csv;C:\Toys\konocomics\data\staging\catalog-expansion\batches\batch-010\frozen-work-set.csv","울퉁불퉁 걸리시 만화 리뷰;데코보코 걸리시 리뷰","https://bookmeter.com/search?keyword=%E3%81%A7%E3%81%93%E3%81%BC%E3%81%93%E3%82%AC%E3%83%BC%E3%83%AA%E3%83%83%E3%82%B7%E3%83%A5;https://reviewne.jp/contents?query=%E3%81%A7%E3%81%93%E3%81%BC%E3%81%93%E3%82%AC%E3%83%BC%E3%83%AA%E3%83%83%E3%82%B7%E3%83%A5"
"14","work-0f6261e1019b8a8021b7","群青にサイレン","SOURCE_INFORMATION_UNAVAILABLE","공식 홍보/상품 또는 수상 페이지와 일본 독립 커뮤니티 평가 경로, 한국어 작품명·통용 표기 변형을 사용한 한국 커뮤니티 검색을 bounded하게 소진했으나 17 Axis·Genre·Theme 필수 coverage를 완전 승격할 신뢰 가능한 잔여 근거가 없다. quota stretching 없이 SOURCE_INFORMATION_UNAVAILABLE로 terminal 차단한다. Art is optional.","Official source listing + Rakuten representative product for 群青にサイレン; Rakuten product=https://books.rakuten.co.jp/rb/13450120/","https://tsugimanga.jp/winner/2017/comics","2017-08-23","2026-08-26","C:\Toys\konocomics\data\staging\catalog-expansion\canonical-mapping.csv;C:\Toys\konocomics\data\staging\catalog-expansion\batches\batch-010\frozen-work-set.csv","군청에 사이렌 만화 리뷰;군청의 사이렌 리뷰","https://bookmeter.com/search?keyword=%E7%BE%A4%E9%9D%92%E3%81%AB%E3%82%B5%E3%82%A4%E3%83%AC%E3%83%B3;https://reviewne.jp/contents?query=%E7%BE%A4%E9%9D%92%E3%81%AB%E3%82%B5%E3%82%A4%E3%83%AC%E3%83%B3"
"15","work-0f790fe4cb2b3d2a8f34","大正學生愛妻家","SOURCE_INFORMATION_UNAVAILABLE","공식 홍보/상품 또는 수상 페이지와 일본 독립 커뮤니티 평가 경로, 한국어 작품명·통용 표기 변형을 사용한 한국 커뮤니티 검색을 bounded하게 소진했으나 17 Axis·Genre·Theme 필수 coverage를 완전 승격할 신뢰 가능한 잔여 근거가 없다. quota stretching 없이 SOURCE_INFORMATION_UNAVAILABLE로 terminal 차단한다. Art is optional.","Official source listing + Rakuten representative product for 大正學生愛妻家; Rakuten product=https://books.rakuten.co.jp/rb/18009731/","https://hon-hikidashi.jp/news/107527/","2026-06-26","2026-08-26","C:\Toys\konocomics\data\staging\catalog-expansion\canonical-mapping.csv;C:\Toys\konocomics\data\staging\catalog-expansion\batches\batch-010\frozen-work-set.csv","다이쇼 학생 애처가 만화 리뷰;다이쇼 가쿠세이 아이사이카 리뷰","https://bookmeter.com/search?keyword=%E5%A4%A7%E6%AD%A3%E5%AD%B8%E7%94%9F%E6%84%9B%E5%A6%BB%E5%AE%B6;https://reviewne.jp/contents?query=%E5%A4%A7%E6%AD%A3%E5%AD%B8%E7%94%9F%E6%84%9B%E5%A6%BB%E5%AE%B6"
"16","work-0fca8d7b1cfbd8102c01","桃源暗鬼","SOURCE_INFORMATION_UNAVAILABLE","공식 홍보/상품 또는 수상 페이지와 일본 독립 커뮤니티 평가 경로, 한국어 작품명·통용 표기 변형을 사용한 한국 커뮤니티 검색을 bounded하게 소진했으나 17 Axis·Genre·Theme 필수 coverage를 완전 승격할 신뢰 가능한 잔여 근거가 없다. quota stretching 없이 SOURCE_INFORMATION_UNAVAILABLE로 terminal 차단한다. Art is optional.","Official source listing + Rakuten representative product for 桃源暗鬼; Rakuten product=https://books.rakuten.co.jp/rb/16411605/","https://tsugimanga.jp/winner/2021/comics","2021-08-24","2026-08-26","C:\Toys\konocomics\data\staging\catalog-expansion\canonical-mapping.csv;C:\Toys\konocomics\data\staging\catalog-expansion\batches\batch-010\frozen-work-set.csv","도원암귀 만화 리뷰;도원안귀 리뷰","https://bookmeter.com/search?keyword=%E6%A1%83%E6%BA%90%E6%9A%97%E9%AC%BC;https://reviewne.jp/contents?query=%E6%A1%83%E6%BA%90%E6%9A%97%E9%AC%BC"
"17","work-0fe64d3cc470022fd3b9","ストロボ・エッジ","SOURCE_INFORMATION_UNAVAILABLE","공식 홍보/상품 또는 수상 페이지와 일본 독립 커뮤니티 평가 경로, 한국어 작품명·통용 표기 변형을 사용한 한국 커뮤니티 검색을 bounded하게 소진했으나 17 Axis·Genre·Theme 필수 coverage를 완전 승격할 신뢰 가능한 잔여 근거가 없다. quota stretching 없이 SOURCE_INFORMATION_UNAVAILABLE로 terminal 차단한다. Art is optional.","Official source listing + Rakuten representative product for ストロボ・エッジ; Rakuten product=https://books.rakuten.co.jp/rb/4986566/","https://hon-hikidashi.jp/event/104760/","2009","2026-08-26","C:\Toys\konocomics\data\staging\catalog-expansion\canonical-mapping.csv;C:\Toys\konocomics\data\staging\catalog-expansion\batches\batch-010\frozen-work-set.csv","스트로보 에지 만화 리뷰;스트로보엣지 만화 1권 리뷰","https://bookmeter.com/search?keyword=%E3%82%B9%E3%83%88%E3%83%AD%E3%83%9C%E3%83%BB%E3%82%A8%E3%83%83%E3%82%B8;https://reviewne.jp/contents?query=%E3%82%B9%E3%83%88%E3%83%AD%E3%83%9C%E3%83%BB%E3%82%A8%E3%83%83%E3%82%B8"
"18","work-10417d42e6e36614454b","がんばれ！キッカーズ","SOURCE_INFORMATION_UNAVAILABLE","공식 홍보/상품 또는 수상 페이지와 일본 독립 커뮤니티 평가 경로, 한국어 작품명·통용 표기 변형을 사용한 한국 커뮤니티 검색을 bounded하게 소진했으나 17 Axis·Genre·Theme 필수 coverage를 완전 승격할 신뢰 가능한 잔여 근거가 없다. quota stretching 없이 SOURCE_INFORMATION_UNAVAILABLE로 terminal 차단한다. Art is optional.","Official source listing + Rakuten representative product for がんばれ！キッカーズ; Rakuten product=https://books.rakuten.co.jp/rb/9319788/","https://shogakukan-comic.jp/shogakukan-mangasho-archives","1986","2026-08-26","C:\Toys\konocomics\data\staging\catalog-expansion\canonical-mapping.csv;C:\Toys\konocomics\data\staging\catalog-expansion\batches\batch-010\frozen-work-set.csv","힘내라 키커스 만화 리뷰;간바레 킥커즈 리뷰","https://bookmeter.com/search?keyword=%E3%81%8C%E3%82%93%E3%81%B0%E3%82%8C%EF%BC%81%E3%82%AD%E3%83%83%E3%82%AB%E3%83%BC%E3%82%BA;https://reviewne.jp/contents?query=%E3%81%8C%E3%82%93%E3%81%B0%E3%82%8C%EF%BC%81%E3%82%AD%E3%83%83%E3%82%AB%E3%83%BC%E3%82%BA"
"19","work-10ea8aa950d8d59958a8","うごかし屋","SOURCE_INFORMATION_UNAVAILABLE","공식 홍보/상품 또는 수상 페이지와 일본 독립 커뮤니티 평가 경로, 한국어 작품명·통용 표기 변형을 사용한 한국 커뮤니티 검색을 bounded하게 소진했으나 17 Axis·Genre·Theme 필수 coverage를 완전 승격할 신뢰 가능한 잔여 근거가 없다. quota stretching 없이 SOURCE_INFORMATION_UNAVAILABLE로 terminal 차단한다. Art is optional.","Official source listing + Rakuten representative product for うごかし屋; Rakuten product=https://books.rakuten.co.jp/rb/5894888/","https://www.mangataisho.com/archives/2009.html","2009","2026-08-26","C:\Toys\konocomics\data\staging\catalog-expansion\canonical-mapping.csv;C:\Toys\konocomics\data\staging\catalog-expansion\batches\batch-010\frozen-work-set.csv","우고카시야 만화 리뷰;움직이는 가게 만화 리뷰","https://bookmeter.com/search?keyword=%E3%81%86%E3%81%94%E3%81%8B%E3%81%97%E5%B1%8B;https://reviewne.jp/contents?query=%E3%81%86%E3%81%94%E3%81%8B%E3%81%97%E5%B1%8B"
"20","work-10f4cbd157b818a1f3ce","ファミレス行こ。","SOURCE_INFORMATION_UNAVAILABLE","공식 홍보/상품 또는 수상 페이지와 일본 독립 커뮤니티 평가 경로, 한국어 작품명·통용 표기 변형을 사용한 한국 커뮤니티 검색을 bounded하게 소진했으나 17 Axis·Genre·Theme 필수 coverage를 완전 승격할 신뢰 가능한 잔여 근거가 없다. quota stretching 없이 SOURCE_INFORMATION_UNAVAILABLE로 terminal 차단한다. Art is optional.","Official source listing + Rakuten representative product for ファミレス行こ。; Rakuten product=https://books.rakuten.co.jp/rb/17625528/","https://www.mangataisho.com/archives/2024.html","2024","2026-08-26","C:\Toys\konocomics\data\staging\catalog-expansion\canonical-mapping.csv;C:\Toys\konocomics\data\staging\catalog-expansion\batches\batch-010\frozen-work-set.csv","패밀리 레스토랑 가자 만화 리뷰;파미레스 이코 리뷰","https://bookmeter.com/search?keyword=%E3%83%95%E3%82%A1%E3%83%9F%E3%83%AC%E3%82%B9%E8%A1%8C%E3%81%93%E3%80%82;https://reviewne.jp/contents?query=%E3%83%95%E3%82%A1%E3%83%9F%E3%83%AC%E3%82%B9%E8%A1%8C%E3%81%93%E3%80%82"
"21","work-1111080969feddae8a64","ただいまのうた","SOURCE_INFORMATION_UNAVAILABLE","공식 홍보/상품 또는 수상 페이지와 일본 독립 커뮤니티 평가 경로, 한국어 작품명·통용 표기 변형을 사용한 한국 커뮤니티 검색을 bounded하게 소진했으나 17 Axis·Genre·Theme 필수 coverage를 완전 승격할 신뢰 가능한 잔여 근거가 없다. quota stretching 없이 SOURCE_INFORMATION_UNAVAILABLE로 terminal 차단한다. Art is optional.","Official source listing + Rakuten representative product for ただいまのうた; Rakuten product=https://books.rakuten.co.jp/rb/6243180/","https://www.mangataisho.com/archives/2011.html","2011","2026-08-26","C:\Toys\konocomics\data\staging\catalog-expansion\canonical-mapping.csv;C:\Toys\konocomics\data\staging\catalog-expansion\batches\batch-010\frozen-work-set.csv","다녀왔다는 노래 만화 리뷰;타다이마노 우타 리뷰","https://bookmeter.com/search?keyword=%E3%81%9F%E3%81%A0%E3%81%84%E3%81%BE%E3%81%AE%E3%81%86%E3%81%9F;https://reviewne.jp/contents?query=%E3%81%9F%E3%81%A0%E3%81%84%E3%81%BE%E3%81%AE%E3%81%86%E3%81%9F"
"22","work-118ebbabadf214274ac6","おんなのいえ","SOURCE_INFORMATION_UNAVAILABLE","공식 홍보/상품 또는 수상 페이지와 일본 독립 커뮤니티 평가 경로, 한국어 작품명·통용 표기 변형을 사용한 한국 커뮤니티 검색을 bounded하게 소진했으나 17 Axis·Genre·Theme 필수 coverage를 완전 승격할 신뢰 가능한 잔여 근거가 없다. quota stretching 없이 SOURCE_INFORMATION_UNAVAILABLE로 terminal 차단한다. Art is optional.","Official source listing + Rakuten representative product for おんなのいえ; Rakuten product=https://books.rakuten.co.jp/rb/12235197/","https://www.mangataisho.com/archives/2014.html","2014","2026-08-26","C:\Toys\konocomics\data\staging\catalog-expansion\canonical-mapping.csv;C:\Toys\konocomics\data\staging\catalog-expansion\batches\batch-010\frozen-work-set.csv","여자의 집 만화 리뷰;온나노 이에 리뷰","https://bookmeter.com/search?keyword=%E3%81%8A%E3%82%93%E3%81%AA%E3%81%AE%E3%81%84%E3%81%88;https://reviewne.jp/contents?query=%E3%81%8A%E3%82%93%E3%81%AA%E3%81%AE%E3%81%84%E3%81%88"
"23","work-119459d8de20ac5f45bd","アクタージュ act-age","SOURCE_INFORMATION_UNAVAILABLE","공식 홍보/상품 또는 수상 페이지와 일본 독립 커뮤니티 평가 경로, 한국어 작품명·통용 표기 변형을 사용한 한국 커뮤니티 검색을 bounded하게 소진했으나 17 Axis·Genre·Theme 필수 coverage를 완전 승격할 신뢰 가능한 잔여 근거가 없다. quota stretching 없이 SOURCE_INFORMATION_UNAVAILABLE로 terminal 차단한다. Art is optional.","Official source listing + Rakuten representative product for アクタージュ act-age; Rakuten product=https://books.rakuten.co.jp/rb/15409255/","https://tsugimanga.jp/winner/2018/comics","2018-08-23","2026-08-26","C:\Toys\konocomics\data\staging\catalog-expansion\canonical-mapping.csv;C:\Toys\konocomics\data\staging\catalog-expansion\batches\batch-010\frozen-work-set.csv","액터주 만화 리뷰;액타주 액트에이지 리뷰","https://bookmeter.com/search?keyword=%E3%82%A2%E3%82%AF%E3%82%BF%E3%83%BC%E3%82%B8%E3%83%A5%20act-age;https://reviewne.jp/contents?query=%E3%82%A2%E3%82%AF%E3%82%BF%E3%83%BC%E3%82%B8%E3%83%A5%20act-age"
