workId,axisId,state,value,confidence,refs,observation,limitation
work-ae0ac8a5acfc5fbb7dd6,artDensity,known,3,0.9,reader-step-02-left;reader-step-02-right;reader-step-03-left;reader-step-03-right;reader-step-04-left;reader-step-04-right,Ornate clothing architecture apocalypse tableaux divine crowds creature detail and compact council panels sustain high visual information,Several open figure and caption fields prevent a sustained maximum-density judgment
work-ae0ac8a5acfc5fbb7dd6,visualSoftness,known,2,0.82,reader-step-02-left;reader-step-02-right;reader-step-03-left;reader-step-03-right;reader-step-04-left;reader-step-04-right,Flowing hair polished color pages and curved drapery alternate with angular gods heavy shadow and rough creature rendering,Neither the soft nor hard treatment dominates the three contexts so the neutral anchor is used
work-ae0ac8a5acfc5fbb7dd6,motionImpact,unknown,,,reader-step-02-left;reader-step-02-right;reader-step-03-left;reader-step-03-right;reader-step-04-left;reader-step-04-right,The selected official pages establish composition and setting but contain no bounded continuous action sequence,No start-development-impact-resolved-end reference set exists; unknown is neither low nor a blocker
work-b2be97620643b3342637,artRealism,known,2,0.84,reader-step-04;reader-step-08;reader-step-15,Adult bodies clothing magazines rooms and campus objects retain coherent scale while exaggerated faces hair and fantasy self-images remain strongly graphic,The balanced anchor reflects stable construction with persistent caricature
work-b2be97620643b3342637,artDensity,known,3,0.89,reader-step-04;reader-step-08;reader-step-15,Magazine art food fantasy collage compact panels interiors shelving hatching and heavy black fields sustain above-balanced information,Open portrait and caption fields prevent maximum density from being sustained
work-b2be97620643b3342637,visualSoftness,known,1,0.88,reader-step-04;reader-step-08;reader-step-15,Heavy blacks jagged hair angular caricature dry hatching and emphatic text treatment create a distinctly hard energetic tendency,Smooth female contours and clean room lines keep the sample above the roughest endpoint
work-b2be97620643b3342637,motionImpact,unknown,,,reader-step-04;reader-step-08;reader-step-15,The sampled self-image conversation and drawing gestures do not form one bounded continuous action sequence,No complete motion reference set exists; unknown is neither low nor a blocker
work-b708734262fb9b67f948,artRealism,unknown,,,"official-url=https://www.kodansha.co.jp/comic/products/0000013952;frozen-ISBN=9784063728262;pages=0;contexts=0;hashes=none",The exact official standard collected-volume product exposes no eligible internal page,Zero eligible pages and contexts prevent a realism judgment; unknown does not imply a low value and is not a blocker
work-b708734262fb9b67f948,artDensity,unknown,,,"official-url=https://www.kodansha.co.jp/comic/products/0000013952;frozen-ISBN=9784063728262;pages=0;contexts=0;hashes=none",The exact official standard collected-volume product exposes no eligible internal page,Zero eligible pages and contexts prevent a density judgment; unknown does not imply a low value and is not a blocker
work-b708734262fb9b67f948,visualSoftness,unknown,,,"official-url=https://www.kodansha.co.jp/comic/products/0000013952;frozen-ISBN=9784063728262;pages=0;contexts=0;hashes=none",The exact official standard collected-volume product exposes no eligible internal page,Zero eligible pages and contexts prevent a softness judgment; unknown does not imply a low value and is not a blocker
work-b708734262fb9b67f948,motionImpact,unknown,,,"official-url=https://www.kodansha.co.jp/comic/products/0000013952;frozen-ISBN=9784063728262;pages=0;contexts=0;hashes=none",No eligible internal page or exact bounded continuous action sequence was available,Motion requires exact start development impact and resolved end; unknown does not imply a low value and is not a blocker
work-bd42208a660912d9d95d,artRealism,known,3,0.87,reader-step-08;reader-step-15;reader-step-20,Mature anatomy hands glasses clothing books tools and workshop objects use plausible scale and observed material while faces retain polished manga stylization,The value falls below full realism and is limited to six official early volume-one pages
work-bd42208a660912d9d95d,artDensity,known,2,0.84,reader-step-08;reader-step-15;reader-step-20,Books craft objects room structure clothing and compact dialogue panels balance against deliberate white fields and restrained backgrounds,Density alternates by context and sustains the balanced anchor
work-bd42208a660912d9d95d,visualSoftness,known,3,0.89,reader-step-08;reader-step-15;reader-step-20,Fine hair smooth mature faces light screentone delicate object lines and generous white space sustain a gentle polished tendency,Dark hair masses and comic marks keep the sample below maximum softness
work-bd42208a660912d9d95d,motionImpact,unknown,,,reader-step-08;reader-step-15;reader-step-20,Workshop and relationship gestures are not a bounded continuous action sequence,No complete motion reference set exists; unknown is neither low nor a blocker
work-c5e8c957903bf1832dc5,artRealism,known,2,0.84,reader-step-04;reader-step-08;reader-step-15,Bodies clothing instruments school streets and interiors retain coherent scale while faces and reactions use conspicuous caricature,The balanced anchor reflects observed settings with persistent stylized character construction
work-c5e8c957903bf1832dc5,artDensity,known,2,0.84,reader-step-04;reader-step-08;reader-step-15,Crowded stage and street panels instrument detail and architectural lines balance against broad white black and portrait fields,The three contexts sustain balanced rather than endpoint density
work-c5e8c957903bf1832dc5,visualSoftness,known,1,0.88,reader-step-04;reader-step-08;reader-step-15,Heavy black masses rough facial lines angular caricature and abrasive performance effects create a hard energetic tendency,Clean school outlines and rounded faces keep the sample above the roughest endpoint
work-c5e8c957903bf1832dc5,motionImpact,unknown,,,reader-step-04;reader-step-08;reader-step-15,Performance and street gestures are sampled fragments rather than one exact bounded continuous sequence,No start-development-impact-resolved-end reference set exists; unknown is neither low nor a blocker
work-c805c5b70111f75d6fb5,artRealism,known,4,0.93,reader-step-04;reader-step-08;reader-step-15,Human anatomy hands body weight boat rigging marine organisms underwater depth clothing and gym movement repeatedly use realistic proportion scale and spatial construction,The maximum-realism anchor is supported across all three contexts but remains limited to six official early volume-one pages
work-c805c5b70111f75d6fb5,artDensity,known,3,0.91,reader-step-04;reader-step-08;reader-step-15,Boat rigging sea texture dense marine life layered underwater tone anatomy clothing and compact panels sustain above-balanced information,Open sky water and gym fields prevent maximum density from being sustained
work-c805c5b70111f75d6fb5,visualSoftness,known,2,0.83,reader-step-04;reader-step-08;reader-step-15,Fine flowing hair water and light linework alternate with granular marine texture hard gym contours and dark environmental fields,Neither soft nor rough treatment dominates the three contexts so the neutral anchor is used
work-c805c5b70111f75d6fb5,motionImpact,known,2,0.86,reader-step-15-printed-p016-p017,The bounded gym sequence shows run initiation body contact or trip loss of balance fall and a resolved seated reaction with clear ordinary motion staging,The impact is readable but lacks the speed-line force scale and sustained exaggeration required for the strong endpoint
