id,workId,targetType,targetId,sourceType,sourceUrl,fetchedAt,extractorVersion,reviewedByHuman,confidence,notes
ev-batch-003-text-work-131ba7a362fa9e38a10a,work-131ba7a362fa9e38a10a,work,work-131ba7a362fa9e38a10a,model,https://www.shueisha.co.jp/books/items/contents.html?isbn=978-4-08-884108-3,2026-08-25T00:00:00+09:00,batch-003-text-overlay-v1,false,0.72,"reviewedByHuman=false; primary source lead/index=集英社 超巡！超条先輩 1권 상품 페이지; source published=2024-06-04 (단행본 발매일; 웹 페이지 자체는 무기재); retrieved=2026-08-23; the sourceUrl is a research lead/index and is not asserted as the sole support for every Axis or Theme. Supporting official, annotation, review, and adjudication packets are immutably bound under final-overlay-validation.json inputBindings; combined input/review packet SHA-256=f4f08de2b64f307247b140ef10810a100bb07e05bd42593130818edf00158bff. Official-first entry-range research, independent Pass B, and Local Codex Pass C were combined claim by claim. Multiple independent user observations were supplemental only where recorded; selection provenance was not reused as Factor evidence."
ev-batch-003-art-work-131ba7a362fa9e38a10a-art-realism,work-131ba7a362fa9e38a10a,axis,artRealism,publisher,https://www.shueisha.co.jp/books/reader/main.php?cid=9784088841083,2026-08-25T00:00:00+09:00,batch-003-art-overlay-v1,false,0.88,reviewedByHuman=false; source=集英社 公式試し読み; published=2024-06-04; retrieved=2026-08-23; Local Codex and gemini-3.7-flash-high pixel quorum; Cursor Grok ART_ABSTAIN; Muse NOT_USED; combined input/review packet SHA-256=f4f08de2b64f307247b140ef10810a100bb07e05bd42593130818edf00158bff; The value describes three comedy-oriented early volume-one contexts and does not assert that every later scene uses the same deformation.; Count capped at six after threshold; live park play sidewalk conversation and recorded incident are distinct contexts; no exact bounded start-development-impact-end sequence was isolated; temporary sample SHA-256=adad21f9bd523aab4e819de0a2e2d10ae9aea3d1655bef36b8cb869fae6b9be8;fc68882c5e02f8ebd7578463a329bc4dd4e6b2384e520a9c8ca3d80ce4de2de8;ac48c1d1a920ab498099afdfe182a1f5136683fa6c1ce5204a918b00c349cda3. Temporary images and paths are not committed.
ev-batch-003-art-work-131ba7a362fa9e38a10a-art-density,work-131ba7a362fa9e38a10a,axis,artDensity,publisher,https://www.shueisha.co.jp/books/reader/main.php?cid=9784088841083,2026-08-25T00:00:00+09:00,batch-003-art-overlay-v1,false,0.84,reviewedByHuman=false; source=集英社 公式試し読み; published=2024-06-04; retrieved=2026-08-23; Local Codex and gemini-3.7-flash-high pixel quorum; Cursor Grok ART_ABSTAIN; Muse NOT_USED; combined input/review packet SHA-256=f4f08de2b64f307247b140ef10810a100bb07e05bd42593130818edf00158bff; Line and background detail are not uniformly maximal; much of the high density comes from panels effects and information.; Count capped at six after threshold; live park play sidewalk conversation and recorded incident are distinct contexts; no exact bounded start-development-impact-end sequence was isolated; temporary sample SHA-256=adad21f9bd523aab4e819de0a2e2d10ae9aea3d1655bef36b8cb869fae6b9be8;fc68882c5e02f8ebd7578463a329bc4dd4e6b2384e520a9c8ca3d80ce4de2de8;ac48c1d1a920ab498099afdfe182a1f5136683fa6c1ce5204a918b00c349cda3. Temporary images and paths are not committed.
ev-batch-003-art-work-131ba7a362fa9e38a10a-visual-softness,work-131ba7a362fa9e38a10a,axis,visualSoftness,publisher,https://www.shueisha.co.jp/books/reader/main.php?cid=9784088841083,2026-08-25T00:00:00+09:00,batch-003-art-overlay-v1,false,0.78,reviewedByHuman=false; source=集英社 公式試し読み; published=2024-06-04; retrieved=2026-08-23; Local Codex and gemini-3.7-flash-high pixel quorum; Cursor Grok ART_ABSTAIN; Muse NOT_USED; combined input/review packet SHA-256=f4f08de2b64f307247b140ef10810a100bb07e05bd42593130818edf00158bff; The sampled contexts emphasize comedy and do not justify either the roughest or softest anchor.; Count capped at six after threshold; live park play sidewalk conversation and recorded incident are distinct contexts; no exact bounded start-development-impact-end sequence was isolated; temporary sample SHA-256=adad21f9bd523aab4e819de0a2e2d10ae9aea3d1655bef36b8cb869fae6b9be8;fc68882c5e02f8ebd7578463a329bc4dd4e6b2384e520a9c8ca3d80ce4de2de8;ac48c1d1a920ab498099afdfe182a1f5136683fa6c1ce5204a918b00c349cda3. Temporary images and paths are not committed.
ev-batch-003-art-work-131ba7a362fa9e38a10a-motion-impact,work-131ba7a362fa9e38a10a,axis,motionImpact,publisher,https://www.shueisha.co.jp/books/reader/main.php?cid=9784088841083,2026-08-25T00:00:00+09:00,batch-003-art-overlay-v1,false,1,reviewedByHuman=false; source=集英社 公式試し読み; published=2024-06-04; retrieved=2026-08-23; Local Codex and gemini-3.7-flash-high pixel quorum; Cursor Grok ART_ABSTAIN; Muse NOT_USED; combined input/review packet SHA-256=f4f08de2b64f307247b140ef10810a100bb07e05bd42593130818edf00158bff; Isolated impact panels and discontinuous steps cannot establish start-development-impact-end motion.; Count capped at six after threshold; live park play sidewalk conversation and recorded incident are distinct contexts; no exact bounded start-development-impact-end sequence was isolated; temporary sample SHA-256=adad21f9bd523aab4e819de0a2e2d10ae9aea3d1655bef36b8cb869fae6b9be8;fc68882c5e02f8ebd7578463a329bc4dd4e6b2384e520a9c8ca3d80ce4de2de8;ac48c1d1a920ab498099afdfe182a1f5136683fa6c1ce5204a918b00c349cda3. Temporary images and paths are not committed.
ev-batch-003-text-work-174e7603bb0e71bb62ab,work-174e7603bb0e71bb62ab,work,work-174e7603bb0e71bb62ab,model,https://e-comi.shogakukan.co.jp/books/091250150000d0000000,2026-08-25T00:00:00+09:00,batch-003-text-overlay-v1,false,0.74,"reviewedByHuman=false; primary source lead/index=小学館eコミックストア からかい上手の高木さん 1권 작품 페이지; source published=2014-06-12 (단행본 발매일); retrieved=2026-08-23; the sourceUrl is a research lead/index and is not asserted as the sole support for every Axis or Theme. Supporting official, annotation, review, and adjudication packets are immutably bound under final-overlay-validation.json inputBindings; combined input/review packet SHA-256=f4f08de2b64f307247b140ef10810a100bb07e05bd42593130818edf00158bff. Official-first entry-range research, independent Pass B, and Local Codex Pass C were combined claim by claim. Multiple independent user observations were supplemental only where recorded; selection provenance was not reused as Factor evidence."
ev-batch-003-art-work-174e7603bb0e71bb62ab-art-realism,work-174e7603bb0e71bb62ab,axis,artRealism,publisher,https://e-comi.shogakukan.co.jp/viewer/open?jdcn=091250150000d0000000,2026-08-25T00:00:00+09:00,batch-003-art-overlay-v1,false,0.88,reviewedByHuman=false; source=小学館eコミックストア 公式試し読み; published=2014-06-12; retrieved=2026-08-23; Local Codex and gemini-3.7-flash-high pixel quorum; Cursor Grok ART_ABSTAIN; Muse NOT_USED; combined input/review packet SHA-256=f4f08de2b64f307247b140ef10810a100bb07e05bd42593130818edf00158bff; Only six pages across classroom and pool contexts in the official volume-one preview were reviewed.; Count capped at six after threshold; classroom origami classroom eraser and pool interactions are distinct contexts; no bounded continuous start-development-impact-end sequence was isolated; temporary sample SHA-256=a5303171e47636874a167da66f64678f571aa6955f81e8b808b0ea0cb7fee4b7;fd77e73d3a6dcdc96a5dbdc0cf521d5a1cbd73d9a4eb4cc578f134979fc8989d;974c359dbbee5f7b2fe57965cf2bf6eea968d6b2f57830b3531100a408a7f7df. Temporary images and paths are not committed.
ev-batch-003-art-work-174e7603bb0e71bb62ab-art-density,work-174e7603bb0e71bb62ab,axis,artDensity,publisher,https://e-comi.shogakukan.co.jp/viewer/open?jdcn=091250150000d0000000,2026-08-25T00:00:00+09:00,batch-003-art-overlay-v1,false,0.88,reviewedByHuman=false; source=小学館eコミックストア 公式試し読み; published=2014-06-12; retrieved=2026-08-23; Local Codex and gemini-3.7-flash-high pixel quorum; Cursor Grok ART_ABSTAIN; Muse NOT_USED; combined input/review packet SHA-256=f4f08de2b64f307247b140ef10810a100bb07e05bd42593130818edf00158bff; The value is bounded to six official early volume-one pages across the classroom and pool contexts.; Count capped at six after threshold; classroom origami classroom eraser and pool interactions are distinct contexts; no bounded continuous start-development-impact-end sequence was isolated; temporary sample SHA-256=a5303171e47636874a167da66f64678f571aa6955f81e8b808b0ea0cb7fee4b7;fd77e73d3a6dcdc96a5dbdc0cf521d5a1cbd73d9a4eb4cc578f134979fc8989d;974c359dbbee5f7b2fe57965cf2bf6eea968d6b2f57830b3531100a408a7f7df. Temporary images and paths are not committed.
ev-batch-003-art-work-174e7603bb0e71bb62ab-visual-softness,work-174e7603bb0e71bb62ab,axis,visualSoftness,publisher,https://e-comi.shogakukan.co.jp/viewer/open?jdcn=091250150000d0000000,2026-08-25T00:00:00+09:00,batch-003-art-overlay-v1,false,0.84,reviewedByHuman=false; source=小学館eコミックストア 公式試し読み; published=2014-06-12; retrieved=2026-08-23; Local Codex and gemini-3.7-flash-high pixel quorum; Cursor Grok ART_ABSTAIN; Muse NOT_USED; combined input/review packet SHA-256=f4f08de2b64f307247b140ef10810a100bb07e05bd42593130818edf00158bff; Comedic reaction faces add harder accents so the maximum softness anchor is not supported.; Count capped at six after threshold; classroom origami classroom eraser and pool interactions are distinct contexts; no bounded continuous start-development-impact-end sequence was isolated; temporary sample SHA-256=a5303171e47636874a167da66f64678f571aa6955f81e8b808b0ea0cb7fee4b7;fd77e73d3a6dcdc96a5dbdc0cf521d5a1cbd73d9a4eb4cc578f134979fc8989d;974c359dbbee5f7b2fe57965cf2bf6eea968d6b2f57830b3531100a408a7f7df. Temporary images and paths are not committed.
ev-batch-003-art-work-174e7603bb0e71bb62ab-motion-impact,work-174e7603bb0e71bb62ab,axis,motionImpact,publisher,https://e-comi.shogakukan.co.jp/viewer/open?jdcn=091250150000d0000000,2026-08-25T00:00:00+09:00,batch-003-art-overlay-v1,false,1,reviewedByHuman=false; source=小学館eコミックストア 公式試し読み; published=2014-06-12; retrieved=2026-08-23; Local Codex and gemini-3.7-flash-high pixel quorum; Cursor Grok ART_ABSTAIN; Muse NOT_USED; combined input/review packet SHA-256=f4f08de2b64f307247b140ef10810a100bb07e05bd42593130818edf00158bff; Panel-to-panel gestures and reaction poses cannot establish start-development-impact-end motion.; Count capped at six after threshold; classroom origami classroom eraser and pool interactions are distinct contexts; no bounded continuous start-development-impact-end sequence was isolated; temporary sample SHA-256=a5303171e47636874a167da66f64678f571aa6955f81e8b808b0ea0cb7fee4b7;fd77e73d3a6dcdc96a5dbdc0cf521d5a1cbd73d9a4eb4cc578f134979fc8989d;974c359dbbee5f7b2fe57965cf2bf6eea968d6b2f57830b3531100a408a7f7df. Temporary images and paths are not committed.
ev-batch-003-text-work-1d447cc9026b530fb53d,work-1d447cc9026b530fb53d,work,work-1d447cc9026b530fb53d,model,https://e-comi.shogakukan.co.jp/books/091251250000d0000000,2026-08-25T00:00:00+09:00,batch-003-text-overlay-v1,false,0.68,"reviewedByHuman=false; primary source lead/index=小学館eコミックストア だがしかし 1권 작품 페이지; source published=2014-09-18 (단행본 발매일); retrieved=2026-08-23; the sourceUrl is a research lead/index and is not asserted as the sole support for every Axis or Theme. Supporting official, annotation, review, and adjudication packets are immutably bound under final-overlay-validation.json inputBindings; combined input/review packet SHA-256=f4f08de2b64f307247b140ef10810a100bb07e05bd42593130818edf00158bff. Official-first entry-range research, independent Pass B, and Local Codex Pass C were combined claim by claim. Multiple independent user observations were supplemental only where recorded; selection provenance was not reused as Factor evidence."
ev-batch-003-art-work-1d447cc9026b530fb53d-art-realism,work-1d447cc9026b530fb53d,axis,artRealism,publisher,https://e-comi.shogakukan.co.jp/viewer/open?jdcn=091251250000d0000000,2026-08-25T00:00:00+09:00,batch-003-art-overlay-v1,false,0.82,reviewedByHuman=false; source=小学館eコミックストア 公式試し読み; published=2014-09-18; retrieved=2026-08-23; Local Codex and gemini-3.7-flash-high pixel quorum; Cursor Grok ART_ABSTAIN; Muse NOT_USED; combined input/review packet SHA-256=f4f08de2b64f307247b140ef10810a100bb07e05bd42593130818edf00158bff; The value is limited to six pages across three early volume-one contexts.; Count capped at six after threshold; seaside family history store arrival and candy demonstration are distinct contexts; no bounded continuous start-development-impact-end sequence was isolated; temporary sample SHA-256=fd8852555fe5b15f3c4335804c3b5364072aa52f7a3fd8506ec325c1619b70fc;c980cf8866272f8c086f517bc6a49bc6bcabb59a9528f8fa54ebb7371a4e4913;b90bc712565adfdea90402393226ee1d8da5c6974061ef43a0fad0f3d169b2c5. Temporary images and paths are not committed.
ev-batch-003-art-work-1d447cc9026b530fb53d-art-density,work-1d447cc9026b530fb53d,axis,artDensity,publisher,https://e-comi.shogakukan.co.jp/viewer/open?jdcn=091251250000d0000000,2026-08-25T00:00:00+09:00,batch-003-art-overlay-v1,false,0.87,reviewedByHuman=false; source=小学館eコミックストア 公式試し読み; published=2014-09-18; retrieved=2026-08-23; Local Codex and gemini-3.7-flash-high pixel quorum; Cursor Grok ART_ABSTAIN; Muse NOT_USED; combined input/review packet SHA-256=f4f08de2b64f307247b140ef10810a100bb07e05bd42593130818edf00158bff; The decision covers six official early volume-one pages and does not infer density from the product-focused subject matter.; Count capped at six after threshold; seaside family history store arrival and candy demonstration are distinct contexts; no bounded continuous start-development-impact-end sequence was isolated; temporary sample SHA-256=fd8852555fe5b15f3c4335804c3b5364072aa52f7a3fd8506ec325c1619b70fc;c980cf8866272f8c086f517bc6a49bc6bcabb59a9528f8fa54ebb7371a4e4913;b90bc712565adfdea90402393226ee1d8da5c6974061ef43a0fad0f3d169b2c5. Temporary images and paths are not committed.
ev-batch-003-art-work-1d447cc9026b530fb53d-visual-softness,work-1d447cc9026b530fb53d,axis,visualSoftness,publisher,https://e-comi.shogakukan.co.jp/viewer/open?jdcn=091251250000d0000000,2026-08-25T00:00:00+09:00,batch-003-art-overlay-v1,false,0.78,reviewedByHuman=false; source=小学館eコミックストア 公式試し読み; published=2014-09-18; retrieved=2026-08-23; Local Codex and gemini-3.7-flash-high pixel quorum; Cursor Grok ART_ABSTAIN; Muse NOT_USED; combined input/review packet SHA-256=f4f08de2b64f307247b140ef10810a100bb07e05bd42593130818edf00158bff; The sample mixes calm introduction pages with heightened comedy and does not support either endpoint.; Count capped at six after threshold; seaside family history store arrival and candy demonstration are distinct contexts; no bounded continuous start-development-impact-end sequence was isolated; temporary sample SHA-256=fd8852555fe5b15f3c4335804c3b5364072aa52f7a3fd8506ec325c1619b70fc;c980cf8866272f8c086f517bc6a49bc6bcabb59a9528f8fa54ebb7371a4e4913;b90bc712565adfdea90402393226ee1d8da5c6974061ef43a0fad0f3d169b2c5. Temporary images and paths are not committed.
ev-batch-003-art-work-1d447cc9026b530fb53d-motion-impact,work-1d447cc9026b530fb53d,axis,motionImpact,publisher,https://e-comi.shogakukan.co.jp/viewer/open?jdcn=091251250000d0000000,2026-08-25T00:00:00+09:00,batch-003-art-overlay-v1,false,1,reviewedByHuman=false; source=小学館eコミックストア 公式試し読み; published=2014-09-18; retrieved=2026-08-23; Local Codex and gemini-3.7-flash-high pixel quorum; Cursor Grok ART_ABSTAIN; Muse NOT_USED; combined input/review packet SHA-256=f4f08de2b64f307247b140ef10810a100bb07e05bd42593130818edf00158bff; Effect lines and gesture panels are not a bounded start-development-impact-end sequence.; Count capped at six after threshold; seaside family history store arrival and candy demonstration are distinct contexts; no bounded continuous start-development-impact-end sequence was isolated; temporary sample SHA-256=fd8852555fe5b15f3c4335804c3b5364072aa52f7a3fd8506ec325c1619b70fc;c980cf8866272f8c086f517bc6a49bc6bcabb59a9528f8fa54ebb7371a4e4913;b90bc712565adfdea90402393226ee1d8da5c6974061ef43a0fad0f3d169b2c5. Temporary images and paths are not committed.
ev-batch-003-text-work-550854424fc9cc94d585,work-550854424fc9cc94d585,work,work-550854424fc9cc94d585,model,https://comic-walker.com/detail/KC_000801_S,2026-08-25T00:00:00+09:00,batch-003-text-overlay-v1,false,0.67,"reviewedByHuman=false; primary source lead/index=KADOKAWA カドコミ 高杉さん家のおべんとう 공식 작품 페이지; source published=undated (페이지; 전자판 1~3권 표시 배포일 2012-06-21); retrieved=2026-08-23; the sourceUrl is a research lead/index and is not asserted as the sole support for every Axis or Theme. Supporting official, annotation, review, and adjudication packets are immutably bound under final-overlay-validation.json inputBindings; combined input/review packet SHA-256=f4f08de2b64f307247b140ef10810a100bb07e05bd42593130818edf00158bff. Official-first entry-range research, independent Pass B, and Local Codex Pass C were combined claim by claim. Multiple independent user observations were supplemental only where recorded; selection provenance was not reused as Factor evidence."
ev-batch-003-art-work-550854424fc9cc94d585-art-realism,work-550854424fc9cc94d585,axis,artRealism,publisher,https://comic-walker.com/detail/KC_000801_S/episodes/KC_0008010000100012_E,2026-08-25T00:00:00+09:00,batch-003-art-overlay-v1,false,0.82,reviewedByHuman=false; source=KADOKAWA カドコミ 公式第1話; published=2010-01-23; retrieved=2026-08-23; Local Codex and gemini-3.7-flash-high pixel quorum; Cursor Grok ART_ABSTAIN; Muse NOT_USED; combined input/review packet SHA-256=f4f08de2b64f307247b140ef10810a100bb07e05bd42593130818edf00158bff; Only six readable pages from the mapped first episode were reviewed; later visual changes were not assessed.; Count capped at six after threshold; guardianship-introduction home-breakfast and university-food-memory contexts are distinct; current KADOKAWA bibliography supplies the frozen ISBN bridge while the early imprint lineage remains an edition lead; no exact bounded continuous sequence was isolated; temporary sample SHA-256=13befd6f37a0bdd974f0c6a4b254e7c65042c9b3f4c6c2785369a6102da62bc0;6ea49bf680c4fb20670acb09add6e68769685ba31f19f9ad0387b20e478bf5fe;8790cd22004237ad0e8217215042aa24996ad8cdf843f0f198cc7c0a8821b7c2. Temporary images and paths are not committed.
