workId,axisId,state,value,confidence,refs,observation,limitation
work-af3443bab1c30d470a76,artRealism,unknown,,,https://bookwalker.jp/deefae4a8f-92f6-4093-8a11-61ce9bea897d/?sample=1&from=1,No eligible internal pixel sample was retained,Product-linked official viewer timed out in the bounded preflight; unknown is not low
work-af3443bab1c30d470a76,artDensity,unknown,,,https://bookwalker.jp/deefae4a8f-92f6-4093-8a11-61ce9bea897d/?sample=1&from=1,No eligible internal pixel sample was retained,Product-linked official viewer timed out in the bounded preflight; unknown is not low
work-af3443bab1c30d470a76,visualSoftness,unknown,,,https://bookwalker.jp/deefae4a8f-92f6-4093-8a11-61ce9bea897d/?sample=1&from=1,No eligible internal pixel sample was retained,Product-linked official viewer timed out in the bounded preflight; unknown is not low
work-af3443bab1c30d470a76,motionImpact,unknown,,,https://bookwalker.jp/deefae4a8f-92f6-4093-8a11-61ce9bea897d/?sample=1&from=1,No eligible bounded action sequence was retained,Product-linked official viewer timed out in the bounded preflight; unknown is not low
work-bd5c323a3dbc9f3a04d4,artRealism,unknown,,,episode-01-page-00,One readable body page was retained,One page and one context fail the six-page two-context static gate; unknown is not low
work-bd5c323a3dbc9f3a04d4,artDensity,unknown,,,episode-01-page-00,One readable body page was retained,One page and one context fail the six-page two-context static gate; unknown is not low
work-bd5c323a3dbc9f3a04d4,visualSoftness,unknown,,,episode-01-page-00,One readable body page was retained,One page and one context fail the six-page two-context static gate; unknown is not low
work-bd5c323a3dbc9f3a04d4,motionImpact,unknown,,,episode-01-page-00,No eligible bounded action sequence was retained,One page cannot establish a continuous start-development-impact-resolved sequence; unknown is not low
work-c2df32661c0b925ff74f,artRealism,unknown,,,https://bookwalker.jp/de542153af-b038-486c-9d6b-e58d0548ba2b/?sample=1&from=1,No eligible internal pixel sample was retained,Product-linked official viewer timed out in the bounded preflight; unknown is not low
work-c2df32661c0b925ff74f,artDensity,unknown,,,https://bookwalker.jp/de542153af-b038-486c-9d6b-e58d0548ba2b/?sample=1&from=1,No eligible internal pixel sample was retained,Product-linked official viewer timed out in the bounded preflight; unknown is not low
work-c2df32661c0b925ff74f,visualSoftness,unknown,,,https://bookwalker.jp/de542153af-b038-486c-9d6b-e58d0548ba2b/?sample=1&from=1,No eligible internal pixel sample was retained,Product-linked official viewer timed out in the bounded preflight; unknown is not low
work-c2df32661c0b925ff74f,motionImpact,unknown,,,https://bookwalker.jp/de542153af-b038-486c-9d6b-e58d0548ba2b/?sample=1&from=1,No eligible bounded action sequence was retained,Product-linked official viewer timed out in the bounded preflight; unknown is not low
work-c2f3864045578cebb590,artRealism,unknown,,,https://magazine.jp.square-enix.com/top/comics/detail/9784757591264/,No eligible internal pixel sample was retained,No product-linked Gangan Online entry chapter was exposed; unknown is not low
work-c2f3864045578cebb590,artDensity,unknown,,,https://magazine.jp.square-enix.com/top/comics/detail/9784757591264/,No eligible internal pixel sample was retained,No product-linked Gangan Online entry chapter was exposed; unknown is not low
work-c2f3864045578cebb590,visualSoftness,unknown,,,https://magazine.jp.square-enix.com/top/comics/detail/9784757591264/,No eligible internal pixel sample was retained,No product-linked Gangan Online entry chapter was exposed; unknown is not low
work-c2f3864045578cebb590,motionImpact,unknown,,,https://magazine.jp.square-enix.com/top/comics/detail/9784757591264/,No eligible bounded action sequence was retained,No product-linked Gangan Online entry chapter was exposed; unknown is not low
work-c5c2695ad33fd05af945,artRealism,unknown,,,reader-p5,One readable body page was retained,One page and one context fail the six-page two-context static gate; unknown is not low
work-c5c2695ad33fd05af945,artDensity,unknown,,,reader-p5,One readable body page was retained,One page and one context fail the six-page two-context static gate; unknown is not low
work-c5c2695ad33fd05af945,visualSoftness,unknown,,,reader-p5,One readable body page was retained,One page and one context fail the six-page two-context static gate; unknown is not low
work-c5c2695ad33fd05af945,motionImpact,unknown,,,reader-p5,No eligible bounded action sequence was retained,One page cannot establish a continuous start-development-impact-resolved sequence; unknown is not low
