workId,axisId,state,value,confidence,evidenceId
work-83fc3c4366e51b35b821,pacing,unknown,,,ev-batch-002-a-work-83fc3c4366e51b35b821
work-83fc3c4366e51b35b821,mysteryReveal,unknown,,,ev-batch-002-a-work-83fc3c4366e51b35b821
work-83fc3c4366e51b35b821,worldBuilding,unknown,,,ev-batch-002-a-work-83fc3c4366e51b35b821
work-83fc3c4366e51b35b821,characterArcWeight,unknown,,,ev-batch-002-a-work-83fc3c4366e51b35b821
work-83fc3c4366e51b35b821,relationshipStructure,unknown,,,ev-batch-002-a-work-83fc3c4366e51b35b821
work-83fc3c4366e51b35b821,comedy,unknown,,,ev-batch-002-a-work-83fc3c4366e51b35b821
work-83fc3c4366e51b35b821,darkness,unknown,,,ev-batch-002-a-work-83fc3c4366e51b35b821
work-83fc3c4366e51b35b821,mentalStress,unknown,,,ev-batch-002-a-work-83fc3c4366e51b35b821
work-83fc3c4366e51b35b821,romance,unknown,,,ev-batch-002-a-work-83fc3c4366e51b35b821
work-83fc3c4366e51b35b821,emotionalWarmth,unknown,,,ev-batch-002-a-work-83fc3c4366e51b35b821
