workId,axisId,state,value,confidence,evidenceId
mushishi,strategy,known,0,0.88,ev-mushishi
mushishi,pacing,known,0,0.90,ev-mushishi
mushishi,mysteryReveal,known,4,0.95,ev-mushishi
mushishi,worldBuilding,known,4,0.93,ev-mushishi
mushishi,characterArcWeight,known,2,0.84,ev-mushishi
mushishi,relationshipStructure,known,0,0.92,ev-mushishi
mushishi,comedy,known,0,0.92,ev-mushishi
mushishi,darkness,known,2,0.88,ev-mushishi
mushishi,mentalStress,known,2,0.84,ev-mushishi
mushishi,romance,known,0,0.90,ev-mushishi
mushishi,emotionalWarmth,known,2,0.87,ev-mushishi
mushishi,artRealism,known,2,0.91,ev-mushishi
mushishi,artDensity,known,2,0.90,ev-mushishi
mushishi,visualSoftness,known,4,0.93,ev-mushishi
mushishi,motionImpact,unknown,,,ev-mushishi
dr-stone,progression,known,4,0.95,ev-dr-stone
dr-stone,problemSolving,known,4,0.97,ev-dr-stone
dr-stone,strategy,known,2,0.86,ev-dr-stone
dr-stone,pacing,known,4,0.92,ev-dr-stone
dr-stone,mysteryReveal,known,2,0.86,ev-dr-stone
dr-stone,worldBuilding,known,4,0.94,ev-dr-stone
dr-stone,characterArcWeight,known,2,0.83,ev-dr-stone
dr-stone,relationshipStructure,known,2,0.86,ev-dr-stone
dr-stone,comedy,known,4,0.93,ev-dr-stone
dr-stone,darkness,known,2,0.84,ev-dr-stone
dr-stone,mentalStress,known,2,0.82,ev-dr-stone
dr-stone,romance,known,0,0.88,ev-dr-stone
dr-stone,emotionalWarmth,known,4,0.88,ev-dr-stone
dr-stone,artRealism,known,2,0.93,ev-dr-stone
dr-stone,artDensity,known,4,0.95,ev-dr-stone
dr-stone,visualSoftness,known,0,0.92,ev-dr-stone
dr-stone,motionImpact,known,4,0.92,ev-dr-stone
promised-neverland,progression,known,0,0.88,ev-promised-neverland
promised-neverland,problemSolving,known,4,0.96,ev-promised-neverland
promised-neverland,strategy,known,4,0.96,ev-promised-neverland
promised-neverland,pacing,known,4,0.93,ev-promised-neverland
promised-neverland,mysteryReveal,known,4,0.96,ev-promised-neverland
promised-neverland,worldBuilding,known,2,0.86,ev-promised-neverland
promised-neverland,characterArcWeight,known,4,0.92,ev-promised-neverland
promised-neverland,relationshipStructure,known,4,0.93,ev-promised-neverland
promised-neverland,comedy,known,0,0.90,ev-promised-neverland
promised-neverland,darkness,known,4,0.95,ev-promised-neverland
promised-neverland,mentalStress,known,4,0.95,ev-promised-neverland
promised-neverland,romance,known,0,0.92,ev-promised-neverland
promised-neverland,emotionalWarmth,known,4,0.89,ev-promised-neverland
promised-neverland,artRealism,known,2,0.91,ev-promised-neverland
promised-neverland,artDensity,known,2,0.90,ev-promised-neverland
promised-neverland,visualSoftness,known,2,0.90,ev-promised-neverland
promised-neverland,motionImpact,unknown,,,ev-promised-neverland
erased,progression,known,0,0.87,ev-erased
erased,problemSolving,known,2,0.88,ev-erased
erased,strategy,known,2,0.84,ev-erased
erased,pacing,known,4,0.90,ev-erased
erased,mysteryReveal,known,4,0.94,ev-erased
erased,worldBuilding,known,2,0.82,ev-erased
erased,characterArcWeight,known,4,0.92,ev-erased
erased,relationshipStructure,known,2,0.86,ev-erased
erased,comedy,known,0,0.88,ev-erased
erased,darkness,known,4,0.91,ev-erased
erased,mentalStress,known,4,0.93,ev-erased
erased,romance,known,0,0.82,ev-erased
erased,emotionalWarmth,known,2,0.86,ev-erased
erased,artRealism,known,2,0.92,ev-erased
erased,artDensity,known,2,0.91,ev-erased
erased,visualSoftness,known,2,0.89,ev-erased
erased,motionImpact,unknown,,,ev-erased
20th-century-boys,progression,known,0,0.90,ev-20th-century-boys
20th-century-boys,problemSolving,known,2,0.87,ev-20th-century-boys
20th-century-boys,strategy,known,2,0.86,ev-20th-century-boys
20th-century-boys,pacing,known,4,0.90,ev-20th-century-boys
20th-century-boys,mysteryReveal,known,4,0.96,ev-20th-century-boys
20th-century-boys,worldBuilding,known,4,0.92,ev-20th-century-boys
20th-century-boys,characterArcWeight,known,4,0.92,ev-20th-century-boys
20th-century-boys,relationshipStructure,known,4,0.94,ev-20th-century-boys
20th-century-boys,comedy,known,0,0.84,ev-20th-century-boys
20th-century-boys,darkness,known,4,0.92,ev-20th-century-boys
20th-century-boys,mentalStress,known,4,0.91,ev-20th-century-boys
20th-century-boys,romance,known,0,0.88,ev-20th-century-boys
20th-century-boys,emotionalWarmth,known,2,0.84,ev-20th-century-boys
20th-century-boys,artRealism,known,4,0.96,ev-20th-century-boys
20th-century-boys,artDensity,known,4,0.95,ev-20th-century-boys
20th-century-boys,visualSoftness,known,2,0.91,ev-20th-century-boys
20th-century-boys,motionImpact,unknown,,,ev-20th-century-boys
pluto,progression,known,0,0.92,ev-pluto
pluto,problemSolving,known,4,0.95,ev-pluto
pluto,strategy,known,2,0.86,ev-pluto
pluto,pacing,known,2,0.88,ev-pluto
pluto,mysteryReveal,known,4,0.96,ev-pluto
pluto,worldBuilding,known,4,0.94,ev-pluto
pluto,characterArcWeight,known,4,0.94,ev-pluto
pluto,relationshipStructure,known,4,0.91,ev-pluto
pluto,comedy,known,0,0.93,ev-pluto
pluto,darkness,known,4,0.94,ev-pluto
pluto,mentalStress,known,4,0.92,ev-pluto
pluto,romance,known,0,0.90,ev-pluto
pluto,emotionalWarmth,known,2,0.87,ev-pluto
pluto,artRealism,known,4,0.96,ev-pluto
pluto,artDensity,known,4,0.95,ev-pluto
pluto,visualSoftness,known,2,0.91,ev-pluto
pluto,motionImpact,unknown,,,ev-pluto
ghost-in-the-shell,progression,known,0,0.91,ev-ghost-in-the-shell
ghost-in-the-shell,problemSolving,known,4,0.94,ev-ghost-in-the-shell
ghost-in-the-shell,strategy,known,2,0.87,ev-ghost-in-the-shell
ghost-in-the-shell,pacing,known,2,0.86,ev-ghost-in-the-shell
ghost-in-the-shell,mysteryReveal,known,2,0.85,ev-ghost-in-the-shell
ghost-in-the-shell,worldBuilding,known,4,0.96,ev-ghost-in-the-shell
ghost-in-the-shell,characterArcWeight,known,2,0.82,ev-ghost-in-the-shell
ghost-in-the-shell,relationshipStructure,known,2,0.88,ev-ghost-in-the-shell
ghost-in-the-shell,comedy,known,2,0.84,ev-ghost-in-the-shell
ghost-in-the-shell,darkness,known,2,0.84,ev-ghost-in-the-shell
ghost-in-the-shell,mentalStress,known,0,0.83,ev-ghost-in-the-shell
ghost-in-the-shell,romance,known,0,0.90,ev-ghost-in-the-shell
ghost-in-the-shell,emotionalWarmth,known,0,0.83,ev-ghost-in-the-shell
ghost-in-the-shell,artRealism,known,4,0.95,ev-ghost-in-the-shell
ghost-in-the-shell,artDensity,known,4,0.97,ev-ghost-in-the-shell
ghost-in-the-shell,visualSoftness,known,0,0.94,ev-ghost-in-the-shell
ghost-in-the-shell,motionImpact,known,4,0.93,ev-ghost-in-the-shell
akira,progression,known,0,0.91,ev-akira
akira,problemSolving,known,0,0.86,ev-akira
akira,strategy,known,2,0.84,ev-akira
akira,pacing,known,4,0.95,ev-akira
akira,mysteryReveal,known,4,0.93,ev-akira
akira,worldBuilding,known,4,0.95,ev-akira
akira,characterArcWeight,known,2,0.85,ev-akira
akira,relationshipStructure,known,4,0.90,ev-akira
akira,comedy,known,0,0.91,ev-akira
akira,darkness,known,4,0.94,ev-akira
akira,mentalStress,known,4,0.91,ev-akira
akira,romance,known,0,0.91,ev-akira
akira,emotionalWarmth,known,0,0.87,ev-akira
akira,artRealism,unknown,,,ev-akira
akira,artDensity,unknown,,,ev-akira
akira,visualSoftness,unknown,,,ev-akira
akira,motionImpact,unknown,,,ev-akira
nausicaa-of-the-valley-of-the-wind,progression,known,0,0.88,ev-nausicaa-of-the-valley-of-the-wind
nausicaa-of-the-valley-of-the-wind,problemSolving,known,2,0.87,ev-nausicaa-of-the-valley-of-the-wind
nausicaa-of-the-valley-of-the-wind,strategy,known,4,0.93,ev-nausicaa-of-the-valley-of-the-wind
nausicaa-of-the-valley-of-the-wind,pacing,known,4,0.91,ev-nausicaa-of-the-valley-of-the-wind
nausicaa-of-the-valley-of-the-wind,mysteryReveal,known,2,0.85,ev-nausicaa-of-the-valley-of-the-wind
nausicaa-of-the-valley-of-the-wind,worldBuilding,known,4,0.96,ev-nausicaa-of-the-valley-of-the-wind
nausicaa-of-the-valley-of-the-wind,characterArcWeight,known,4,0.92,ev-nausicaa-of-the-valley-of-the-wind
nausicaa-of-the-valley-of-the-wind,relationshipStructure,known,4,0.91,ev-nausicaa-of-the-valley-of-the-wind
nausicaa-of-the-valley-of-the-wind,comedy,known,0,0.90,ev-nausicaa-of-the-valley-of-the-wind
nausicaa-of-the-valley-of-the-wind,darkness,known,4,0.94,ev-nausicaa-of-the-valley-of-the-wind
nausicaa-of-the-valley-of-the-wind,mentalStress,known,2,0.86,ev-nausicaa-of-the-valley-of-the-wind
nausicaa-of-the-valley-of-the-wind,romance,known,0,0.87,ev-nausicaa-of-the-valley-of-the-wind
nausicaa-of-the-valley-of-the-wind,emotionalWarmth,known,4,0.91,ev-nausicaa-of-the-valley-of-the-wind
nausicaa-of-the-valley-of-the-wind,artRealism,unknown,,,ev-nausicaa-of-the-valley-of-the-wind
nausicaa-of-the-valley-of-the-wind,artDensity,unknown,,,ev-nausicaa-of-the-valley-of-the-wind
nausicaa-of-the-valley-of-the-wind,visualSoftness,unknown,,,ev-nausicaa-of-the-valley-of-the-wind
nausicaa-of-the-valley-of-the-wind,motionImpact,unknown,,,ev-nausicaa-of-the-valley-of-the-wind
witch-hat-atelier,progression,known,4,0.94,ev-witch-hat-atelier
witch-hat-atelier,problemSolving,known,4,0.94,ev-witch-hat-atelier
witch-hat-atelier,strategy,known,2,0.82,ev-witch-hat-atelier
witch-hat-atelier,pacing,known,2,0.87,ev-witch-hat-atelier
witch-hat-atelier,mysteryReveal,known,2,0.86,ev-witch-hat-atelier
witch-hat-atelier,worldBuilding,known,4,0.96,ev-witch-hat-atelier
witch-hat-atelier,characterArcWeight,known,4,0.93,ev-witch-hat-atelier
witch-hat-atelier,relationshipStructure,known,2,0.88,ev-witch-hat-atelier
witch-hat-atelier,comedy,known,2,0.82,ev-witch-hat-atelier
witch-hat-atelier,darkness,known,2,0.84,ev-witch-hat-atelier
witch-hat-atelier,mentalStress,known,2,0.84,ev-witch-hat-atelier
witch-hat-atelier,romance,known,0,0.91,ev-witch-hat-atelier
witch-hat-atelier,emotionalWarmth,known,4,0.93,ev-witch-hat-atelier
witch-hat-atelier,artRealism,known,2,0.94,ev-witch-hat-atelier
witch-hat-atelier,artDensity,known,4,0.97,ev-witch-hat-atelier
witch-hat-atelier,visualSoftness,known,4,0.96,ev-witch-hat-atelier
witch-hat-atelier,motionImpact,unknown,,,ev-witch-hat-atelier
mob-psycho-100,progression,known,2,0.91,ev-mob-psycho-100
mob-psycho-100,problemSolving,known,2,0.84,ev-mob-psycho-100
mob-psycho-100,strategy,known,0,0.89,ev-mob-psycho-100
mob-psycho-100,pacing,known,4,0.92,ev-mob-psycho-100
mob-psycho-100,mysteryReveal,known,0,0.86,ev-mob-psycho-100
mob-psycho-100,worldBuilding,known,2,0.82,ev-mob-psycho-100
mob-psycho-100,characterArcWeight,known,4,0.95,ev-mob-psycho-100
mob-psycho-100,relationshipStructure,known,2,0.88,ev-mob-psycho-100
mob-psycho-100,comedy,known,4,0.96,ev-mob-psycho-100
mob-psycho-100,darkness,known,2,0.82,ev-mob-psycho-100
mob-psycho-100,mentalStress,known,2,0.84,ev-mob-psycho-100
mob-psycho-100,romance,known,2,0.86,ev-mob-psycho-100
mob-psycho-100,emotionalWarmth,known,4,0.94,ev-mob-psycho-100
mob-psycho-100,artRealism,known,0,0.96,ev-mob-psycho-100
mob-psycho-100,artDensity,known,0,0.94,ev-mob-psycho-100
mob-psycho-100,visualSoftness,known,0,0.93,ev-mob-psycho-100
mob-psycho-100,motionImpact,unknown,,,ev-mob-psycho-100
