workId,axisId,state,value,confidence,refs,observation,limitation
work-550854424fc9cc94d585,visualSoftness,known,3,0.84,"reader-step-01;reader-step-05;reader-step-09","Rounded faces large smooth eyes fine hair contours and light screentone give domestic and food scenes a soft treatment.","Speed lines and comic reaction marks add harder accents and keep the sample below the maximum anchor."
work-550854424fc9cc94d585,motionImpact,unknown,,,"reader-step-01;reader-step-05;reader-step-09","The selected official spreads show domestic and memory contexts but no exact bounded continuous action sequence.","Effect marks and gestures do not establish start-development-impact-end motion."
work-5baea1ce0e7e74df34b9,artRealism,known,3,0.87,"reader-step-05;reader-step-12;reader-step-19","Adult and child proportions facial structure clothing riverbank streets and apartment objects remain plausible while selective simplification preserves manga stylization.","The value represents six official early volume-one pages and does not establish later-volume consistency."
work-5baea1ce0e7e74df34b9,artDensity,known,3,0.85,"reader-step-05;reader-step-12;reader-step-19","Textured outdoor settings panel-rich conversations interior fixtures clothing folds and hard black fields provide above-balanced visual information across contexts.","Several face panels and white gutters remain open so the maximum density anchor is not sustained."
work-5baea1ce0e7e74df34b9,visualSoftness,known,1,0.85,"reader-step-05;reader-step-12;reader-step-19","Angular mature faces coarse shadow hatching abrupt black fields and tense effect marks create a distinctly hard treatment moderated by cleaner child scenes.","The sample is rougher than neutral but the clean street sequence prevents a fully sustained roughest endpoint."
work-5baea1ce0e7e74df34b9,motionImpact,unknown,,,"reader-step-05;reader-step-12;reader-step-19","An assault appears in the selected official pages but the preflight does not expose a complete bounded continuous sequence.","An isolated strike without exact start development impact and resolved endpoint cannot support a numeric value."
work-672862529a341488245b,artRealism,known,2,0.86,"reader-step-08;reader-step-12;reader-step-19","Recognizable bodies hands clothing and partnered poses remain visibly stylized through elongated faces limbs and expressive eyes which matches ordinary stylization anchor 2.","Only six readable pages from three early volume-one contexts were reviewed."
work-672862529a341488245b,artDensity,known,1,0.88,"reader-step-08;reader-step-12;reader-step-19","Large white fields sparse environmental rendering and lightly toned figures dominate while some lockers clothing and group staging keep the sample above sparse anchor 0.","The value is bounded to the six selected pages and falls between sparse anchor 0 and balanced anchor 2."
work-672862529a341488245b,visualSoftness,known,3,0.87,"reader-step-08;reader-step-12;reader-step-19","Delicate facial lines smooth hair contours light tones and flowing dance poses sustain a soft polished tendency across all three spreads.","Black hair masses and a few angular reactions prevent a maximum-softness judgment."
work-672862529a341488245b,motionImpact,unknown,,,"reader-step-08;reader-step-12;reader-step-19","Partnered dance poses appear but the selected official pages do not expose a bounded continuous action sequence.","A pose or panel-to-panel gesture cannot establish exact start-development-impact-end motion."
work-680837b0db4ec9d2932c,artRealism,known,2,0.83,"reader-step-04;reader-step-08;reader-step-12","Bodies workplace interiors commute spaces and props are coherent while enlarged expressive eyes and elastic comedy faces remain ordinary manga stylization.","The six sampled pages cover three early volume-one contexts and do not establish later-volume consistency."
work-680837b0db4ec9d2932c,artDensity,known,2,0.84,"reader-step-04;reader-step-08;reader-step-12","The dense hero introduction is balanced by cleaner restroom and train dialogue spreads with moderate backgrounds and open fields so the complete sample matches anchor 2.","One locally dense imagined-action spread does not make high density persistent across all three contexts."
work-680837b0db4ec9d2932c,visualSoftness,known,2,0.82,"reader-step-04;reader-step-08;reader-step-12","Rounded character contours alternate with sharp hero equipment heavy black hair and angular comedy effects resulting in a neutral mixed treatment.","Neither soft domestic lines nor hard imagined-action accents dominate all three contexts."
work-680837b0db4ec9d2932c,motionImpact,unknown,,,"reader-step-04;reader-step-08;reader-step-12","The sample includes imagined hero poses and everyday gestures but no exact bounded continuous action sequence.","Hero composition and isolated motion marks cannot establish start-development-impact-end motion."
work-724c064d491faf4c7414,artRealism,known,2,0.85,"reader-step-08;reader-step-12;reader-step-15","Human figures and campus architecture are coherent but standard manga faces and strongly deformed mascot microbes remain persistent enough for ordinary stylization anchor 2.","The judgment is limited to six official original-volume-one pages and excludes later shinsoban covers."
work-724c064d491faf4c7414,artDensity,known,3,0.88,"reader-step-08;reader-step-12;reader-step-15","Stonework crowds trees soil textures tools microbe fields effects and compact panels exceed balance while open figure panels and white fields prevent sustained maximum density.","The value is tied to these exact internal pages and is not inferred from the cover or series reputation."
work-724c064d491faf4c7414,visualSoftness,known,2,0.82,"reader-step-08;reader-step-12;reader-step-15","Scratchy vegetation and effect strokes are balanced by clean human contours and rounded mascot microbes so neither rough nor soft treatment dominates the complete sample.","Locally harsh soil-eruption panels do not establish a consistently rough value across all three contexts."
work-724c064d491faf4c7414,motionImpact,unknown,,,"reader-step-08;reader-step-12;reader-step-15","The selected shovel and soil-eruption panels do not expose an exact bounded sequence with a resolved endpoint.","Preflight motion eligibility is false and a partial action fragment cannot support a numeric value."
work-78d44d381562e37dd94a,artRealism,known,2,0.82,"reader-step-10;reader-step-16;reader-step-22","Adult bodies clothing restaurant and bedroom spaces remain coherent while enlarged glossy eyes slim facial construction and reaction faces retain clear shojo stylization.","Only six readable pages from three official early volume-one contexts were reviewed."
work-78d44d381562e37dd94a,artDensity,known,2,0.80,"reader-step-10;reader-step-16;reader-step-22","Restaurant objects flowers room geometry screentone and reaction layouts balance against broad white fields and lightly rendered domestic backgrounds.","Density changes with emotional emphasis and neither sparse nor high-density treatment is sustained."
work-78d44d381562e37dd94a,visualSoftness,known,3,0.86,"reader-step-10;reader-step-16;reader-step-22","Fine hair and eyelash lines polished eyes and gentle tones create a soft tendency but burst lines heavy blacks and deformed reactions keep it below maximum softness anchor 4.","The decision is bounded to the three selected early volume-one contexts and does not infer later consistency."
work-78d44d381562e37dd94a,motionImpact,unknown,,,"reader-step-10;reader-step-16;reader-step-22","The selected official pages show conversation and relationship reactions without an exact bounded continuous action sequence.","No start-development-impact-end reference was available and static reaction layouts cannot support a numeric value."
