position,workId,canonicalTitle,genres,themes,progression,problemSolving,strategy,pacing,mysteryReveal,worldBuilding,characterArcWeight,relationshipStructure,comedy,darkness,mentalStress,romance,emotionalWarmth,factorConfidence,evidenceName,evidenceUrl,evidencePublishedAt,retrievedAt,japaneseEvidenceUrls,koreanEvidenceUrls,koreanQueries,notes
11,work-71527cb7fe3f42ef36ca,絶叫学級,horror,school:2:0.90,0,2,0,4,2,2,2,2,0,4,4,0,2,0.88,Rakuten Books product + direct JP community reviews — 絶叫学級,https://books.rakuten.co.jp/rb/5929318/,2013,2026-08-26,https://www.cmoa.jp/title/60766/;https://blog.livedoor.jp/armonia_wazuki/archives/27372221.html,,절규학급 만화 리뷰;젯쿄 가큐 리뷰,초반 1~3권 관찰: Cmoa 직접 독자 리뷰는 귀여운 소녀만화 그림체와 대비되는 학교 공포의 단편집이며 무서운 이야기와 간혹 좋은 결말이 섞이고 읽기 쉽다고 말한다. Cmoa 스태프 설명은 이를 학교 호러로 명시하고 공포가 가벼운 단계에서 점차 강해진다고 설명한다. Armonia 블로그 직접 감상도 1~8권 단편들의 나쁜 결말과 빠른 독해를 확인한다. Conservative mappings: progression=0;problemSolving=2;strategy=0;pacing=4;mysteryReveal=2;worldBuilding=2;characterArcWeight=2;relationshipStructure=2;comedy=0;darkness=4;mentalStress=4;romance=0;emotionalWarmth=2. Genre=horror; Theme=school centrality2. 한국어 작품명 검색(절규학급 만화 리뷰;젯쿄 가큐 리뷰)은 수행했으나 직접 커뮤니티 본문을 찾지 못했다. Art optional.
12,work-715f201d0df3b3a6805e,SOUL CATCHER(S),sports,sportsCompetition:2:0.92;school:2:0.86,4,4,2,4,2,2,4,4,2,2,4,2,4,0.90,Rakuten Books product + direct JP community reviews — SOUL CATCHER(S),https://books.rakuten.co.jp/rb/12404261/,2015,2026-08-26,https://www.cmoa.jp/title/69767/;https://booklive.jp/review/list/title_id/232151/vol_no/001,,소울 캐처즈 만화 리뷰;소울 캐처스 리뷰,초반 1~3권 관찰: Cmoa 직접 독자 리뷰는 타인의 마음이 음표와 색으로 보이는 神峰가 취주악부에서 동료를 도우며 성장하고 대회 경쟁과 우정을 겪는다고 설명한다. BookLive 직접 리뷰도 음악 배틀과 동료 간 인간 드라마를 긍정적으로 평가한다. Conservative mappings: progression=4;problemSolving=4;strategy=2;pacing=4;mysteryReveal=2;worldBuilding=2;characterArcWeight=4;relationshipStructure=4;comedy=2;darkness=2;mentalStress=4;romance=2;emotionalWarmth=4. Genre=sports; Themes=sportsCompetition centrality2;school centrality2. 한국어 작품명 검색(소울 캐처즈 만화 리뷰;소울 캐처스 리뷰)은 수행했으나 직접 커뮤니티 본문을 찾지 못했다. Art optional.
13,work-716101e001160197c4f5,吸血鬼ちゃん×後輩ちゃん,fantasy;romance,school:2:0.90;reincarnation:1:0.80,2,2,2,2,4,4,4,4,2,4,4,4,4,0.92,Rakuten Books product + direct JP community reviews — 吸血鬼ちゃん×後輩ちゃん,https://books.rakuten.co.jp/rb/15083844/,2018-08-23,2026-08-26,https://www.cmoa.jp/title/136678/;https://ameblo.jp/velcro-sappho/entry-12346576048.html,,흡혈귀짱×후배짱 만화 리뷰;큐케츠키짱 코하이짱 리뷰,초반 1~3권 관찰: Cmoa 직접 독자 리뷰와 Ameblo 감상은 전학생 Sara가 평범한 학교생활을 원하지만 뱀파이어 Iris가 접근하고 花贄 규칙과 1년 뒤 죽음의 저주가 관계를 압박한다고 설명한다. 두 사람의 순수한 백합과 사랑 코미디 및 비극적 긴장이 반복된다. Conservative mappings: progression=2;problemSolving=2;strategy=2;pacing=2;mysteryReveal=4;worldBuilding=4;characterArcWeight=4;relationshipStructure=4;comedy=2;darkness=4;mentalStress=4;romance=4;emotionalWarmth=4. Genre=fantasy;romance; Themes=school centrality2;reincarnation centrality1. 한국어 작품명 검색(흡혈귀짱×후배짱 만화 리뷰;큐케츠키짱 코하이짱 리뷰)은 수행했으나 직접 커뮤니티 본문을 찾지 못했다. Art optional.
14,work-719e76feacfde2877323,ふたりバス,romance;comedy;sliceOfLife,school:2:0.92,2,0,0,0,0,2,2,2,2,0,2,4,4,0.90,Rakuten Books product + direct JP community reviews — ふたりバス,https://books.rakuten.co.jp/rb/18493285/,2026-06-26,2026-08-26,https://www.cmoa.jp/title/349668/;https://booklive.jp/review/list/title_id/20168232/vol_no/001;https://suminai.com/entry/futari-bus-1,,두 사람 버스 만화 리뷰;후타리 바스 리뷰,초반 1권 관찰: BookLive와 Cmoa 직접 리뷰는 인구 3000명 시골마을에서 초등학교 때부터 대화가 끊긴 중학생 소년과 소녀가 같은 버스를 타며 천천히 가까워지는 옅은 청색의 러브 미만 코미디라고 설명한다. Suminai 직접 감상은 느린 진전과 향수를 강조한다. Conservative mappings: progression=2;problemSolving=0;strategy=0;pacing=0;mysteryReveal=0;worldBuilding=2;characterArcWeight=2;relationshipStructure=2;comedy=2;darkness=0;mentalStress=2;romance=4;emotionalWarmth=4. Genre=romance;comedy;sliceOfLife; Theme=school centrality2. 한국어 작품명 검색(두 사람 버스 만화 리뷰;후타리 바스 리뷰)은 수행했으나 직접 커뮤니티 본문을 찾지 못했다. Art optional.
15,work-722055953f15b0130549,苺田さんの話,scienceFiction;sliceOfLife,foundFamily:2:0.84,2,2,unknown,2,2,2,4,2,2,0,2,0,4,0.86,Kodansha/Rakuten product + Cmoa/Ameblo direct reviews — 苺田さんの話,https://books.rakuten.co.jp/rb/4267723/,2008,2026-08-26,https://www.cmoa.jp/title/customer_review/title_id/75339/;https://ameblo.jp/hibinokiroku1026/entry-11999129905.html,,이치고다 씨 이야기 만화 리뷰;이치고다상노 하나시 리뷰,"초반 1~3권 관찰: 공식 상품은 말하는 인형에 들어온 지구 외 생명체와 소년의 동거를 제시하고, Cmoa/Ameblo 직접 본문은 SF 정체와 따뜻한 동거 관계를 확인한다. Conservative mappings: progression=2;problemSolving=2;pacing=2;mysteryReveal=2;worldBuilding=2;characterArcWeight=4;relationshipStructure=2;comedy=2;darkness=0;mentalStress=2;romance=0;emotionalWarmth=4. Genre=scienceFiction;sliceOfLife; Theme=foundFamily centrality2. 한국어 작품명 검색(이치고다 씨 이야기 만화 리뷰;이치고다상노 하나시 리뷰)은 수행했으나 직접 커뮤니티 본문을 추가로 찾지 못했다. Art optional."
16,work-722251ce58a03d2b6985,極主夫道,comedy;sliceOfLife,cooking:2:0.94,0,2,unknown,4,0,2,2,2,4,0,0,2,4,0.90,Shinchosha/Rakuten product + BookLive/Cmoa direct reviews — 極主夫道,https://books.rakuten.co.jp/rb/15544443/,2019,2026-08-26,https://booklive.jp/review/list/title_id/540285/vol_no/001;https://www.cmoa.jp/title/customer_review/title_id/154218/?site_kbn=1,https://gamesese.tistory.com/entry/%EA%B7%B9%EC%A3%BC%EB%B6%80%EB%8F%84-%EB%A6%AC%EB%B7%B0,극주부도 만화 리뷰;고쿠슈후도 리뷰,초반 1~3권 관찰: 공식 상품과 직접 리뷰는 전직 야쿠자 타츠가 아내를 위해 요리·청소·장보기·캐릭터 도시락을 수행하는 짧은 일상 에피소드임을 반복해 확인한다. 긴 성장 보상이나 수수께끼는 중심이 아니다. Conservative mappings: progression=0;problemSolving=2;pacing=4;mysteryReveal=0;worldBuilding=2;characterArcWeight=2;relationshipStructure=2;comedy=4;darkness=0;mentalStress=0;romance=2;emotionalWarmth=4. Genre=comedy;sliceOfLife; Theme=cooking centrality2. 한국어 작품명 검색(극주부도 만화 리뷰;고쿠슈후도 리뷰)에서 직접 한국어 리뷰 본문도 확인했다. Art optional.
17,work-723a9fd1a730426c54a2,オハナホロホロ,romance;sliceOfLife,foundFamily:2:0.96,2,2,unknown,2,0,2,4,4,2,2,2,4,4,0.90,Shodensha/Rakuten product + BookLive/Ishiyuri direct reviews — オハナホロホロ,https://books.rakuten.co.jp/rb/6272800/,2011,2026-08-26,https://booklive.jp/review/list/title_id/292644/vol_no/001;https://www.ishiyuri.com/entry/20100126/p1;https://totaraka.hateblo.jp/entry/ohana_horohoro,,오하나 호로호로 만화 리뷰;오하나 호로호로 리뷰,"초반 1~3권 관찰: 공식 상품과 직접 리뷰는 번역가 마야, 전 연인 미치루, 아이 유타, 이웃 니코가 혈연 밖의 동거 공동체를 만들고 양육·과거 관계 갈등을 조정하는 이야기로 설명한다. Conservative mappings: progression=2;problemSolving=2;pacing=2;mysteryReveal=0;worldBuilding=2;characterArcWeight=4;relationshipStructure=4;comedy=2;darkness=2;mentalStress=2;romance=4;emotionalWarmth=4. Genre=romance;sliceOfLife; Theme=foundFamily centrality2. 한국어 작품명 검색(오하나 호로호로 만화 리뷰;오하나 호로호로 리뷰)은 수행했으나 직접 한국어 커뮤니티 본문은 찾지 못했다. Art optional."
18,work-7263fe749c8d032e8cf1,風の大地,sports,sportsCompetition:2:0.96,4,2,2,2,unknown,2,4,2,0,2,4,2,2,0.88,Shogakukan/Rakuten product + BookLive/Cmoa direct reviews — 風の大地,https://books.rakuten.co.jp/rb/460695/,1993,2026-08-26,https://booklive.jp/review/list/title_id/205373/vol_no/001;https://www.cmoa.jp/title/0000062255/,https://wapi.tistory.com/359,바람의 대지 만화 리뷰;카제노 다이치 리뷰,초반 1~3권 관찰: 공식 상품과 직접 리뷰는 24세 초심자 오키타가 골프장 연습생으로 프로를 목표로 반복 훈련·시합·코스 공략을 거치는 성장극임을 확인한다. Conservative mappings: progression=4;problemSolving=2;strategy=2;pacing=2;worldBuilding=2;characterArcWeight=4;relationshipStructure=2;comedy=0;darkness=2;mentalStress=4;romance=2;emotionalWarmth=2. Genre=sports; Theme=sportsCompetition centrality2. 한국어 작품명 검색(바람의 대지 만화 리뷰;카제노 다이치 리뷰)에서 직접 한국어 블로그 본문도 확인했다. Art optional.
19,work-727144f46f24235acecb,まつのべっ！,romance;comedy;sliceOfLife,workplace:1:0.82,4,2,unknown,2,4,2,4,4,2,0,2,4,4,0.88,Houbunsha/Rakuten product + Manba/Yoicomic direct reviews — まつのべっ！,https://books.rakuten.co.jp/rb/10580120/,2009,2026-08-26,https://manba.co.jp/boards/14521/books;https://yoicomic.blog.fc2.com/blog-entry-32.html;https://www.mangataisho.com/data/2009/comment090324.pdf,,마츠노벳 만화 리뷰;마츠노벳 리뷰,"초반 1~3권 관찰: 공식 상품 설명과 Manba/Yoicomic 직접 글은 유치원 교사와 사라졌다 돌아온 인기 여배우의 첫사랑을 스토리 4컷으로 이어가며, 장기 연재의 복선이 후반에 수렴한다고 설명한다. Conservative mappings: progression=4;problemSolving=2;pacing=2;mysteryReveal=4;worldBuilding=2;characterArcWeight=4;relationshipStructure=4;comedy=2;darkness=0;mentalStress=2;romance=4;emotionalWarmth=4. Genre=romance;comedy;sliceOfLife; Theme=workplace centrality1. 한국어 작품명 검색(마츠노벳 만화 리뷰;마츠노벳 리뷰)은 수행했으나 직접 한국어 커뮤니티 본문은 찾지 못했다. Art optional."
20,work-72ee6d2155cd15987b6f,恋は光,romance;fantasy,school:2:0.90,2,2,unknown,2,2,2,4,4,2,2,2,4,2,0.88,Shueisha/Rakuten product + BookLive/Cmoa direct reviews — 恋は光,https://books.rakuten.co.jp/rb/12789987/,2016-02-04,2026-08-26,https://booklive.jp/review/list/title_id/301027/vol_no/001;https://www.cmoa.jp/title/89450/;https://mattarimangasyoukai.hatenablog.jp/entry/2018/07/09/koihahikari,,사랑은 빛 만화 리뷰;코이와 히카리 리뷰,"초반 1~3권 관찰: 공식 상품과 직접 리뷰는 사랑하는 여성이 빛나 보이는 대학생이 문학소녀와 사랑을 탐구하고, 소꿉친구·다른 여성까지 포함한 네 사람의 관계와 교환일기로 감정을 분석하는 구조를 확인한다. Conservative mappings: progression=2;problemSolving=2;pacing=2;mysteryReveal=2;worldBuilding=2;characterArcWeight=4;relationshipStructure=4;comedy=2;darkness=2;mentalStress=2;romance=4;emotionalWarmth=2. Genre=romance;fantasy; Theme=school centrality2. 한국어 작품명 검색(사랑은 빛 만화 리뷰;코이와 히카리 리뷰)은 수행했으나 직접 한국어 커뮤니티 본문은 찾지 못했다. Art optional."
21,work-7388660960b377e34e9c,天顕祭,fantasy;scienceFiction;romance,investigation:2:0.90;survival:1:0.82,2,4,2,4,4,4,4,4,0,4,4,2,2,0.90,Sanctuarybooks/Rakuten product + BookLive/Hatenablog direct reviews — 天顕祭,https://books.rakuten.co.jp/rb/5808134/,2009,2026-08-26,https://booklive.jp/review/list/title_id/316467/vol_no/001?spoiler=1;https://honkuimusi.hatenablog.com/entry/2020/08/10/080000;https://petronius.hatenablog.com/entry/20090207/p1,,천현제 만화 리뷰;텐켄사이 리뷰,"초반 1~3권 관찰: 공식 상품과 직접 리뷰는 오염된 미래 일본에서 50년에 한 번의 천현제와 야마타노오로치 신화를 둘러싼 비밀을 조사하고, 운명적 희생 의식에서 탈출하는 두 사람을 그린다고 확인한다. Conservative mappings: progression=2;problemSolving=4;strategy=2;pacing=4;mysteryReveal=4;worldBuilding=4;characterArcWeight=4;relationshipStructure=4;comedy=0;darkness=4;mentalStress=4;romance=2;emotionalWarmth=2. Genre=fantasy;scienceFiction;romance; Themes=investigation centrality2;survival centrality1. 한국어 작품명 검색(천현제 만화 리뷰;텐켄사이 리뷰)은 수행했으나 직접 한국어 커뮤니티 본문은 찾지 못했다. Art optional."
22,work-74881f1156adcc713e23,惚れたはれたパンダ,romance;comedy;sliceOfLife,school:2:0.92;workplace:1:0.82,2,2,2,4,2,2,4,4,2,0,2,4,4,0.90,Kodansha promo/Rakuten product + Cmoa direct reviews — 惚れたはれたパンダ,https://books.rakuten.co.jp/rb/18539566/,2026-06-26,2026-08-26,https://www.cmoa.jp/title/346996/?order=down&page=1;https://animeloop.jp/horetahareta/,,반한 판다 만화 리뷰;호레타 하레타 판다 리뷰,"초반 1권 관찰: 공식 Kodansha 홍보문과 상품은 고교생 하노가 쇼핑몰 판다 탈인형 아르바이트를 하며 정체를 숨기고, 판다 팬인 동급생과 이중 신분의 연애를 시작한다고 설명한다. Cmoa/직접 감상 글은 정체 노출 불안과 사각관계의 귀여운 긴장을 보강한다. Conservative mappings: progression=2;problemSolving=2;strategy=2;pacing=4;mysteryReveal=2;worldBuilding=2;characterArcWeight=4;relationshipStructure=4;comedy=2;darkness=0;mentalStress=2;romance=4;emotionalWarmth=4. Genre=romance;comedy;sliceOfLife; Themes=school centrality2;workplace centrality1. 한국어 작품명 검색(반한 판다 만화 리뷰;호레타 하레타 판다 리뷰)은 수행했으나 직접 한국어 커뮤니티 본문은 찾지 못했다. Art optional."
23,work-749da01d790325d81198,成程,comedy;romance,school:2:0.90,0,unknown,unknown,4,2,2,2,2,4,0,0,2,2,0.86,Hakusensha/Rakuten product + Cmoa/Hatenablog direct reviews — 成程,https://books.rakuten.co.jp/rb/11754527/,2013,2026-08-26,https://www.cmoa.jp/title/76992/;https://lit.hatenablog.com/entry/20120816/1345100429;https://bata64.hatenablog.jp/entry/20120926/1348587965,,과연 만화 리뷰;나루호도 리뷰,"초반 1권 관찰: 공식 상품과 Cmoa/Hatenablog 직접 본문은 여학생들의 학교 일상을 배경으로 한 23편 단편 개그·러브코미디이며, 짧은 대화가 급전환하고 생각 뒤에 오치가 드러나는 형식이라고 설명한다. Conservative mappings: progression=0;pacing=4;mysteryReveal=2;worldBuilding=2;characterArcWeight=2;relationshipStructure=2;comedy=4;darkness=0;mentalStress=0;romance=2;emotionalWarmth=2. Genre=comedy;romance; Theme=school centrality2. 한국어 작품명 검색(과연 만화 리뷰;나루호도 리뷰)은 수행했으나 직접 한국어 커뮤니티 본문은 찾지 못했다. Art optional."
