position,workId,canonicalTitle,genres,themes,progression,problemSolving,strategy,pacing,mysteryReveal,worldBuilding,characterArcWeight,relationshipStructure,comedy,darkness,mentalStress,romance,emotionalWarmth,factorConfidence,evidenceName,evidenceUrl,evidencePublishedAt,retrievedAt,japaneseEvidenceUrls,koreanEvidenceUrls,koreanQueries,notes
11,work-b5c4007fad3d7bbd88e6,干物妹！うまるちゃん,comedy;sliceOfLife,school:1:0.80,0,0,0,4,0,2,4,2,4,0,2,0,4,0.83,Rakuten Books representative volume 1 product — 干物妹！うまるちゃん,https://books.rakuten.co.jp/rb/12432317/,2015-02-06,2026-08-26,https://booklive.jp/review/list/title_id/260938/vol_no/001;https://booklive.jp/bkmr/himouto-umaru-chan-review,https://m.yes24.com/Goods/Review/44322398,건어물 여동생 우마루짱 만화 리뷰;건어물 여동생 우마루짱 1권 후기;우마루짱 만화 감상,"초반 1권: 공식 Rakuten Books, BookLive 1권 리뷰와 한국 Yes24 직접 구매 리뷰를 대조했다. 완벽한 여고생이 학교에 다니지만 집에서는 먹고 자고 노는 건어물 생활이라는 이중생활이 school:1과 worldBuilding=2를 지지한다. 1권이 짧은 생활 에피소드 모음이고 ‘내용적 꼬임 없는 심플한 이야기’라는 독립 평이 있어 progression=0; problemSolving=0; strategy=0; mysteryReveal=0; pacing=4로 보수 매핑했다. 외면과 집안의 극단적 갭, 오빠가 반복해서 휘말리는 형제 관계는 characterArcWeight=4; relationshipStructure=2; comedy=4를 지지한다. 오빠가 불쌍할 정도로 휘둘리지만 서로 의지하고 위로하는 관계는 darkness=0; mentalStress=2; romance=0; emotionalWarmth=4로 매핑했다. 한국어 한글명 검색과 Yes24 본문(건어물 여동생 우마루짱 1권)을 확인했다. Conservative mappings: progression=0;problemSolving=0;strategy=0;pacing=4;mysteryReveal=0;worldBuilding=2;characterArcWeight=4;relationshipStructure=2;comedy=4;darkness=0;mentalStress=2;romance=0;emotionalWarmth=4."
12,work-b65fc340da602aa6a002,ちちゃこい日記,romance;sliceOfLife,school:2:0.84,2,0,0,2,0,2,4,2,0,2,2,4,4,0.84,Rakuten Books representative volume 1 product — ちちゃこい日記,https://books.rakuten.co.jp/rb/12663115/,2015,2026-08-26,https://note.com/manamanga/n/n3282aa362587;https://booklive.jp/review/list/title_id/258529/vol_no/001;https://konomanga.jp/guide/49618-2,,치차코이 일기 만화 리뷰;치차코이 닛키 리뷰;치차코이 일기 1권 후기,"초반 1권: 공식 Rakuten Books와 Note·BookLive·このマンガがすごい！WEB의 직접 감상을 대조했다. 눈 내리는 마을로 이사 온 중학생의 학교 적응과 친구를 의식하는 작은 첫사랑이 서서히 진행되어 school:2; progression=2; pacing=2; romance=4를 지지한다. 생활·감정 관찰이 중심이고 추리나 장기 계획·문제 해결 구조가 없으므로 problemSolving=0; strategy=0; mysteryReveal=0으로 두었다. 마을·아파트·계절은 기능적 배경이므로 worldBuilding=2, 인물의 마음 자각과 가족 선택은 characterArcWeight=4; relationshipStructure=2를 지지한다. 개그보다 순수하고 애틋한 정조가 중심이라 comedy=0; darkness=2; mentalStress=2; emotionalWarmth=4로 매핑했다. 한국어 한글명 검색(치차코이 일기 만화 리뷰;치차코이 닛키 리뷰;치차코이 일기 1권 후기)을 수행했으나 직접 KR 본문은 확인하지 못했다. Conservative mappings: progression=2;problemSolving=0;strategy=0;pacing=2;mysteryReveal=0;worldBuilding=2;characterArcWeight=4;relationshipStructure=2;comedy=0;darkness=2;mentalStress=2;romance=4;emotionalWarmth=4."
13,work-b6650814d94e1cfd8df0,でり研,comedy;sliceOfLife,school:2:0.82,2,0,0,2,0,2,2,4,4,0,0,2,2,0.82,Rakuten Books representative volume 1 product — でり研,https://books.rakuten.co.jp/rb/7000662/,2012,2026-08-26,https://note.com/itmtido/n/n5aca5f2f7f1f;https://4koma-data.jimdofree.com/%E3%81%8A%E6%B0%97%E3%81%AB%E5%85%A5%E3%82%8A/%E3%81%A7%E3%82%8A%E7%A0%94/,,데리켄 만화 리뷰;데리켄 리뷰;데리켄 1권 후기,"초반 1권: 공식 Rakuten Books와 Note·4koma-data의 일본 직접 리뷰를 대조했다. 대학생이 맛있는 연구회에 들어가 캠프·데이트·영화 같은 동아리 일상을 반복하는 4コマ이므로 school:2; worldBuilding=2; progression=2; pacing=2를 지지한다. 활동은 즉흥적 생활 에피소드와 대화 중심이라 문제를 풀거나 장기 계획을 세우는 구조·추리 보상은 없어 problemSolving=0; strategy=0; mysteryReveal=0으로 보수 매핑했다. 여러 부원과 유령부원·선후배의 다중 관계는 relationshipStructure=4, 중심 인물의 동아리 합류와 변화는 characterArcWeight=2, 개그 중심 형식은 comedy=4다. 위험이나 심리 압박·어두운 사건은 없고, 데이트의 약한 연애 소재와 함께 즐기는 분위기라 darkness=0; mentalStress=0; romance=2; emotionalWarmth=2로 매핑했다. 한국어 한글명 검색(데리켄 만화 리뷰;데리켄 리뷰;데리켄 1권 후기)을 수행했으나 직접 KR 본문은 확인하지 못했다. Conservative mappings: progression=2;problemSolving=0;strategy=0;pacing=2;mysteryReveal=0;worldBuilding=2;characterArcWeight=2;relationshipStructure=4;comedy=4;darkness=0;mentalStress=0;romance=2;emotionalWarmth=2."
14,work-b6b8409e88b672767bf5,パンク・ポンク,comedy;sliceOfLife,foundFamily:2:0.76,0,2,0,4,0,2,2,2,4,0,0,2,2,0.78,Rakuten Books representative volume 1 product — パンク・ポンク,https://books.rakuten.co.jp/rb/365836/,1983,2026-08-26,https://futaman.futabanet.jp/articles/-/127397?page=1;https://manga.line.me/book/detail?id=B00160815873,,펑크 폰크 만화 리뷰;팡쿠 폰쿠 리뷰;펑크 폰크 1권 후기,"초반 1권: 공식 Rakuten Books와 Futaman의 1권 회고·리뷰 및 LINEマンガ 작품별 사용자 리뷰를 대조했다. 보니가 말하는 거대 토끼를 주문해 함께 살기 시작하고 매 화 4쪽 안팎의 생활 소동을 겪는 구조는 foundFamily:2; pacing=4; relationshipStructure=2; comedy=4를 지지한다. 보니의 데이트를 망친 뒤 종이 드레스로 위장하거나 기절한 보니를 숨기려 복화술을 쓰는 등 토끼의 즉흥 해결은 problemSolving=2, 장기 계획·추리 구조는 없어 progression=0; strategy=0; mysteryReveal=0으로 매핑했다. 작품 배경은 일상적이지만 말하는 거대 토끼와 소녀의 가정 공동체 규칙이 있어 worldBuilding=2, 관계 중심 인물성은 characterArcWeight=2다. 상시 개그와 귀여운 동거의 따뜻함은 comedy=4; darkness=0; mentalStress=0; romance=2; emotionalWarmth=2로 보수 매핑했다. 한국어 한글명 검색(펑크 폰크 만화 리뷰;팡쿠 폰쿠 리뷰;펑크 폰크 1권 후기)을 수행했으나 직접 KR 본문은 확인하지 못했다. Conservative mappings: progression=0;problemSolving=2;strategy=0;pacing=4;mysteryReveal=0;worldBuilding=2;characterArcWeight=2;relationshipStructure=2;comedy=4;darkness=0;mentalStress=0;romance=2;emotionalWarmth=2."
15,work-b73dec44c4920042dcae,B・B,action;sports,combat:2:0.94;sportsCompetition:2:0.92,2,2,2,2,0,2,4,2,0,2,2,0,2,0.90,Rakuten Books representative volume 1 product + official Shogakukan synopsis — B・B,https://books.rakuten.co.jp/rb/741486/,1988,2026-08-27,https://sakuhindb.com/jmanga/7_B_20B/;https://ebookstore.sony.jp/review/title/10061602/id/LT000003816000256815/,,비비 만화 리뷰;비비 복싱 만화 후기;비비 1권 감상,"초반 1~3권 범위: 공식 Rakuten Books 상품 문구와 공식 小学館 eコミック 작품 소개(https://e-comi.shogakukan.co.jp/books/091213710000d0000000)를 대조했다. 공식 소개는 고교생 타카기 료가 숙명의 라이벌 모리야마 진과 싸우며 복싱만으로 한정되지 않는 남자 드라마를 만든다고 설명한다. Sakuhindb 직접 감상은 폭주족과의 격투에서 라이벌에게 패한 뒤 복싱에 눈뜨고 필살기 개발로 나아가는 흐름과 열혈·우정·비극을 기록했고, Sony Reader Store 1권 리뷰는 음악·바이크·복싱의 경쟁과 패배 긴장을 보강한다. 한국어 한글명 검색(비비 만화 리뷰;비비 복싱 만화 후기;비비 1권 감상)을 수행했으나 직접 KR 본문은 확인하지 못했다. Conservative mappings: progression=2;problemSolving=2;strategy=2;pacing=2;mysteryReveal=0;worldBuilding=2;characterArcWeight=4;relationshipStructure=2;comedy=0;darkness=2;mentalStress=2;romance=0;emotionalWarmth=2. Art는 분석하지 않았다."
16,work-b7a1b40d29931c830f36,ベツ×バラ,comedy;romance,workplace:2:0.95,2,2,unknown,2,unknown,2,2,2,4,0,2,4,2,0.88,Rakuten Books representative volume 1 product + official product synopsis — ベツ×バラ,https://books.rakuten.co.jp/rb/6207411/,2011,2026-08-27,https://booklive.jp/review/list/title_id/380321/vol_no/001;https://yamakamu.net/post-25280,,벳×바라 만화 리뷰;베츠바라 직장 로맨스 후기;벳바라 1권 감상,"초반 1~3권 범위: 공식 Rakuten Books 상품 정보와 BookLive 1권 리뷰(https://booklive.jp/review/list/title_id/380321/vol_no/001), Yamakamu 독립 감상(https://yamakamu.net/post-25280)을 대조했다. BookLive는 과자 패키지 회사의 디자이너 타마키와 연상 신입 후배 하라다의 업무·충돌·연애를 명시하고, Yamakamu는 회사의 업무あるある과 두 사람의 미묘한 거리 및 느린 진전을 설명한다. 패키지 업무에서 생기는 직접 조정은 problemSolving=2, 장기 전략·추리 구조는 확인하지 않아 strategy와 mysteryReveal을 unknown으로 유지했다. 밝은 오피스 4コマ와 동료의 배려는 comedy=4, darkness=0, mentalStress=2, romance=4, emotionalWarmth=2를 지지한다. 한국어 한글명 검색(벳×바라 만화 리뷰;베츠바라 직장 로맨스 후기;벳바라 1권 감상)을 수행했으나 직접 KR 본문은 확인하지 못했다. Conservative mappings: progression=2;problemSolving=2;strategy=unknown;pacing=2;mysteryReveal=unknown;worldBuilding=2;characterArcWeight=2;relationshipStructure=2;comedy=4;darkness=0;mentalStress=2;romance=4;emotionalWarmth=2. Art는 분석하지 않았다."
17,work-b7a7f8c204d15a5c0543,人間交差点,historical;sliceOfLife,historicalReconstruction:2:0.86,0,2,unknown,4,2,2,4,2,unknown,4,4,unknown,2,0.86,Rakuten Books representative volume 1 product — 人間交差点,https://books.rakuten.co.jp/rb/1544658/,1984,2026-08-26,https://booklive.jp/review/list/title_id/185740/vol_no/001,,인간 교차점 만화 리뷰;닌겐 코사텐 리뷰,초반 1권: 공식 Rakuten Books 1권 anchor와 BookLive 1권 리뷰 본문을 직접 확인했다. 감옥의 살인 복수와 아이를 둘러싼 첫 단편 및 서로 다른 인간 에피소드가 이어지는 단편집이라는 관찰이 historicalReconstruction:2 progression=0 pacing=4 mysteryReveal=2 worldBuilding=2를 지지한다. 의사와 수감자와 아이의 동기·관계가 사건의 핵심이어서 characterArcWeight=4 relationshipStructure=2 problemSolving=2다. 감옥·살인·빈곤의 무거운 비극과 심리 압박은 darkness=4 mentalStress=4이며 인간 관계의 여운은 emotionalWarmth=2로 보수 매핑했다. 한국어 query(인간 교차점 만화 리뷰;닌겐 코사텐 리뷰)는 수행했으나 직접 KR 본문은 없었다. Conservative mappings: progression=0;problemSolving=2;strategy=unknown;pacing=4;mysteryReveal=2;worldBuilding=2;characterArcWeight=4;relationshipStructure=2;comedy=unknown;darkness=4;mentalStress=4;romance=unknown;emotionalWarmth=2.
18,work-b8092c99183fc1709aa5,初恋モンスター,comedy;romance,school:2:0.90,2,unknown,unknown,4,2,0,2,2,4,0,2,4,2,0.90,Rakuten Books representative volume 1 product + official Kodansha promo — 初恋モンスター,https://books.rakuten.co.jp/rb/12345992/,2014,2026-08-27,https://nelja.jp/manga-review/3474;https://honto.jp/ebook/pdseries-review_06C-MBJ-20002-3-159343X.html,,첫사랑 몬스터 만화 리뷰;첫사랑 몬스터 1권 후기;하츠코이 몬스터 감상,"초반 1권 범위: 공식 Rakuten Books 상품 정보와 Nelja 독립 리뷰(https://nelja.jp/manga-review/3474), Honto 직접 리뷰(https://honto.jp/ebook/pdseries-review_06C-MBJ-20002-3-159343X.html)를 대조하고 공식 講談社 소개(https://news.kodansha.co.jp/comics/20170304_c02)의 ‘恋したら小学生だった’ 홍보 문구를 확인했다. Nelja는 고교생 여주가 초등학생으로 보이는 남자에게 반하는 연상·연하 설정, 과감한 화면과 직구 순애를 1권의 핵심으로 설명하고, Honto 리뷰는 비현실적 설정과 웃음·기대감을 보강한다. 나이 공개가 이야기의 부분 반전이어서 mysteryReveal=2, 관계가 시작되는 변화는 progression=2, 빠른 개그 전환은 pacing=4다. 퍼즐·전술은 구체 근거가 없어 unknown으로 유지했고, 기숙사와 학교 중심의 현실 일상 배경이므로 worldBuilding=0으로 보수적으로 판정했다. 상시 개그와 순애는 comedy=4, darkness=0, mentalStress=2, romance=4, emotionalWarmth=2다. 한국어 한글명 검색(첫사랑 몬스터 만화 리뷰;첫사랑 몬스터 1권 후기;하츠코이 몬스터 감상)을 수행했으나 직접 KR 본문은 확인하지 못했다. Conservative mappings: progression=2;problemSolving=unknown;strategy=unknown;pacing=4;mysteryReveal=2;worldBuilding=0;characterArcWeight=2;relationshipStructure=2;comedy=4;darkness=0;mentalStress=2;romance=4;emotionalWarmth=2. Art는 분석하지 않았다."
19,work-b82f0f93fdd068ab5ade,オンノジ,comedy;scienceFiction;sliceOfLife,postApocalypse:2:0.90;exploration:2:0.82,2,unknown,unknown,2,2,2,4,2,4,2,2,2,4,0.86,Rakuten Books representative volume 1 product — オンノジ,https://books.rakuten.co.jp/rb/12235414/,2014,2026-08-26,https://ameblo.jp/toraieisu/entry-11524413826.html;https://nelja.jp/manga-review/3330,,온노지 만화 리뷰;온노지 리뷰,초반 1권: 공식 Rakuten Books 1권 anchor와 Ameblo 및 Nelja의 1권 리뷰 본문을 직접 확인했다. 사람들이 사라진 빈 세계에 미야코와 플라밍고가 남아 이상한 4コマ 일상을 이어간다는 관찰이 postApocalypse:2 exploration:2 worldBuilding=2를 지지한다. 혼자가 아니게 되는 두 인물의 결합과 마지막 제목 회수는 progression=2 mysteryReveal=2 characterArcWeight=4 relationshipStructure=2다. 4コマ의 짧은 반복과 안정된 두 사람의 일상은 pacing=2이며 재난 속 개그가 핵심이면서 외로움과 애틋함이 공존해 comedy=4 darkness=2 mentalStress=2 romance=2 emotionalWarmth=4로 매핑했다. 한국어 query(온노지 만화 리뷰;온노지 리뷰)는 수행했으나 직접 KR 본문은 없었다. Conservative mappings: progression=2;problemSolving=unknown;strategy=unknown;pacing=2;mysteryReveal=2;worldBuilding=2;characterArcWeight=4;relationshipStructure=2;comedy=4;darkness=2;mentalStress=2;romance=2;emotionalWarmth=4.
20,work-b837e5e17b849ba1f16c,霧の中のラプンツェル,historical,historicalReconstruction:2:0.92,2,2,2,4,unknown,4,4,2,unknown,4,4,2,2,0.88,Rakuten Books representative volume 1 product — 霧の中のラプンツェル,https://books.rakuten.co.jp/rb/11604182/,2013,2026-08-26,https://www.cmoa.jp/title/73095/,,안개 속 라푼젤 만화 리뷰;키리노 나카노 라푼첼 리뷰,초반 1권: 공식 Rakuten Books 1권 anchor와 Cmoa의 직접 리뷰 본문 및 Asahi 작품 비평을 대조했다. 홀로코스트 시기 라켈 가족의 차별과 수정의 밤 이후 수용소로 몰리는 과정 및 하인리히의 구조 시도가 historicalReconstruction:2 worldBuilding=4를 지지한다. 가족의 지위가 악화되는 과정은 progression=2이고 탈출과 저항을 돕는 단기 행동은 problemSolving=2 strategy=2다. 차별에서 수용소까지 짧게 악화되는 전개는 pacing=4이며 인물 관계 중심은 characterArcWeight=4 relationshipStructure=2 romance=2 emotionalWarmth=2다. 홀로코스트의 잔혹함과 지속되는 불안은 darkness=4 mentalStress=4다. 한국어 query(안개 속 라푼젤 만화 리뷰;키리노 나카노 라푼첼 리뷰)는 수행했으나 직접 KR 본문은 없었다. Conservative mappings: progression=2;problemSolving=2;strategy=2;pacing=4;mysteryReveal=unknown;worldBuilding=4;characterArcWeight=4;relationshipStructure=2;comedy=unknown;darkness=4;mentalStress=4;romance=2;emotionalWarmth=2.
21,work-b870bc0a8766298e959d,チーズの時間,romance;sliceOfLife,cooking:2:0.96,2,2,0,2,2,2,2,2,2,0,2,2,4,0.90,Rakuten Books representative volume 1 product + official product synopsis — チーズの時間,https://books.rakuten.co.jp/rb/5955359/,2010,2026-08-27,https://mangashokudo.net/blog-entry-247.html;https://manba.co.jp/boards/11399/topics,,치즈의 시간 만화 리뷰;치즈의 시간 1권 후기;치즈노 지칸 감상,"초반 1~3권 범위: 공식 Rakuten Books 상품 정보와 Manga Shokudo 직접 재현 글(https://mangashokudo.net/blog-entry-247.html), Manba 작품별 리뷰 본문(https://manba.co.jp/boards/11399/topics)을 대조했다. Manga Shokudo는 프랑스 태생 치즈 감정기사 레미가 일본에 와 치즈 숍을 열고 문화를 퍼뜨리며 신용금고 남녀의 연애를 치즈 선택으로 돕는 1권 에피소드를 구체적으로 옮긴다. Manba 감상은 손님들의 사연·트러블·인간 돕기와 치즈 지식, 밝고 힘을 주는 분위기를 확인한다. 일본행과 조부모 찾기는 progression=2 및 mysteryReveal=2, 손님 문제를 치즈 지식으로 푸는 직접 행동은 problemSolving=2, 장기 전술은 없어 strategy=0으로 보수 매핑했다. 한국어 한글명 검색(치즈의 시간 만화 리뷰;치즈의 시간 1권 후기;치즈노 지칸 감상)을 수행했으나 직접 KR 본문은 확인하지 못했다. Conservative mappings: progression=2;problemSolving=2;strategy=0;pacing=2;mysteryReveal=2;worldBuilding=2;characterArcWeight=2;relationshipStructure=2;comedy=2;darkness=0;mentalStress=2;romance=2;emotionalWarmth=4. Art는 분석하지 않았다."
22,work-b878ac041b9c56fdedee,空と原,romance,school:1:0.90,2,0,0,2,2,2,4,4,0,2,4,4,4,0.90,Rakuten Books representative volume 1 product + official product synopsis — 空と原,https://books.rakuten.co.jp/rb/11658896/,2013,2026-08-27,https://www.cmoa.jp/title/65593/;https://ruicosweets.blog.fc2.com/blog-entry-651.html;https://ckworks.jp/comicdash/note/series/64814,,소라와 하라 만화 리뷰;소라와 하라 1권 후기;소라토 하라 감상,"초반 1권 범위: 공식 Rakuten Books 상품 정보와 Cmoa 직접 리뷰(https://www.cmoa.jp/title/65593/), ruico 독립 감상(https://ruicosweets.blog.fc2.com/blog-entry-651.html), ComicDash 감상 노트(https://ckworks.jp/comicdash/note/series/64814)를 대조했다. Cmoa는 ‘동급생’ 스핀오프에서 교사 하라센과 같은 학교 신입생 소라노가 만나 서로의 상처와 과거 인물을 안고 마음을 통하게 되는 과정을 설명하며, 과거 인물의 등장과 다른 커플의 무거운 사연을 언급한다. ruico는 기다려 온 하라센의 이야기와 절제된 전개를 기록한다. 학교·교사/학생 관계 규칙은 worldBuilding=2, 과거 공개는 mysteryReveal=2, 관계의 점진적 변화는 progression=2다. 외부 퍼즐이나 전술은 없어 problemSolving=0; strategy=0, 개그 중심이 아니어서 comedy=0으로 매핑했다. 두 커플과 기존 인물까지 이어지는 군상 관계는 relationshipStructure=4, 상처와 미련의 지속은 darkness=2 및 mentalStress=4, 사랑과 상호 구원은 romance=4 및 emotionalWarmth=4를 지지한다. 한국어 한글명 검색(소라와 하라 만화 리뷰;소라와 하라 1권 후기;소라토 하라 감상)을 수행했으나 직접 KR 본문은 확인하지 못했다. Conservative mappings: progression=2;problemSolving=0;strategy=0;pacing=2;mysteryReveal=2;worldBuilding=2;characterArcWeight=4;relationshipStructure=4;comedy=0;darkness=2;mentalStress=4;romance=4;emotionalWarmth=4. Art는 분석하지 않았다."
23,work-b8e8677c1cf0600ba9ae,ハル×キヨ,comedy;romance,school:2:0.94,2,0,0,2,0,2,2,2,4,0,2,4,2,0.90,Rakuten Books representative volume 1 product + official product synopsis — ハル×キヨ,https://books.rakuten.co.jp/rb/12417176/,2015,2026-08-27,https://www.cmoa.jp/title/69807/;https://comicspace.jp/title/64525/review/Yss0920,,하루×키요 만화 리뷰;하루 키요 1권 후기;하루키요 감상,"초반 1~2권 범위: 공식 Rakuten Books 상품 정보와 Cmoa 리뷰 본문(https://www.cmoa.jp/title/69807/), Comicspace 직접 감상(https://comicspace.jp/title/64525/review/Yss0920)을 대조했다. Cmoa는 180cm의 고교생 코하루와 작은 안경 남학생 키요시로의 학생 러브코미디를 ‘개그가 많고 템포가 좋으며 악인이 없다’고 평가하고, 관계가 복잡하게 꼬이는 구조가 아님을 명시한다. 공식 상품 소개의 학교 연애와 두 사람의 서투른 진전은 progression=2, pacing=2, romance=4를 지지한다. 외부 사건을 지략으로 푸는 장면·장기 전술·수수께끼가 없어 problemSolving=0; strategy=0; mysteryReveal=0, 학교 규칙은 worldBuilding=2로 보수 매핑했다. 상시 대화 개그는 comedy=4, 밝은 인물극은 darkness=0, 풋풋한 답답함은 mentalStress=2, emotionalWarmth=2다. 한국어 한글명 검색(하루×키요 만화 리뷰;하루 키요 1권 후기;하루키요 감상)을 수행했으나 직접 KR 본문은 확인하지 못했다. Conservative mappings: progression=2;problemSolving=0;strategy=0;pacing=2;mysteryReveal=0;worldBuilding=2;characterArcWeight=2;relationshipStructure=2;comedy=4;darkness=0;mentalStress=2;romance=4;emotionalWarmth=2. Art는 분석하지 않았다."
24,work-b8f6b96bf69d3054f73d,スーパーマリオくん,comedy,adventure:2:0.92,0,2,0,4,0,2,0,2,4,0,0,0,2,0.90,Rakuten Books representative volume 1 product + official CoroCoro synopsis — スーパーマリオくん,https://books.rakuten.co.jp/rb/480813/,2019,2026-08-27,https://reviewne.jp/contents/1846;https://otashumi.livedoor.blog/archives/31084902.html,,슈퍼 마리오군 만화 리뷰;슈퍼 마리오군 1권 후기;슈퍼마리오군 감상,"초반 1권 범위: 공식 Rakuten Books 상품 정보와 주간コロコロ 공식 작품 페이지(https://www.corocoro.jp/title/161)를 대조하고, Reviewne 장문 감상(https://reviewne.jp/contents/1846)과 otashumi 1권 회고(https://otashumi.livedoor.blog/archives/31084902.html)를 읽었다. 공식 소개는 마리오·루이지가 피치 공주를 구하러 여행하고 요시와 합류하는 게임 개그 모험을 명시하며, Reviewne는 원작 게임과 다른 전개·보스전·아이템 개그를 구체적으로 회고한다. 각 화의 적을 힘과 아이템으로 넘는 직접 행동은 problemSolving=2, 짧은 면 단위 목표 전환은 pacing=4다. 성장 보상이나 장기 전술·추리 구조는 없어 progression=0; strategy=0; mysteryReveal=0으로 두었고, 게임 세계 규칙은 worldBuilding=2다. 고정 트리오 관계는 relationshipStructure=2, 인물 변화보다 반복 개그가 중심이라 characterArcWeight=0, comedy=4, darkness=0, mentalStress=0, romance=0, emotionalWarmth=2다. 한국어 한글명 검색(슈퍼 마리오군 만화 리뷰;슈퍼 마리오군 1권 후기;슈퍼마리오군 감상)을 수행했으나 직접 KR 본문은 확인하지 못했다. Conservative mappings: progression=0;problemSolving=2;strategy=0;pacing=4;mysteryReveal=0;worldBuilding=2;characterArcWeight=0;relationshipStructure=2;comedy=4;darkness=0;mentalStress=0;romance=0;emotionalWarmth=2. Art는 분석하지 않았다."
25,work-b96bf77bd21ed120dbb9,好きっていいなよ。,romance,school:2:0.94,2,2,0,2,2,2,4,2,unknown,2,4,4,4,0.92,Rakuten Books representative volume 1 product + official Cmoa synopsis — 好きっていいなよ。,https://books.rakuten.co.jp/rb/5797601/,2009,2026-08-27,https://www.cmoa.jp/title/36335/;https://reviewne.jp/contents/10066/reviews;https://ebookstore.sony.jp/review/title/00117844/id/BT000011784400100101/,,좋아한다고 말해 만화 리뷰;좋아한다고 말해 1권 후기;스킷테 이이나요 감상,"초반 1권 범위: 공식 Rakuten Books 상품 정보와 Cmoa 직접 리뷰·편집자 소개(https://www.cmoa.jp/title/36335/), Reviewne 장문 감상(https://reviewne.jp/contents/10066/reviews), Sony Reader Store 1권 리뷰(https://ebookstore.sony.jp/review/title/00117844/id/BT000011784400100101/)를 대조했다. Cmoa는 어린 시절 트라우마로 친구도 사귀지 않던 메이가 학교의 인기남 야마토를 만나 조금씩 사람과 관계 맺는 청춘 연애를 설명하고, Reviewne는 왕따·스토커 상황에서 도움을 요청하고 회복하는 구체적 장면과 인물들의 과거를 기록한다. 공원에서의 선택과 가해 행동에 대한 직접 대응은 problemSolving=2, 장기 전략은 없어 strategy=0, 과거와 상처가 드러나는 과정은 mysteryReveal=2, 학교의 인기·왕따 관계 규칙은 worldBuilding=2다. 메이와 야마토의 감정·변화는 characterArcWeight=4, romance=4, 지속되는 불신과 질투는 mentalStress=4 및 darkness=2, 서로를 안심시키는 관계는 emotionalWarmth=4를 지지한다. 한국어 한글명 검색(좋아한다고 말해 만화 리뷰;좋아한다고 말해 1권 후기;스킷테 이이나요 감상)을 수행했으나 직접 KR 본문은 확인하지 못했다. Conservative mappings: progression=2;problemSolving=2;strategy=0;pacing=2;mysteryReveal=2;worldBuilding=2;characterArcWeight=4;relationshipStructure=2;comedy=unknown;darkness=2;mentalStress=4;romance=4;emotionalWarmth=4. Art는 분석하지 않았다."
26,work-b96ddda6b8c1e557a1aa,AIの遺電子,scienceFiction;sliceOfLife,workplace:1:0.78,unknown,2,unknown,4,2,4,2,2,unknown,2,2,unknown,2,0.84,Rakuten Books representative volume 1 product — AIの遺電子,https://books.rakuten.co.jp/rb/13854710/,2017-08-23,2026-08-26,https://booklive.jp/review/list/title_id/370061/vol_no/001?spoiler=1;https://manga-blog.net/ai-no-idenshi/,,AI의 유전자 만화 리뷰;에이아이노 이덴시 리뷰,초반 1권 중심 관찰: 공식 Rakuten Books 앵커와 BookLive 1권 리뷰 본문(https://booklive.jp/review/list/title_id/370061/vol_no/001?spoiler=1) 및 manga-blog 독립 본문(https://manga-blog.net/ai-no-idenshi/)을 직접 읽었다. 스도 의사의 진료실에서 인간형 AI 환자 사례를 다루는 workplace:1 구조와 진단·치료 선택은 problemSolving=2다. 한 에피소드가 빠르게 끝나 pacing=4이고 환자 사연의 질문과 반전은 mysteryReveal=2다. 인간과 AI의 공존 규칙 및 권리 문제가 반복되어 worldBuilding=4이며 개별 사례 중심이라 characterArcWeight=2 relationshipStructure=2다. 곤란과 윤리적 불안은 darkness=2 mentalStress=2 emotionalWarmth=2다. progression strategy comedy romance는 직접 지지 없어 unknown이다. 한국어 query(AI의 유전자 만화 리뷰;에이아이노 이덴시 리뷰)는 수행했지만 KR 본문은 없다. Conservative mappings: progression=unknown;problemSolving=2;strategy=unknown;pacing=4;mysteryReveal=2;worldBuilding=4;characterArcWeight=2;relationshipStructure=2;comedy=unknown;darkness=2;mentalStress=2;romance=unknown;emotionalWarmth=2.
