position,workId,canonicalTitle,genres,themes,progression,problemSolving,strategy,pacing,mysteryReveal,worldBuilding,characterArcWeight,relationshipStructure,comedy,darkness,mentalStress,romance,emotionalWarmth,factorConfidence,evidenceName,evidenceUrl,evidencePublishedAt,retrievedAt,japaneseEvidenceUrls,koreanEvidenceUrls,koreanQueries,notes
11,work-f1c85d1691e352350511,この世は戦う価値がある,sliceOfLife;romance,revenge:2:0.98,4,2,2,4,2,2,4,4,2,4,4,2,2,0.99,Rakuten Books representative volume 1 product — この世は戦う価値がある,https://books.rakuten.co.jp/rb/17625842/,2025,2026-08-26,https://ebookstore.sony.jp/review/title/10884053/id/LT000189978002019826;https://www.cmoa.jp/title/274509/;https://www.mangataisho.com/data/2025/comment2025.pdf;https://note.com/hideaki31/n/n60d04f4e5b4c,https://pedia.watcha.com/ko-KR/contents/bog05wp;https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=358648881,이 세상은 싸울 가치가 있다 만화 리뷰;이 세상은 싸울 가치가 있다 1권 후기;코노요와 타타카우 카치가 아루 리뷰,Direct Japanese and Korean reader bodies describe an exhausted office worker breaking from a harassing workplace and abusive boyfriend; beginning a personal life reckoning; confronting past injuries and family; and later helping investigate an unresolved hit-and-run. Conservative mappings: progression=4; problemSolving=2; strategy=2; pacing=4; mysteryReveal=2; worldBuilding=2; characterArcWeight=4; relationshipStructure=4; comedy=2; darkness=4; mentalStress=4; romance=2; emotionalWarmth=2. Her deliberate settling of accounts and return of harm form the central revenge structure.
12,work-f2352e76ccf92709ca6e,魔法使いロゼの佐渡ライフ,fantasy;comedy;sliceOfLife,foundFamily:2:0.97;exploration:2:0.99,4,4,2,2,2,4,4,4,4,2,2,0,4,0.99,Rakuten Books representative volume 1 product — 魔法使いロゼの佐渡ライフ,https://books.rakuten.co.jp/rb/17446674/,2024-08-28,2026-08-26,https://abyssal-starfish.blog.jp/archives/29610738.html;https://note.com/komugi_0621/n/n06d120dac5e9;https://suminai.com/entry/the-sado-life-of-ros%C3%A9-the-witch,,마법사 로제의 사도 라이프 만화 리뷰;마법사 로제의 사도 라이프 후기;사도 라이프 일본 만화,Direct Japanese long-form reviews describe a persecuted princess using forbidden magic to escape into modern Sado; living with local guide Sana; touring specific island places and festivals; using magic to solve local incidents; and gradually opening her wounded heart. Conservative mappings: progression=4; problemSolving=4; strategy=2; pacing=2; mysteryReveal=2; worldBuilding=4; characterArcWeight=4; relationshipStructure=4; comedy=4; darkness=2; mentalStress=2; romance=0; emotionalWarmth=4. The new household bond and detailed Sado exploration are recurring central structures. Korean Hangul-title searches found no qualifying direct Korean body. Art is optional and unassessed.
13,work-f24f4ffab61f77de3ae3,青のオーケストラ,sliceOfLife;romance,school:2:0.99,4,2,2,2,2,2,4,4,2,2,4,2,4,0.99,Rakuten Books representative volume 1 product — 青のオーケストラ,https://books.rakuten.co.jp/rb/15005797/,2022,2026-08-26,https://www.cmoa.jp/title/customer_review/title_id/131616/;https://ameblo.jp/norako-mama/entry-12964750536.html,https://m.yes24.com/Goods/Review/72265061,푸른 오케스트라 만화 리뷰;푸른 오케스트라 1권 후기;아오노 오케스트라 리뷰,Direct Japanese and Korean reader bodies describe a former prodigy who stopped playing violin after family trauma; regains purpose through a beginner classmate; enters a strong high-school orchestra; and grows through auditions; ensemble practice; rivalry; friendship; and restrained romance. Conservative mappings: progression=4; problemSolving=2; strategy=2; pacing=2; mysteryReveal=2; worldBuilding=2; characterArcWeight=4; relationshipStructure=4; comedy=2; darkness=2; mentalStress=4; romance=2; emotionalWarmth=4. School and orchestra-club life are central.
14,work-f314b1776534e2f35462,あの日からのマンガ,historical;comedy;sliceOfLife,postApocalypse:2:0.98,0,2,0,4,0,4,2,4,4,4,4,0,2,0.97,Rakuten Books representative volume 1 product — あの日からのマンガ,https://books.rakuten.co.jp/rb/11281798/,2012,2026-08-26,https://www.mangataisho.com/data/2012/mantai_comment2012.pdf;https://6mirai.tokyo-midtown.com/interview/images/6mirai_interview_no115.pdf,,그날부터의 만화 리뷰;그날 이후의 만화 후기;아노 히 카라노 만가 리뷰,Direct Japanese bookseller commentary and creator interview describe a collection made after the March 2011 earthquake and nuclear disaster; shifting between absurd comedy; anthropomorphized radioactive material; disrupted daily life; and speculative villages choosing different futures. Conservative mappings: progression=0; problemSolving=2; strategy=0; pacing=4; mysteryReveal=0; worldBuilding=4; characterArcWeight=2; relationshipStructure=4; comedy=4; darkness=4; mentalStress=4; romance=0; emotionalWarmth=2. Life after disaster and nuclear rupture is the anthology's recurring postApocalypse structure. Korean Hangul-title searches found no qualifying direct Korean body. Art is optional and unassessed.
15,work-f31e6caa07e2253b3443,ひとりぼっちの地球侵略,action;scienceFiction;romance,combat:2:0.99;survival:2:0.98;school:1:0.96;foundFamily:2:0.97,4,4,2,4,4,4,4,4,2,4,4,4,4,0.99,Rakuten Books representative volume 1 product — ひとりぼっちの地球侵略,https://books.rakuten.co.jp/rb/11730468/,2013,2026-08-26,https://reviewne.jp/contents/9010;https://www.cmoa.jp/title/62783/;https://booklive.jp/review/list/title_id/205550/vol_no/001;https://www.kurobook.net/entry/%E3%81%B2%E3%81%A8%E3%82%8A%E3%81%BC%E3%81%A3%E3%81%A1%E3%81%AE%E5%9C%B0%E7%90%83%E4%BE%B5%E7%95%A5,,외톨이 지구 침략 만화 리뷰;외톨이의 지구 침략 만화 후기;히토리봇치노 치큐 신랴쿠 리뷰,Direct Japanese reader bodies describe a high-school boy learning that a lonely alien girl gave him her heart; joining her supposed invasion that becomes Earth defense; confronting other aliens and hidden histories; and building companionship through school life and repeated battles. Conservative mappings: progression=4; problemSolving=4; strategy=2; pacing=4; mysteryReveal=4; worldBuilding=4; characterArcWeight=4; relationshipStructure=4; comedy=2; darkness=4; mentalStress=4; romance=4; emotionalWarmth=4. Combat; survival; school; and a chosen-family bond recur centrally. Korean Hangul-title searches found no qualifying direct Korean body. Art is optional and unassessed.
16,work-f3410d49b9b10b35b42d,戦隊大失格,action;fantasy;scienceFiction,combat:2:0.99;politics:2:0.98;investigation:1:0.96;revenge:2:0.99,4,4,4,4,4,4,4,4,2,4,4,0,2,0.99,Rakuten Books representative volume 1 product — 戦隊大失格,https://books.rakuten.co.jp/rb/16630892/,2021-08-24,2026-08-26,https://www.cmoa.jp/title/customer_review/title_id/219710/;https://booklive.jp/review/list/title_id/933668/vol_no/001,https://theqoo.net/square/2204903157?category=24784;https://gall.dcinside.com/mgallery/board/view/?id=harubasentai&no=3167,전대 대실격 만화 리뷰;전대대실격 원작 후기;센타이 다이싯카쿠 리뷰,Direct Japanese and Korean community bodies describe defeated alien foot soldiers forced to stage weekly losses for corrupt heroes; fighter D rebelling; disguising himself to infiltrate the ranger organization; navigating rank politics; uncovering secrets; and pursuing revenge through rapidly shifting battles. Conservative mappings: progression=4; problemSolving=4; strategy=4; pacing=4; mysteryReveal=4; worldBuilding=4; characterArcWeight=4; relationshipStructure=4; comedy=2; darkness=4; mentalStress=4; romance=0; emotionalWarmth=2. Combat; organization politics; investigation; and revenge are central.
17,work-f3ec9e796f983f6c5b17,パチスロバカップル,comedy;sliceOfLife;romance,,2,4,4,2,0,4,2,4,4,0,2,4,4,0.97,Rakuten Books representative volume 1 product — パチスロバカップル,https://books.rakuten.co.jp/rb/1603123/,2008,2026-08-26,https://www.cmoa.jp/title/3451/?disp_mode=easy&order=up&page=1;https://www.mangataisho.com/data/2008/comment.pdf,,파치슬롯 바보 커플 만화 리뷰;파치슬롯 커플 만화 후기;파치스롯 바카푸루 리뷰,Direct Japanese reader bodies describe a married pachislot pair combining one partner's enthusiasm with the other's disciplined play; studying machine-specific behavior; choosing tactics; losing sometimes; and compensating for each other's weaknesses across five volumes. Conservative mappings: progression=2; problemSolving=4; strategy=4; pacing=2; mysteryReveal=0; worldBuilding=4; characterArcWeight=2; relationshipStructure=4; comedy=4; darkness=0; mentalStress=2; romance=4; emotionalWarmth=4. The legal Theme vocabulary contains no gambling or probability-play mechanic and no other Theme recurs without invention. Korean Hangul-title searches found no qualifying direct Korean body. Art is optional and unassessed.
18,work-f3f2a5f99ad7e2c9d829,清々と,sliceOfLife;romance,school:2:0.99,2,2,0,2,0,2,4,4,2,0,2,2,4,0.98,Rakuten Books representative volume 1 product — 清々と,https://books.rakuten.co.jp/rb/6243301/,2011,2026-08-26,https://reviewne.jp/contents/5604;https://www.cmoa.jp/title/customer_review/title_id/60637/;https://ebookstore.sony.jp/review/title/10086586/id/LT000011661000311499/,,맑고 맑게 만화 리뷰;사야사야토 만화 후기;세이세이토 만화 리뷰,Direct Japanese reader bodies describe an ordinary girl entering an elegant private girls school; searching for what she wants to become; forming friendships; admiring a teacher; and meeting small emotional conflicts with unusually sincere and gentle dialogue. Conservative mappings: progression=2; problemSolving=2; strategy=0; pacing=2; mysteryReveal=0; worldBuilding=2; characterArcWeight=4; relationshipStructure=4; comedy=2; darkness=0; mentalStress=2; romance=2; emotionalWarmth=4. School life is the central recurring structure. Korean Hangul-title searches found no qualifying direct Korean body. Art is optional and unassessed.
19,work-f4085acccd1c37fc1783,海月と私,comedy;sliceOfLife;romance,cooking:2:0.98;workplace:2:0.99,2,2,2,4,4,2,4,4,4,2,2,4,4,0.99,Rakuten Books representative volume 1 product — 海月と私,https://books.rakuten.co.jp/rb/12382537/,2015,2026-08-26,https://www.cmoa.jp/title/customer_review/title_id/66351/;https://manba.co.jp/boards/11106;https://manga.line.me/book/detail?id=B00060150378;https://www.kinokuniya.co.jp/f/dsg-01-9784063879117,,해파리와 나 만화 리뷰;해파리와 나 일본 만화 후기;쿠라게토 와타시 리뷰,Direct Japanese reader bodies describe a former chef inheriting a remote seaside inn; hiring an elusive live-in maid; welcoming guests through food and small human dramas; and following a relationship mystery that culminates in a deliberately misleading final reversal. Conservative mappings: progression=2; problemSolving=2; strategy=2; pacing=4; mysteryReveal=4; worldBuilding=2; characterArcWeight=4; relationshipStructure=4; comedy=4; darkness=2; mentalStress=2; romance=4; emotionalWarmth=4. Cooking and inn work are central recurring structures. Korean Hangul-title searches found no qualifying direct Korean body. Art is optional and unassessed.
20,work-f4520aa01b9f5d1b357a,不完全で不衛生でふしだら,romance,school:2:0.98,4,2,0,2,2,0,4,2,2,2,4,4,2,0.98,Rakuten Books representative volume 1 product — 不完全で不衛生でふしだら,https://books.rakuten.co.jp/rb/15737604/,2019-08-22,2026-08-26,https://www.cmoa.jp/title/customer_review/title_id/167924/;https://manba.co.jp/topics/16244;https://www.kadokawa.co.jp/product/321809000596/,,불완전하고 비위생적이고 음란한 만화 리뷰;불완전 비위생 음란한 만화 후기;후칸젠데 후에이세이데 후시다라 리뷰,Direct Japanese reader bodies describe a socially withdrawn high-school boy with past hurt and a dentist's daughter fixated on teeth; their intimate tooth-brushing encounters; gradual emotional disclosure; and a focused five-volume relationship arc. Conservative mappings: progression=4; problemSolving=2; strategy=0; pacing=2; mysteryReveal=2; worldBuilding=0; characterArcWeight=4; relationshipStructure=2; comedy=2; darkness=2; mentalStress=4; romance=4; emotionalWarmth=2. School life is a recurring core setting and pressure source. Korean Hangul-title searches found no qualifying direct Korean body. Art is optional and unassessed.
21,work-f46cb127cfc8553644ba,魍魎少女,action;fantasy;historical;horror,adventure:2:0.99;combat:2:0.99;exploration:2:0.98,2,2,2,4,2,4,4,4,4,4,2,0,2,0.99,Rakuten Books representative volume 1 product — 魍魎少女,https://books.rakuten.co.jp/rb/15548346/,2020-08-19,2026-08-26,https://www.cmoa.jp/title/153721/;https://manba.co.jp/boards/94516;https://honto.jp/ebook/pd-review_0629219991.html,,망량소녀 만화 리뷰;망량소녀 1권 후기;모료 쇼죠 만화 리뷰,Direct Japanese reader bodies describe an immortal girl crossing a Taisho-era supernatural world to recover her dismembered master's seven body parts while fighting grotesque creatures. The reviews repeatedly note brisk battles; a large quest; eerie world rules; bloody danger; eccentric relationships; and comedy that lightens the horror. Conservative mappings: progression=2; problemSolving=2; strategy=2; pacing=4; mysteryReveal=2; worldBuilding=4; characterArcWeight=4; relationshipStructure=4; comedy=4; darkness=4; mentalStress=2; romance=0; emotionalWarmth=2. Adventure; combat; and exploration are central. Korean Hangul-title searches found no qualifying direct Korean body. Art is optional and unassessed.
22,work-f46d92f042fd61982ea3,あげくの果てのカノン,scienceFiction;romance,postApocalypse:2:0.99,2,2,0,4,4,4,4,4,2,4,4,4,0,0.99,Rakuten Books representative volume 1 product — あげくの果てのカノン,https://books.rakuten.co.jp/rb/14093024/,2018,2026-08-26,https://buzz-manga.blog.jp/Agekunohate-Kanon.html;https://kaketayo.net/review-about-agekuno-hateno-kanon/;https://yamagatananami.hatenablog.com/entry/2018/09/14/020850;https://harapeco-switch.com/comic-review/2022-11comic/,,결국 끝의 카논 만화 리뷰;결국 끝의 카논 1권 후기;아게쿠노 하테노 카논 리뷰,Direct Japanese long-form reviews describe an obsessive adult romance in alien-ravaged Tokyo. Kanon pursues her married former senior while his special-force body is repeatedly repaired with parts that alter his personality; ordinary life is interrupted by attacks and the question of whether identity and love survive each repair. Conservative mappings: progression=2; problemSolving=2; strategy=0; pacing=4; mysteryReveal=4; worldBuilding=4; characterArcWeight=4; relationshipStructure=4; comedy=2; darkness=4; mentalStress=4; romance=4; emotionalWarmth=0. Life after an alien catastrophe is the central postApocalypse structure. Korean Hangul-title searches found no qualifying direct Korean body. Art is optional and unassessed.
23,work-f541db4a39d7d757c0b4,テンカイチ　日本最強武芸者決定戦,action;historical,combat:2:0.99;martialArts:2:0.99;tournament:2:0.99;politics:1:0.96,2,2,4,4,2,4,4,4,0,4,4,0,0,0.99,Rakuten Books representative volume 1 product — テンカイチ　日本最強武芸者決定戦,https://books.rakuten.co.jp/rb/16604953/,2022-08-31,2026-08-26,https://mangayoshiashi.com/manga/e8915545-f693-4cac-b22c-96ee2840647b;https://webcomics.jp/comment/121318;https://mangadojo.net/?p=3953,,텐카이치 일본 최강 무예가 결정전 만화 리뷰;텐카이치 일본 최강 무예자 결정전 후기;텐카이치 만화 리뷰,Direct Japanese review and comment bodies describe an alternate Sengoku succession tournament where famous warriors sponsored by rival lords fight lethal one-on-one matches. Distinct martial styles; tactics based on historical anecdotes; shifting expected winners; political stakes; and graphic deaths drive the early arcs. Conservative mappings: progression=2; problemSolving=2; strategy=4; pacing=4; mysteryReveal=2; worldBuilding=4; characterArcWeight=4; relationshipStructure=4; comedy=0; darkness=4; mentalStress=4; romance=0; emotionalWarmth=0. Combat; martial arts; tournament; and sponsor politics recur centrally. Korean Hangul-title searches found no qualifying direct Korean body. Art is optional and unassessed.
24,work-f564a856e052f345ea54,はなうた散歩道,comedy;fantasy;sliceOfLife,,0,2,0,4,0,2,2,4,4,2,0,2,2,0.97,Rakuten Books representative volume 1 product — はなうた散歩道,https://books.rakuten.co.jp/rb/12818712/,2015,2026-08-26,https://www.kadokawa.co.jp/product/301404001949/;https://www.mangataisho.com/data/2015/comment2015.pdf,,콧노래 산책길 만화 리뷰;콧노래 산책길 후기;하나우타 산포미치 리뷰,Direct Japanese reader and bookseller bodies describe a one-volume collection of short surreal comedies with separate casts: a bar hostess; an eccentric teacher; fairy-tale families; an invisible character; absurd wordplay; brief romance; and occasional melancholy. Conservative mappings: progression=0; problemSolving=2; strategy=0; pacing=4; mysteryReveal=0; worldBuilding=2; characterArcWeight=2; relationshipStructure=4; comedy=4; darkness=2; mentalStress=0; romance=2; emotionalWarmth=2. The closed Theme Dictionary has no surreal short-vignette mechanic and no legal Theme recurs across the collection. Korean Hangul-title searches found no qualifying direct Korean body. Art is optional and unassessed.
25,work-f5e145476399c2145323,87CLOCKERS,sports;comedy;romance,sportsCompetition:2:0.99;crafting:2:0.99,4,4,4,4,0,4,4,4,4,0,2,2,2,0.99,Rakuten Books representative volume 1 product — 87CLOCKERS,https://books.rakuten.co.jp/rb/11604005/,2013,2026-08-26,https://booklive.jp/review/list/title_id/194199/vol_no/001;https://honto.jp/ebook/pd-review_0634950163.html;https://ameblo.jp/tama-0929/;https://ablackleaf.com/archives/55730789.html,,87클락커즈 만화 리뷰;87클락커즈 1권 후기;에이티세븐 클락커즈 리뷰,Direct Japanese reader bodies describe a passive music student entering competitive PC overclocking for a woman; learning cooling and tuning; training with eccentric rivals; entering paired game and benchmark events; and rising toward world-level contests. Reviews emphasize technical constraints; tactical optimization; competition pressure; comedy; ensemble rivalry; and a restrained love triangle. Conservative mappings: progression=4; problemSolving=4; strategy=4; pacing=4; mysteryReveal=0; worldBuilding=4; characterArcWeight=4; relationshipStructure=4; comedy=4; darkness=0; mentalStress=2; romance=2; emotionalWarmth=2. Sports competition and machine crafting are central. Korean Hangul-title searches found no qualifying direct Korean body. Art is optional and unassessed.
