workId,themeId,centrality,confidence,evidenceId
work-268e1fa3599955359969,school,2,0.92,ev-pilot-001-text-work-268e1fa3599955359969
work-2f39795212f5ad8db155,combat,2,0.9,ev-pilot-001-text-work-2f39795212f5ad8db155
work-2f39795212f5ad8db155,politics,2,0.85,ev-pilot-001-text-work-2f39795212f5ad8db155
work-303d0a9d67a606a817af,investigation,2,0.9,ev-pilot-001-text-work-303d0a9d67a606a817af
work-303d0a9d67a606a817af,workplace,2,0.9,ev-pilot-001-text-work-303d0a9d67a606a817af
work-34bba03e2a127ef29cd7,investigation,2,0.9,ev-pilot-001-text-work-34bba03e2a127ef29cd7
work-34bba03e2a127ef29cd7,exploration,2,0.85,ev-pilot-001-text-work-34bba03e2a127ef29cd7
work-3588928ab8f6a2520923,school,1,0.82,ev-pilot-001-text-work-3588928ab8f6a2520923
work-37ecced0b2392d7af9b2,workplace,2,0.90,ev-pilot-001-text-work-37ecced0b2392d7af9b2
work-3823ff0766f67c015c53,school,2,0.88,ev-pilot-001-text-work-3823ff0766f67c015c53
work-39555fe7402dada0d79f,investigation,2,0.96,ev-pilot-001-text-work-39555fe7402dada0d79f
work-39555fe7402dada0d79f,school,1,0.72,ev-pilot-001-text-work-39555fe7402dada0d79f
work-440f93a4e60ef906685b,school,1,0.88,ev-pilot-001-text-work-440f93a4e60ef906685b
work-464322afcd10013437b9,politics,2,0.95,ev-pilot-001-text-work-464322afcd10013437b9
work-464322afcd10013437b9,historicalReconstruction,2,0.9,ev-pilot-001-text-work-464322afcd10013437b9
work-4a8a22fc766bf9bc4c59,combat,1,0.76,ev-pilot-001-text-work-4a8a22fc766bf9bc4c59
work-4a8a22fc766bf9bc4c59,war,1,0.82,ev-pilot-001-text-work-4a8a22fc766bf9bc4c59
work-4a8a22fc766bf9bc4c59,politics,2,0.90,ev-pilot-001-text-work-4a8a22fc766bf9bc4c59
work-4a8a22fc766bf9bc4c59,timeTravel,2,0.96,ev-pilot-001-text-work-4a8a22fc766bf9bc4c59
work-5e7eef6cc23d9738e034,investigation,1,0.86,ev-pilot-001-text-work-5e7eef6cc23d9738e034
work-61f2b70ee9f8217b3604,school,2,0.90,ev-pilot-001-text-work-61f2b70ee9f8217b3604
work-671e3453cf9e1df2ee87,politics,1,0.75,ev-pilot-001-text-work-671e3453cf9e1df2ee87
work-671e3453cf9e1df2ee87,historicalReconstruction,2,0.92,ev-pilot-001-text-work-671e3453cf9e1df2ee87
work-76c038b398f4b28b7748,survival,2,0.85,ev-pilot-001-text-work-76c038b398f4b28b7748
work-7730845c9cf7ba0cccc8,school,2,0.90,ev-pilot-001-text-work-7730845c9cf7ba0cccc8
work-7730845c9cf7ba0cccc8,workplace,1,0.68,ev-pilot-001-text-work-7730845c9cf7ba0cccc8
work-8716f80d9b988bd0d055,workplace,2,0.9,ev-pilot-001-text-work-8716f80d9b988bd0d055
work-98d513b70560f2f96a38,survival,2,0.94,ev-pilot-001-text-work-98d513b70560f2f96a38
work-98d513b70560f2f96a38,postApocalypse,2,0.92,ev-pilot-001-text-work-98d513b70560f2f96a38
work-9d04c47e7efbbbd8aca6,school,2,0.95,ev-pilot-001-text-work-9d04c47e7efbbbd8aca6
work-9d5d64262dbc2893acd4,school,1,0.86,ev-pilot-001-text-work-9d5d64262dbc2893acd4
work-a089c0eef91d1213da38,school,1,0.82,ev-pilot-001-text-work-a089c0eef91d1213da38
work-a7a1e0666169f1b2e8c0,foundFamily,2,0.90,ev-pilot-001-text-work-a7a1e0666169f1b2e8c0
work-ad2b80b81b7bc9b602a3,school,1,0.88,ev-pilot-001-text-work-ad2b80b81b7bc9b602a3
work-b2c37bdb52e2a78dfd41,war,1,0.74,ev-pilot-001-text-work-b2c37bdb52e2a78dfd41
work-b2c37bdb52e2a78dfd41,politics,2,0.88,ev-pilot-001-text-work-b2c37bdb52e2a78dfd41
work-b2c37bdb52e2a78dfd41,revenge,2,0.82,ev-pilot-001-text-work-b2c37bdb52e2a78dfd41
work-b2c37bdb52e2a78dfd41,historicalReconstruction,2,0.90,ev-pilot-001-text-work-b2c37bdb52e2a78dfd41
work-b4b21d2ebe5b8efc84ea,workplace,2,0.95,ev-pilot-001-text-work-b4b21d2ebe5b8efc84ea
work-c4abbc1b44fa5706bce3,combat,1,0.75,ev-pilot-001-text-work-c4abbc1b44fa5706bce3
work-c4abbc1b44fa5706bce3,politics,1,0.7,ev-pilot-001-text-work-c4abbc1b44fa5706bce3
work-c4abbc1b44fa5706bce3,revenge,1,0.8,ev-pilot-001-text-work-c4abbc1b44fa5706bce3
work-cdf549d4b1888153e146,combat,2,0.9,ev-pilot-001-text-work-cdf549d4b1888153e146
work-d489f5a2229689aa5115,school,2,0.95,ev-pilot-001-text-work-d489f5a2229689aa5115
work-d489f5a2229689aa5115,workplace,2,0.9,ev-pilot-001-text-work-d489f5a2229689aa5115
work-d7e64b0b5479ca943edd,cooking,2,0.95,ev-pilot-001-text-work-d7e64b0b5479ca943edd
work-d7e64b0b5479ca943edd,workplace,2,0.92,ev-pilot-001-text-work-d7e64b0b5479ca943edd
work-e049c9aaf92ba31da8b0,crafting,2,0.88,ev-pilot-001-text-work-e049c9aaf92ba31da8b0
work-e049c9aaf92ba31da8b0,school,1,0.82,ev-pilot-001-text-work-e049c9aaf92ba31da8b0
work-ebe399258f28460b8f9b,school,2,0.93,ev-pilot-001-text-work-ebe399258f28460b8f9b
work-ebe399258f28460b8f9b,workplace,2,0.88,ev-pilot-001-text-work-ebe399258f28460b8f9b
work-ef7106f6a387c9860877,workplace,2,0.94,ev-pilot-001-text-work-ef7106f6a387c9860877
work-ef7106f6a387c9860877,historicalReconstruction,1,0.62,ev-pilot-001-text-work-ef7106f6a387c9860877
work-f391e591282e435a3c1d,survival,2,0.78,ev-pilot-001-text-work-f391e591282e435a3c1d
work-f391e591282e435a3c1d,workplace,1,0.72,ev-pilot-001-text-work-f391e591282e435a3c1d
work-f391e591282e435a3c1d,postApocalypse,1,0.68,ev-pilot-001-text-work-f391e591282e435a3c1d
work-f50fa290eb4116a7078e,survival,2,0.86,ev-pilot-001-text-work-f50fa290eb4116a7078e
work-f50fa290eb4116a7078e,investigation,2,0.94,ev-pilot-001-text-work-f50fa290eb4116a7078e
work-f5f0ee0b0ff16bc146e0,foundFamily,2,0.90,ev-pilot-001-text-work-f5f0ee0b0ff16bc146e0
