workId,axisId,state,value,confidence,authorityClass,sourceType,sourceUrl,edition,scopeMapping,pageOrTimeRefs,sampleCount,contexts,observation,limitation,reviewStatus
work-07b11ec79f10c7eb7e05,visualSoftness,known,3,0.89,originalPublisher,publisher,https://www.shueisha.co.jp/books/reader/main.php?cid=9784087824575,かくかくしかじか 1 standard volume 1,Official canonical entry-volume or first-episode internal-page sample.,viewer page 10;viewer page 11;viewer page 14;viewer page 15;viewer page 20;viewer page 21,6,art-room introduction;critique and teacher exchange;drawing instruction,"Final pixel review compared contour curvature, line hardness, tone, hatching, and surface treatment across the cited official packet and anchored visualSoftness=known 3. Decision route: art-local-other-audit.md + gemini-art-pass-c-other-group-02-response.txt + adjudicated.",Bounded entry sample only; later-volume visual evolution is outside this judgment.,quorum-verified;adjudicated;reviewedByHuman=false
work-07b11ec79f10c7eb7e05,motionImpact,unknown,,,originalPublisher,publisher,https://www.shueisha.co.jp/books/reader/main.php?cid=9784087824575,かくかくしかじか 1 standard volume 1,Official canonical entry-volume or first-episode internal-page sample.,viewer page 10;viewer page 11;viewer page 14;viewer page 15;viewer page 20;viewer page 21,6,art-room introduction;critique and teacher exchange;drawing instruction,"The final review found no responsible known value within the bounded packet; for motion, no exact continuous start-development-end sequence was established. Decision route: art-local-other-audit.md + gemini-art-pass-c-other-group-02-response.txt + adjudicated.",Bounded entry sample only; later-volume visual evolution is outside this judgment. No exact bounded continuous action sequence in the reviewed packet; unknown is not low.,quorum-verified;adjudicated;reviewedByHuman=false
work-07dc759bd91e1cffb2df,artRealism,known,2,0.90,originalPublisher,publisher,https://souffle.life/manga/shiawase-ha-tabete-nete-mate/20200318-2/,しあわせは食べて寝て待て 第1話; volume-1 entry episode,Official canonical entry-volume or first-episode internal-page sample.,official page 2;official page 3;official page 8;official page 9;official page 14;official page 15,6,workplace;clinic;apartment and neighbor,"Final pixel review compared anatomy, proportions, facial stylization, object construction, and perspective across the cited official packet and anchored artRealism=known 2. Decision route: art-local-chunk-05.md + gemini-art-chunk-05-group-01-response.txt + accepted.",Bounded entry sample only; later-volume visual evolution is outside this judgment.,quorum-verified;accepted;reviewedByHuman=false
work-07dc759bd91e1cffb2df,artDensity,known,2,0.89,originalPublisher,publisher,https://souffle.life/manga/shiawase-ha-tabete-nete-mate/20200318-2/,しあわせは食べて寝て待て 第1話; volume-1 entry episode,Official canonical entry-volume or first-episode internal-page sample.,official page 2;official page 3;official page 8;official page 9;official page 14;official page 15,6,workplace;clinic;apartment and neighbor,"Final pixel review compared line, background, panel, texture information, and negative space across the cited official packet and anchored artDensity=known 2. Decision route: art-local-chunk-05.md + gemini-art-chunk-05-group-01-response.txt + accepted.",Bounded entry sample only; later-volume visual evolution is outside this judgment.,quorum-verified;accepted;reviewedByHuman=false
work-07dc759bd91e1cffb2df,visualSoftness,known,3,0.89,originalPublisher,publisher,https://souffle.life/manga/shiawase-ha-tabete-nete-mate/20200318-2/,しあわせは食べて寝て待て 第1話; volume-1 entry episode,Official canonical entry-volume or first-episode internal-page sample.,official page 2;official page 3;official page 8;official page 9;official page 14;official page 15,6,workplace;clinic;apartment and neighbor,"Final pixel review compared contour curvature, line hardness, tone, hatching, and surface treatment across the cited official packet and anchored visualSoftness=known 3. Decision route: art-local-chunk-05.md + gemini-art-chunk-05-group-01-response.txt + accepted.",Bounded entry sample only; later-volume visual evolution is outside this judgment.,quorum-verified;accepted;reviewedByHuman=false
work-07dc759bd91e1cffb2df,motionImpact,unknown,,,originalPublisher,publisher,https://souffle.life/manga/shiawase-ha-tabete-nete-mate/20200318-2/,しあわせは食べて寝て待て 第1話; volume-1 entry episode,Official canonical entry-volume or first-episode internal-page sample.,official page 2;official page 3;official page 8;official page 9;official page 14;official page 15,6,workplace;clinic;apartment and neighbor,"The final review found no responsible known value within the bounded packet; for motion, no exact continuous start-development-end sequence was established. Decision route: art-local-chunk-05.md + gemini-art-chunk-05-group-01-response.txt + accepted.",Bounded entry sample only; later-volume visual evolution is outside this judgment. No exact bounded continuous action sequence in the reviewed packet; unknown is not low.,quorum-verified;accepted;reviewedByHuman=false
work-07ff2a01ef593ce2f809,artRealism,known,2,0.90,originalPublisher,publisher,https://ribon.shueisha.co.jp/sayonara_miniskirt_trial/,さよならミニスカート 第1話; volume-1 official trial,Official canonical entry-volume or first-episode internal-page sample.,official page 4;official page 5;official page 20;official page 21;official page 40;official page 41,6,judo and class transition;school idol broadcast;rooftop conversation,"Final pixel review compared anatomy, proportions, facial stylization, object construction, and perspective across the cited official packet and anchored artRealism=known 2. Decision route: art-local-chunk-04.md + gemini-art-chunk-04-group-03-response.txt + accepted.",Bounded entry sample only; later-volume visual evolution is outside this judgment.,quorum-verified;accepted;reviewedByHuman=false
work-07ff2a01ef593ce2f809,artDensity,known,3,0.89,originalPublisher,publisher,https://ribon.shueisha.co.jp/sayonara_miniskirt_trial/,さよならミニスカート 第1話; volume-1 official trial,Official canonical entry-volume or first-episode internal-page sample.,official page 4;official page 5;official page 20;official page 21;official page 40;official page 41,6,judo and class transition;school idol broadcast;rooftop conversation,"Final pixel review compared line, background, panel, texture information, and negative space across the cited official packet and anchored artDensity=known 3. Decision route: art-local-chunk-04.md + gemini-art-chunk-04-group-03-response.txt + accepted.",Bounded entry sample only; later-volume visual evolution is outside this judgment.,quorum-verified;accepted;reviewedByHuman=false
work-07ff2a01ef593ce2f809,visualSoftness,known,3,0.90,originalPublisher,publisher,https://ribon.shueisha.co.jp/sayonara_miniskirt_trial/,さよならミニスカート 第1話; volume-1 official trial,Official canonical entry-volume or first-episode internal-page sample.,official page 4;official page 5;official page 20;official page 21;official page 40;official page 41,6,judo and class transition;school idol broadcast;rooftop conversation,"Final pixel review compared contour curvature, line hardness, tone, hatching, and surface treatment across the cited official packet and anchored visualSoftness=known 3. Decision route: art-local-chunk-04.md + gemini-art-chunk-04-group-03-response.txt + accepted.",Bounded entry sample only; later-volume visual evolution is outside this judgment.,quorum-verified;accepted;reviewedByHuman=false
work-07ff2a01ef593ce2f809,motionImpact,unknown,,,originalPublisher,publisher,https://ribon.shueisha.co.jp/sayonara_miniskirt_trial/,さよならミニスカート 第1話; volume-1 official trial,Official canonical entry-volume or first-episode internal-page sample.,official page 4;official page 5;official page 20;official page 21;official page 40;official page 41,6,judo and class transition;school idol broadcast;rooftop conversation,"The final review found no responsible known value within the bounded packet; for motion, no exact continuous start-development-end sequence was established. Decision route: art-local-chunk-04.md + gemini-art-chunk-04-group-03-response.txt + accepted.",Bounded entry sample only; later-volume visual evolution is outside this judgment. No exact bounded continuous action sequence in the reviewed packet; unknown is not low.,quorum-verified;accepted;reviewedByHuman=false
work-081e75d8bbc53ac64713,artRealism,known,2,0.91,originalPublisher,publisher,https://tonarinoyj.jp/episode/4855956445056488441,ダイヤモンドの功罪 第1話; volume-1 entry episode,Official canonical entry-volume or first-episode internal-page sample.,DOM page 15;DOM page 16;DOM page 30;DOM page 31;DOM page 45;DOM page 46,6,car family dialogue;baseball discovery and pitch;youth team,"Final pixel review compared anatomy, proportions, facial stylization, object construction, and perspective across the cited official packet and anchored artRealism=known 2. Decision route: art-local-chunk-05.md + gemini-art-chunk-05-group-02-response.txt + accepted.",Bounded entry sample only; later-volume visual evolution is outside this judgment.,quorum-verified;accepted;reviewedByHuman=false
work-081e75d8bbc53ac64713,artDensity,known,2,0.89,originalPublisher,publisher,https://tonarinoyj.jp/episode/4855956445056488441,ダイヤモンドの功罪 第1話; volume-1 entry episode,Official canonical entry-volume or first-episode internal-page sample.,DOM page 15;DOM page 16;DOM page 30;DOM page 31;DOM page 45;DOM page 46,6,car family dialogue;baseball discovery and pitch;youth team,"Final pixel review compared line, background, panel, texture information, and negative space across the cited official packet and anchored artDensity=known 2. Decision route: art-local-chunk-05.md + gemini-art-chunk-05-group-02-response.txt + accepted.",Bounded entry sample only; later-volume visual evolution is outside this judgment.,quorum-verified;accepted;reviewedByHuman=false
work-081e75d8bbc53ac64713,visualSoftness,known,2,0.88,originalPublisher,publisher,https://tonarinoyj.jp/episode/4855956445056488441,ダイヤモンドの功罪 第1話; volume-1 entry episode,Official canonical entry-volume or first-episode internal-page sample.,DOM page 15;DOM page 16;DOM page 30;DOM page 31;DOM page 45;DOM page 46,6,car family dialogue;baseball discovery and pitch;youth team,"Final pixel review compared contour curvature, line hardness, tone, hatching, and surface treatment across the cited official packet and anchored visualSoftness=known 2. Decision route: art-local-chunk-05.md + gemini-art-chunk-05-group-02-response.txt + accepted.",Bounded entry sample only; later-volume visual evolution is outside this judgment.,quorum-verified;accepted;reviewedByHuman=false
work-081e75d8bbc53ac64713,motionImpact,known,3,0.91,originalPublisher,publisher,https://tonarinoyj.jp/episode/4855956445056488441,ダイヤモンドの功罪 第1話; volume-1 entry episode,Official canonical entry-volume or first-episode internal-page sample.,DOM pages 30-31 start=ball setup;development=speed-line pitch;endpoint=catch and pitching posture,6,car family dialogue;baseball discovery and pitch;youth team,"Final pixel review compared the exact bounded sequence, speed-line emphasis, displacement, contact, and endpoint across the cited official packet and anchored motionImpact=known 3. Decision route: art-local-chunk-05.md + gemini-art-chunk-05-group-02-response.txt + accepted.",Bounded entry sample only; later-volume visual evolution is outside this judgment.,quorum-verified;accepted;reviewedByHuman=false
work-0bec5d8d9474a2197312,artRealism,known,2,0.84,publisherAuthorizedPlatform,manual,https://viewer-trial.bookwalker.jp/trial-page/03/view?cid=4bd52269-b4b6-43d8-a916-9cf8c2437a09,放浪息子 standard entry volumes 1-3 official BOOK WALKER trials.,Official canonical entry-volume or first-episode internal-page sample.,volume 1 printed page 9;volume 1 printed page 13;volume 1 printed page 16;volume 1 printed page 17;volume 2 printed page 6;volume 2 printed page 10;volume 2 printed page 15;volume 2 printed page 18;volume 3 printed page 6;volume 3 printed page 9;volume 3 printed page 14;volume 3 printed page 18,12,classroom and school corridor;family home and New Year gathering;department store and audition;cafe and computer room,"Final pixel review compared anatomy, proportions, facial stylization, object construction, and perspective across the cited official packet and anchored artRealism=known 2. Decision route: art-local-hourou-salvage.md + gemini-art-hourou-salvage-response.md + adjudicated.",Bounded entry sample only; later-volume visual evolution is outside this judgment.,quorum-verified;adjudicated;reviewedByHuman=false
work-0bec5d8d9474a2197312,artDensity,known,1,0.82,publisherAuthorizedPlatform,manual,https://viewer-trial.bookwalker.jp/trial-page/03/view?cid=4bd52269-b4b6-43d8-a916-9cf8c2437a09,放浪息子 standard entry volumes 1-3 official BOOK WALKER trials.,Official canonical entry-volume or first-episode internal-page sample.,volume 1 printed page 9;volume 1 printed page 13;volume 1 printed page 16;volume 1 printed page 17;volume 2 printed page 6;volume 2 printed page 10;volume 2 printed page 15;volume 2 printed page 18;volume 3 printed page 6;volume 3 printed page 9;volume 3 printed page 14;volume 3 printed page 18,12,classroom and school corridor;family home and New Year gathering;department store and audition;cafe and computer room,"Final pixel review compared line, background, panel, texture information, and negative space across the cited official packet and anchored artDensity=known 1. Decision route: art-local-hourou-salvage.md + gemini-art-hourou-salvage-response.md + adjudicated.",Bounded entry sample only; later-volume visual evolution is outside this judgment.,quorum-verified;adjudicated;reviewedByHuman=false
work-0bec5d8d9474a2197312,visualSoftness,known,4,0.92,publisherAuthorizedPlatform,manual,https://viewer-trial.bookwalker.jp/trial-page/03/view?cid=4bd52269-b4b6-43d8-a916-9cf8c2437a09,放浪息子 standard entry volumes 1-3 official BOOK WALKER trials.,Official canonical entry-volume or first-episode internal-page sample.,volume 1 printed page 9;volume 1 printed page 13;volume 1 printed page 16;volume 1 printed page 17;volume 2 printed page 6;volume 2 printed page 10;volume 2 printed page 15;volume 2 printed page 18;volume 3 printed page 6;volume 3 printed page 9;volume 3 printed page 14;volume 3 printed page 18,12,classroom and school corridor;family home and New Year gathering;department store and audition;cafe and computer room,"Final pixel review compared contour curvature, line hardness, tone, hatching, and surface treatment across the cited official packet and anchored visualSoftness=known 4. Decision route: art-local-hourou-salvage.md + gemini-art-hourou-salvage-response.md + adjudicated.",Bounded entry sample only; later-volume visual evolution is outside this judgment.,quorum-verified;adjudicated;reviewedByHuman=false
work-0bec5d8d9474a2197312,motionImpact,unknown,,,publisherAuthorizedPlatform,manual,https://viewer-trial.bookwalker.jp/trial-page/03/view?cid=4bd52269-b4b6-43d8-a916-9cf8c2437a09,放浪息子 standard entry volumes 1-3 official BOOK WALKER trials.,Official canonical entry-volume or first-episode internal-page sample.,volume 1 printed page 9;volume 1 printed page 13;volume 1 printed page 16;volume 1 printed page 17;volume 2 printed page 6;volume 2 printed page 10;volume 2 printed page 15;volume 2 printed page 18;volume 3 printed page 6;volume 3 printed page 9;volume 3 printed page 14;volume 3 printed page 18,12,classroom and school corridor;family home and New Year gathering;department store and audition;cafe and computer room,"The final review found no responsible known value within the bounded packet; for motion, no exact continuous start-development-end sequence was established. Decision route: art-local-hourou-salvage.md + gemini-art-hourou-salvage-response.md + adjudicated.",Bounded entry sample only; later-volume visual evolution is outside this judgment. No exact bounded continuous action sequence in the reviewed packet; unknown is not low.,quorum-verified;adjudicated;reviewedByHuman=false
work-112589a161d1596ec97f,artRealism,known,1,0.82,originalPublisher,publisher,https://sc-portal.tameshiyo.me/9784098535439,写らナイんです 1 standard volume 1,Official canonical entry-volume or first-episode internal-page sample.,reader spread 8 left;reader spread 8 right;reader spread 9 left;reader spread 9 right;reader spread 11 left;reader spread 11 right,6,club recruitment;classroom relations;occult classroom exchange,"Final pixel review compared anatomy, proportions, facial stylization, object construction, and perspective across the cited official packet and anchored artRealism=known 1. Decision route: art-local-other-audit.md + gemini-art-pass-c-other-group-02-response.txt + adjudicated.",Bounded entry sample only; later-volume visual evolution is outside this judgment.,quorum-verified;adjudicated;reviewedByHuman=false
work-112589a161d1596ec97f,artDensity,known,1,0.82,originalPublisher,publisher,https://sc-portal.tameshiyo.me/9784098535439,写らナイんです 1 standard volume 1,Official canonical entry-volume or first-episode internal-page sample.,reader spread 8 left;reader spread 8 right;reader spread 9 left;reader spread 9 right;reader spread 11 left;reader spread 11 right,6,club recruitment;classroom relations;occult classroom exchange,"Final pixel review compared line, background, panel, texture information, and negative space across the cited official packet and anchored artDensity=known 1. Decision route: art-local-other-audit.md + gemini-art-pass-c-other-group-02-response.txt + adjudicated.",Bounded entry sample only; later-volume visual evolution is outside this judgment.,quorum-verified;adjudicated;reviewedByHuman=false
work-112589a161d1596ec97f,visualSoftness,known,2,0.87,originalPublisher,publisher,https://sc-portal.tameshiyo.me/9784098535439,写らナイんです 1 standard volume 1,Official canonical entry-volume or first-episode internal-page sample.,reader spread 8 left;reader spread 8 right;reader spread 9 left;reader spread 9 right;reader spread 11 left;reader spread 11 right,6,club recruitment;classroom relations;occult classroom exchange,"Final pixel review compared contour curvature, line hardness, tone, hatching, and surface treatment across the cited official packet and anchored visualSoftness=known 2. Decision route: art-local-other-audit.md + gemini-art-pass-c-other-group-02-response.txt + adjudicated.",Bounded entry sample only; later-volume visual evolution is outside this judgment.,quorum-verified;adjudicated;reviewedByHuman=false
work-112589a161d1596ec97f,motionImpact,unknown,,,originalPublisher,publisher,https://sc-portal.tameshiyo.me/9784098535439,写らナイんです 1 standard volume 1,Official canonical entry-volume or first-episode internal-page sample.,reader spread 8 left;reader spread 8 right;reader spread 9 left;reader spread 9 right;reader spread 11 left;reader spread 11 right,6,club recruitment;classroom relations;occult classroom exchange,"The final review found no responsible known value within the bounded packet; for motion, no exact continuous start-development-end sequence was established. Decision route: art-local-other-audit.md + gemini-art-pass-c-other-group-02-response.txt + adjudicated.",Bounded entry sample only; later-volume visual evolution is outside this judgment. No exact bounded continuous action sequence in the reviewed packet; unknown is not low.,quorum-verified;adjudicated;reviewedByHuman=false
work-11296a590b885cb73b66,artRealism,known,0,0.93,originalPublisher,publisher,https://comic-days.com/episode/13932016480030343945,透明なゆりかご 第1話 命のかけら; volume-1 entry episode,Official canonical entry-volume or first-episode internal-page sample.,printed page 6;printed page 7;printed page 14;printed page 15;printed page 24;printed page 25,6,clinic job introduction;treatment-room specimen work;corridor transfer,"Final pixel review compared anatomy, proportions, facial stylization, object construction, and perspective across the cited official packet and anchored artRealism=known 0. Decision route: art-local-chunk-04.md + gemini-art-chunk-04-group-01-response.txt + accepted.",Bounded entry sample only; later-volume visual evolution is outside this judgment.,quorum-verified;accepted;reviewedByHuman=false
work-11296a590b885cb73b66,artDensity,known,1,0.88,originalPublisher,publisher,https://comic-days.com/episode/13932016480030343945,透明なゆりかご 第1話 命のかけら; volume-1 entry episode,Official canonical entry-volume or first-episode internal-page sample.,printed page 6;printed page 7;printed page 14;printed page 15;printed page 24;printed page 25,6,clinic job introduction;treatment-room specimen work;corridor transfer,"Final pixel review compared line, background, panel, texture information, and negative space across the cited official packet and anchored artDensity=known 1. Decision route: art-local-chunk-04.md + gemini-art-chunk-04-group-01-response.txt + accepted.",Bounded entry sample only; later-volume visual evolution is outside this judgment.,quorum-verified;accepted;reviewedByHuman=false
work-11296a590b885cb73b66,visualSoftness,known,3,0.89,originalPublisher,publisher,https://comic-days.com/episode/13932016480030343945,透明なゆりかご 第1話 命のかけら; volume-1 entry episode,Official canonical entry-volume or first-episode internal-page sample.,printed page 6;printed page 7;printed page 14;printed page 15;printed page 24;printed page 25,6,clinic job introduction;treatment-room specimen work;corridor transfer,"Final pixel review compared contour curvature, line hardness, tone, hatching, and surface treatment across the cited official packet and anchored visualSoftness=known 3. Decision route: art-local-chunk-04.md + gemini-art-chunk-04-group-01-response.txt + accepted.",Bounded entry sample only; later-volume visual evolution is outside this judgment.,quorum-verified;accepted;reviewedByHuman=false
work-11296a590b885cb73b66,motionImpact,unknown,,,originalPublisher,publisher,https://comic-days.com/episode/13932016480030343945,透明なゆりかご 第1話 命のかけら; volume-1 entry episode,Official canonical entry-volume or first-episode internal-page sample.,printed page 6;printed page 7;printed page 14;printed page 15;printed page 24;printed page 25,6,clinic job introduction;treatment-room specimen work;corridor transfer,"The final review found no responsible known value within the bounded packet; for motion, no exact continuous start-development-end sequence was established. Decision route: art-local-chunk-04.md + gemini-art-chunk-04-group-01-response.txt + accepted.",Bounded entry sample only; later-volume visual evolution is outside this judgment. No exact bounded continuous action sequence in the reviewed packet; unknown is not low.,quorum-verified;accepted;reviewedByHuman=false
work-14e489bf1afd1587c44a,artRealism,known,3,0.83,originalPublisher,publisher,https://e-comi.shogakukan.co.jp/books/091813410000d0000000,ＹＡＷＡＲＡ！ 完全版 デジタル Ver. 1; JDCN 091813410000d0000000,official digital entry sample; edition-specific,viewer page 8;viewer page 9;viewer page 14;viewer page 15;viewer page 22;viewer page 23,6,city/reporting;dojo dialogue;gate/street confrontation,"Final pixel review compared anatomy, proportions, facial stylization, object construction, and perspective across the cited official packet and anchored artRealism=known 3. Decision route: art-salvage-four/local-codex-blind-freeze.md + art-salvage-four/yawara-gemini-counted-stdout.json + adjudicated:art-salvage-four/pass-c-adjudication.md.","Additions/corrections, color restoration, and re-edit from 20 complete volumes to 29 digital volumes.",quorum-verified;adjudicated:art-salvage-four/pass-c-adjudication.md;reviewedByHuman=false
work-14e489bf1afd1587c44a,artDensity,known,2,0.84,originalPublisher,publisher,https://e-comi.shogakukan.co.jp/books/091813410000d0000000,ＹＡＷＡＲＡ！ 完全版 デジタル Ver. 1; JDCN 091813410000d0000000,official digital entry sample; edition-specific,viewer page 8;viewer page 9;viewer page 14;viewer page 15;viewer page 22;viewer page 23,6,city/reporting;dojo dialogue;gate/street confrontation,"Final pixel review compared line, background, panel, texture information, and negative space across the cited official packet and anchored artDensity=known 2. Decision route: art-salvage-four/local-codex-blind-freeze.md + art-salvage-four/yawara-gemini-counted-stdout.json + adjudicated:art-salvage-four/pass-c-adjudication.md.","Additions/corrections, color restoration, and re-edit from 20 complete volumes to 29 digital volumes.",quorum-verified;adjudicated:art-salvage-four/pass-c-adjudication.md;reviewedByHuman=false
work-14e489bf1afd1587c44a,visualSoftness,known,2,0.82,originalPublisher,publisher,https://e-comi.shogakukan.co.jp/books/091813410000d0000000,ＹＡＷＡＲＡ！ 完全版 デジタル Ver. 1; JDCN 091813410000d0000000,official digital entry sample; edition-specific,viewer page 8;viewer page 9;viewer page 14;viewer page 15;viewer page 22;viewer page 23,6,city/reporting;dojo dialogue;gate/street confrontation,"Final pixel review compared contour curvature, line hardness, tone, hatching, and surface treatment across the cited official packet and anchored visualSoftness=known 2. Decision route: art-salvage-four/local-codex-blind-freeze.md + art-salvage-four/yawara-gemini-counted-stdout.json + adjudicated:art-salvage-four/pass-c-adjudication.md.","Additions/corrections, color restoration, and re-edit from 20 complete volumes to 29 digital volumes.",quorum-verified;adjudicated:art-salvage-four/pass-c-adjudication.md;reviewedByHuman=false
