id,title,titleKana,creators,publisher,demographic,status,firstPublishedYear,genres,factorScope,onboardingEligible,recommendationEligible,libraryOnly,metadataConfidence,groupingConfidence,sourceAgreement,annotationReviewMethod,annotationReviewedAt,annotationReviewReference,evidenceId
work-205e576ef057e3aed1ab,坂道のアポロン,,小玉 ユキ,小学館,unknown,unknown,2007,historical;romance,entry_1_3_volumes,true,true,false,1,1,1,authorizedModelPanel,2026-08-23T00:00:00+09:00,reviews/pilot-001-promotion-panel.md,ev-rakuten-library-work-205e576ef057e3aed1ab
work-222504590507d3ab8093,王様ランキング,,十日 草輔,KADOKAWA,seinen,unknown,2017,fantasy,entry_1_3_volumes,true,true,false,1,1,1,authorizedModelPanel,2026-08-23T00:00:00+09:00,reviews/pilot-001-promotion-panel.md,ev-rakuten-library-work-222504590507d3ab8093
work-268e1fa3599955359969,ふつうの軽音部,,出内 テツオ;クワハリ,集英社,shonen,unknown,2023,sliceOfLife,entry_1_3_volumes,true,true,false,1,1,1,authorizedModelPanel,2026-08-23T00:00:00+09:00,reviews/pilot-001-promotion-panel.md,ev-rakuten-library-work-268e1fa3599955359969
work-2f39795212f5ad8db155,あずみ,,小山 ゆう,小学館,seinen,unknown,1994,action;historical,entry_1_3_volumes,true,true,false,1,1,1,authorizedModelPanel,2026-08-23T00:00:00+09:00,reviews/pilot-001-promotion-panel.md,ev-rakuten-library-work-2f39795212f5ad8db155
work-303d0a9d67a606a817af,ギャラリーフェイク,,細野 不二彦,小学館,seinen,unknown,1992,mystery,entry_1_3_volumes,true,true,false,1,1,1,authorizedModelPanel,2026-08-23T00:00:00+09:00,reviews/pilot-001-promotion-panel.md,ev-rakuten-library-work-303d0a9d67a606a817af
work-34bba03e2a127ef29cd7,北北西に曇と往け,,入江 亜季,KADOKAWA,unknown,unknown,2016,fantasy;mystery,entry_1_3_volumes,true,true,false,1,1,1,authorizedModelPanel,2026-08-23T00:00:00+09:00,reviews/pilot-001-promotion-panel.md,ev-rakuten-library-work-34bba03e2a127ef29cd7
work-3588928ab8f6a2520923,海が走るエンドロール,,たらちねジョン,秋田書店,unknown,unknown,2020,sliceOfLife,entry_1_3_volumes,true,true,false,1,1,1,authorizedModelPanel,2026-08-23T00:00:00+09:00,reviews/pilot-001-promotion-panel.md,ev-rakuten-library-work-3588928ab8f6a2520923
work-37ecced0b2392d7af9b2,路傍のフジイ,,鍋 倉夫,小学館,seinen,unknown,2023,sliceOfLife,entry_1_3_volumes,true,true,false,1,1,1,authorizedModelPanel,2026-08-23T00:00:00+09:00,reviews/pilot-001-promotion-panel.md,ev-rakuten-library-work-37ecced0b2392d7af9b2
work-3823ff0766f67c015c53,ましろのおと,,羅川 真里茂,講談社,shonen,unknown,2010,sliceOfLife,entry_1_3_volumes,true,true,false,1,1,1,authorizedModelPanel,2026-08-23T00:00:00+09:00,reviews/pilot-001-promotion-panel.md,ev-rakuten-library-work-3823ff0766f67c015c53
work-39555fe7402dada0d79f,名探偵コナン,,青山 剛昌,小学館,shonen,unknown,1994,mystery,entry_1_3_volumes,true,true,false,1,1,1,authorizedModelPanel,2026-08-23T00:00:00+09:00,reviews/pilot-001-promotion-panel.md,ev-rakuten-library-work-39555fe7402dada0d79f
work-440f93a4e60ef906685b,バラ色の明日,,いくえみ綾,集英社,shojo,unknown,1997,sliceOfLife;romance,entry_1_3_volumes,true,true,false,1,1,1,authorizedModelPanel,2026-08-23T00:00:00+09:00,reviews/pilot-001-promotion-panel.md,ev-rakuten-library-work-440f93a4e60ef906685b
work-464322afcd10013437b9,大奥,,よしながふみ,白泉社,seinen,unknown,2004,historical;scienceFiction,entry_1_3_volumes,true,true,false,1,1,1,authorizedModelPanel,2026-08-23T00:00:00+09:00,reviews/pilot-001-promotion-panel.md,ev-rakuten-library-work-464322afcd10013437b9
work-4a8a22fc766bf9bc4c59,天は赤い河のほとり,,篠原千絵,小学館,unknown,unknown,1995,fantasy;historical;romance,entry_1_3_volumes,true,true,false,1,1,1,authorizedModelPanel,2026-08-23T00:00:00+09:00,reviews/pilot-001-promotion-panel.md,ev-rakuten-library-work-4a8a22fc766bf9bc4c59
work-5e7eef6cc23d9738e034,ゴールデンゴールド,,堀尾 省太,講談社,seinen,unknown,2015,fantasy;mystery;horror,entry_1_3_volumes,true,true,false,1,1,1,authorizedModelPanel,2026-08-23T00:00:00+09:00,reviews/pilot-001-promotion-panel.md,ev-rakuten-library-work-5e7eef6cc23d9738e034
work-61f2b70ee9f8217b3604,銀の匙 Silver Spoon,,荒川 弘,小学館,shonen,unknown,2011,sliceOfLife,entry_1_3_volumes,true,true,false,1,1,1,authorizedModelPanel,2026-08-23T00:00:00+09:00,reviews/pilot-001-promotion-panel.md,ev-rakuten-library-work-61f2b70ee9f8217b3604
work-671e3453cf9e1df2ee87,陽だまりの樹,,手塚治虫,小学館,seinen,unknown,1981,historical,entry_1_3_volumes,true,true,false,1,1,1,authorizedModelPanel,2026-08-23T00:00:00+09:00,reviews/pilot-001-promotion-panel.md,ev-rakuten-library-work-671e3453cf9e1df2ee87
work-76c038b398f4b28b7748,妖しのセレス,,渡瀬悠宇,小学館,unknown,unknown,1996,fantasy;mystery;romance,entry_1_3_volumes,true,true,false,1,1,1,authorizedModelPanel,2026-08-23T00:00:00+09:00,reviews/pilot-001-promotion-panel.md,ev-rakuten-library-work-76c038b398f4b28b7748
work-7730845c9cf7ba0cccc8,君と宇宙を歩くために,,泥ノ田 犬彦,講談社,seinen,unknown,2023,sliceOfLife,entry_1_3_volumes,true,true,false,1,1,1,authorizedModelPanel,2026-08-23T00:00:00+09:00,reviews/pilot-001-promotion-panel.md,ev-rakuten-library-work-7730845c9cf7ba0cccc8
work-8716f80d9b988bd0d055,恋は雨上がりのように,,眉月 じゅん,小学館,seinen,unknown,2014,romance,entry_1_3_volumes,true,true,false,1,1,1,authorizedModelPanel,2026-08-23T00:00:00+09:00,reviews/pilot-001-promotion-panel.md,ev-rakuten-library-work-8716f80d9b988bd0d055
work-98d513b70560f2f96a38,漂流教室,,楳図かずお,小学館,shonen,unknown,1972,scienceFiction;horror,entry_1_3_volumes,true,true,false,1,1,1,authorizedModelPanel,2026-08-23T00:00:00+09:00,reviews/pilot-001-promotion-panel.md,ev-rakuten-library-work-98d513b70560f2f96a38
work-9d04c47e7efbbbd8aca6,かげきしょうじょ!!,,斉木久美子,白泉社,shojo,unknown,2015,sliceOfLife,entry_1_3_volumes,true,true,false,1,1,1,authorizedModelPanel,2026-08-23T00:00:00+09:00,reviews/pilot-001-promotion-panel.md,ev-rakuten-library-work-9d04c47e7efbbbd8aca6
work-9d5d64262dbc2893acd4,ポーの一族,,萩尾望都,小学館,unknown,unknown,1972,fantasy;horror,entry_1_3_volumes,true,true,false,1,1,1,authorizedModelPanel,2026-08-23T00:00:00+09:00,reviews/pilot-001-promotion-panel.md,ev-rakuten-library-work-9d5d64262dbc2893acd4
work-a089c0eef91d1213da38,うる星やつら,,高橋留美子,小学館,shonen,unknown,1978,scienceFiction;comedy;romance,entry_1_3_volumes,true,true,false,1,1,1,authorizedModelPanel,2026-08-23T00:00:00+09:00,reviews/pilot-001-promotion-panel.md,ev-rakuten-library-work-a089c0eef91d1213da38
work-a7a1e0666169f1b2e8c0,海街diary,,吉田 秋生,小学館,unknown,unknown,2006,sliceOfLife,entry_1_3_volumes,true,true,false,1,1,1,authorizedModelPanel,2026-08-23T00:00:00+09:00,reviews/pilot-001-promotion-panel.md,ev-rakuten-library-work-a7a1e0666169f1b2e8c0
work-ad2b80b81b7bc9b602a3,Papa told me,,榛野なな恵,集英社,josei,unknown,1988,sliceOfLife,entry_1_3_volumes,true,true,false,1,1,1,authorizedModelPanel,2026-08-23T00:00:00+09:00,reviews/pilot-001-promotion-panel.md,ev-rakuten-library-work-ad2b80b81b7bc9b602a3
work-b2c37bdb52e2a78dfd41,天幕のジャードゥーガル,,トマトスープ,秋田書店,unknown,unknown,2021,historical,entry_1_3_volumes,true,true,false,1,1,1,authorizedModelPanel,2026-08-23T00:00:00+09:00,reviews/pilot-001-promotion-panel.md,ev-rakuten-library-work-b2c37bdb52e2a78dfd41
work-b4b21d2ebe5b8efc84ea,Dr.コトー診療所,,山田 貴敏,小学館,seinen,unknown,2000,sliceOfLife,entry_1_3_volumes,true,true,false,1,1,1,authorizedModelPanel,2026-08-23T00:00:00+09:00,reviews/pilot-001-promotion-panel.md,ev-rakuten-library-work-b4b21d2ebe5b8efc84ea
work-c4abbc1b44fa5706bce3,風光る,,渡辺 多恵子,小学館,unknown,unknown,1997,historical;romance,entry_1_3_volumes,true,true,false,1,1,1,authorizedModelPanel,2026-08-23T00:00:00+09:00,reviews/pilot-001-promotion-panel.md,ev-rakuten-library-work-c4abbc1b44fa5706bce3
work-cdf549d4b1888153e146,ダンダダン,,龍 幸伸,集英社,shonen,unknown,2021,action;fantasy;horror;romance,entry_1_3_volumes,true,true,false,1,1,1,authorizedModelPanel,2026-08-23T00:00:00+09:00,reviews/pilot-001-promotion-panel.md,ev-rakuten-library-work-cdf549d4b1888153e146
work-d489f5a2229689aa5115,女の園の星,,和山やま,祥伝社,josei,unknown,2020,comedy;sliceOfLife,entry_1_3_volumes,true,true,false,1,1,1,authorizedModelPanel,2026-08-23T00:00:00+09:00,reviews/pilot-001-promotion-panel.md,ev-rakuten-library-work-d489f5a2229689aa5115
work-d7e64b0b5479ca943edd,深夜食堂,,安倍 夜郎,小学館,seinen,unknown,2006,sliceOfLife,entry_1_3_volumes,true,true,false,1,1,1,authorizedModelPanel,2026-08-23T00:00:00+09:00,reviews/pilot-001-promotion-panel.md,ev-rakuten-library-work-d7e64b0b5479ca943edd
work-e049c9aaf92ba31da8b0,これ描いて死ね,,とよ田 みのる,小学館,seinen,unknown,2021,sliceOfLife,entry_1_3_volumes,true,true,false,1,1,1,authorizedModelPanel,2026-08-23T00:00:00+09:00,reviews/pilot-001-promotion-panel.md,ev-rakuten-library-work-e049c9aaf92ba31da8b0
work-ebe399258f28460b8f9b,鈴木先生,,武富健治,双葉社,unknown,unknown,2006,sliceOfLife,entry_1_3_volumes,true,true,false,1,1,1,authorizedModelPanel,2026-08-23T00:00:00+09:00,reviews/pilot-001-promotion-panel.md,ev-rakuten-library-work-ebe399258f28460b8f9b
work-ef7106f6a387c9860877,その女、ジルバ,,有間 しのぶ,小学館,seinen,unknown,2011,sliceOfLife,entry_1_3_volumes,true,true,false,1,1,1,authorizedModelPanel,2026-08-23T00:00:00+09:00,reviews/pilot-001-promotion-panel.md,ev-rakuten-library-work-ef7106f6a387c9860877
work-f391e591282e435a3c1d,アイアムアヒーロー,,花沢健吾,小学館,seinen,unknown,2009,horror,entry_1_3_volumes,true,true,false,1,1,1,authorizedModelPanel,2026-08-23T00:00:00+09:00,reviews/pilot-001-promotion-panel.md,ev-rakuten-library-work-f391e591282e435a3c1d
work-f50fa290eb4116a7078e,11人いる！,,萩尾望都,小学館,unknown,unknown,1975,scienceFiction;mystery,entry_1_3_volumes,true,true,false,1,1,1,authorizedModelPanel,2026-08-23T00:00:00+09:00,reviews/pilot-001-promotion-panel.md,ev-rakuten-library-work-f50fa290eb4116a7078e
work-f5f0ee0b0ff16bc146e0,ばらかもん,,ヨシノサツキ,スクウェア・エニックス,shonen,unknown,2008,comedy;sliceOfLife,entry_1_3_volumes,true,true,false,1,1,1,authorizedModelPanel,2026-08-23T00:00:00+09:00,reviews/pilot-001-promotion-panel.md,ev-rakuten-library-work-f5f0ee0b0ff16bc146e0
