id,workId,targetType,targetId,sourceType,sourceUrl,fetchedAt,extractorVersion,reviewedByHuman,confidence,notes
ev-pilot-001-text-work-192cbecc59e9c028142b,work-192cbecc59e9c028142b,work,work-192cbecc59e9c028142b,model,https://store.kadokawa.co.jp/shop/g/g322405000881/,2026-08-23T00:00:00+09:00,promotion-evidence-v2,false,0.76,Entry 1-3 volume text and Theme overlay. Final precedence: data/staging/catalog-expansion/pilots/pilot-001/reviews/grok-current-chunk-05-response.txt. Cursor Grok current-SHA review and Local Codex Pass C remain independent model reviews; this is not human validation. This row covers the final 13 text axes and Theme claims for the work. Evidence confidence 0.76 is deterministically the minimum known text/Theme claim confidence in this overlay; it is not copied into claims and is not derived from source type.
ev-pilot-001-text-work-1cf7a0bb5f55e0d69b27,work-1cf7a0bb5f55e0d69b27,work,work-1cf7a0bb5f55e0d69b27,model,https://e-comi.shogakukan.co.jp/books/091251610000d0000000,2026-08-23T00:00:00+09:00,promotion-evidence-v2,false,0.75,Entry 1-3 volume text and Theme overlay. Final precedence: data/staging/catalog-expansion/pilots/pilot-001/reviews/grok-current-chunk-02-followup-response.txt. Cursor Grok current-SHA review and Local Codex Pass C remain independent model reviews; this is not human validation. This row covers the final 13 text axes and Theme claims for the work. Evidence confidence 0.75 is deterministically the minimum known text/Theme claim confidence in this overlay; it is not copied into claims and is not derived from source type.
ev-pilot-001-text-work-1fc61ddbeb429b4a2c15,work-1fc61ddbeb429b4a2c15,work,work-1fc61ddbeb429b4a2c15,model,https://www.kadokawa.co.jp/product/301407000933/,2026-08-23T00:00:00+09:00,promotion-evidence-v2,false,0.76,Entry 1-3 volume text and Theme overlay. Final precedence: data/staging/catalog-expansion/pilots/pilot-001/reviews/grok-current-chunk-02-followup-response.txt. Cursor Grok current-SHA review and Local Codex Pass C remain independent model reviews; this is not human validation. This row covers the final 13 text axes and Theme claims for the work. Evidence confidence 0.76 is deterministically the minimum known text/Theme claim confidence in this overlay; it is not copied into claims and is not derived from source type.
ev-pilot-001-text-work-205e576ef057e3aed1ab,work-205e576ef057e3aed1ab,work,work-205e576ef057e3aed1ab,model,https://e-comi.shogakukan.co.jp/books/091316700000d0000000,2026-08-23T00:00:00+09:00,promotion-evidence-v2,false,0.72,Entry 1-3 volume text and Theme overlay. Final precedence: data/staging/catalog-expansion/pilots/pilot-001/reviews/grok-current-chunk-03-response.txt. Cursor Grok current-SHA review and Local Codex Pass C remain independent model reviews; this is not human validation. This row covers the final 13 text axes and Theme claims for the work. Evidence confidence 0.72 is deterministically the minimum known text/Theme claim confidence in this overlay; it is not copied into claims and is not derived from source type.
ev-pilot-001-text-work-222504590507d3ab8093,work-222504590507d3ab8093,work,work-222504590507d3ab8093,model,https://www.kadokawa.co.jp/product/321811000381/,2026-08-23T00:00:00+09:00,promotion-evidence-v2,false,0.75,Entry 1-3 volume text and Theme overlay. Final precedence: data/staging/catalog-expansion/pilots/pilot-001/reviews/grok-current-chunk-04-response.txt. Cursor Grok current-SHA review and Local Codex Pass C remain independent model reviews; this is not human validation. This row covers the final 13 text axes and Theme claims for the work. Evidence confidence 0.75 is deterministically the minimum known text/Theme claim confidence in this overlay; it is not copied into claims and is not derived from source type.
ev-pilot-001-text-work-268e1fa3599955359969,work-268e1fa3599955359969,work,work-268e1fa3599955359969,model,https://www.shueisha.co.jp/books/items/contents.html?isbn=978-4-08-884238-7,2026-08-23T00:00:00+09:00,promotion-evidence-v2,false,0.80,Entry 1-3 volume text and Theme overlay. Final precedence: data/staging/catalog-expansion/pilots/pilot-001/reviews/text-coverage-followup-keion.md. Cursor Grok current-SHA review and Local Codex Pass C remain independent model reviews; this is not human validation. This row covers the final 13 text axes and Theme claims for the work. Evidence confidence 0.80 is deterministically the minimum known text/Theme claim confidence in this overlay; it is not copied into claims and is not derived from source type.
ev-pilot-001-text-work-2f39795212f5ad8db155,work-2f39795212f5ad8db155,work,work-2f39795212f5ad8db155,model,https://e-comi.shogakukan.co.jp/books/091835410000d0000000,2026-08-23T00:00:00+09:00,promotion-evidence-v2,false,0.70,Entry 1-3 volume text and Theme overlay. Final precedence: data/staging/catalog-expansion/pilots/pilot-001/reviews/grok-current-chunk-02-followup-response.txt. Cursor Grok current-SHA review and Local Codex Pass C remain independent model reviews; this is not human validation. This row covers the final 13 text axes and Theme claims for the work. Evidence confidence 0.70 is deterministically the minimum known text/Theme claim confidence in this overlay; it is not copied into claims and is not derived from source type.
ev-pilot-001-text-work-303d0a9d67a606a817af,work-303d0a9d67a606a817af,work,work-303d0a9d67a606a817af,model,https://e-comi.shogakukan.co.jp/books/091830210000d0000000,2026-08-23T00:00:00+09:00,promotion-evidence-v2,false,0.76,Entry 1-3 volume text and Theme overlay. Final precedence: data/staging/catalog-expansion/pilots/pilot-001/reviews/grok-current-chunk-02-followup-response.txt. Cursor Grok current-SHA review and Local Codex Pass C remain independent model reviews; this is not human validation. This row covers the final 13 text axes and Theme claims for the work. Evidence confidence 0.76 is deterministically the minimum known text/Theme claim confidence in this overlay; it is not copied into claims and is not derived from source type.
ev-pilot-001-text-work-34bba03e2a127ef29cd7,work-34bba03e2a127ef29cd7,work,work-34bba03e2a127ef29cd7,model,https://www.kadokawa.co.jp/product/321706000806/,2026-08-23T00:00:00+09:00,promotion-evidence-v2,false,0.76,Entry 1-3 volume text and Theme overlay. Final precedence: data/staging/catalog-expansion/pilots/pilot-001/reviews/grok-current-chunk-04-response.txt. Cursor Grok current-SHA review and Local Codex Pass C remain independent model reviews; this is not human validation. This row covers the final 13 text axes and Theme claims for the work. Evidence confidence 0.76 is deterministically the minimum known text/Theme claim confidence in this overlay; it is not copied into claims and is not derived from source type.
ev-pilot-001-text-work-3588928ab8f6a2520923,work-3588928ab8f6a2520923,work,work-3588928ab8f6a2520923,model,https://www.akitashoten.co.jp/comics/4253265219,2026-08-23T00:00:00+09:00,promotion-evidence-v2,false,0.72,Entry 1-3 volume text and Theme overlay. Final precedence: data/staging/catalog-expansion/pilots/pilot-001/reviews/grok-current-chunk-05-response.txt. Cursor Grok current-SHA review and Local Codex Pass C remain independent model reviews; this is not human validation. This row covers the final 13 text axes and Theme claims for the work. Evidence confidence 0.72 is deterministically the minimum known text/Theme claim confidence in this overlay; it is not copied into claims and is not derived from source type.
ev-pilot-001-text-work-37ecced0b2392d7af9b2,work-37ecced0b2392d7af9b2,work,work-37ecced0b2392d7af9b2,model,https://shogakukan-comic.jp/book?isbn=9784098625420,2026-08-23T00:00:00+09:00,promotion-evidence-v2,false,0.74,Entry 1-3 volume text and Theme overlay. Final precedence: data/staging/catalog-expansion/pilots/pilot-001/reviews/grok-current-chunk-05-response.txt. Cursor Grok current-SHA review and Local Codex Pass C remain independent model reviews; this is not human validation. This row covers the final 13 text axes and Theme claims for the work. Evidence confidence 0.74 is deterministically the minimum known text/Theme claim confidence in this overlay; it is not copied into claims and is not derived from source type.
ev-pilot-001-text-work-3823ff0766f67c015c53,work-3823ff0766f67c015c53,work,work-3823ff0766f67c015c53,model,https://www.kodansha.co.jp/comic/products/0000043275/trial,2026-08-23T00:00:00+09:00,promotion-evidence-v2,false,0.68,Entry 1-3 volume text and Theme overlay. Final precedence: data/staging/catalog-expansion/pilots/pilot-001/reviews/text-coverage-followup-g-review.md. Cursor Grok current-SHA review and Local Codex Pass C remain independent model reviews; this is not human validation. This row covers the final 13 text axes and Theme claims for the work. Evidence confidence 0.68 is deterministically the minimum known text/Theme claim confidence in this overlay; it is not copied into claims and is not derived from source type.
ev-pilot-001-text-work-39555fe7402dada0d79f,work-39555fe7402dada0d79f,work,work-39555fe7402dada0d79f,model,https://websunday.net/work/720/,2026-08-23T00:00:00+09:00,promotion-evidence-v2,false,0.72,Entry 1-3 volume text and Theme overlay. Final precedence: data/staging/catalog-expansion/pilots/pilot-001/reviews/grok-current-chunk-01-followup-response.txt. Cursor Grok current-SHA review and Local Codex Pass C remain independent model reviews; this is not human validation. This row covers the final 13 text axes and Theme claims for the work. Evidence confidence 0.72 is deterministically the minimum known text/Theme claim confidence in this overlay; it is not copied into claims and is not derived from source type.
ev-pilot-001-text-work-440f93a4e60ef906685b,work-440f93a4e60ef906685b,work,work-440f93a4e60ef906685b,model,https://web.archive.org/web/20040820212024id_/http://books.shueisha.co.jp:80/CGI/search/syousai_put.cgi?isbn_cd=4-08-848709-5&mode=1,2026-08-23T00:00:00+09:00,promotion-evidence-v2,false,0.76,Entry 1-3 volume text and Theme overlay. Final precedence: data/staging/catalog-expansion/pilots/pilot-001/reviews/grok-current-chunk-02-followup-response.txt + data/staging/catalog-expansion/pilots/pilot-001/reviews/theme-gap-pass-c-review.md. Cursor Grok current-SHA review and Local Codex Pass C remain independent model reviews; this is not human validation. This row covers the final 13 text axes and Theme claims for the work. Evidence confidence 0.76 is deterministically the minimum known text/Theme claim confidence in this overlay; it is not copied into claims and is not derived from source type.
ev-pilot-001-text-work-464322afcd10013437b9,work-464322afcd10013437b9,work,work-464322afcd10013437b9,model,https://www.hakusensha.co.jp/comicslist/40895/,2026-08-23T00:00:00+09:00,promotion-evidence-v2,false,0.75,Entry 1-3 volume text and Theme overlay. Final precedence: data/staging/catalog-expansion/pilots/pilot-001/reviews/grok-current-chunk-02-followup-response.txt. Cursor Grok current-SHA review and Local Codex Pass C remain independent model reviews; this is not human validation. This row covers the final 13 text axes and Theme claims for the work. Evidence confidence 0.75 is deterministically the minimum known text/Theme claim confidence in this overlay; it is not copied into claims and is not derived from source type.
ev-pilot-001-text-work-4a8a22fc766bf9bc4c59,work-4a8a22fc766bf9bc4c59,work,work-4a8a22fc766bf9bc4c59,model,https://e-comi.shogakukan.co.jp/books/091365010000d0000000,2026-08-23T00:00:00+09:00,promotion-evidence-v2,false,0.76,Entry 1-3 volume text and Theme overlay. Final precedence: data/staging/catalog-expansion/pilots/pilot-001/reviews/grok-current-chunk-01-followup-response.txt. Cursor Grok current-SHA review and Local Codex Pass C remain independent model reviews; this is not human validation. This row covers the final 13 text axes and Theme claims for the work. Evidence confidence 0.76 is deterministically the minimum known text/Theme claim confidence in this overlay; it is not copied into claims and is not derived from source type.
ev-pilot-001-text-work-5e7eef6cc23d9738e034,work-5e7eef6cc23d9738e034,work,work-5e7eef6cc23d9738e034,model,https://comic-days.com/episode/13932016480030208354,2026-08-23T00:00:00+09:00,promotion-evidence-v2,false,0.70,Entry 1-3 volume text and Theme overlay. Final precedence: data/staging/catalog-expansion/pilots/pilot-001/reviews/text-coverage-followup-golden-gold.md. Cursor Grok current-SHA review and Local Codex Pass C remain independent model reviews; this is not human validation. This row covers the final 13 text axes and Theme claims for the work. Evidence confidence 0.70 is deterministically the minimum known text/Theme claim confidence in this overlay; it is not copied into claims and is not derived from source type.
ev-pilot-001-text-work-61f2b70ee9f8217b3604,work-61f2b70ee9f8217b3604,work,work-61f2b70ee9f8217b3604,model,https://shogakukan-comic.jp/book?isbn=9784091231802,2026-08-23T00:00:00+09:00,promotion-evidence-v2,false,0.75,Entry 1-3 volume text and Theme overlay. Final precedence: data/staging/catalog-expansion/pilots/pilot-001/reviews/grok-current-chunk-03-response.txt. Cursor Grok current-SHA review and Local Codex Pass C remain independent model reviews; this is not human validation. This row covers the final 13 text axes and Theme claims for the work. Evidence confidence 0.75 is deterministically the minimum known text/Theme claim confidence in this overlay; it is not copied into claims and is not derived from source type.
ev-pilot-001-text-work-671e3453cf9e1df2ee87,work-671e3453cf9e1df2ee87,work,work-671e3453cf9e1df2ee87,model,https://shogakukan-comic.jp/book?isbn=9784091920515,2026-08-23T00:00:00+09:00,promotion-evidence-v2,false,0.75,Entry 1-3 volume text and Theme overlay. Final precedence: data/staging/catalog-expansion/pilots/pilot-001/reviews/text-coverage-followup-hidamari.md. Cursor Grok current-SHA review and Local Codex Pass C remain independent model reviews; this is not human validation. This row covers the final 13 text axes and Theme claims for the work. Evidence confidence 0.75 is deterministically the minimum known text/Theme claim confidence in this overlay; it is not copied into claims and is not derived from source type.
ev-pilot-001-text-work-76c038b398f4b28b7748,work-76c038b398f4b28b7748,work,work-76c038b398f4b28b7748,model,https://e-comi.shogakukan.co.jp/books/091363540000d0000000,2026-08-23T00:00:00+09:00,promotion-evidence-v2,false,0.70,Entry 1-3 volume text and Theme overlay. Final precedence: data/staging/catalog-expansion/pilots/pilot-001/reviews/grok-current-chunk-02-followup-response.txt. Cursor Grok current-SHA review and Local Codex Pass C remain independent model reviews; this is not human validation. This row covers the final 13 text axes and Theme claims for the work. Evidence confidence 0.70 is deterministically the minimum known text/Theme claim confidence in this overlay; it is not copied into claims and is not derived from source type.
ev-pilot-001-text-work-7730845c9cf7ba0cccc8,work-7730845c9cf7ba0cccc8,work,work-7730845c9cf7ba0cccc8,model,https://www.kodansha.co.jp/titles/1000045255,2026-08-23T00:00:00+09:00,promotion-evidence-v2,false,0.68,Entry 1-3 volume text and Theme overlay. Final precedence: data/staging/catalog-expansion/pilots/pilot-001/reviews/grok-current-chunk-05-response.txt. Cursor Grok current-SHA review and Local Codex Pass C remain independent model reviews; this is not human validation. This row covers the final 13 text axes and Theme claims for the work. Evidence confidence 0.68 is deterministically the minimum known text/Theme claim confidence in this overlay; it is not copied into claims and is not derived from source type.
ev-pilot-001-text-work-8716f80d9b988bd0d055,work-8716f80d9b988bd0d055,work,work-8716f80d9b988bd0d055,model,https://shogakukan-comic.jp/book?isbn=9784091867285,2026-08-23T00:00:00+09:00,promotion-evidence-v2,false,0.76,Entry 1-3 volume text and Theme overlay. Final precedence: data/staging/catalog-expansion/pilots/pilot-001/reviews/grok-current-chunk-04-response.txt. Cursor Grok current-SHA review and Local Codex Pass C remain independent model reviews; this is not human validation. This row covers the final 13 text axes and Theme claims for the work. Evidence confidence 0.76 is deterministically the minimum known text/Theme claim confidence in this overlay; it is not copied into claims and is not derived from source type.
ev-pilot-001-text-work-98d513b70560f2f96a38,work-98d513b70560f2f96a38,work,work-98d513b70560f2f96a38,model,https://adpocket.shogakukan.co.jp/mangaplanning/detail/8e93e440f571a4dac32666ef784bf1f995b3ae865d4a9aa0ef981a44442ad39e/,2026-08-23T00:00:00+09:00,promotion-evidence-v2,false,0.70,Entry 1-3 volume text and Theme overlay. Final precedence: data/staging/catalog-expansion/pilots/pilot-001/reviews/grok-current-chunk-01-followup-response.txt. Cursor Grok current-SHA review and Local Codex Pass C remain independent model reviews; this is not human validation. This row covers the final 13 text axes and Theme claims for the work. Evidence confidence 0.70 is deterministically the minimum known text/Theme claim confidence in this overlay; it is not copied into claims and is not derived from source type.
ev-pilot-001-text-work-9d04c47e7efbbbd8aca6,work-9d04c47e7efbbbd8aca6,work,work-9d04c47e7efbbbd8aca6,model,https://www.hakusensha.co.jp/comicslist/46806/,2026-08-23T00:00:00+09:00,promotion-evidence-v2,false,0.76,Entry 1-3 volume text and Theme overlay. Final precedence: data/staging/catalog-expansion/pilots/pilot-001/reviews/grok-current-chunk-04-response.txt. Cursor Grok current-SHA review and Local Codex Pass C remain independent model reviews; this is not human validation. This row covers the final 13 text axes and Theme claims for the work. Evidence confidence 0.76 is deterministically the minimum known text/Theme claim confidence in this overlay; it is not copied into claims and is not derived from source type.
ev-pilot-001-text-work-9d5d64262dbc2893acd4,work-9d5d64262dbc2893acd4,work,work-9d5d64262dbc2893acd4,model,https://e-comi.shogakukan.co.jp/books/091300010000d0000000,2026-08-23T00:00:00+09:00,promotion-evidence-v2,false,0.72,Entry 1-3 volume text and Theme overlay. Final precedence: data/staging/catalog-expansion/pilots/pilot-001/reviews/grok-current-chunk-01-followup-response.txt + data/staging/catalog-expansion/pilots/pilot-001/reviews/theme-gap-pass-c-review.md. Cursor Grok current-SHA review and Local Codex Pass C remain independent model reviews; this is not human validation. This row covers the final 13 text axes and Theme claims for the work. Evidence confidence 0.72 is deterministically the minimum known text/Theme claim confidence in this overlay; it is not copied into claims and is not derived from source type.
ev-pilot-001-text-work-a089c0eef91d1213da38,work-a089c0eef91d1213da38,work,work-a089c0eef91d1213da38,model,https://adpocket.shogakukan.co.jp/adnews/13902/,2026-08-23T00:00:00+09:00,promotion-evidence-v2,false,0.66,Entry 1-3 volume text and Theme overlay. Final precedence: data/staging/catalog-expansion/pilots/pilot-001/reviews/grok-current-chunk-01-followup-response.txt. Cursor Grok current-SHA review and Local Codex Pass C remain independent model reviews; this is not human validation. This row covers the final 13 text axes and Theme claims for the work. Evidence confidence 0.66 is deterministically the minimum known text/Theme claim confidence in this overlay; it is not copied into claims and is not derived from source type.
ev-pilot-001-text-work-a7a1e0666169f1b2e8c0,work-a7a1e0666169f1b2e8c0,work,work-a7a1e0666169f1b2e8c0,model,https://shogakukan-comic.jp/book?isbn=9784091670250,2026-08-23T00:00:00+09:00,promotion-evidence-v2,false,0.65,Entry 1-3 volume text and Theme overlay. Final precedence: data/staging/catalog-expansion/pilots/pilot-001/reviews/grok-current-chunk-03-response.txt. Cursor Grok current-SHA review and Local Codex Pass C remain independent model reviews; this is not human validation. This row covers the final 13 text axes and Theme claims for the work. Evidence confidence 0.65 is deterministically the minimum known text/Theme claim confidence in this overlay; it is not copied into claims and is not derived from source type.
ev-pilot-001-text-work-ad2b80b81b7bc9b602a3,work-ad2b80b81b7bc9b602a3,work,work-ad2b80b81b7bc9b602a3,model,https://www.shueisha.co.jp/books/items/contents.html?jdcn=08864013864013315501,2026-08-23T00:00:00+09:00,promotion-evidence-v2,false,0.72,Entry 1-3 volume text and Theme overlay. Final precedence: data/staging/catalog-expansion/pilots/pilot-001/reviews/grok-current-chunk-01-followup-response.txt + data/staging/catalog-expansion/pilots/pilot-001/reviews/theme-gap-pass-c-review.md. Cursor Grok current-SHA review and Local Codex Pass C remain independent model reviews; this is not human validation. This row covers the final 13 text axes and Theme claims for the work. Evidence confidence 0.72 is deterministically the minimum known text/Theme claim confidence in this overlay; it is not copied into claims and is not derived from source type.
ev-pilot-001-text-work-b2c37bdb52e2a78dfd41,work-b2c37bdb52e2a78dfd41,work,work-b2c37bdb52e2a78dfd41,model,https://www.akitashoten.co.jp/comics/4253264468,2026-08-23T00:00:00+09:00,promotion-evidence-v2,false,0.74,Entry 1-3 volume text and Theme overlay. Final precedence: data/staging/catalog-expansion/pilots/pilot-001/reviews/grok-current-chunk-05-response.txt. Cursor Grok current-SHA review and Local Codex Pass C remain independent model reviews; this is not human validation. This row covers the final 13 text axes and Theme claims for the work. Evidence confidence 0.74 is deterministically the minimum known text/Theme claim confidence in this overlay; it is not copied into claims and is not derived from source type.
ev-pilot-001-text-work-b4b21d2ebe5b8efc84ea,work-b4b21d2ebe5b8efc84ea,work,work-b4b21d2ebe5b8efc84ea,model,https://e-comi.shogakukan.co.jp/books/091525010000d0000000,2026-08-23T00:00:00+09:00,promotion-evidence-v2,false,0.65,Entry 1-3 volume text and Theme overlay. Final precedence: data/staging/catalog-expansion/pilots/pilot-001/reviews/grok-current-chunk-02-followup-response.txt. Cursor Grok current-SHA review and Local Codex Pass C remain independent model reviews; this is not human validation. This row covers the final 13 text axes and Theme claims for the work. Evidence confidence 0.65 is deterministically the minimum known text/Theme claim confidence in this overlay; it is not copied into claims and is not derived from source type.
ev-pilot-001-text-work-c4abbc1b44fa5706bce3,work-c4abbc1b44fa5706bce3,work,work-c4abbc1b44fa5706bce3,model,https://e-comi.shogakukan.co.jp/books/091373510000d0000000,2026-08-23T00:00:00+09:00,promotion-evidence-v2,false,0.70,Entry 1-3 volume text and Theme overlay. Final precedence: data/staging/catalog-expansion/pilots/pilot-001/reviews/grok-current-chunk-02-followup-response.txt. Cursor Grok current-SHA review and Local Codex Pass C remain independent model reviews; this is not human validation. This row covers the final 13 text axes and Theme claims for the work. Evidence confidence 0.70 is deterministically the minimum known text/Theme claim confidence in this overlay; it is not copied into claims and is not derived from source type.
ev-pilot-001-text-work-cdf549d4b1888153e146,work-cdf549d4b1888153e146,work,work-cdf549d4b1888153e146,model,https://www.shueisha.co.jp/books/items/contents.html?isbn=978-4-08-882599-1,2026-08-23T00:00:00+09:00,promotion-evidence-v2,false,0.75,Entry 1-3 volume text and Theme overlay. Final precedence: data/staging/catalog-expansion/pilots/pilot-001/reviews/grok-current-chunk-04-response.txt. Cursor Grok current-SHA review and Local Codex Pass C remain independent model reviews; this is not human validation. This row covers the final 13 text axes and Theme claims for the work. Evidence confidence 0.75 is deterministically the minimum known text/Theme claim confidence in this overlay; it is not copied into claims and is not derived from source type.
ev-pilot-001-text-work-d489f5a2229689aa5115,work-d489f5a2229689aa5115,work,work-d489f5a2229689aa5115,model,https://www.shodensha.co.jp/onnanosononohoshi/,2026-08-23T00:00:00+09:00,promotion-evidence-v2,false,0.70,Entry 1-3 volume text and Theme overlay. Final precedence: data/staging/catalog-expansion/pilots/pilot-001/reviews/grok-current-chunk-04-response.txt. Cursor Grok current-SHA review and Local Codex Pass C remain independent model reviews; this is not human validation. This row covers the final 13 text axes and Theme claims for the work. Evidence confidence 0.70 is deterministically the minimum known text/Theme claim confidence in this overlay; it is not copied into claims and is not derived from source type.
