id,workId,targetType,targetId,sourceType,sourceUrl,fetchedAt,extractorVersion,reviewedByHuman,confidence,notes
ev-pilot-001-text-work-07b11ec79f10c7eb7e05,work-07b11ec79f10c7eb7e05,work,work-07b11ec79f10c7eb7e05,model,https://www.shueisha.co.jp/books/items/contents.html?isbn=978-4-08-782457-5,2026-08-23T00:00:00+09:00,promotion-evidence-v2,false,0.70,Entry 1-3 volume text and Theme overlay. Final precedence: data/staging/catalog-expansion/pilots/pilot-001/reviews/text-coverage-followup-g-review.md. Cursor Grok current-SHA review and Local Codex Pass C remain independent model reviews; this is not human validation. This row covers the final 13 text axes and Theme claims for the work. Evidence confidence 0.70 is deterministically the minimum known text/Theme claim confidence in this overlay; it is not copied into claims and is not derived from source type.
ev-pilot-001-art-work-07b11ec79f10c7eb7e05-art-realism,work-07b11ec79f10c7eb7e05,axis,artRealism,publisher,https://www.shueisha.co.jp/books/reader/main.php?cid=9784087824575,2026-08-23T00:00:00+09:00,pilot-001-art-overlay-v1,false,0.83,reviewedByHuman=false; art-local-other-audit.md; gemini-art-pass-c-other-group-02-response.txt; adjudicated; Bounded entry sample only; later-volume visual evolution is outside this judgment.
ev-pilot-001-art-work-07b11ec79f10c7eb7e05-art-density,work-07b11ec79f10c7eb7e05,axis,artDensity,publisher,https://www.shueisha.co.jp/books/reader/main.php?cid=9784087824575,2026-08-23T00:00:00+09:00,pilot-001-art-overlay-v1,false,0.86,reviewedByHuman=false; art-local-other-audit.md; gemini-art-pass-c-other-group-02-response.txt; adjudicated; Bounded entry sample only; later-volume visual evolution is outside this judgment.
ev-pilot-001-art-work-07b11ec79f10c7eb7e05-visual-softness,work-07b11ec79f10c7eb7e05,axis,visualSoftness,publisher,https://www.shueisha.co.jp/books/reader/main.php?cid=9784087824575,2026-08-23T00:00:00+09:00,pilot-001-art-overlay-v1,false,0.89,reviewedByHuman=false; art-local-other-audit.md; gemini-art-pass-c-other-group-02-response.txt; adjudicated; Bounded entry sample only; later-volume visual evolution is outside this judgment.
ev-pilot-001-art-work-07b11ec79f10c7eb7e05-motion-impact,work-07b11ec79f10c7eb7e05,axis,motionImpact,publisher,https://www.shueisha.co.jp/books/reader/main.php?cid=9784087824575,2026-08-23T00:00:00+09:00,pilot-001-art-overlay-v1,false,1,reviewedByHuman=false; art-local-other-audit.md; gemini-art-pass-c-other-group-02-response.txt; adjudicated; Bounded entry sample only; later-volume visual evolution is outside this judgment. No exact bounded continuous action sequence in the reviewed packet; unknown is not low.
ev-pilot-001-text-work-07dc759bd91e1cffb2df,work-07dc759bd91e1cffb2df,work,work-07dc759bd91e1cffb2df,model,https://www.akitashoten.co.jp/comics/4253160824,2026-08-23T00:00:00+09:00,promotion-evidence-v2,false,0.66,Entry 1-3 volume text and Theme overlay. Final precedence: data/staging/catalog-expansion/pilots/pilot-001/reviews/grok-current-chunk-05-response.txt. Cursor Grok current-SHA review and Local Codex Pass C remain independent model reviews; this is not human validation. This row covers the final 13 text axes and Theme claims for the work. Evidence confidence 0.66 is deterministically the minimum known text/Theme claim confidence in this overlay; it is not copied into claims and is not derived from source type.
ev-pilot-001-art-work-07dc759bd91e1cffb2df-art-realism,work-07dc759bd91e1cffb2df,axis,artRealism,publisher,https://souffle.life/manga/shiawase-ha-tabete-nete-mate/20200318-2/,2026-08-23T00:00:00+09:00,pilot-001-art-overlay-v1,false,0.90,reviewedByHuman=false; art-local-chunk-05.md; gemini-art-chunk-05-group-01-response.txt; accepted; Bounded entry sample only; later-volume visual evolution is outside this judgment.
ev-pilot-001-art-work-07dc759bd91e1cffb2df-art-density,work-07dc759bd91e1cffb2df,axis,artDensity,publisher,https://souffle.life/manga/shiawase-ha-tabete-nete-mate/20200318-2/,2026-08-23T00:00:00+09:00,pilot-001-art-overlay-v1,false,0.89,reviewedByHuman=false; art-local-chunk-05.md; gemini-art-chunk-05-group-01-response.txt; accepted; Bounded entry sample only; later-volume visual evolution is outside this judgment.
ev-pilot-001-art-work-07dc759bd91e1cffb2df-visual-softness,work-07dc759bd91e1cffb2df,axis,visualSoftness,publisher,https://souffle.life/manga/shiawase-ha-tabete-nete-mate/20200318-2/,2026-08-23T00:00:00+09:00,pilot-001-art-overlay-v1,false,0.89,reviewedByHuman=false; art-local-chunk-05.md; gemini-art-chunk-05-group-01-response.txt; accepted; Bounded entry sample only; later-volume visual evolution is outside this judgment.
ev-pilot-001-art-work-07dc759bd91e1cffb2df-motion-impact,work-07dc759bd91e1cffb2df,axis,motionImpact,publisher,https://souffle.life/manga/shiawase-ha-tabete-nete-mate/20200318-2/,2026-08-23T00:00:00+09:00,pilot-001-art-overlay-v1,false,1,reviewedByHuman=false; art-local-chunk-05.md; gemini-art-chunk-05-group-01-response.txt; accepted; Bounded entry sample only; later-volume visual evolution is outside this judgment. No exact bounded continuous action sequence in the reviewed packet; unknown is not low.
ev-pilot-001-text-work-07ff2a01ef593ce2f809,work-07ff2a01ef593ce2f809,work,work-07ff2a01ef593ce2f809,model,https://www.shueisha.co.jp/books/items/contents.html?isbn=978-4-08-867520-6,2026-08-23T00:00:00+09:00,promotion-evidence-v2,false,0.74,Entry 1-3 volume text and Theme overlay. Final precedence: data/staging/catalog-expansion/pilots/pilot-001/reviews/grok-current-chunk-04-response.txt. Cursor Grok current-SHA review and Local Codex Pass C remain independent model reviews; this is not human validation. This row covers the final 13 text axes and Theme claims for the work. Evidence confidence 0.74 is deterministically the minimum known text/Theme claim confidence in this overlay; it is not copied into claims and is not derived from source type.
ev-pilot-001-art-work-07ff2a01ef593ce2f809-art-realism,work-07ff2a01ef593ce2f809,axis,artRealism,publisher,https://ribon.shueisha.co.jp/sayonara_miniskirt_trial/,2026-08-23T00:00:00+09:00,pilot-001-art-overlay-v1,false,0.90,reviewedByHuman=false; art-local-chunk-04.md; gemini-art-chunk-04-group-03-response.txt; accepted; Bounded entry sample only; later-volume visual evolution is outside this judgment.
ev-pilot-001-art-work-07ff2a01ef593ce2f809-art-density,work-07ff2a01ef593ce2f809,axis,artDensity,publisher,https://ribon.shueisha.co.jp/sayonara_miniskirt_trial/,2026-08-23T00:00:00+09:00,pilot-001-art-overlay-v1,false,0.89,reviewedByHuman=false; art-local-chunk-04.md; gemini-art-chunk-04-group-03-response.txt; accepted; Bounded entry sample only; later-volume visual evolution is outside this judgment.
ev-pilot-001-art-work-07ff2a01ef593ce2f809-visual-softness,work-07ff2a01ef593ce2f809,axis,visualSoftness,publisher,https://ribon.shueisha.co.jp/sayonara_miniskirt_trial/,2026-08-23T00:00:00+09:00,pilot-001-art-overlay-v1,false,0.90,reviewedByHuman=false; art-local-chunk-04.md; gemini-art-chunk-04-group-03-response.txt; accepted; Bounded entry sample only; later-volume visual evolution is outside this judgment.
ev-pilot-001-art-work-07ff2a01ef593ce2f809-motion-impact,work-07ff2a01ef593ce2f809,axis,motionImpact,publisher,https://ribon.shueisha.co.jp/sayonara_miniskirt_trial/,2026-08-23T00:00:00+09:00,pilot-001-art-overlay-v1,false,1,reviewedByHuman=false; art-local-chunk-04.md; gemini-art-chunk-04-group-03-response.txt; accepted; Bounded entry sample only; later-volume visual evolution is outside this judgment. No exact bounded continuous action sequence in the reviewed packet; unknown is not low.
ev-pilot-001-text-work-081e75d8bbc53ac64713,work-081e75d8bbc53ac64713,work,work-081e75d8bbc53ac64713,model,https://www.shueisha.co.jp/books/items/contents.html?isbn=978-4-08-892767-1,2026-08-23T00:00:00+09:00,promotion-evidence-v2,false,0.74,Entry 1-3 volume text and Theme overlay. Final precedence: data/staging/catalog-expansion/pilots/pilot-001/reviews/grok-current-chunk-05-response.txt. Cursor Grok current-SHA review and Local Codex Pass C remain independent model reviews; this is not human validation. This row covers the final 13 text axes and Theme claims for the work. Evidence confidence 0.74 is deterministically the minimum known text/Theme claim confidence in this overlay; it is not copied into claims and is not derived from source type.
ev-pilot-001-art-work-081e75d8bbc53ac64713-art-realism,work-081e75d8bbc53ac64713,axis,artRealism,publisher,https://tonarinoyj.jp/episode/4855956445056488441,2026-08-23T00:00:00+09:00,pilot-001-art-overlay-v1,false,0.91,reviewedByHuman=false; art-local-chunk-05.md; gemini-art-chunk-05-group-02-response.txt; accepted; Bounded entry sample only; later-volume visual evolution is outside this judgment.
ev-pilot-001-art-work-081e75d8bbc53ac64713-art-density,work-081e75d8bbc53ac64713,axis,artDensity,publisher,https://tonarinoyj.jp/episode/4855956445056488441,2026-08-23T00:00:00+09:00,pilot-001-art-overlay-v1,false,0.89,reviewedByHuman=false; art-local-chunk-05.md; gemini-art-chunk-05-group-02-response.txt; accepted; Bounded entry sample only; later-volume visual evolution is outside this judgment.
ev-pilot-001-art-work-081e75d8bbc53ac64713-visual-softness,work-081e75d8bbc53ac64713,axis,visualSoftness,publisher,https://tonarinoyj.jp/episode/4855956445056488441,2026-08-23T00:00:00+09:00,pilot-001-art-overlay-v1,false,0.88,reviewedByHuman=false; art-local-chunk-05.md; gemini-art-chunk-05-group-02-response.txt; accepted; Bounded entry sample only; later-volume visual evolution is outside this judgment.
ev-pilot-001-art-work-081e75d8bbc53ac64713-motion-impact,work-081e75d8bbc53ac64713,axis,motionImpact,publisher,https://tonarinoyj.jp/episode/4855956445056488441,2026-08-23T00:00:00+09:00,pilot-001-art-overlay-v1,false,0.91,reviewedByHuman=false; art-local-chunk-05.md; gemini-art-chunk-05-group-02-response.txt; accepted; Bounded entry sample only; later-volume visual evolution is outside this judgment.
ev-pilot-001-text-work-0bec5d8d9474a2197312,work-0bec5d8d9474a2197312,work,work-0bec5d8d9474a2197312,model,https://store.kadokawa.co.jp/shop/g/g200700002446/,2026-08-23T00:00:00+09:00,promotion-evidence-v2,false,0.76,Entry 1-3 volume text and Theme overlay. Final precedence: data/staging/catalog-expansion/pilots/pilot-001/reviews/grok-current-chunk-02-followup-response.txt. Cursor Grok current-SHA review and Local Codex Pass C remain independent model reviews; this is not human validation. This row covers the final 13 text axes and Theme claims for the work. Evidence confidence 0.76 is deterministically the minimum known text/Theme claim confidence in this overlay; it is not copied into claims and is not derived from source type.
ev-pilot-001-art-work-0bec5d8d9474a2197312-art-realism,work-0bec5d8d9474a2197312,axis,artRealism,manual,https://viewer-trial.bookwalker.jp/trial-page/03/view?cid=4bd52269-b4b6-43d8-a916-9cf8c2437a09,2026-08-23T00:00:00+09:00,pilot-001-art-overlay-v1,false,0.84,reviewedByHuman=false; art-local-hourou-salvage.md; gemini-art-hourou-salvage-response.md; adjudicated; Bounded entry sample only; later-volume visual evolution is outside this judgment.
ev-pilot-001-art-work-0bec5d8d9474a2197312-art-density,work-0bec5d8d9474a2197312,axis,artDensity,manual,https://viewer-trial.bookwalker.jp/trial-page/03/view?cid=4bd52269-b4b6-43d8-a916-9cf8c2437a09,2026-08-23T00:00:00+09:00,pilot-001-art-overlay-v1,false,0.82,reviewedByHuman=false; art-local-hourou-salvage.md; gemini-art-hourou-salvage-response.md; adjudicated; Bounded entry sample only; later-volume visual evolution is outside this judgment.
ev-pilot-001-art-work-0bec5d8d9474a2197312-visual-softness,work-0bec5d8d9474a2197312,axis,visualSoftness,manual,https://viewer-trial.bookwalker.jp/trial-page/03/view?cid=4bd52269-b4b6-43d8-a916-9cf8c2437a09,2026-08-23T00:00:00+09:00,pilot-001-art-overlay-v1,false,0.92,reviewedByHuman=false; art-local-hourou-salvage.md; gemini-art-hourou-salvage-response.md; adjudicated; Bounded entry sample only; later-volume visual evolution is outside this judgment.
ev-pilot-001-art-work-0bec5d8d9474a2197312-motion-impact,work-0bec5d8d9474a2197312,axis,motionImpact,manual,https://viewer-trial.bookwalker.jp/trial-page/03/view?cid=4bd52269-b4b6-43d8-a916-9cf8c2437a09,2026-08-23T00:00:00+09:00,pilot-001-art-overlay-v1,false,1,reviewedByHuman=false; art-local-hourou-salvage.md; gemini-art-hourou-salvage-response.md; adjudicated; Bounded entry sample only; later-volume visual evolution is outside this judgment. No exact bounded continuous action sequence in the reviewed packet; unknown is not low.
ev-pilot-001-text-work-112589a161d1596ec97f,work-112589a161d1596ec97f,work,work-112589a161d1596ec97f,model,https://shogakukan-comic.jp/book?isbn=9784098535439,2026-08-23T00:00:00+09:00,promotion-evidence-v2,false,0.65,Entry 1-3 volume text and Theme overlay. Final precedence: data/staging/catalog-expansion/pilots/pilot-001/reviews/grok-current-chunk-05-response.txt. Cursor Grok current-SHA review and Local Codex Pass C remain independent model reviews; this is not human validation. This row covers the final 13 text axes and Theme claims for the work. Evidence confidence 0.65 is deterministically the minimum known text/Theme claim confidence in this overlay; it is not copied into claims and is not derived from source type.
ev-pilot-001-art-work-112589a161d1596ec97f-art-realism,work-112589a161d1596ec97f,axis,artRealism,publisher,https://sc-portal.tameshiyo.me/9784098535439,2026-08-23T00:00:00+09:00,pilot-001-art-overlay-v1,false,0.82,reviewedByHuman=false; art-local-other-audit.md; gemini-art-pass-c-other-group-02-response.txt; adjudicated; Bounded entry sample only; later-volume visual evolution is outside this judgment.
ev-pilot-001-art-work-112589a161d1596ec97f-art-density,work-112589a161d1596ec97f,axis,artDensity,publisher,https://sc-portal.tameshiyo.me/9784098535439,2026-08-23T00:00:00+09:00,pilot-001-art-overlay-v1,false,0.82,reviewedByHuman=false; art-local-other-audit.md; gemini-art-pass-c-other-group-02-response.txt; adjudicated; Bounded entry sample only; later-volume visual evolution is outside this judgment.
ev-pilot-001-art-work-112589a161d1596ec97f-visual-softness,work-112589a161d1596ec97f,axis,visualSoftness,publisher,https://sc-portal.tameshiyo.me/9784098535439,2026-08-23T00:00:00+09:00,pilot-001-art-overlay-v1,false,0.87,reviewedByHuman=false; art-local-other-audit.md; gemini-art-pass-c-other-group-02-response.txt; adjudicated; Bounded entry sample only; later-volume visual evolution is outside this judgment.
ev-pilot-001-art-work-112589a161d1596ec97f-motion-impact,work-112589a161d1596ec97f,axis,motionImpact,publisher,https://sc-portal.tameshiyo.me/9784098535439,2026-08-23T00:00:00+09:00,pilot-001-art-overlay-v1,false,1,reviewedByHuman=false; art-local-other-audit.md; gemini-art-pass-c-other-group-02-response.txt; adjudicated; Bounded entry sample only; later-volume visual evolution is outside this judgment. No exact bounded continuous action sequence in the reviewed packet; unknown is not low.
ev-pilot-001-text-work-11296a590b885cb73b66,work-11296a590b885cb73b66,work,work-11296a590b885cb73b66,model,https://www.kodansha.co.jp/comic/products/0000036416,2026-08-23T00:00:00+09:00,promotion-evidence-v2,false,0.75,Entry 1-3 volume text and Theme overlay. Final precedence: data/staging/catalog-expansion/pilots/pilot-001/reviews/grok-current-chunk-04-response.txt. Cursor Grok current-SHA review and Local Codex Pass C remain independent model reviews; this is not human validation. This row covers the final 13 text axes and Theme claims for the work. Evidence confidence 0.75 is deterministically the minimum known text/Theme claim confidence in this overlay; it is not copied into claims and is not derived from source type.
ev-pilot-001-art-work-11296a590b885cb73b66-art-realism,work-11296a590b885cb73b66,axis,artRealism,publisher,https://comic-days.com/episode/13932016480030343945,2026-08-23T00:00:00+09:00,pilot-001-art-overlay-v1,false,0.93,reviewedByHuman=false; art-local-chunk-04.md; gemini-art-chunk-04-group-01-response.txt; accepted; Bounded entry sample only; later-volume visual evolution is outside this judgment.
ev-pilot-001-art-work-11296a590b885cb73b66-art-density,work-11296a590b885cb73b66,axis,artDensity,publisher,https://comic-days.com/episode/13932016480030343945,2026-08-23T00:00:00+09:00,pilot-001-art-overlay-v1,false,0.88,reviewedByHuman=false; art-local-chunk-04.md; gemini-art-chunk-04-group-01-response.txt; accepted; Bounded entry sample only; later-volume visual evolution is outside this judgment.
ev-pilot-001-art-work-11296a590b885cb73b66-visual-softness,work-11296a590b885cb73b66,axis,visualSoftness,publisher,https://comic-days.com/episode/13932016480030343945,2026-08-23T00:00:00+09:00,pilot-001-art-overlay-v1,false,0.89,reviewedByHuman=false; art-local-chunk-04.md; gemini-art-chunk-04-group-01-response.txt; accepted; Bounded entry sample only; later-volume visual evolution is outside this judgment.
ev-pilot-001-art-work-11296a590b885cb73b66-motion-impact,work-11296a590b885cb73b66,axis,motionImpact,publisher,https://comic-days.com/episode/13932016480030343945,2026-08-23T00:00:00+09:00,pilot-001-art-overlay-v1,false,1,reviewedByHuman=false; art-local-chunk-04.md; gemini-art-chunk-04-group-01-response.txt; accepted; Bounded entry sample only; later-volume visual evolution is outside this judgment. No exact bounded continuous action sequence in the reviewed packet; unknown is not low.
ev-pilot-001-text-work-14e489bf1afd1587c44a,work-14e489bf1afd1587c44a,work,work-14e489bf1afd1587c44a,model,https://shogakukan-comic.jp/book?isbn=9784091922816,2026-08-23T00:00:00+09:00,promotion-evidence-v2,false,0.79,Entry 1-3 volume text and Theme overlay. Final precedence: data/staging/catalog-expansion/pilots/pilot-001/reviews/grok-current-chunk-01-followup-response.txt. Cursor Grok current-SHA review and Local Codex Pass C remain independent model reviews; this is not human validation. This row covers the final 13 text axes and Theme claims for the work. Evidence confidence 0.79 is deterministically the minimum known text/Theme claim confidence in this overlay; it is not copied into claims and is not derived from source type.
ev-pilot-001-art-work-14e489bf1afd1587c44a-art-realism,work-14e489bf1afd1587c44a,axis,artRealism,publisher,https://e-comi.shogakukan.co.jp/books/091813410000d0000000,2026-08-23T00:00:00+09:00,pilot-001-art-overlay-v1,false,0.83,"reviewedByHuman=false; art-salvage-four/local-codex-blind-freeze.md; art-salvage-four/yawara-gemini-counted-stdout.json; adjudicated:art-salvage-four/pass-c-adjudication.md; Additions/corrections, color restoration, and re-edit from 20 complete volumes to 29 digital volumes."
ev-pilot-001-art-work-14e489bf1afd1587c44a-art-density,work-14e489bf1afd1587c44a,axis,artDensity,publisher,https://e-comi.shogakukan.co.jp/books/091813410000d0000000,2026-08-23T00:00:00+09:00,pilot-001-art-overlay-v1,false,0.84,"reviewedByHuman=false; art-salvage-four/local-codex-blind-freeze.md; art-salvage-four/yawara-gemini-counted-stdout.json; adjudicated:art-salvage-four/pass-c-adjudication.md; Additions/corrections, color restoration, and re-edit from 20 complete volumes to 29 digital volumes."
ev-pilot-001-art-work-14e489bf1afd1587c44a-visual-softness,work-14e489bf1afd1587c44a,axis,visualSoftness,publisher,https://e-comi.shogakukan.co.jp/books/091813410000d0000000,2026-08-23T00:00:00+09:00,pilot-001-art-overlay-v1,false,0.82,"reviewedByHuman=false; art-salvage-four/local-codex-blind-freeze.md; art-salvage-four/yawara-gemini-counted-stdout.json; adjudicated:art-salvage-four/pass-c-adjudication.md; Additions/corrections, color restoration, and re-edit from 20 complete volumes to 29 digital volumes."
ev-pilot-001-art-work-14e489bf1afd1587c44a-motion-impact,work-14e489bf1afd1587c44a,axis,motionImpact,publisher,https://e-comi.shogakukan.co.jp/books/091813410000d0000000,2026-08-23T00:00:00+09:00,pilot-001-art-overlay-v1,false,0.72,"reviewedByHuman=false; art-salvage-four/local-codex-blind-freeze.md; art-salvage-four/yawara-gemini-counted-stdout.json; adjudicated:art-salvage-four/pass-c-adjudication.md; Additions/corrections, color restoration, and re-edit from 20 complete volumes to 29 digital volumes."
ev-pilot-001-text-work-192cbecc59e9c028142b,work-192cbecc59e9c028142b,work,work-192cbecc59e9c028142b,model,https://store.kadokawa.co.jp/shop/g/g322405000881/,2026-08-23T00:00:00+09:00,promotion-evidence-v2,false,0.76,Entry 1-3 volume text and Theme overlay. Final precedence: data/staging/catalog-expansion/pilots/pilot-001/reviews/grok-current-chunk-05-response.txt. Cursor Grok current-SHA review and Local Codex Pass C remain independent model reviews; this is not human validation. This row covers the final 13 text axes and Theme claims for the work. Evidence confidence 0.76 is deterministically the minimum known text/Theme claim confidence in this overlay; it is not copied into claims and is not derived from source type.
ev-pilot-001-art-work-192cbecc59e9c028142b-art-realism,work-192cbecc59e9c028142b,axis,artRealism,publisher,https://comic-walker.com/detail/KC_006231_S/episodes/KC_0062310000200012_E?episodeType=first,2026-08-23T00:00:00+09:00,pilot-001-art-overlay-v1,false,0.90,reviewedByHuman=false; art-local-chunk-05.md; gemini-art-chunk-05-group-03-response.txt; accepted; Bounded entry sample only; later-volume visual evolution is outside this judgment.
ev-pilot-001-art-work-192cbecc59e9c028142b-art-density,work-192cbecc59e9c028142b,axis,artDensity,publisher,https://comic-walker.com/detail/KC_006231_S/episodes/KC_0062310000200012_E?episodeType=first,2026-08-23T00:00:00+09:00,pilot-001-art-overlay-v1,false,0.90,reviewedByHuman=false; art-local-chunk-05.md; gemini-art-chunk-05-group-03-response.txt; accepted; Bounded entry sample only; later-volume visual evolution is outside this judgment.
ev-pilot-001-art-work-192cbecc59e9c028142b-visual-softness,work-192cbecc59e9c028142b,axis,visualSoftness,publisher,https://comic-walker.com/detail/KC_006231_S/episodes/KC_0062310000200012_E?episodeType=first,2026-08-23T00:00:00+09:00,pilot-001-art-overlay-v1,false,0.88,reviewedByHuman=false; art-local-chunk-05.md; gemini-art-chunk-05-group-03-response.txt; accepted; Bounded entry sample only; later-volume visual evolution is outside this judgment.
ev-pilot-001-art-work-192cbecc59e9c028142b-motion-impact,work-192cbecc59e9c028142b,axis,motionImpact,publisher,https://comic-walker.com/detail/KC_006231_S/episodes/KC_0062310000200012_E?episodeType=first,2026-08-23T00:00:00+09:00,pilot-001-art-overlay-v1,false,1,reviewedByHuman=false; art-local-chunk-05.md; gemini-art-chunk-05-group-03-response.txt; accepted; Bounded entry sample only; later-volume visual evolution is outside this judgment. No exact bounded continuous action sequence in the reviewed packet; unknown is not low.
ev-pilot-001-text-work-1cf7a0bb5f55e0d69b27,work-1cf7a0bb5f55e0d69b27,work,work-1cf7a0bb5f55e0d69b27,model,https://e-comi.shogakukan.co.jp/books/091251610000d0000000,2026-08-23T00:00:00+09:00,promotion-evidence-v2,false,0.75,Entry 1-3 volume text and Theme overlay. Final precedence: data/staging/catalog-expansion/pilots/pilot-001/reviews/grok-current-chunk-02-followup-response.txt. Cursor Grok current-SHA review and Local Codex Pass C remain independent model reviews; this is not human validation. This row covers the final 13 text axes and Theme claims for the work. Evidence confidence 0.75 is deterministically the minimum known text/Theme claim confidence in this overlay; it is not copied into claims and is not derived from source type.
ev-pilot-001-art-work-1cf7a0bb5f55e0d69b27-art-realism,work-1cf7a0bb5f55e0d69b27,axis,artRealism,publisher,https://e-comi.shogakukan.co.jp/books/091251610000d0000000,2026-08-23T00:00:00+09:00,pilot-001-art-overlay-v1,false,0.84,reviewedByHuman=false; art-local-ecomi-audit.md; gemini-art-pass-c-ecomi-group-01-response.txt; adjudicated; Bounded entry sample only; later-volume visual evolution is outside this judgment.
ev-pilot-001-art-work-1cf7a0bb5f55e0d69b27-art-density,work-1cf7a0bb5f55e0d69b27,axis,artDensity,publisher,https://e-comi.shogakukan.co.jp/books/091251610000d0000000,2026-08-23T00:00:00+09:00,pilot-001-art-overlay-v1,false,0.84,reviewedByHuman=false; art-local-ecomi-audit.md; gemini-art-pass-c-ecomi-group-01-response.txt; adjudicated; Bounded entry sample only; later-volume visual evolution is outside this judgment.
