workId,axisId,state,value,confidence,refs,observation,limitation
work-8a7846af8ead1797e6a2,visualSoftness,unknown,,,reader-page-002;reader-page-003;reader-page-004;reader-page-005;reader-page-006;reader-page-007,Six readable BODY pages were opened but cannot support a static Art value.,The six pages cover only one distinct context; the static gate fails and unknown is not low.
work-8a7846af8ead1797e6a2,motionImpact,known,4,0.93,reader-page-010,"Within the exact page the seated play state leads through the girl's approach and stepping body, a large face-distorting fist impact with speed and burst lines, then a separated nosebleed aftermath and still endpoint.",Only the authorized reader-page-010 start-development-impact-resolved sequence was judged; no broader action style or static Art value was inferred.
work-8ff141505b0a27f8d630,artRealism,known,4,0.92,reader-page-08;reader-page-10;reader-page-11;reader-page-12;reader-page-13;reader-page-14,"Observed adult anatomy, hands, uniforms, machinery, geological scale, perspective, and crowd bodies remain realistically modeled across landscape, control-room, and transfer contexts.",Judgment is limited to six readable volume-1 BODY pages from the exact JDCN viewer; graphic brushwork does not materially simplify the represented anatomy or environment.
work-8ff141505b0a27f8d630,artDensity,known,3,0.89,reader-page-08;reader-page-10;reader-page-11;reader-page-12;reader-page-13;reader-page-14,"Terrain, control panels, machinery, uniforms, crowd staging, painted texture, and hatching keep detail above balanced while the transfer-tunnel countdown pages use broad atmospheric fields.",Judgment is limited to the exact six-page entry sample; the sparse tunnel pages prevent a uniform value 4.
work-8ff141505b0a27f8d630,visualSoftness,known,1,0.87,reader-page-08;reader-page-10;reader-page-11;reader-page-12;reader-page-13;reader-page-14,"Hard machinery, firm facial planes, rough crowd strokes, jagged terrain, dark contour changes, and abrasive painted texture dominate despite atmospheric blur in the tunnel.",Judgment is limited to the exact six-page entry sample; controlled modeling and some soft paint transitions prevent the fully rough value 0.
work-8ff141505b0a27f8d630,motionImpact,unknown,,,reader-page-08;reader-page-10;reader-page-11;reader-page-12;reader-page-13;reader-page-14,The countdown and crowd displacement are separate sampled moments rather than one exact bounded continuous action sequence.,motionGateAttemptable=false; no exact start-development-impact-resolved sequence; unknown is not low.
work-982bb79e03193ebbafcd,artRealism,known,1,0.91,reader-page-07;reader-page-08;reader-page-09;reader-page-10;reader-page-11;reader-page-13,"Adults, infant, and medical or domestic events are repeatedly rendered with strongly simplified bodies, oversized facial features, chibi compression, and elastic gag deformation.",Judgment is limited to six readable volume-1 BODY pages across the exact admitted contexts; recognizable props and occasional proportionate figures keep the value above full simplification.
work-982bb79e03193ebbafcd,artDensity,known,2,0.86,reader-page-07;reader-page-08;reader-page-09;reader-page-10;reader-page-11;reader-page-13,"Frequent panels, captions, patterns, screentone, props, and expressive marks balance sparse backgrounds and economical figure construction.",Judgment is limited to the exact six-page entry sample; page information is balanced rather than consistently sparse or highly detailed.
work-982bb79e03193ebbafcd,visualSoftness,known,3,0.86,reader-page-07;reader-page-08;reader-page-09;reader-page-10;reader-page-11;reader-page-13,"Rounded bodies, clean light contours, gentle screentones, floral or sparkle patterns, and soft everyday shapes recur despite forceful lettering and comic facial distortion.",Judgment is limited to the exact six-page entry sample; abrasive gag panels prevent the strongest soft anchor.
work-982bb79e03193ebbafcd,motionImpact,unknown,,,reader-page-07;reader-page-08;reader-page-09;reader-page-10;reader-page-11;reader-page-13,The admitted pages contain comic gestures and medical narration but no bounded continuous action sequence.,motionGateAttemptable=false; no exact start-development-impact-resolved sequence; unknown is not low.
work-9e98119539f60465ce66,artRealism,unknown,,,https://www.shonengahosha.co.jp/book_Info.php?id=6776,No eligible internal BODY pixel was retained.,The exact frozen-volume official product exposes no authorized internal preview; unknown is not low.
work-9e98119539f60465ce66,artDensity,unknown,,,https://www.shonengahosha.co.jp/book_Info.php?id=6776,No eligible internal BODY pixel was retained.,The exact frozen-volume official product exposes no authorized internal preview; unknown is not low.
work-9e98119539f60465ce66,visualSoftness,unknown,,,https://www.shonengahosha.co.jp/book_Info.php?id=6776,No eligible internal BODY pixel was retained.,The exact frozen-volume official product exposes no authorized internal preview; unknown is not low.
work-9e98119539f60465ce66,motionImpact,unknown,,,https://www.shonengahosha.co.jp/book_Info.php?id=6776,No eligible bounded continuous action sequence was retained.,The exact frozen-volume official product exposes no authorized internal preview and motionGateAttemptable=false.
work-aa6018249b7fe7e92d95,artRealism,unknown,,,https://www.mangataisho.com/data/2010/comment2010.pdf,No edition-bound internal BODY pixel was retained.,The award comment is not an internal preview and the publisher route is absent from the approved registry; unknown is not low.
work-aa6018249b7fe7e92d95,artDensity,unknown,,,https://www.mangataisho.com/data/2010/comment2010.pdf,No edition-bound internal BODY pixel was retained.,The award comment is not an internal preview and the publisher route is absent from the approved registry; unknown is not low.
work-aa6018249b7fe7e92d95,visualSoftness,unknown,,,https://www.mangataisho.com/data/2010/comment2010.pdf,No edition-bound internal BODY pixel was retained.,The award comment is not an internal preview and the publisher route is absent from the approved registry; unknown is not low.
work-aa6018249b7fe7e92d95,motionImpact,unknown,,,https://www.mangataisho.com/data/2010/comment2010.pdf,No edition-bound bounded continuous action sequence was retained.,No registered edition-bound internal preview exists in the finite route registry and motionGateAttemptable=false.
work-ab9331f7fed1990f7dc6,artRealism,known,3,0.88,reader-page-06;reader-page-07;reader-page-08;reader-page-09;reader-page-10;reader-page-11,"Grounded adult proportions, hands, clothing, faces, station architecture, and observed perspective recur while elastic reactions and idealized eyes retain manga stylization.",Judgment is limited to six readable volume-1 BODY pages across the exact admitted contexts; value 4 was rejected because expressive deformation remains recurrent.
work-ab9331f7fed1990f7dc6,artDensity,known,3,0.88,reader-page-06;reader-page-07;reader-page-08;reader-page-09;reader-page-10;reader-page-11,"Tight paneling, figures, architecture, hair detail, clothing, screentone, and typography keep information above balanced while several portrait panels retain broad open fields.",Judgment is limited to the exact six-page entry sample; open meeting and reaction fields prevent a uniform value 4.
work-ab9331f7fed1990f7dc6,visualSoftness,known,3,0.88,reader-page-06;reader-page-07;reader-page-08;reader-page-09;reader-page-10;reader-page-11,"Flowing hair, fine clean contours, controlled gradients, elegant faces, and rounded modeling lean soft across station and brain-meeting contexts.",Judgment is limited to the exact six-page entry sample; angular suits and forceful comic reactions prevent the strongest soft anchor.
work-ab9331f7fed1990f7dc6,motionImpact,unknown,,,reader-page-06;reader-page-07;reader-page-08;reader-page-09;reader-page-10;reader-page-11,The admitted pages use emphatic reactions and scene changes but do not bind one continuous action sequence through a resolved endpoint.,motionGateAttemptable=false; no exact start-development-impact-resolved sequence; unknown is not low.
