workId,axisId,state,value,confidence,refs,observation,limitation
work-88cb26a0229ad7b83263,motionImpact,unknown,,,reader-trg-05;reader-trg-06;reader-trg-08;reader-trg-09;reader-trg-10;reader-trg-11,The admitted pages contain ordinary movement but no exact continuous action endpoint.,motionGateAttemptable=false; no exact start-development-impact-resolved sequence; unknown is not low.
work-8a7846af8ead1797e6a2,artRealism,known,1,0.91,reader-his02-p002;reader-his02-p003;reader-his02-p004;reader-his02-p005;reader-his02-p006;reader-his02-p007,"Coherent storefronts, arcade hardware, clothing, hands, and proportionate girl figures coexist with enlarged eyes, simplified bodies, diagram-like anatomy, and extreme comic facial deformation across both admitted contexts.",Exact official episode 2 six-page BODY sample only; repeated grounded objects and proportionate passages keep the result above the strong-deformation endpoint 0 while recurring caricature prevents the general-stylization anchor 2.
work-8a7846af8ead1797e6a2,artDensity,known,2,0.91,reader-his02-p002;reader-his02-p003;reader-his02-p004;reader-his02-p005;reader-his02-p006;reader-his02-p007,"Detailed storefronts, shop shelves, arcade controls, clothing texture, foliage, hatching, and screentone recur alongside broad sky and ground areas, flat tone fields, sparse portraits, and omitted backgrounds.",Exact official episode 2 six-page BODY sample only; dense environmental panels and open graphic panels balance across the sample rather than sustaining the above-balanced interpolation 3.
work-8a7846af8ead1797e6a2,visualSoftness,known,1,0.91,reader-his02-p002;reader-his02-p003;reader-his02-p004;reader-his02-p005;reader-his02-p006;reader-his02-p007,"Jagged expressions, hard black masses, scratchy hatching, sharp effects, and coarse caricature recur while the girl's rounded face, fine eyes, smooth hair highlights, and clean garment contours preserve a repeated soft counter-treatment.",Exact official episode 2 six-page BODY sample only; the recurring polished passages reject the fully rough endpoint 0 while rough and angular treatment remains too persistent for neutral 2.
work-8a7846af8ead1797e6a2,motionImpact,known,4,0.93,reader-page-010,"The exact page progresses from the seated play state through the girl's approach to a large face-distorting fist impact with speed and burst lines and then a separate nosebleed aftermath.",Only the authorized reader-page-010 start-development-impact-resolved sequence was judged; no broader action style or static Art value was inferred.
work-8ff141505b0a27f8d630,artRealism,known,3,0.90,reader-page-08;reader-page-10;reader-page-11;reader-page-12;reader-page-13;reader-page-14,"Mature adult proportions, uniforms, machinery, perspective, and alien terrain approach realism while faces, crowd figures, and painterly deformation retain visible stylization.",Entry-volume six-page official sample only; the repeated authorial stylization rejects the realistic endpoint 4.
work-8ff141505b0a27f8d630,artDensity,known,3,0.90,reader-page-08;reader-page-10;reader-page-11;reader-page-12;reader-page-13;reader-page-14,"Terrain, control panels, machinery, uniforms, crowd staging, painted texture, and hatching keep detail above balanced while the transfer-tunnel pages use broad atmospheric fields.",Entry-volume six-page official sample only; the sparse tunnel pages prevent a uniform value 4.
work-8ff141505b0a27f8d630,visualSoftness,known,2,0.89,reader-page-08;reader-page-10;reader-page-11;reader-page-12;reader-page-13;reader-page-14,"Painterly atmospheric washes and blurred light balance hard machinery, firm facial planes, rough crowd strokes, and sharp military shadow blocking.",Entry-volume six-page official sample only; the recurring soft and hard treatments balance at the neutral anchor.
work-8ff141505b0a27f8d630,motionImpact,unknown,,,reader-page-08;reader-page-10;reader-page-11;reader-page-12;reader-page-13;reader-page-14,The countdown and crowd displacement are separate sampled moments rather than one exact bounded continuous action sequence.,motionGateAttemptable=false; no exact start-development-impact-resolved sequence; unknown is not low.
work-982bb79e03193ebbafcd,artRealism,known,1,0.92,reader-page-07;reader-page-08;reader-page-09;reader-page-10;reader-page-11;reader-page-13,"Adults, infant, and medical or domestic events are repeatedly rendered with strongly simplified bodies, oversized facial features, chibi compression, and elastic gag deformation.",Entry-volume six-page official sample only; recognizable props and occasional proportionate figures keep the value above full simplification.
work-982bb79e03193ebbafcd,artDensity,known,1,0.91,reader-page-07;reader-page-08;reader-page-09;reader-page-10;reader-page-11;reader-page-13,"Minimal backgrounds, open panel fields, economical figure construction, and broad text space dominate despite frequent captions, tones, and expressive marks.",Entry-volume six-page official sample only; the repeated sparse drawing remains below the balanced anchor 2.
work-982bb79e03193ebbafcd,visualSoftness,known,3,0.90,reader-page-07;reader-page-08;reader-page-09;reader-page-10;reader-page-11;reader-page-13,"Rounded bodies, clean light contours, gentle screentones, floral or sparkle patterns, and soft everyday shapes recur despite forceful lettering and comic facial distortion.",Entry-volume six-page official sample only; abrasive gag panels prevent the strongest soft anchor.
work-982bb79e03193ebbafcd,motionImpact,unknown,,,reader-page-07;reader-page-08;reader-page-09;reader-page-10;reader-page-11;reader-page-13,The admitted pages contain comic gestures and medical narration but no bounded continuous action sequence.,motionGateAttemptable=false; no exact start-development-impact-resolved sequence; unknown is not low.
work-9e98119539f60465ce66,artRealism,unknown,,,https://www.shonengahosha.co.jp/book_Info.php?id=6776,No eligible internal body pixel was retained.,The exact frozen-volume official product exposes no authorized internal preview; unknown is not low.
work-9e98119539f60465ce66,artDensity,unknown,,,https://www.shonengahosha.co.jp/book_Info.php?id=6776,No eligible internal body pixel was retained.,The exact frozen-volume official product exposes no authorized internal preview; unknown is not low.
work-9e98119539f60465ce66,visualSoftness,unknown,,,https://www.shonengahosha.co.jp/book_Info.php?id=6776,No eligible internal body pixel was retained.,The exact frozen-volume official product exposes no authorized internal preview; unknown is not low.
work-9e98119539f60465ce66,motionImpact,unknown,,,https://www.shonengahosha.co.jp/book_Info.php?id=6776,No eligible bounded continuous action sequence was retained.,The exact frozen-volume official product exposes no authorized internal preview and motionGateAttemptable=false.
work-aa6018249b7fe7e92d95,artRealism,unknown,,,https://www.mangataisho.com/data/2010/comment2010.pdf,No edition-bound internal body pixel was retained.,The award comment is not an internal preview and the publisher route is absent from the approved registry; unknown is not low.
work-aa6018249b7fe7e92d95,artDensity,unknown,,,https://www.mangataisho.com/data/2010/comment2010.pdf,No edition-bound internal body pixel was retained.,The award comment is not an internal preview and the publisher route is absent from the approved registry; unknown is not low.
work-aa6018249b7fe7e92d95,visualSoftness,unknown,,,https://www.mangataisho.com/data/2010/comment2010.pdf,No edition-bound internal body pixel was retained.,The award comment is not an internal preview and the publisher route is absent from the approved registry; unknown is not low.
work-aa6018249b7fe7e92d95,motionImpact,unknown,,,https://www.mangataisho.com/data/2010/comment2010.pdf,No edition-bound bounded continuous action sequence was retained.,No registered edition-bound internal preview exists in the finite route registry and motionGateAttemptable=false.
work-ab9331f7fed1990f7dc6,artRealism,known,2,0.90,reader-page-06;reader-page-07;reader-page-08;reader-page-09;reader-page-10;reader-page-11,"Grounded adult proportions, clothing, hands, station architecture, and perspective coexist with idealized eyes, elastic reactions, and persistent josei-manga facial construction.",Entry-volume six-page official sample only; observed settings do not displace the stable general-stylization anchor.
work-ab9331f7fed1990f7dc6,artDensity,known,2,0.90,reader-page-06;reader-page-07;reader-page-08;reader-page-09;reader-page-10;reader-page-11,"Station architecture, hair detail, clothing, screentone, and figures are balanced by large portrait, dialogue, and meeting-room fields.",Entry-volume six-page official sample only; visual information is balanced rather than consistently above-balanced.
work-ab9331f7fed1990f7dc6,visualSoftness,known,3,0.91,reader-page-06;reader-page-07;reader-page-08;reader-page-09;reader-page-10;reader-page-11,"Flowing hair, fine clean contours, controlled gradients, elegant faces, and rounded modeling lean soft across station and brain-meeting contexts.",Entry-volume six-page official sample only; angular suits and forceful comic reactions prevent the strongest soft anchor.
work-ab9331f7fed1990f7dc6,motionImpact,unknown,,,reader-page-06;reader-page-07;reader-page-08;reader-page-09;reader-page-10;reader-page-11,The admitted pages use emphatic reactions and scene changes but do not bind one continuous action sequence through a resolved endpoint.,motionGateAttemptable=false; no exact start-development-impact-resolved sequence; unknown is not low.
