position,workId,canonicalTitle,genres,themes,progression,problemSolving,strategy,pacing,mysteryReveal,worldBuilding,characterArcWeight,relationshipStructure,comedy,darkness,mentalStress,romance,emotionalWarmth,factorConfidence,evidenceName,evidenceUrl,evidencePublishedAt,retrievedAt,japaneseEvidenceUrls,koreanEvidenceUrls,koreanQueries,notes
"11","work-3d9161d57fe3c9f659a9","さよなら幽霊ちゃん","fantasy;comedy;sliceOfLife","school:2:0.95;foundFamily:2:0.90;investigation:1:0.80","2","2","0","2","4","2","4","4","4","4","4","0","4","0.94","Rakuten Books representative volume 1 product — さよなら幽霊ちゃん","https://books.rakuten.co.jp/rb/16834733/","2022-08-31","2026-08-26","https://note.com/kirakira_wasure/n/n4e4cfa5f3e06;https://manba.co.jp/boards/144759/books/3;https://1mrnoname.hatenablog.jp/entry/2021/06/25/234632","","안녕 유령짱 만화 후기 리뷰;사요나라 유령짱 만화 리뷰","Note의 전권 감상과 Manba·Hatena 직접 본문은 각자 부활동에서 멀어진 여학생 셋과 학교 빈 교실의 유령 유우가 가족 같은 공동체를 이루고 의뢰를 해결하며, 각자의 상처와 유우의 생전 기억·자살·남은 이유를 밝혀 가는 3권 완결 학원 코미디라고 구체적으로 평한다. 한글 제목으로 한국 검색을 수행했으나 직접 작품 리뷰 본문은 없어 KR URL은 비웠다. Conservative mappings: progression=2; problemSolving=2; strategy=0; pacing=2; mysteryReveal=4; worldBuilding=2; characterArcWeight=4; relationshipStructure=4; comedy=4; darkness=4; mentalStress=4; romance=0; emotionalWarmth=4. Art is optional and not assessed."
12,work-3da15233e47a65b15f14,ガチアクタ,action;fantasy,combat:2:0.92;survival:2:0.88;revenge:1:0.80,2,2,unknown,4,2,4,2,2,2,4,2,unknown,unknown,0.88,Rakuten Books representative volume 1 product — ガチアクタ,https://books.rakuten.co.jp/rb/17119822/,2022-08-31,2026-08-26,https://kansou14.com/?p=7871;https://www.cmoa.jp/title/243248/;https://renta.papy.co.jp/renta/sc/frm/review/294613/,https://m.yes24.com/Goods/Review/125312668,가치아쿠타 만화 리뷰;가치 아쿠타 리뷰,"Entry volumes 1-3: the Japanese volume-1 review describes the false accusation, fall into the abyss, first major power and combat revelations, and a strong opening; CMOA readers directly describe a dark lower-world setting, an explicit goal to change the world, fast pacing, and recurring comic relief; Renta directly describes the protagonist's emotional reaction and the work as more than a simple battle manga. Korean-title search found direct YES24 volume-1 buyer reviews describing an engrossing fast development, a fresh trash-and-discarded-people world, clear protagonist goal, new power discovery, social themes, and action. Conservative mappings: progression=2; problemSolving=2; pacing=4; mysteryReveal=2; worldBuilding=4; characterArcWeight=2; relationshipStructure=2; comedy=2; darkness=4; mentalStress=2. strategy, romance, and emotionalWarmth remain unknown because these entry-range reviews do not establish their anchors. Art is optional and unassessed."
13,work-3dcc27ff0937f7d2b9b0,きみの家族,sliceOfLife;romance,foundFamily:2:0.76,2,0,0,0,0,0,4,4,2,0,0,2,4,0.80,Rakuten Books representative volume 1 product — きみの家族,https://books.rakuten.co.jp/rb/11604358/,2013,2026-08-26,https://honto.jp/ebook/pd-review_0626623838.html;https://www.cmoa.jp/community/island/23729/;https://www.mangataisho.com/data/2013/comment2013.pdf,,너의 가족 만화 리뷰;키미노 카조쿠 리뷰,"This single-volume linked-story collection is described by direct Japanese reader and bookseller reviews as an ordinary but distinctive family story: quiet daily life, parents' courtship, family bustle, a wedding, a lingering sad note, and a warm emotional payoff that made one reviewer cry repeatedly. Those explicit slice-of-life and family-formation descriptions support low event-mechanic axes rather than inference from missing data. Conservative mappings: progression=2 for relationships moving from courtship through marriage; problemSolving=0; strategy=0; pacing=0; mysteryReveal=0; worldBuilding=0; characterArcWeight=4; relationshipStructure=4; comedy=2; darkness=0; mentalStress=0; romance=2; emotionalWarmth=4. Korean-title searches used the Hangul queries recorded here and found no qualifying direct review body. Art is optional and unassessed."
14,work-3dddaeba8c4caecd74cb,大正処女御伽話,historical;romance;comedy,historicalReconstruction:2:0.88;foundFamily:2:0.92,2,2,0,2,0,2,4,2,2,2,2,4,4,0.91,Rakuten Books representative volume 1 product — 大正処女御伽話,https://books.rakuten.co.jp/rb/13575140/,2017-08-23,2026-08-26,https://www.cmoa.jp/title/0000109667/;https://note.com/manga_tsubasa/n/n693a00ba384f;https://booklive.jp/review/list/title_id/359593/vol_no/001?spoiler=1;https://honto.jp/ebook/pd-review_0627678889.html,https://www.yes24.com/product/goods/74298199,다이쇼 소녀 전래동화 만화 리뷰;다이쇼 오토메 오토기바나시 리뷰,"Japanese volume-1 community reviews directly describe an abandoned and disabled pessimist gradually reopening his heart, the central pair overcoming daily hardships together, period social constraints, family friction, comic relief, romance, and a consistently warm healing effect despite the hard premise. A Korean-title search found the localized YES24 volume-1 product description, which independently confirms the accident, abandonment, bought-bride premise, distrust, and gradual emotional opening; Japanese direct reader bodies remain the community anchors. Conservative mappings: progression=2; problemSolving=2; strategy=0; pacing=2; mysteryReveal=0; worldBuilding=2; characterArcWeight=4; relationshipStructure=2; comedy=2; darkness=2; mentalStress=2; romance=4; emotionalWarmth=4. Art is optional and unassessed."
15,work-3de7c6b6b60da1aaf20a,幻影博覧会,mystery;historical;fantasy,investigation:2:0.91;historicalReconstruction:2:0.84,unknown,2,0,2,4,2,2,2,unknown,2,0,unknown,2,0.84,Rakuten Books representative volume 1 product — 幻影博覧会,https://books.rakuten.co.jp/rb/1757109/,2012,2026-08-26,https://booklive.jp/review/list/title_id/337571/vol_no/001;https://zukuzuku.hatenablog.com/entry/2019/04/18/231030,,환영박람회 만화 리뷰;겐에이 하쿠란카이 리뷰,"Direct Japanese volume-1 and series reviews describe linked detective cases in a Taisho-era imperial capital where Japanese and Western culture mix, a fixed detective-and-assistant pair, supernatural or mysterious atmosphere, simple rather than highly complex deductions, and greater weight on people and circumstances than on puzzle difficulty. Conservative mappings: problemSolving=2; strategy=0; pacing=2; mysteryReveal=4; worldBuilding=2; characterArcWeight=2; relationshipStructure=2; darkness=2; mentalStress=0; emotionalWarmth=2. progression, comedy, and romance remain unknown because the entry-range reviews do not establish their anchors. Korean-title searches used the Hangul queries recorded here; Korean results discussed the author or later publication context but did not provide a qualifying entry-range direct review, so no Korean URL is retained. Art is optional and unassessed."
16,work-3e2b612b4b6960ead08a,くらしのいずみ,sliceOfLife;romance,foundFamily:2:0.90,2,0,0,0,0,0,4,4,2,0,2,4,4,0.91,Rakuten Books representative volume 1 product — くらしのいずみ,https://books.rakuten.co.jp/rb/5298595/,2009,2026-08-26,https://www.mangataisho.com/archives/2009/01/047.html;https://www.ishiyuri.com/archive/2008/08,https://kmas.or.kr/webzine/review/5344,생활의 샘 만화 리뷰;쿠라시노 이즈미 리뷰,"A Korean-title search found a direct Korean Comics Promotion Agency review that explicitly describes an omnibus of six couples' quiet, intimate love and married-life stories. Japanese community and bookseller recommendations independently describe varied approaches to marriage, a comfortable aftertaste, and a relationship episode that avoids melodramatic tragedy. Those direct descriptions support a relationship-centered slice-of-life profile: progression=2; problemSolving=0; strategy=0; pacing=0; mysteryReveal=0; worldBuilding=0; characterArcWeight=4; relationshipStructure=4; comedy=2; darkness=0; mentalStress=2; romance=4; emotionalWarmth=4. Art is optional and unassessed."
17,work-3e53b1ceec0685dea35f,女の子がいる場所は,sliceOfLife,politics:2:0.94;school:1:0.84,2,2,0,0,0,4,4,2,0,2,2,0,2,0.90,Rakuten Books representative volume 1 product — 女の子がいる場所は,https://books.rakuten.co.jp/rb/17131608/,2022-12-12,2026-08-26,https://review.rakuten.co.jp/item/1/213310_20652767/1.1/;https://ameblo.jp/toshi-souko/entry-12856604473.html;https://honto.jp/ebook/pd-review_0631751282.html?rtcl=03;https://authenticshow.com/2022/08/17/power-to-the-women/,,여자아이가 있는 곳은 만화 리뷰;온나노코가 이루 바쇼와 리뷰,"Direct Japanese reviews describe five country-specific girl protagonists confronting gender, religious, economic, educational, and family constraints; the stories broaden each girl's view and emphasize resistance or self-determination without turning the presentation into unrelieved despair. The omnibus often ends after posing the social problem rather than delivering a conventional plot resolution. Conservative mappings: progression=2; problemSolving=2; strategy=0; pacing=0; mysteryReveal=0; worldBuilding=4; characterArcWeight=4; relationshipStructure=2; comedy=0; darkness=2; mentalStress=2; romance=0; emotionalWarmth=2. Korean-title searches used the Hangul queries recorded here and found no qualifying direct Korean review body. Art is optional and unassessed."
18,work-3ea1531485fc3c8563ac,Qping,comedy,,0,0,0,0,0,0,2,4,4,2,0,0,0,0.86,Rakuten Books representative volume 1 product — Qping,https://books.rakuten.co.jp/rb/4442314/,2009,2026-08-26,https://www.cmoa.jp/title/15881/;https://www.mangataisho.com/data/2009/comment090324.pdf;https://plaza.rakuten.co.jp/41chan/diary/200810060000/,,큐핑 만화 리뷰;큐핑 리뷰,"Official copy and direct Japanese reader or bookseller reviews consistently describe a caustic four-panel family gag series centered on an intensely narcissistic older brother, a military-otaku younger brother, their eccentric parents and surrounding misfits; reviewers explicitly call it laugh-out-loud, surreal, and a conversion of human darkness into comedy. Conservative mappings: progression=0; problemSolving=0; strategy=0; pacing=0; mysteryReveal=0; worldBuilding=0; characterArcWeight=2; relationshipStructure=4; comedy=4; darkness=2; mentalStress=0; romance=0; emotionalWarmth=0. Korean-title searches used the Hangul queries recorded here and found no qualifying direct review body. No valid Theme Dictionary tag is supported: the family is biological rather than found-family, and a character's military hobby does not make war a central mechanic. Art is optional and unassessed, so the work remains pending on Theme coverage despite strong text-axis evidence."
19,work-3f96705b3f33a3cd2667,カナン様はあくまでチョロい,romance;comedy;fantasy,school:2:0.93,2,0,0,2,0,2,4,2,4,0,0,4,4,0.92,Rakuten Books representative volume 1 product — カナン様はあくまでチョロい,https://books.rakuten.co.jp/rb/17198319/,2023-08-31,2026-08-26,https://gemaiki.livedoor.blog/%E3%82%AB%E3%83%8A%E3%83%B3%E6%A7%98%E3%81%AF%E3%81%82%E3%81%8F%E3%81%BE%E3%81%A7%E3%83%81%E3%83%A7%E3%83%AD%E3%81%841%E5%B7%BB;https://natu-comic.hatenablog.com/entry/2022/11/17/230000;https://hanhans.hatenablog.com/entry/2022/11/07/223001,https://m.yes24.com/Goods/Review/120774968,카난 님은 초보 악마 만화 리뷰;카난 님은 초보 악마 1권 리뷰,"Japanese volume-1 reviews and direct Korean buyer reviews found through the official Korean title consistently describe a school-set demon-and-human romantic comedy: an inexperienced demon accidentally enters a relationship, learns human affection, reacts with rapid embarrassment and jealousy, and advances the central pair at a steady pace through dense gags and warm moments. Conservative mappings: progression=2; problemSolving=0; strategy=0; pacing=2; mysteryReveal=0; worldBuilding=2; characterArcWeight=4; relationshipStructure=2; comedy=4; darkness=0; mentalStress=0; romance=4; emotionalWarmth=4. Art is optional and unassessed."
20,work-3ffe7b3ef96c694fe9d6,くるみのき！,sliceOfLife;comedy;romance,workplace:2:0.94;foundFamily:2:0.88,4,2,0,2,0,2,4,4,2,0,2,2,4,0.92,Rakuten Books representative volume 1 product — くるみのき！,https://books.rakuten.co.jp/rb/11391136/,2012,2026-08-26,https://booklive.jp/review/list/title_id/175920/vol_no/001;https://www.excite.co.jp/news/article/E1322570990920/;https://mangabito27.blog50.fc2.com/blog-entry-418.html;https://buzz-manga.blog.jp/Kurumi-no-Ki-vol1-2-All-Volumes.html,,쿠루미의 나무 만화 리뷰;쿠루미노 키 리뷰,"Direct Japanese volume-1 and complete-series reviews describe an introverted nineteen-year-old entering a costumed-theater troupe, discovering a vocation, repeatedly confronting anxiety, widening her world, and gradually breaking out of her shell. The eccentric but accepting troupe, work performances, gentle comedy, hints of romance, and reassuring emotional effect are repeated across independent bodies. Conservative mappings: progression=4; problemSolving=2; strategy=0; pacing=2; mysteryReveal=0; worldBuilding=2; characterArcWeight=4; relationshipStructure=4; comedy=2; darkness=0; mentalStress=2; romance=2; emotionalWarmth=4. Korean-title searches used the Hangul queries recorded here and found no qualifying direct Korean review body. Art is optional and unassessed."
21,work-4041eac49a3884db9248,天使な小生意気,comedy;romance;fantasy;action,school:2:0.94;combat:1:0.83;foundFamily:2:0.87,2,2,0,4,4,2,4,4,4,2,2,4,4,0.92,Rakuten Books representative volume 1 product — 天使な小生意気,https://books.rakuten.co.jp/rb/1093030/,2000,2026-08-26,https://www.cmoa.jp/title/customer_review/title_id/77387/?site_kbn=1;https://booklive.jp/review/list/title_id/263964/vol_no/001;https://reviewne.jp/contents/425;https://osusumecomic.net/5270.html,https://kmas.or.kr/webzine/review/8894,건방진 천사 만화 리뷰;건방진 천사 1권 리뷰,"Japanese volume-1 and series reader reviews plus a direct Korean Comics Promotion Agency review found under the official Korean title describe a fast school fantasy romantic comedy: a combative heroine with a magical gender-secret premise, several distinctive pursuers, recurring fights and threats, a found companion group, sharp gags, relationship growth, and later clues or revelations tied to the core transformation. Conservative mappings: progression=2; problemSolving=2; strategy=0; pacing=4; mysteryReveal=4; worldBuilding=2; characterArcWeight=4; relationshipStructure=4; comedy=4; darkness=2; mentalStress=2; romance=4; emotionalWarmth=4. Art is optional and unassessed."
22,work-40ce339f7ba7a6e08167,カノジョは嘘を愛しすぎてる,romance;sliceOfLife,workplace:2:0.96;school:1:0.82,4,2,2,4,4,4,4,4,unknown,2,4,4,2,0.93,Rakuten Books representative volume 1 product — カノジョは嘘を愛しすぎてる,https://books.rakuten.co.jp/rb/6149196/,2013,2026-08-26,https://reviewne.jp/contents/5335/reviews;https://www.cmoa.jp/title/45190/;https://la-book.com/kanojowa-usowo-aishisugiteru/,https://genre-review.tistory.com/53?category=1079675;https://blog.aladin.co.kr/771100105/9302484,그녀는 거짓말을 너무 사랑해 만화 리뷰;그녀는 거짓말을 너무 사랑해 1권 리뷰,"Direct Japanese reviews and Korean-title manga reviews describe a romance and music-industry drama beginning from a lie and a negative emotional state, then following a high-school singer's debut, artistic growth, relationship entanglements, hidden identities, industry manipulation, lip-sync pressure, and the darker underside of entertainment work. Conservative mappings: progression=4; problemSolving=2; strategy=2; pacing=4; mysteryReveal=4; worldBuilding=4; characterArcWeight=4; relationshipStructure=4; darkness=2; mentalStress=4; romance=4; emotionalWarmth=2. comedy remains unknown because the entry-range review bodies do not establish its anchor. Art is optional and unassessed."
23,work-40de71c8144aa7fbcdc2,荒ぶる季節の乙女どもよ。,romance;comedy;sliceOfLife,school:2:0.97,4,2,0,4,0,2,4,4,2,2,4,4,2,0.93,Rakuten Books representative volume 1 product — 荒ぶる季節の乙女どもよ。,https://books.rakuten.co.jp/rb/14769641/,2018-08-23,2026-08-26,https://gomashelf.com/araoto-review/;https://www.sayamy.work/entry/2019/07/05/235846;https://herumo.hatenablog.com/entry/2018/12/10/190000,https://m.yes24.com/Goods/Review/105536428,거친 계절의 소녀들이여 만화 리뷰;거친 계절의 소녀들이여 1권 리뷰,"Japanese volume-1-to-2 reviews and a Korean-title volume-3 buyer review describe five literature-club girls with distinct values confronting sex, attraction, embarrassment, friendship, and growth. Reviews explicitly emphasize delicate psychology, a multi-character youth ensemble, comic discomfort, sustained emotional pressure, and strong forward momentum. Conservative mappings: progression=4; problemSolving=2; strategy=0; pacing=4; mysteryReveal=0; worldBuilding=2; characterArcWeight=4; relationshipStructure=4; comedy=2; darkness=2; mentalStress=4; romance=4; emotionalWarmth=2. Art is optional and unassessed."
24,work-40df2a4b29e97c9c5059,ちちこぐさ,historical;sliceOfLife,adventure:2:0.91;workplace:2:0.90;crafting:1:0.78,4,2,0,2,0,2,4,4,2,2,2,0,4,0.92,Rakuten Books representative volume 1 product — ちちこぐさ,https://books.rakuten.co.jp/rb/12346390/,2014,2026-08-26,https://booklive.jp/review/list/title_id/253079/vol_no/001;https://www.cmoa.jp/title/85725/;https://www.cmoa.jp/title/0000085725/,,치치코구사 만화 리뷰;치치코구사 1권 리뷰,"Direct Japanese volume-1 reviews describe a widowed medicine seller and his very young son traveling nationwide, meeting people through the father's work, applying detailed medicinal-herb knowledge, and slowly learning how to become a family after loss. Readers repeatedly emphasize the father-son bond, mutual growth, gentle humor, grief, everyday strain, and healing warmth. Conservative mappings: progression=4; problemSolving=2; strategy=0; pacing=2; mysteryReveal=0; worldBuilding=2; characterArcWeight=4; relationshipStructure=4; comedy=2; darkness=2; mentalStress=2; romance=0; emotionalWarmth=4. Korean-title searches used the Hangul queries recorded here and found no qualifying direct Korean review body. Art is optional and unassessed."
