position,workId,canonicalTitle,genres,themes,progression,problemSolving,strategy,pacing,mysteryReveal,worldBuilding,characterArcWeight,relationshipStructure,comedy,darkness,mentalStress,romance,emotionalWarmth,factorConfidence,evidenceName,evidenceUrl,evidencePublishedAt,retrievedAt,japaneseEvidenceUrls,koreanEvidenceUrls,koreanQueries,notes
"11","work-4ad0055c4138e1db1a50","今日はカノジョがいないから","romance","school:2:0.80","4","2","unknown","4","2","unknown","4","4","unknown","4","4","4","unknown","0.74","Official Rakuten Books representative product for 今日はカノジョがいないから","https://books.rakuten.co.jp/rb/16924679/","2024-08-28","2026-08-26","https://www.cmoa.jp/title/customer_review/title_id/233803/","","오늘은 그녀가 없으니까;오늘은 카노조가 없으니까","CMOA 직접 독자 본문 중 3권 결말을 명시한 리뷰는 세 인물의 비밀 관계와 배신이 빠르게 드러나고 각자가 관계 선택을 강요받는 심리 삼각관계를 확인한다. 한글 제목인 오늘은 그녀가 없으니까, 오늘은 카노조가 없으니까로 한국 커뮤니티를 검색했으나 직접 본문은 없었다. Conservative mappings: progression=4; problemSolving=2; pacing=4; mysteryReveal=2; characterArcWeight=4; relationshipStructure=4; darkness=4; mentalStress=4; romance=4. strategy, worldBuilding, comedy, emotionalWarmth는 unknown이다. Art is optional and not assessed."
"12","work-4b1aee71ea9834cd0439","みどりの星","scienceFiction;comedy;romance","adventure:2:0.92;exploration:2:0.92;survival:1:0.80","2","2","unknown","4","4","4","2","2","4","2","2","2","2","0.86","Official Rakuten Books representative product for みどりの星","https://books.rakuten.co.jp/rb/12326256/","2014","2026-08-26","https://www.cmoa.jp/title/70024/;https://booklive.jp/product/index/title_id/234346/vol_no/001;https://honto.jp/ebook/pd-review_0634498131.html","","미도리의 별 만화 리뷰;미도리노 호시 1권 후기","CMOA·BookLive·Honto 1권 직접 독자 본문은 우주 운송 사고로 개구리형 주민의 행성에 불시착한 두 남자가 현지 규칙에 적응하고 인간형 주민과 행성의 수수께끼를 찾아 탐색하는 빠른 SF 코미디를 확인한다. 한글 제목인 미도리의 별, 미도리노 호시로 한국 커뮤니티를 검색했으나 직접 본문은 없었다. Conservative mappings: progression=2; problemSolving=2; pacing=4; mysteryReveal=4; worldBuilding=4; characterArcWeight=2; relationshipStructure=2; comedy=4; darkness=2; mentalStress=2; romance=2; emotionalWarmth=2. strategy는 unknown이다. Art is optional and not assessed."
"13","work-4b58e9c429e2c2849e76","スティーブズ","historical;sliceOfLife","workplace:2:0.94;historicalReconstruction:2:0.92;crafting:2:0.88","4","4","4","4","unknown","4","4","4","unknown","2","4","unknown","2","0.88","Official Rakuten Books representative product for スティーブズ","https://books.rakuten.co.jp/rb/12961500/","2015","2026-08-26","https://booklive.jp/review/list/title_id/499268/vol_no/001;https://www.cmoa.jp/title/143773/","","스티브즈 만화 리뷰;스티브스 잡스 워즈니악 1권 후기","BookLive 1권 직접 독자 본문과 CMOA 작품·편집자 본문은 1970년대 실리콘밸리에서 잡스와 워즈니악이 컴퓨터를 만들고 기술 모임·사업가·경쟁자와 맞서 Apple의 기반을 세우는 역사 기반 창업극을 확인한다. 한글 제목인 스티브즈, 스티브스로 한국 커뮤니티를 검색했으나 직접 작품 본문은 없었다. Conservative mappings: progression=4; problemSolving=4; strategy=4; pacing=4; worldBuilding=4; characterArcWeight=4; relationshipStructure=4; darkness=2; mentalStress=4; emotionalWarmth=2. mysteryReveal, comedy, romance는 unknown이다. Art is optional and not assessed."
"14","work-4b775e0182b5b758c0eb","恋に無駄口","romance;comedy;sliceOfLife","school:2:0.90","2","2","unknown","2","unknown","2","2","4","4","unknown","unknown","4","2","0.80","Official Rakuten Books representative product for 恋に無駄口","https://books.rakuten.co.jp/rb/16167169/","2021-08-24","2026-08-26","https://www.manga-happy.com/koi_mudaguchi1/","","사랑에 낭비는 없다;사랑에 무다구치","Manga Happy의 1권 직접 리뷰는 무다부 네 남학생이 학교생활과 짝사랑에서 생기는 가설을 짧은 검증 에피소드로 직접 시험하는 군상 학원 러브코미디를 확인한다. 한글 제목인 사랑에 낭비는 없다, 사랑에 무다구치로 한국 커뮤니티를 검색했으나 직접 본문은 없었다. Conservative mappings: progression=2; problemSolving=2; pacing=2; worldBuilding=2; characterArcWeight=2; relationshipStructure=4; comedy=4; romance=4; emotionalWarmth=2. strategy, mysteryReveal, darkness, mentalStress는 unknown이다. Art is optional and not assessed."
"15","work-4bc49c50851479b6725f","わにとかげぎす","comedy;horror;sliceOfLife;romance","workplace:1:0.80;survival:2:0.88;investigation:1:0.78","4","2","unknown","4","2","2","4","4","2","4","4","4","2","0.88","Official Rakuten Books representative product for わにとかげぎす","https://books.rakuten.co.jp/rb/4109734/","2008","2026-08-26","https://www.cmoa.jp/title/16599/vol/1/;https://www.cmoa.jp/title/16599/","","와니토카게기스 만화 리뷰;와니 토카게기스 1권 후기","CMOA 1권 작품·직접 독자 본문은 고립된 야간 경비원 유우지가 친구를 원한 직후 협박장과 범죄 사건에 휘말리고 이웃 여성 및 동료와 관계를 만들며 생존하는 웃기지만 무서운 전개를 확인한다. 한글 제목인 와니토카게기스, 와니 토카게기스로 한국 커뮤니티를 검색했으나 직접 본문은 없었다. Conservative mappings: progression=4; problemSolving=2; pacing=4; mysteryReveal=2; worldBuilding=2; characterArcWeight=4; relationshipStructure=4; comedy=2; darkness=4; mentalStress=4; romance=4; emotionalWarmth=2. strategy는 unknown이다. Art is optional and not assessed."
"16","work-4bf5f17cb5da0a706064","あめつちだれかれそこかしこ","fantasy;sliceOfLife","foundFamily:2:0.82","2","unknown","unknown","2","2","2","4","4","unknown","2","2","unknown","4","0.76","Official Rakuten Books representative product for あめつちだれかれそこかしこ","https://books.rakuten.co.jp/rb/12992799/","2015","2026-08-26","https://manga-tantei.com/ametsuchidarekaresokokashiko-1486","","아메츠치 다레카레 소코카시코;아메츠치 만화","Manga Tantei의 도입 직접 본문은 부모를 잃은 고교생이 조부의 집을 상속하고 신·요괴와 동거하며 가족 기억과 숨은 비밀을 천천히 마주하는 따뜻한 비혈연 공동생활을 확인한다. 한글 제목인 아메츠치 다레카레 소코카시코, 아메츠치 만화로 한국 커뮤니티를 검색했으나 직접 본문은 없었다. Conservative mappings: progression=2; pacing=2; mysteryReveal=2; worldBuilding=2; characterArcWeight=4; relationshipStructure=4; darkness=2; mentalStress=2; emotionalWarmth=4. problemSolving, strategy, comedy, romance는 unknown이다. Art is optional and not assessed."
"17","work-4c5e29ca09aa2086be37","磯部磯兵衛物語〜浮世はつらいよ〜","comedy;historical;sliceOfLife","historicalReconstruction:1:0.90;school:1:0.74","0","2","unknown","2","unknown","2","2","2","4","0","0","unknown","unknown","0.72","Official Rakuten Books representative product for 磯部磯兵衛物語〜浮世はつらいよ〜","https://books.rakuten.co.jp/rb/12617271/","2015","2026-08-26","https://booklive.jp/review/list/title_id/259484/vol_no/001?spoiler=1","","이소베 이소베에 이야기;이소베 이야기","BookLive 1권 직접 독자 본문은 에도 무사학교의 게으른 이소베와 친구·개가 매회 작은 곤경을 즉흥적으로 처리하는 느슨하고 밝은 단편 개그를 확인한다. 한글 제목인 이소베 이소베에 이야기로 한국 커뮤니티를 검색했으나 직접 본문은 없었다. Conservative mappings: progression=0; problemSolving=2; pacing=2; worldBuilding=2; characterArcWeight=2; relationshipStructure=2; comedy=4; darkness=0; mentalStress=0. strategy, mysteryReveal, romance, emotionalWarmth는 unknown이다. Art is optional and not assessed."
"18","work-4c90a79f23cc8849ca9b","巨悪学園","comedy;action","school:2:0.96;investigation:2:0.90;politics:1:0.78","0","2","2","4","2","4","2","2","4","2","2","0","0","0.84","Official Rakuten Books representative product for 巨悪学園","https://books.rakuten.co.jp/rb/11536526/","2013","2026-08-26","https://booklive.jp/review/list/title_id/60000342/vol_no/001","","거악 학원 만화 리뷰;거악학원 1권 후기","BookLive 1권 직접 작품·독자 본문은 사회 문제를 배후에서 만드는 악인을 양성하는 학교에 특수수사관이 잠입해 조사하는 에피소드형 블랙 코미디이며 극화체 액션과 시사 풍자를 확인한다. 한글 제목인 거악 학원, 거악학원으로 한국 커뮤니티를 검색했으나 직접 본문은 없었다. Conservative mappings: progression=0; problemSolving=2; strategy=2; pacing=4; mysteryReveal=2; worldBuilding=4; characterArcWeight=2; relationshipStructure=2; comedy=4; darkness=2; mentalStress=2; romance=0; emotionalWarmth=0. Art is optional and not assessed."
"19","work-4ccde2fa2f805de60def","数字であそぼ。","comedy;sliceOfLife","school:2:0.92","2","4","unknown","2","unknown","2","2","2","4","unknown","2","0","unknown","0.76","Official Rakuten Books representative product for 数字であそぼ。","https://books.rakuten.co.jp/rb/15701180/","2023","2026-08-26","https://manba.co.jp/boards/92861","","숫자로 놀자;숫자로 놀자 만화","Manba 직접 리뷰가 3권까지 읽었다고 범위를 명시하고 대학 수학 좌절·재도전·졸업 목표, 교수와 친구가 엮인 캠퍼스 문제풀이 코미디와 연애선 부재를 확인한다. 한글 제목인 숫자로 놀자, 숫자로 놀자 만화로 한국 커뮤니티를 검색했으나 직접 본문은 없었다. Conservative mappings: progression=2; problemSolving=4; pacing=2; worldBuilding=2; characterArcWeight=2; relationshipStructure=2; comedy=4; mentalStress=2; romance=0. strategy, mysteryReveal, darkness, emotionalWarmth는 unknown이다. Art is optional and not assessed."
"20","work-4d9f1108aabbace31126","フラグタイム","romance;scienceFiction","school:2:0.92","4","2","unknown","2","2","4","4","4","2","2","4","4","2","0.86","Official Rakuten Books representative product for フラグタイム","https://books.rakuten.co.jp/rb/12662647/","2015","2026-08-26","https://www.mangataisho.com/data/2015/comment2015.pdf;https://www.animatetimes.com/news/details.php?id=1557997699","","플래그 타임 만화 리뷰;플래그타임 1권 후기","Manga Taisho 직접 선정 코멘트와 작가 공식 인터뷰는 시간을 멈추는 여고생 미스즈와 정지 시간에도 움직이는 무라카미가 학교에서 비밀과 감정을 마주하며 일방적 동경을 상호 관계로 바꾸는 1권 중심 SF 로맨스를 확인한다. 한글 제목인 플래그 타임, 플래그타임으로 한국 커뮤니티를 검색했으나 직접 작품 본문은 없었다. Conservative mappings: progression=4; problemSolving=2; pacing=2; mysteryReveal=2; worldBuilding=4; characterArcWeight=4; relationshipStructure=4; comedy=2; darkness=2; mentalStress=4; romance=4; emotionalWarmth=2. strategy는 unknown이다. Art is optional and not assessed."
"21","work-4dd5c4a6686680557ff6","シャドーハウス","fantasy","workplace:2:0.84","unknown","2","unknown","0","0","2","2","2","2","2","unknown","unknown","4","0.72","Official Rakuten Books representative product for シャドーハウス","https://books.rakuten.co.jp/rb/15749200/","2019-08-22","2026-08-26","https://bambam-comic.com/shadowhouse-1/","","섀도 하우스;섀도하우스","Bambam의 1권 직접 리뷰는 그림자 일족의 저택에서 살아있는 인형 에미리코가 케이트를 보좌하며 그을음과 청소 문제를 처리하고 두 사람이 서로 의지하는 느린 도입과 불안한 저택 분위기를 확인한다. 한글 제목인 섀도 하우스, 섀도하우스로 한국 커뮤니티를 검색했으나 직접 본문은 없었다. 하인 업무가 반복 중심이므로 workplace를 사용한다. Conservative mappings: problemSolving=2; pacing=0; mysteryReveal=0; worldBuilding=2; characterArcWeight=2; relationshipStructure=2; comedy=2; darkness=2; emotionalWarmth=4. progression, strategy, mentalStress, romance는 unknown이다. Art is optional and not assessed."
"22","work-4dfd5bd5dd132cbde414","きょうの猫村さん","comedy;fantasy;sliceOfLife","workplace:2:0.94","2","2","unknown","2","0","2","4","4","4","2","2","0","4","0.90","Official Rakuten Books representative product for きょうの猫村さん","https://books.rakuten.co.jp/rb/4051282/","2008","2026-08-26","https://www.cmoa.jp/title/99740/;https://booklive.jp/product/index/title_id/324356/vol_no/001","https://blog.siren24.com/91","오늘의 네코무라씨 만화 리뷰;오늘의 네코무라 1권 후기","CMOA·BookLive 1권 직접 독자 본문과 한글 제목 한국 소개·감상 본문은 말하는 고양이 네코무라가 가정부로 취업해 집안일과 가족 갈등에 개입하고 실패와 회복을 거치며 가족을 조금씩 바꾸는 따뜻한 코미디를 확인한다. Conservative mappings: progression=2; problemSolving=2; pacing=2; mysteryReveal=0; worldBuilding=2; characterArcWeight=4; relationshipStructure=4; comedy=4; darkness=2; mentalStress=2; romance=0; emotionalWarmth=4. strategy는 unknown이다. Art is optional and not assessed."
"23","work-4e1489bc0a69b7c21e8b","よんでますよ、アザゼルさん。","comedy;fantasy;mystery","investigation:2:0.84","0","4","2","4","2","4","2","4","4","2","2","0","0","0.66","Official Rakuten Books representative product for よんでますよ、アザゼルさん。","https://books.rakuten.co.jp/rb/5615330/","2009","2026-08-26","https://booklive.jp/review/list/title_id/139912/vol_no/001;https://www.cmoa.jp/title/customer_review/title_id/46449/;https://reviewne.jp/reviews/28549","","부르고 있어요 아자젤씨 만화 리뷰;아자젤씨 1권 후기","BookLive 1권과 CMOA·Reviewne 직접 독자 본문은 악마탐정 아쿠타베, 조수 사쿠마와 소환 악마들이 의뢰 사건을 1~3화 단위로 해결하는 빠르고 상스러운 에피소드형 개그와 악마 계약 규칙을 확인한다. 한글 제목인 부르고 있어요 아자젤씨, 아자젤씨로 한국 커뮤니티를 검색했으나 직접 본문은 없었다. Conservative mappings: progression=0; problemSolving=4; strategy=2; pacing=4; mysteryReveal=2; worldBuilding=4; characterArcWeight=2; relationshipStructure=4; comedy=4; darkness=2; mentalStress=2; romance=0; emotionalWarmth=0. Art is optional and not assessed."
"24","work-4e1a5779610b31ca5603","俎上の鯉は二度跳ねる","romance;sliceOfLife","","unknown","unknown","unknown","2","unknown","unknown","4","4","unknown","2","4","4","2","0.76","Official Rakuten Books representative product for 俎上の鯉は二度跳ねる","https://books.rakuten.co.jp/rb/6054611/","2010","2026-08-26","https://booklive.jp/review/list/title_id/183944/vol_no/001","","소조우에노 코이와 니도 하네루;도마 위의 잉어 두 번 뛴다","BookLive 1권 직접 독자 본문은 성인 연인의 사랑·대립·긴 논쟁과 심리 성장을 확인한다. 한글 제목인 도마 위의 잉어 두 번 뛴다, 소조우에노 코이와 니도 하네루로 한국 커뮤니티를 검색했으나 직접 본문은 없었다. Conservative mappings: pacing=2; characterArcWeight=4; relationshipStructure=4; darkness=2; mentalStress=4; romance=4; emotionalWarmth=2. progression, problemSolving, strategy, mysteryReveal, worldBuilding, comedy는 unknown이다. 닫힌 Theme 사전에 성인 연애 갈등 또는 관계 협상 축이 없고 다른 legal Theme는 작품의 반복 중심이 아니므로 FACTOR_MODEL_INCOMPATIBLE로 닫는다. Art is optional and not assessed."
"25","work-4e58f4d7e699b0785724","ヒロイン失格","romance;comedy;sliceOfLife","school:2:0.94","4","2","unknown","4","0","2","4","4","4","2","4","4","2","0.90","Official Rakuten Books representative product for ヒロイン失格","https://books.rakuten.co.jp/rb/6573439/","2011","2026-08-26","https://booklive.jp/review/list/title_id/193485/vol_no/001;https://www.cmoa.jp/title/59989/;https://youcomi.com/chihayafuru/2015/06/12/post-24/","https://sarak.yes24.com/blog/dseraph/review-view/6909193","히로인 실격 만화 1권 리뷰;히로인실격 만화 후기","BookLive·CMOA·일본 독립 1권 리뷰와 한글 제목 한국 구매 리뷰는 하토리가 소꿉친구 리타의 새 연애에 충격받고 고백·실연·재도전을 빠른 표정 개그와 심리 삼각관계로 겪는 학원 러브코미디를 확인한다. Conservative mappings: progression=4; problemSolving=2; pacing=4; mysteryReveal=0; worldBuilding=2; characterArcWeight=4; relationshipStructure=4; comedy=4; darkness=2; mentalStress=4; romance=4; emotionalWarmth=2. strategy는 unknown이다. Art is optional and not assessed."
