id,workId,volumeNumber,isbn,releaseDate,editionKind,isRepresentative,evidenceId
work-205e576ef057e3aed1ab-representative,work-205e576ef057e3aed1ab,1,9784091316707,2008-04-25,standard,true,ev-rakuten-library-work-205e576ef057e3aed1ab
work-222504590507d3ab8093-representative,work-222504590507d3ab8093,1,9784047355170,2019-02-12,standard,true,ev-rakuten-library-work-222504590507d3ab8093
work-268e1fa3599955359969-representative,work-268e1fa3599955359969,1,9784088840192,2024-04-04,standard,true,ev-rakuten-library-work-268e1fa3599955359969
work-2f39795212f5ad8db155-representative,work-2f39795212f5ad8db155,1,9784091835413,1995-01-30,standard,true,ev-rakuten-library-work-2f39795212f5ad8db155
work-303d0a9d67a606a817af-representative,work-303d0a9d67a606a817af,1,9784091830210,1992-08-29,standard,true,ev-rakuten-library-work-303d0a9d67a606a817af
work-34bba03e2a127ef29cd7-representative,work-34bba03e2a127ef29cd7,1,9784047348318,2017-10-13,standard,true,ev-rakuten-library-work-34bba03e2a127ef29cd7
work-3588928ab8f6a2520923-representative,work-3588928ab8f6a2520923,1,9784253265218,2021-08-16,standard,true,ev-rakuten-library-work-3588928ab8f6a2520923
work-37ecced0b2392d7af9b2-representative,work-37ecced0b2392d7af9b2,1,9784098625420,2023-10-30,standard,true,ev-rakuten-library-work-37ecced0b2392d7af9b2
work-3823ff0766f67c015c53-representative,work-3823ff0766f67c015c53,1,9784063712612,2010-10-15,standard,true,ev-rakuten-library-work-3823ff0766f67c015c53
work-39555fe7402dada0d79f-representative,work-39555fe7402dada0d79f,1,9784091233714,1994-06-18,standard,true,ev-rakuten-library-work-39555fe7402dada0d79f
work-440f93a4e60ef906685b-representative,work-440f93a4e60ef906685b,1,9784088487090,,standard,true,ev-rakuten-library-work-440f93a4e60ef906685b
work-464322afcd10013437b9-representative,work-464322afcd10013437b9,1,9784592143017,2005-09-29,standard,true,ev-rakuten-library-work-464322afcd10013437b9
work-4a8a22fc766bf9bc4c59-representative,work-4a8a22fc766bf9bc4c59,1,9784091365019,1995-05-26,standard,true,ev-rakuten-library-work-4a8a22fc766bf9bc4c59
work-5e7eef6cc23d9738e034-representative,work-5e7eef6cc23d9738e034,1,9784063886153,2016-06-23,standard,true,ev-rakuten-library-work-5e7eef6cc23d9738e034
work-61f2b70ee9f8217b3604-representative,work-61f2b70ee9f8217b3604,1,9784091231802,2011-07-15,standard,true,ev-rakuten-library-work-61f2b70ee9f8217b3604
work-671e3453cf9e1df2ee87-representative,work-671e3453cf9e1df2ee87,1,9784091806017,,standard,true,ev-rakuten-library-work-671e3453cf9e1df2ee87
work-76c038b398f4b28b7748-representative,work-76c038b398f4b28b7748,1,9784091363541,1996-12-11,standard,true,ev-rakuten-library-work-76c038b398f4b28b7748
work-7730845c9cf7ba0cccc8-representative,work-7730845c9cf7ba0cccc8,1,9784065334874,2023-11-22,standard,true,ev-rakuten-library-work-7730845c9cf7ba0cccc8
work-8716f80d9b988bd0d055-representative,work-8716f80d9b988bd0d055,1,9784091867285,2015-01-09,standard,true,ev-rakuten-library-work-8716f80d9b988bd0d055
work-98d513b70560f2f96a38-representative,work-98d513b70560f2f96a38,1,9784091200013,1974-05-30,standard,true,ev-rakuten-library-work-98d513b70560f2f96a38
work-9d04c47e7efbbbd8aca6-representative,work-9d04c47e7efbbbd8aca6,1,9784592217268,2015-11-05,standard,true,ev-rakuten-library-work-9d04c47e7efbbbd8aca6
work-9d5d64262dbc2893acd4-representative,work-9d5d64262dbc2893acd4,1,9784091300010,1974-05-28,standard,true,ev-rakuten-library-work-9d5d64262dbc2893acd4
work-a089c0eef91d1213da38-representative,work-a089c0eef91d1213da38,1,9784091204417,,standard,true,ev-rakuten-library-work-a089c0eef91d1213da38
work-a7a1e0666169f1b2e8c0-representative,work-a7a1e0666169f1b2e8c0,1,9784091670250,2007-04-26,standard,true,ev-rakuten-library-work-a7a1e0666169f1b2e8c0
work-ad2b80b81b7bc9b602a3-representative,work-ad2b80b81b7bc9b602a3,1,9784088640136,1988-02-19,standard,true,ev-rakuten-library-work-ad2b80b81b7bc9b602a3
work-b2c37bdb52e2a78dfd41-representative,work-b2c37bdb52e2a78dfd41,1,9784253264464,2022-08-16,standard,true,ev-rakuten-library-work-b2c37bdb52e2a78dfd41
work-b4b21d2ebe5b8efc84ea-representative,work-b4b21d2ebe5b8efc84ea,1,9784091525017,2000-11-04,standard,true,ev-rakuten-library-work-b4b21d2ebe5b8efc84ea
work-c4abbc1b44fa5706bce3-representative,work-c4abbc1b44fa5706bce3,1,9784091373519,1997-10-25,standard,true,ev-rakuten-library-work-c4abbc1b44fa5706bce3
work-cdf549d4b1888153e146-representative,work-cdf549d4b1888153e146,1,9784088825991,2021-08-04,standard,true,ev-rakuten-library-work-cdf549d4b1888153e146
work-d489f5a2229689aa5115-representative,work-d489f5a2229689aa5115,1,9784396767976,2020-07-10,standard,true,ev-rakuten-library-work-d489f5a2229689aa5115
work-d7e64b0b5479ca943edd-representative,work-d7e64b0b5479ca943edd,1,9784091817075,2007-12-26,standard,true,ev-rakuten-library-work-d7e64b0b5479ca943edd
work-e049c9aaf92ba31da8b0-representative,work-e049c9aaf92ba31da8b0,1,9784098511433,2022-05-12,standard,true,ev-rakuten-library-work-e049c9aaf92ba31da8b0
work-ebe399258f28460b8f9b-representative,work-ebe399258f28460b8f9b,1,9784575940237,2006-08-11,standard,true,ev-rakuten-library-work-ebe399258f28460b8f9b
work-ef7106f6a387c9860877-representative,work-ef7106f6a387c9860877,1,9784091850249,2013-02-28,standard,true,ev-rakuten-library-work-ef7106f6a387c9860877
work-f391e591282e435a3c1d-representative,work-f391e591282e435a3c1d,1,9784091825803,2009-08-28,standard,true,ev-rakuten-library-work-f391e591282e435a3c1d
work-f50fa290eb4116a7078e-representative,work-f50fa290eb4116a7078e,,9784091788115,1986-10-15,complete,true,ev-pilot-001-bib-11nin
work-f5f0ee0b0ff16bc146e0-representative,work-f5f0ee0b0ff16bc146e0,1,9784757526167,2009-07-22,standard,true,ev-rakuten-library-work-f5f0ee0b0ff16bc146e0
