position,workId,canonicalTitle,genres,themes,progression,problemSolving,strategy,pacing,mysteryReveal,worldBuilding,characterArcWeight,relationshipStructure,comedy,darkness,mentalStress,romance,emotionalWarmth,factorConfidence,evidenceName,evidenceUrl,evidencePublishedAt,retrievedAt,japaneseEvidenceUrls,koreanEvidenceUrls,koreanQueries,notes
"11","work-32488d82859f2f0b6fba","賢い犬リリエンタール","fantasy;comedy;sliceOfLife","foundFamily:2:0.90","2","2","0","4","2","2","4","4","4","2","2","0","4","0.88","Official Rakuten Books product; Sony Reader Store direct reader reviews","https://books.rakuten.co.jp/rb/6314788/","2011","2026-08-26","https://ebookstore.sony.jp/review/title/10060987/id/LT000003646000255015;https://booklive.jp/review/list/title_id/197747/vol_no/001","","현명한 개 릴리엔탈 만화 리뷰;영리한 개 릴리엔탈 일본 만화 후기","공식 상품은 말하는 불가사의한 개 리리에ンタール이 남매의 동생으로 나타나는 하트풀 코미디라고 소개한다. Sony와 BookLive의 일본 독자 본문은 가족이 된 세 사람의 유대와 따뜻한 인물들 그리고 불가사의한 사건 및 후반의 빠른 목표 전개를 구체적으로 언급한다. 한국어 제목 검색(현명한 개 릴리엔탈 만화 리뷰;영리한 개 릴리엔탈 일본 만화 후기)에서는 작품 감상을 지지하는 직접 한국 커뮤니티 본문을 확인하지 못해 URL은 사용하지 않았다. Conservative mappings: progression=2; problemSolving=2; strategy=0; pacing=4; mysteryReveal=2; worldBuilding=2; characterArcWeight=4; relationshipStructure=4; comedy=4; darkness=2; mentalStress=2; romance=0; emotionalWarmth=4. Art는 선택 축이라 분석하지 않았다."
"12","work-3278e6baf1b041f07a47","プリプリちぃちゃん！！","fantasy;comedy;romance;sliceOfLife","foundFamily:2:0.91;school:1:0.78","2","2","0","4","0","2","4","4","4","0","2","2","4","0.88","Official Rakuten Books product; direct Cmoa and Japanese reader blog","https://books.rakuten.co.jp/rb/13457321/","2017","2026-08-26","https://www.cmoa.jp/title/105026/;https://curoeru.hatenablog.jp/entry/PriPriChi-chan1;https://manba.co.jp/boards/56734/books/1","","프리프리 치이짱 만화 리뷰 / 프리프리 치짱 일본 만화","1~3권 범위: CMOA 공식 작품내용은 마음씨 좋은 중학생 유카가 지저인 치이짱과 우주인 우짱을 보호해 하트풀하고 카오스한 동거를 한다고 설명하며, 2~3권에도 보은·수험·친구·연애 예고가 반복된다. 일본 독자 블로그는 지저인·우주인과 즐겁게 사는 생활, 유카와 스오의 비밀·커플, 크레인 게임 구조와 해변·오츠키미 에피소드를 직접 회고한다. 한국어 제목 검색(프리프리 치이짱 만화 리뷰 / 프리프리 치짱 일본 만화)에서는 작품 감상을 지지하는 직접 한국 커뮤니티 본문을 확인하지 못해 한국 URL은 사용하지 않았다. Conservative mappings: progression=2; problemSolving=2; strategy=0; pacing=4; mysteryReveal=0; worldBuilding=2; characterArcWeight=4; relationshipStructure=4; comedy=4; darkness=0; mentalStress=2; romance=2; emotionalWarmth=4. Art는 선택 축이라 분석하지 않았다."
"13","work-32f3406fd7c8f2043c70","みどりの山田君","comedy;romance;sliceOfLife","school:2:0.90","2","2","0","2","0","2","4","4","4","0","2","2","4","0.86","Official Rakuten Books product; direct Manba and Japanese award-reader comments","https://books.rakuten.co.jp/rb/11658493/","2013","2026-08-26","https://manba.co.jp/boards/110000/books/1;https://www.mangataisho.com/data/2013/comment2013.pdf","","미도리의 야마다군 만화 리뷰 / 초록의 야마다군","1~3권 범위: Manba 직접 상품·독자 페이지는 전학생 야마다가 초식남 같은 외모와 멋진 언행으로 인기인이 되고, 쿨한 동급생 무라사키를 신경 쓰는 학원 러브코미디풍 개그라고 설명한다. 만화대상 2013 심사 코멘트는 사람을 돕는 일이 라이프워크인 녹색 야마다와 유쾌한 대사, 독자를 초등학교 시절로 되돌리는 현실감, 감동을 구체적으로 언급한다. 한국어 제목 검색(미도리의 야마다군 만화 리뷰 / 초록의 야마다군)에서는 직접 한국 커뮤니티 리뷰 본문을 확인하지 못해 한국 URL은 근거로 쓰지 않았다. Conservative mappings: progression=2; problemSolving=2; strategy=0; pacing=2; mysteryReveal=0; worldBuilding=2; characterArcWeight=4; relationshipStructure=4; comedy=4; darkness=0; mentalStress=2; romance=2; emotionalWarmth=4. Art는 선택 축이라 분석하지 않았다."
"14","work-335e47351a159b8445a3","BLEACH","action;fantasy;comedy","combat:2:0.95;school:1:0.78","4","2","2","4","4","4","4","4","2","4","4","2","2","0.90","Official Rakuten Books product; direct Japanese first-read reviews","https://books.rakuten.co.jp/rb/4271934/","2004","2026-08-26","https://note.com/gigeriko/n/n64e532dbf718;https://note.com/clean_otter4521/n/n2856c472ae46;https://otaku-dx.hateblo.jp/entry/2020/05/02/215510","","블리치 만화 리뷰 / 블리치 일본 만화","1~3권 범위: 일본 첫독자 note는 1권에서 이치고가 사신이라는 사실과 루키아·오리히메 등 인물을 처음 만나는 충격, 점프식 개그 출발을 기록하고, 다른 독자는 1권부터 5권까지를 권별로 읽으며 전개를 추적한다고 명시한다. 1권의 사신·호로 위협, 친구를 지키기 위한 힘의 습득과 전투가 이후 권까지 반복되는 구조를 공식 상품 설명과 직접 감상에서 대조했다. 한국어 제목 검색(블리치 만화 리뷰 / 블리치 일본 만화)에서는 게임 공략 등 작품 독서평이 아닌 결과만 확인되어 직접 한국 커뮤니티 본문은 사용하지 않았다. Conservative mappings: progression=4; problemSolving=2; strategy=2; pacing=4; mysteryReveal=4; worldBuilding=4; characterArcWeight=4; relationshipStructure=4; comedy=2; darkness=4; mentalStress=4; romance=2; emotionalWarmth=2. Art는 선택 축이라 분석하지 않았다."
"15","work-33a859f6f205410851ee","アネモネは熱を帯びる","romance;sliceOfLife","school:2:0.90","2","2","0","2","2","2","4","4","0","2","4","4","4","0.88","Official Rakuten Books product; direct Cmoa, BookLive, and Japanese review blogs","https://books.rakuten.co.jp/rb/16700266/","2023-08-31","2026-08-26","https://www.cmoa.jp/title/customer_review/title_id/223625/;https://booklive.jp/review/list/title_id/959706/vol_no/001;https://nekomata-blg.com/anemone-01-impressions/;https://antaressmangakanso.iiblog.jp/article/481952380.html","","아네모네는 열을 띠고 만화 리뷰 / 아네모네 열을 머금고","1권 범위: 공식 작품내용은 입시 실패의 원인이 된 병약한 마시로를 만나 나기사 자신을 바꾸기 위해 좋아하기로 결심하는 농밀한 백합이라고 명시한다. 일본 직접 감상은 보건실 포옹·영화 데이트·두 사람의 붉어진 표정, 1권 끝에서 마음이 풀리고 서로에게 끌리는 진행을 구체적으로 기록하며, 코미디보다 연애와 심리 묘사가 중심이라고 평가한다. 한국어 제목 검색(아네모네는 열을 띠고 만화 리뷰 / 아네모네 열을 머금고)에서는 직접 한국 커뮤니티 리뷰 본문을 확인하지 못했다. Conservative mappings: progression=2; problemSolving=2; strategy=0; pacing=2; mysteryReveal=2; worldBuilding=2; characterArcWeight=4; relationshipStructure=4; comedy=0; darkness=2; mentalStress=4; romance=4; emotionalWarmth=4. Art는 선택 축이라 분석하지 않았다."
"16","work-33d51b4d87937d96d74e","セントールの悩み","fantasy;sliceOfLife;comedy","school:2:0.92","2","2","0","2","0","4","4","4","2","2","2","0","4","0.88","Official Rakuten Books product; direct Cmoa and Japanese review blog","https://books.rakuten.co.jp/rb/11421841/","2012","2026-08-26","https://www.cmoa.jp/title/82297/;https://www.iiisibumi.com/entry/2017/07/09/112610","","켄타우로스의 고민 만화 리뷰 / 켄타우로스 고민 일본 만화","1권 범위: CMOA 독자 리뷰는 반인반수 소녀들이 현대사회처럼 사는 일상과 친절한 히메노가 주변에 좋은 영향을 주는 모습을 설명하면서, 인종차별·격차를 비추는 세계관을 흥미로운 핵심으로 평가한다. 일본 감상 블로그는 인마·익인·각인 등 다양한 인간 형태, 학교의 체중 문제와 규칙을 장면별로 분석해 설정이 반복적으로 중요함을 보여준다. 한국어 제목 검색(켄타우로스의 고민 만화 리뷰 / 켄타우로스 고민 일본 만화)에서는 작품 직접 독서평이 아닌 영화·게임 결과만 확인되어 한국 URL은 사용하지 않았다. Conservative mappings: progression=2; problemSolving=2; strategy=0; pacing=2; mysteryReveal=0; worldBuilding=4; characterArcWeight=4; relationshipStructure=4; comedy=2; darkness=2; mentalStress=2; romance=0; emotionalWarmth=4. Art는 선택 축이라 분석하지 않았다."
"17","work-33e6270fa16cb43e8efb","おじょじょじょ","romance;comedy;sliceOfLife","school:2:0.88","2","2","0","2","0","2","4","4","4","0","2","4","4","0.88","Official Rakuten Books product; direct Cmoa, BookLive, and Japanese review blog","https://books.rakuten.co.jp/rb/12417316/","2014","2026-08-26","https://www.cmoa.jp/title/87595/;https://booklive.jp/review/list/title_id/218425/vol_no/001;https://rb-m-gl.com/ojojojo4/","","오죠죠죠 만화 리뷰 / 오죠죠죠 일본 만화","1권 범위: BookLive 직접 리뷰는 전학 온 고압적인 하루가 친구 없는 학교에서 낙어와 쇼와 패션을 좋아하는 무언의 츠루츠레와 대화하기 시작해 처음으로 친구를 얻는다고 설명한다. 독자는 4컷의 일정한 오치와 개성 강한 두 주인공, 1권에서 작지만 확실한 관계 변화와 다음 권 기대를 기록했고 CMOA 리뷰도 두 사람의 거리 변화를 확인한다. 한국어 제목 검색(오죠죠죠 만화 리뷰 / 오죠죠죠 일본 만화)에서는 직접 한국 커뮤니티 리뷰 본문을 확인하지 못해 한국 URL은 사용하지 않았다. Conservative mappings: progression=2; problemSolving=2; strategy=0; pacing=2; mysteryReveal=0; worldBuilding=2; characterArcWeight=4; relationshipStructure=4; comedy=4; darkness=0; mentalStress=2; romance=4; emotionalWarmth=4. Art는 선택 축이라 분석하지 않았다."
"18","work-3419e3c5c5983389c6cf","明治緋色綺譚","historical;romance;mystery","historicalReconstruction:2:0.93;investigation:2:0.90","2","4","2","2","4","4","4","4","2","2","4","4","4","0.92","Official Rakuten Books product; direct Cmoa and BookLive reader reviews","https://books.rakuten.co.jp/rb/11321964/","2013","2026-08-26","https://www.cmoa.jp/title/53120/;https://booklive.jp/review/list/title_id/177836/vol_no/001;https://ameblo.jp/tomochannel-part2/entry-11954518193.html","","메이지 히이로 기담 만화 리뷰 / 메이지 비색 기담","1권 범위: 공식 줄거리와 일본 독자 본문은 메이지 중기 요시와라에 팔린 스즈를 포목점 후계자 츠가루가 몸값을 치러 데려오고, 츠가루가 운영하는 찾아가는 물건 찾기 가게의 의뢰를 해결하며 관계가 움직인다고 설명한다. BookLive 독자는 분실물·사건 해결, 츠가루가 스즈를 구한 이유의 미스터리, 메이지 시대 배경과 두 사람의 섬세한 유대를 반복해 언급한다. 한국어 제목 검색(메이지 히이로 기담 만화 리뷰 / 메이지 비색 기담)에서는 직접 한국 커뮤니티 리뷰 본문을 확인하지 못해 한국 URL은 근거로 쓰지 않았다. Conservative mappings: progression=2; problemSolving=4; strategy=2; pacing=2; mysteryReveal=4; worldBuilding=4; characterArcWeight=4; relationshipStructure=4; comedy=2; darkness=2; mentalStress=4; romance=4; emotionalWarmth=4. Art는 선택 축이라 분석하지 않았다."
"19","work-34401c80177ff546bb51","フダンシズム","comedy;romance;sliceOfLife","crafting:2:0.90;school:1:0.82","4","2","2","4","0","4","4","4","4","0","2","4","4","0.91","Official Rakuten Books product; direct Japanese reader blogs and award comments","https://books.rakuten.co.jp/rb/5360990/","2010","2026-08-26","https://husachiaki.blog.shinobi.jp/Entry/137/;https://blog.livedoor.jp/okazuokazu1/archives/51012127.html;https://www.mangataisho.com/data/2010/comment2010.pdf","","후단시즘 만화 리뷰 / 후단시즘 일본 만화","1권 범위: 일본 독자 블로그는 완벽한 소년 아마타가 누나 때문에 여장 판매원으로 동인지 행사에 가고, 사랑하는 노조미와 접점을 만들기 위해 BL 용어와 작품을 배우며 아마네로 교류한다고 직접 회고한다. 만화대상 코멘트도 여장·부녀자 문화 학습과 독자의 가이드 역할을, 다른 감상은 동인지·코스프레·학교 만화연구부 활동을 반복 구조로 설명한다. 한국어 제목 검색(후단시즘 만화 리뷰 / 후단시즘 일본 만화)에서는 직접 한국 커뮤니티 리뷰 본문을 확인하지 못했다. Conservative mappings: progression=4; problemSolving=2; strategy=2; pacing=4; mysteryReveal=0; worldBuilding=4; characterArcWeight=4; relationshipStructure=4; comedy=4; darkness=0; mentalStress=2; romance=4; emotionalWarmth=4. Art는 선택 축이라 분석하지 않았다."
"20","work-34be6790e38e455a3f49","ZUCCA×ZUCA","sliceOfLife;comedy","crafting:1:0.76","2","2","2","4","0","2","4","4","4","0","2","2","4","0.86","Official Rakuten Books product; direct Cmoa reviews and Japanese fan blog","https://books.rakuten.co.jp/rb/11238117/","2012","2026-08-26","https://www.cmoa.jp/title/62722/;https://zukamen.com/2019/04/08/post-1816/;https://www.mangataisho.com/data/2012/mantai_comment2012.pdf","","주카×주카 만화 리뷰 / 즈카×즈카 일본 만화","1권 범위: CMOA 공식 작품내용은 보컬 팬들이 휴일마다 공연을 보고 읽고 만들고 춤추며, 퇴단 공연을 위해 승진보다 팬 활동을 우선하는 생활을 4컷으로 그린다고 설명한다. 직접 독자 리뷰는 1권의 향수·웃음·긍정성을, 일본 팬 블로그는 1권을 구매하게 된 경위와 보카라는 취미에 빠지는 관찰을 기록한다. 따라서 만들기·굿즈·관람 계획이 반복되는 팬 활동으로 제한해 crafting Theme을 낮은 중심성으로 매핑했다. 한국어 제목 검색(주카×주카 만화 리뷰 / 즈카×즈카 일본 만화)에서는 작품 직접 리뷰 본문을 확인하지 못했다. Conservative mappings: progression=2; problemSolving=2; strategy=2; pacing=4; mysteryReveal=0; worldBuilding=2; characterArcWeight=4; relationshipStructure=4; comedy=4; darkness=0; mentalStress=2; romance=2; emotionalWarmth=4. Art는 선택 축이라 분석하지 않았다."
