workId,axisId,state,value,confidence,refs,observation,limitation
work-62fb5d8e9f6c6bbbeba9,artRealism,unknown,,,https://www.kadokawa.co.jp/product/201108000200/,No eligible internal body pixel was retained.,Official product identity was bridged but no exact product-linked distributor preview was verified; unknown is not low.
work-62fb5d8e9f6c6bbbeba9,artDensity,unknown,,,https://www.kadokawa.co.jp/product/201108000200/,No eligible internal body pixel was retained.,Official product identity was bridged but no exact product-linked distributor preview was verified; unknown is not low.
work-62fb5d8e9f6c6bbbeba9,visualSoftness,unknown,,,https://www.kadokawa.co.jp/product/201108000200/,No eligible internal body pixel was retained.,Official product identity was bridged but no exact product-linked distributor preview was verified; unknown is not low.
work-62fb5d8e9f6c6bbbeba9,motionImpact,unknown,,,https://www.kadokawa.co.jp/product/201108000200/,No eligible bounded action sequence was retained.,Official product identity was bridged but no exact product-linked distributor preview was verified; unknown is not low.
work-6c6341781c12b590864f,artRealism,known,2,0.90,reader-step-04;reader-step-05;reader-step-06;reader-step-07;reader-step-08;reader-step-09,"Coherent teen anatomy, adult faces, train and school perspective coexist with simplified eyes, pointed hair, and conventional manga facial construction.",Entry-volume six-page official sample only; realistic settings do not outweigh persistent general character stylization.
work-6c6341781c12b590864f,artDensity,known,2,0.90,reader-step-04;reader-step-05;reader-step-06;reader-step-07;reader-step-08;reader-step-09,"Home props, town panorama, train interior, school architecture, and basketball staging balance open portraits, black fields, and minimally rendered transitions.",Entry-volume six-page official sample only; visual information remains balanced rather than consistently sparse or dense.
work-6c6341781c12b590864f,visualSoftness,known,2,0.91,reader-step-04;reader-step-05;reader-step-06;reader-step-07;reader-step-08;reader-step-09,"Fine facial modeling and gentle gradients recur alongside crisp contours, angular hair, hard black fields, and urban geometry, producing a neutral overall treatment.",Entry-volume six-page official sample only; recurring hard graphic counter-contexts reject a soft-leaning value 3.
work-6c6341781c12b590864f,motionImpact,unknown,,,reader-step-04;reader-step-05;reader-step-06;reader-step-07;reader-step-08;reader-step-09,The packet contains ordinary movement and sports setup but no exact bounded start-development-impact-resolved sequence.,Preflight motionGateAttemptable=false; unknown is not low.
work-77008e04537e3fd889e2,artRealism,known,3,0.92,reader-step-05;reader-step-06;reader-step-07;reader-step-08;reader-step-09;reader-step-10,"Observed anatomy, hands, clothing folds, rubble, maps, architecture, and large-scale terrain approach realism while dramatic proportions, eyes, poses, and fashion remain visibly stylized.",Entry-volume six-page official sample only; recurring authorial deformation rejects value 4 despite highly observed bodies and environments.
work-77008e04537e3fd889e2,artDensity,known,4,0.95,reader-step-05;reader-step-06;reader-step-07;reader-step-08;reader-step-09;reader-step-10,"Every selected context sustains dense rubble, terrain, architecture, maps, hatching, modeled figures, tonal texture, environmental information, or tightly packed panel detail.",Entry-volume six-page official sample only; the high-density endpoint is limited to the exact authorized sample.
work-77008e04537e3fd889e2,visualSoftness,known,0,0.93,reader-step-05;reader-step-06;reader-step-07;reader-step-08;reader-step-09;reader-step-10,"Chiseled faces, hard contour changes, angular poses, heavy hatching, jagged rubble, sharp fault lines, and abrasive black textures dominate character, urban, and geological contexts.",Entry-volume six-page official sample only; polished draftsmanship does not make the repeatedly rough and angular treatment neutral.
work-77008e04537e3fd889e2,motionImpact,known,2,0.91,reader-step-05,"Within the exact spread, a diagonal stumble develops into a fall and rubble collision, then resolves in a fallen pause and crouched recovery with moderate kinetic emphasis.",Only the authorized reader-step-05 sequence was judged; its compact single-spread fall does not support above-normal value 3 or the forceful value 4 endpoint.
