workId,axisId,state,value,confidence,refs,observation,limitation
work-43ebf010a490cfd4bb50,visualSoftness,known,3,0.87,reader-step-04;reader-step-05;reader-step-06;reader-step-07;reader-step-08;reader-step-09,"Fine facial lines, gentle modeling, controlled tones, and rounded quiet expressions lean soft while precise scenery and occasional hard blacks add counterweight.",Entry-volume six-page official sample only; background linework and darker panels prevent a uniform value 4.
work-43ebf010a490cfd4bb50,motionImpact,unknown,,,reader-step-04;reader-step-05;reader-step-06;reader-step-07;reader-step-08;reader-step-09,The bounded packet contains scene transitions and gestures but no exact continuous action endpoint.,Preflight motionGateAttemptable=false; no exact start-development-impact-resolved sequence; unknown is not low.
work-4b4bbe8c10859c46e726,artRealism,known,2,0.88,reader-step-04;reader-step-05;reader-step-06;reader-step-07;reader-step-08;reader-step-09,"Coherent school bodies and architecture are repeatedly mixed with enlarged eyes, exaggerated expressions, compressed comic figures, and elastic reaction poses.",Entry-volume six-page official sample only; general stylization is the stable anchor despite grounded environments.
work-4b4bbe8c10859c46e726,artDensity,known,4,0.92,reader-step-04;reader-step-05;reader-step-06;reader-step-07;reader-step-08;reader-step-09,"Every classroom, corridor, exterior, assembly, and library page is packed with panels, figures, furniture, architecture, tones, text, effects, or crosshatched texture.",Entry-volume six-page official sample only; the extreme is limited to the exact selected entry pages.
work-4b4bbe8c10859c46e726,visualSoftness,known,1,0.90,reader-step-04;reader-step-05;reader-step-06;reader-step-07;reader-step-08;reader-step-09,"Angular expressions, hard shadows, heavy effects, sharp contours, and abrasive comic deformation dominate, though controlled clean linework prevents a fully rough extreme.",Entry-volume six-page official sample only; value 0 was rejected because polished faces and clean contours persist in quieter panels.
work-4b4bbe8c10859c46e726,motionImpact,unknown,,,reader-step-04;reader-step-05;reader-step-06;reader-step-07;reader-step-08;reader-step-09,Isolated scuffles and emphatic reactions do not form one exact bounded sequence in the authorized packet.,Preflight motionGateAttemptable=false; no exact start-development-impact-resolved sequence; unknown is not low.
work-5ad62e6413f67d351f1d,artRealism,unknown,,,https://www.shonengahosha.co.jp/book_Info.php?id=6719,No eligible internal body pixel was retained.,Official volumes were bridged but no registered product or topic trial mapped to the frozen edition; unknown is not low.
work-5ad62e6413f67d351f1d,artDensity,unknown,,,https://www.shonengahosha.co.jp/book_Info.php?id=6719,No eligible internal body pixel was retained.,Official volumes were bridged but no registered product or topic trial mapped to the frozen edition; unknown is not low.
work-5ad62e6413f67d351f1d,visualSoftness,unknown,,,https://www.shonengahosha.co.jp/book_Info.php?id=6719,No eligible internal body pixel was retained.,Official volumes were bridged but no registered product or topic trial mapped to the frozen edition; unknown is not low.
work-5ad62e6413f67d351f1d,motionImpact,unknown,,,https://www.shonengahosha.co.jp/book_Info.php?id=6719,No eligible bounded action sequence was retained.,Official volumes were bridged but no registered product or topic trial mapped to the frozen edition; unknown is not low.
work-5b7cf2105a4bc6f6b46c,artRealism,unknown,,,https://www.akitashoten.co.jp/comics/4253261019,No eligible internal body pixel was retained.,The observable ARC reader was outside the registered route and was not substituted; unknown is not low.
work-5b7cf2105a4bc6f6b46c,artDensity,unknown,,,https://www.akitashoten.co.jp/comics/4253261019,No eligible internal body pixel was retained.,The observable ARC reader was outside the registered route and was not substituted; unknown is not low.
work-5b7cf2105a4bc6f6b46c,visualSoftness,unknown,,,https://www.akitashoten.co.jp/comics/4253261019,No eligible internal body pixel was retained.,The observable ARC reader was outside the registered route and was not substituted; unknown is not low.
work-5b7cf2105a4bc6f6b46c,motionImpact,unknown,,,https://www.akitashoten.co.jp/comics/4253261019,No eligible bounded action sequence was retained.,The observable ARC reader was outside the registered route and was not substituted; unknown is not low.
work-5e30ab3c7e3fb43e51f2,artRealism,known,2,0.90,reader-step-04;reader-step-05;reader-step-06;reader-step-07;reader-step-08;reader-step-09,"Proportionate bodies and detailed palace architecture remain paired with large eyes, simplified faces, idealized hair, and conventional shoujo anatomy.",Entry-volume six-page official sample only; grounded settings do not displace the persistent general stylization anchor.
work-5e30ab3c7e3fb43e51f2,artDensity,known,2,0.85,reader-step-04;reader-step-05;reader-step-06;reader-step-07;reader-step-08;reader-step-09,"Palace exteriors, banquet figures, and chase effects balance large white portrait fields, sparse backgrounds, and lightly toned dialogue panels.",Entry-volume six-page official sample only; density varies around balanced rather than staying sparse or highly worked.
work-5e30ab3c7e3fb43e51f2,visualSoftness,known,4,0.91,reader-step-04;reader-step-05;reader-step-06;reader-step-07;reader-step-08;reader-step-09,"Rounded faces, large luminous eyes, flowing hair, fine clean contours, pale tones, and elegant fabric remain soft across court, chase, and confrontation contexts.",Entry-volume six-page official sample only; speed lines in the chase alter motion staging but not the consistently soft character treatment.
work-5e30ab3c7e3fb43e51f2,motionImpact,known,2,0.87,reader-step-05;reader-step-06;reader-step-07,"The exact flight, pursuit and wall leap or descent, then landing and confrontation sequence uses clear speed lines and spatial continuity with moderate rather than forceful impact.",Only the authorized reader-step-05 to reader-step-06 to reader-step-07 entry sequence was judged; no broader action style was inferred.
work-62fb5d8e9f6c6bbbeba9,artRealism,unknown,,,https://www.kadokawa.co.jp/product/201108000200/,No eligible internal body pixel was retained.,Official product identity was bridged but no exact product-linked distributor preview was verified; unknown is not low.
work-62fb5d8e9f6c6bbbeba9,artDensity,unknown,,,https://www.kadokawa.co.jp/product/201108000200/,No eligible internal body pixel was retained.,Official product identity was bridged but no exact product-linked distributor preview was verified; unknown is not low.
work-62fb5d8e9f6c6bbbeba9,visualSoftness,unknown,,,https://www.kadokawa.co.jp/product/201108000200/,No eligible internal body pixel was retained.,Official product identity was bridged but no exact product-linked distributor preview was verified; unknown is not low.
work-62fb5d8e9f6c6bbbeba9,motionImpact,unknown,,,https://www.kadokawa.co.jp/product/201108000200/,No eligible bounded action sequence was retained.,Official product identity was bridged but no exact product-linked distributor preview was verified; unknown is not low.
work-6c6341781c12b590864f,artRealism,known,2,0.88,reader-step-04;reader-step-05;reader-step-06;reader-step-07;reader-step-08;reader-step-09,"Coherent teen anatomy, adult faces, train and school perspective coexist with simplified eyes, pointed hair, and conventional manga facial construction.",Entry-volume six-page official sample only; realistic settings do not outweigh persistent general character stylization.
work-6c6341781c12b590864f,artDensity,known,2,0.88,reader-step-04;reader-step-05;reader-step-06;reader-step-07;reader-step-08;reader-step-09,"Home props, urban panorama, train interior, school architecture, and basketball staging balance open portraits, black fields, and minimally rendered transitions.",Entry-volume six-page official sample only; visual information stays balanced rather than consistently sparse or dense.
work-6c6341781c12b590864f,visualSoftness,known,3,0.89,reader-step-04;reader-step-05;reader-step-06;reader-step-07;reader-step-08;reader-step-09,"Fine faces, gentle gradients, clean contours, and subdued expressions lean soft, while spiky hair, black fields, and harder urban lines prevent the strongest soft anchor.",Entry-volume six-page official sample only; value 4 was rejected because hard graphic counter-contexts recur.
work-6c6341781c12b590864f,motionImpact,unknown,,,reader-step-04;reader-step-05;reader-step-06;reader-step-07;reader-step-08;reader-step-09,The packet contains ordinary movement and sports setup but no exact bounded start-development-impact-resolved sequence.,Preflight motionGateAttemptable=false; unknown is not low.
work-77008e04537e3fd889e2,artRealism,known,4,0.93,reader-step-05;reader-step-06;reader-step-07;reader-step-08;reader-step-09;reader-step-10,"Highly observed adult anatomy, faces, hands, clothing folds, rubble, maps, architecture, landscape scale, and grounded perspective persist across every selected context.",Entry-volume six-page official sample only; graphic authorial stylization does not materially simplify the observed anatomy and environment.
work-77008e04537e3fd889e2,artDensity,known,4,0.94,reader-step-05;reader-step-06;reader-step-07;reader-step-08;reader-step-09;reader-step-10,"Every selected page sustains dense rubble, terrain, architecture, maps, hatching, modeled figures, tonal texture, environmental information, or tightly packed panel detail.",Entry-volume six-page official sample only; the extreme is limited to the exact authorized sample.
work-77008e04537e3fd889e2,visualSoftness,known,1,0.91,reader-step-05;reader-step-06;reader-step-07;reader-step-08;reader-step-09;reader-step-10,"Hard contour changes, angular poses, heavy hatching, sharp rubble, graphic shadows, and abrasive textures dominate, while controlled modeling keeps the finish above fully rough.",Entry-volume six-page official sample only; value 0 was rejected because polished tonal modeling and curved figure contours remain visible.
work-77008e04537e3fd889e2,motionImpact,known,3,0.88,reader-step-05,"Within the exact spread, diagonal stumble and fall lines lead through collision lettering and rubble impact to a fallen aftermath and rising endpoint with above-normal force.",Only the authorized reader-step-05 entry sequence was judged; value 4 was rejected because the impact remains a compact single-spread fall rather than sustained maximal action.
