rakutenMatchId,candidateId,matchStatus,isbn,matchedTitle,editionKind,isRepresentative,sourceUrl,checkedAt,notes
rakuten-match-23077ad33a2066bef5a6,candidate-23077ad33a2066bef5a6,matched,9784091885579,Sunny（1）,standard,true,https://books.rakuten.co.jp/rb/11338500/,2026-08-22,"Exact normalized title, creator overlap, valid ISBN, standard edition, and Rakuten manga genre 001001003041."
rakuten-match-2356050c72240569e1c5,candidate-2356050c72240569e1c5,matched,9784091885791,すみれファンファーレ（1）,standard,true,https://books.rakuten.co.jp/rb/11536708/,2026-08-22,"Exact normalized title, creator overlap, valid ISBN, standard edition, and Rakuten manga genre 001001003041."
rakuten-match-2c4fe00df5255fc082f9,candidate-2c4fe00df5255fc082f9,matched,9784864683043,ヒーローカンパニー（1）,standard,true,https://books.rakuten.co.jp/rb/11842652/,2026-08-22,"Exact normalized title, creator overlap, valid ISBN, standard edition, and Rakuten manga genre 001001012."
rakuten-match-2d385ad0525742330e70,candidate-2d385ad0525742330e70,matched,9784065344231,ねずみの初恋（1）,standard,true,https://books.rakuten.co.jp/rb/17695666/,2026-08-22,"Exact normalized title, creator overlap, valid ISBN, standard edition, and Rakuten manga genre 001001003003."
rakuten-match-2df743e085adef5e9bd3,candidate-2df743e085adef5e9bd3,matched,9784088836867,キルアオ 1,standard,true,https://books.rakuten.co.jp/rb/17577205/,2026-08-22,"Exact normalized title, creator overlap, valid ISBN, standard edition, and Rakuten manga genre 001001001008."
rakuten-match-2f1d1c3ad0f943f1562f,candidate-2f1d1c3ad0f943f1562f,matched,9784098531820,尾守つみきと奇日常。（1）,standard,true,https://books.rakuten.co.jp/rb/17770015/,2026-08-22,"Exact normalized title, creator overlap, valid ISBN, standard edition, and Rakuten manga genre 001001001009."
rakuten-match-3713ab561de583d709bc,candidate-3713ab561de583d709bc,matched,9784199503375,アリスと蔵六（1）,standard,true,https://books.rakuten.co.jp/rb/12199896/,2026-08-22,"Exact normalized title, creator overlap, valid ISBN, standard edition, and Rakuten manga genre 001001012."
rakuten-match-39c1a2b6791238827ed5,candidate-39c1a2b6791238827ed5,matched,9784063522471,とろける鉄工所（1）,standard,true,https://books.rakuten.co.jp/rb/5897708/,2026-08-22,"Exact normalized title, creator overlap, valid ISBN, standard edition, and Rakuten manga genre 001001003021."
rakuten-match-3ad85a2ffdc026007d61,candidate-3ad85a2ffdc026007d61,matched,9784253142311,新しい上司はど天然（1）,standard,true,https://books.rakuten.co.jp/rb/15940866/,2026-08-22,"Exact normalized title, creator overlap, valid ISBN, standard edition, and Rakuten manga genre 001001003001."
rakuten-match-44d0000353478596369e,candidate-44d0000353478596369e,matched,9784088448398,環と周,standard,true,https://books.rakuten.co.jp/rb/17608162/,2026-08-22,"Exact normalized title, creator overlap, valid ISBN, standard edition, and Rakuten manga genre 001001002006."
rakuten-match-53fb816835ab36e40a1f,candidate-53fb816835ab36e40a1f,matched,9784088823102,アンデッドアンラック 1,standard,true,https://books.rakuten.co.jp/rb/16234574/,2026-08-22,"Exact normalized title, creator overlap, valid ISBN, standard edition, and Rakuten manga genre 001001001008."
rakuten-match-62fbc6b2253b895e3a66,candidate-62fbc6b2253b895e3a66,matched,9784088467566,俺物語！！（1）,standard,true,https://books.rakuten.co.jp/rb/11536591/,2026-08-22,"Exact normalized title, creator overlap, valid ISBN, standard edition, and Rakuten manga genre 001001002006."
rakuten-match-634f34830600e07d8f17,candidate-634f34830600e07d8f17,matched,9784091211682,お茶にごす。（1）,standard,true,https://books.rakuten.co.jp/rb/4449821/,2026-08-22,"Exact normalized title, creator overlap, valid ISBN, standard edition, and Rakuten manga genre 001001001009."
rakuten-match-65f856a6fa2078f21d2f,candidate-65f856a6fa2078f21d2f,matched,9784065400753,黒月のイェルクナハト（1）,standard,true,https://books.rakuten.co.jp/rb/18219051/,2026-08-22,"Exact normalized title, creator overlap, valid ISBN, standard edition, and Rakuten manga genre 001001012."
rakuten-match-741deb03d9f59e723929,candidate-741deb03d9f59e723929,matched,9784088827827,ルックバック,standard,true,https://books.rakuten.co.jp/rb/16823430/,2026-08-22,"Exact normalized title, creator overlap, valid ISBN, standard edition, and Rakuten manga genre 001001001008."
rakuten-match-7c8931bc010e2f28f7ec,candidate-7c8931bc010e2f28f7ec,matched,9784047357181,夢中さ、きみに。,standard,true,https://books.rakuten.co.jp/rb/15966863/,2026-08-22,"Exact normalized title, creator overlap, valid ISBN, standard edition, and Rakuten manga genre 001001003023."
rakuten-match-7d4568dcc8e9175d35ba,candidate-7d4568dcc8e9175d35ba,matched,9784040653686,異世界おじさん　1,standard,true,https://books.rakuten.co.jp/rb/15665157/,2026-08-22,"Exact normalized title, creator overlap, valid ISBN, standard edition, and Rakuten manga genre 001001012."
rakuten-match-7f0f63c5d80083f2be7f,candidate-7f0f63c5d80083f2be7f,matched,9784088454672,思い、思われ、ふり、ふられ 1,standard,true,https://books.rakuten.co.jp/rb/13383100/,2026-08-22,"Exact normalized title, creator overlap, valid ISBN, standard edition, and Rakuten manga genre 001001002006."
rakuten-match-80a2f62ce5073ade2ec2,candidate-80a2f62ce5073ade2ec2,matched,9784091345851,式の前日,standard,true,https://books.rakuten.co.jp/rb/11842166/,2026-08-22,"Exact normalized title, creator overlap, valid ISBN, standard edition, and Rakuten manga genre 001001004006/001001002008."
rakuten-match-8733067e6afcaeadbd8d,candidate-8733067e6afcaeadbd8d,matched,9784091334602,さんすくみ 1,standard,true,https://books.rakuten.co.jp/rb/6797023/,2026-08-22,"Exact normalized title, creator overlap, valid ISBN, standard edition, and Rakuten manga genre 001001004006/001001002008."
rakuten-match-925f371723beac5227f7,candidate-925f371723beac5227f7,matched,9784065378557,邪神の弁当屋さん（1）,standard,true,https://books.rakuten.co.jp/rb/18045058/,2026-08-22,"Exact normalized title, creator overlap, valid ISBN, standard edition, and Rakuten manga genre 001001003003."
rakuten-match-961a49798df191311f42,candidate-961a49798df191311f42,matched,9784107717443,働かないふたり（1）,standard,true,https://books.rakuten.co.jp/rb/12724392/,2026-08-22,"Exact normalized title, creator overlap, valid ISBN, standard edition, and Rakuten manga genre 001001003022."
rakuten-match-9bd00739b995d84e2494,candidate-9bd00739b995d84e2494,matched,9784778323011,あした死ぬには、1,standard,true,https://books.rakuten.co.jp/rb/15898729/,2026-08-22,"Exact normalized title, creator overlap, valid ISBN, standard edition, and Rakuten manga genre 001001012."
rakuten-match-a3d922576a1a1ecc8e3e,candidate-a3d922576a1a1ecc8e3e,matched,9784592160311,ドカ食いダイスキ！ もちづきさん 1,standard,true,https://books.rakuten.co.jp/rb/17983412/,2026-08-22,"Exact normalized title, creator overlap, valid ISBN, standard edition, and Rakuten manga genre 001001012/001001003010."
rakuten-match-aa85b65d02f367e76a07,candidate-aa85b65d02f367e76a07,matched,9784065398043,ディグイット（1）,standard,true,https://books.rakuten.co.jp/rb/18217869/,2026-08-22,"Exact normalized title, creator overlap, valid ISBN, standard edition, and Rakuten manga genre 001001003015."
rakuten-match-af3443bab1c30d470a76,candidate-af3443bab1c30d470a76,matched,9784047286337,坂本ですが？　1,standard,true,https://books.rakuten.co.jp/rb/12127522/,2026-08-22,"Exact normalized title, creator overlap, valid ISBN, standard edition, and Rakuten manga genre 001001003023."
rakuten-match-bd5c323a3dbc9f3a04d4,candidate-bd5c323a3dbc9f3a04d4,matched,9784065103760,来世は他人がいい（1）,standard,true,https://books.rakuten.co.jp/rb/15182068/,2026-08-22,"Exact normalized title, creator overlap, valid ISBN, standard edition, and Rakuten manga genre 001001003015."
rakuten-match-c2df32661c0b925ff74f,candidate-c2df32661c0b925ff74f,matched,9784047361515,カラオケ行こ！,standard,true,https://books.rakuten.co.jp/rb/16353169/,2026-08-22,"Exact normalized title, creator overlap, valid ISBN, standard edition, and Rakuten manga genre 001001003023."
rakuten-match-c2f3864045578cebb590,candidate-c2f3864045578cebb590,matched,9784757591264,となりの猫と恋知らず（1）,standard,true,https://books.rakuten.co.jp/rb/17788427/,2026-08-22,"Exact normalized title, creator overlap, valid ISBN, standard edition, and Rakuten manga genre 001001012."
rakuten-match-c5c2695ad33fd05af945,candidate-c5c2695ad33fd05af945,matched,9784065193808,カッコウの許嫁（1）,standard,true,https://books.rakuten.co.jp/rb/16208859/,2026-08-22,"Exact normalized title, creator overlap, valid ISBN, standard edition, and Rakuten manga genre 001001001006."
rakuten-match-c7280f9dcc2754d3f864,candidate-c7280f9dcc2754d3f864,matched,9784088836874,鵺の陰陽師 1,standard,true,https://books.rakuten.co.jp/rb/17608268/,2026-08-22,"Exact normalized title, creator overlap, valid ISBN, standard edition, and Rakuten manga genre 001001001008."
rakuten-match-d63a83030a8819ff553c,candidate-d63a83030a8819ff553c,matched,9784063522594,モテキ（1）,standard,true,https://books.rakuten.co.jp/rb/5996532/,2026-08-22,"Exact normalized title, creator overlap, valid ISBN, standard edition, and Rakuten manga genre 001001003021."
rakuten-match-d8a87d01c1f35d58e791,candidate-d8a87d01c1f35d58e791,matched,9784757551107,八雲さんは餌づけがしたい。（1）,standard,true,https://books.rakuten.co.jp/rb/14394232/,2026-08-22,"Exact normalized title, creator overlap, valid ISBN, standard edition, and Rakuten manga genre 001001003018."
rakuten-match-e2f095e08fc5e08d5a2b,candidate-e2f095e08fc5e08d5a2b,matched,9784592213512,高嶺と花（01）,standard,true,https://books.rakuten.co.jp/rb/13116201/,2026-08-22,"Exact normalized title, creator overlap, valid ISBN, standard edition, and Rakuten manga genre 001001002009."
rakuten-match-e81955a9fc5c4d84580f,candidate-e81955a9fc5c4d84580f,matched,9784088907918,ここは今から倫理です。 1,standard,true,https://books.rakuten.co.jp/rb/15209083/,2026-08-22,"Exact normalized title, creator overlap, valid ISBN, standard edition, and Rakuten manga genre 001001003005."
rakuten-match-eef84d07d90ba2b040cf,candidate-eef84d07d90ba2b040cf,matched,9784088831671,さよなら絵梨,standard,true,https://books.rakuten.co.jp/rb/17165188/,2026-08-22,"Exact normalized title, creator overlap, valid ISBN, standard edition, and Rakuten manga genre 001001001008."
rakuten-match-f8cb26831612e0c6ece5,candidate-f8cb26831612e0c6ece5,matched,9784088827407,極楽街 1,standard,true,https://books.rakuten.co.jp/rb/17291328/,2026-08-22,"Exact normalized title, creator overlap, valid ISBN, standard edition, and Rakuten manga genre 001001001008."
rakuten-match-fc53cb5669aa4099ee4a,candidate-fc53cb5669aa4099ee4a,matched,9784088466477,アオハライド 1,standard,true,https://books.rakuten.co.jp/rb/11121485/,2026-08-22,"Exact normalized title, creator overlap, valid ISBN, standard edition, and Rakuten manga genre 001001002006."
rakuten-match-fd2a957c501c36047ed0,candidate-fd2a957c501c36047ed0,matched,9784088747095,青の祓魔師 1,standard,true,https://books.rakuten.co.jp/rb/6133112/,2026-08-22,"Exact normalized title, creator overlap, valid ISBN, standard edition, and Rakuten manga genre 001001001008."
rakuten-match-ff9b025f58d7e12f3cb1,candidate-ff9b025f58d7e12f3cb1,matched,9784592187349,LOVE　SO　LIFE（1）,standard,true,https://books.rakuten.co.jp/rb/6056365/,2026-08-22,"Exact normalized title, creator overlap, valid ISBN, standard edition, and Rakuten manga genre 001001002009."
