candidateId,safetyStatus,evidenceName,evidenceUrl,evidencePublishedAt,retrievedAt,reviewedAt,notes
candidate-62fbc6b2253b895e3a66,safe,日本出版販売「全国書店員が選んだおすすめコミック」 mainstream selection + Rakuten Books manga category,https://www.honyaclub.com/shop/pages/osusume.aspx,2013,2026-08-22,2026-08-22,No explicit adult/TL marker in matched source or product; Rakuten booksGenreId=001001002006; rakutenProductUrl=https://books.rakuten.co.jp/rb/11536591/.
candidate-634f34830600e07d8f17,safe,マンガ大賞実行委員会 mainstream selection + Rakuten Books manga category,https://www.mangataisho.com/archives/2008.html,2008,2026-08-22,2026-08-22,No explicit adult/TL marker in matched source or product; Rakuten booksGenreId=001001001009; rakutenProductUrl=https://books.rakuten.co.jp/rb/4449821/.
candidate-65f856a6fa2078f21d2f,safe,KADOKAWA「次にくるマンガ大賞」 mainstream selection + Rakuten Books manga category,https://tsugimanga.jp/nominate/comics,2026-06-26,2026-08-22,2026-08-22,No explicit adult/TL marker in matched source or product; Rakuten booksGenreId=001001012; rakutenProductUrl=https://books.rakuten.co.jp/rb/18219051/.
candidate-741deb03d9f59e723929,safe,宝島社「このマンガがすごい！」編集部 mainstream selection + Rakuten Books manga category,https://sugoiweb.jp/column/4815/,2021-12-07,2026-08-22,2026-08-22,No explicit adult/TL marker in matched source or product; Rakuten booksGenreId=001001001008; rakutenProductUrl=https://books.rakuten.co.jp/rb/16823430/.
candidate-7c8931bc010e2f28f7ec,safe,宝島社「このマンガがすごい！」編集部 mainstream selection + Rakuten Books manga category,https://sugoiweb.jp/column/4894/,2019-12-20,2026-08-22,2026-08-22,No explicit adult/TL marker in matched source or product; Rakuten booksGenreId=001001003023; rakutenProductUrl=https://books.rakuten.co.jp/rb/15966863/.
candidate-7d4568dcc8e9175d35ba,safe,宝島社「このマンガがすごい！」編集部 mainstream selection + Rakuten Books manga category,https://sugoiweb.jp/column/4894/,2019-12-20,2026-08-22,2026-08-22,No explicit adult/TL marker in matched source or product; Rakuten booksGenreId=001001012; rakutenProductUrl=https://books.rakuten.co.jp/rb/15665157/.
candidate-7f0f63c5d80083f2be7f,safe,日本出版販売「全国書店員が選んだおすすめコミック」 mainstream selection + Rakuten Books manga category,https://www.honyaclub.com/shop/pages/osusumecomic2017.aspx?affiliate=osusumec17,2017,2026-08-22,2026-08-22,No explicit adult/TL marker in matched source or product; Rakuten booksGenreId=001001002006; rakutenProductUrl=https://books.rakuten.co.jp/rb/13383100/.
candidate-80a2f62ce5073ade2ec2,safe,マンガ大賞実行委員会 mainstream selection + Rakuten Books manga category,https://www.mangataisho.com/archives/2013.html,2013,2026-08-22,2026-08-22,No explicit adult/TL marker in matched source or product; Rakuten booksGenreId=001001004006/001001002008; rakutenProductUrl=https://books.rakuten.co.jp/rb/11842166/.
candidate-8733067e6afcaeadbd8d,safe,マンガ大賞実行委員会 mainstream selection + Rakuten Books manga category,https://www.mangataisho.com/archives/2012.html,2012,2026-08-22,2026-08-22,No explicit adult/TL marker in matched source or product; Rakuten booksGenreId=001001004006/001001002008; rakutenProductUrl=https://books.rakuten.co.jp/rb/6797023/.
candidate-925f371723beac5227f7,safe,マンガ大賞実行委員会 mainstream selection + Rakuten Books manga category,https://www.mangataisho.com/,2026,2026-08-22,2026-08-22,No explicit adult/TL marker in matched source or product; Rakuten booksGenreId=001001003003; rakutenProductUrl=https://books.rakuten.co.jp/rb/18045058/.
candidate-961a49798df191311f42,safe,マンガ大賞実行委員会 mainstream selection + Rakuten Books manga category,https://www.mangataisho.com/archives/2015.html,2015,2026-08-22,2026-08-22,No explicit adult/TL marker in matched source or product; Rakuten booksGenreId=001001003022; rakutenProductUrl=https://books.rakuten.co.jp/rb/12724392/.
candidate-9bd00739b995d84e2494,safe,宝島社「このマンガがすごい！」編集部 mainstream selection + Rakuten Books manga category,https://sugoiweb.jp/column/4894/,2019-12-20,2026-08-22,2026-08-22,No explicit adult/TL marker in matched source or product; Rakuten booksGenreId=001001012; rakutenProductUrl=https://books.rakuten.co.jp/rb/15898729/.
candidate-a3d922576a1a1ecc8e3e,safe,マンガ大賞実行委員会 mainstream selection + Rakuten Books manga category,https://www.mangataisho.com/archives/index.html,2025,2026-08-22,2026-08-22,No explicit adult/TL marker in matched source or product; Rakuten booksGenreId=001001012/001001003010; rakutenProductUrl=https://books.rakuten.co.jp/rb/17983412/.
candidate-aa85b65d02f367e76a07,safe,KADOKAWA「次にくるマンガ大賞」 mainstream selection + Rakuten Books manga category,https://tsugimanga.jp/nominate/comics,2026-06-26,2026-08-22,2026-08-22,No explicit adult/TL marker in matched source or product; Rakuten booksGenreId=001001003015; rakutenProductUrl=https://books.rakuten.co.jp/rb/18217869/.
candidate-af3443bab1c30d470a76,safe,マンガ大賞実行委員会 mainstream selection + Rakuten Books manga category,https://www.mangataisho.com/archives/2014.html,2014,2026-08-22,2026-08-22,No explicit adult/TL marker in matched source or product; Rakuten booksGenreId=001001003023; rakutenProductUrl=https://books.rakuten.co.jp/rb/12127522/.
candidate-bd5c323a3dbc9f3a04d4,safe,KADOKAWA「次にくるマンガ大賞」 mainstream selection + Rakuten Books manga category,https://tsugimanga.jp/winner/2018/comics,2018-08-23,2026-08-22,2026-08-22,No explicit adult/TL marker in matched source or product; Rakuten booksGenreId=001001003015; rakutenProductUrl=https://books.rakuten.co.jp/rb/15182068/.
candidate-c2df32661c0b925ff74f,safe,宝島社「このマンガがすごい！」編集部 mainstream selection + Rakuten Books manga category,https://sugoiweb.jp/column/4868/,2020-12-10,2026-08-22,2026-08-22,No explicit adult/TL marker in matched source or product; Rakuten booksGenreId=001001003023; rakutenProductUrl=https://books.rakuten.co.jp/rb/16353169/.
candidate-c2f3864045578cebb590,safe,KADOKAWA「次にくるマンガ大賞」 mainstream selection + Rakuten Books manga category,https://tsugimanga.jp/winner/2025/comics,2025-09-18,2026-08-22,2026-08-22,No explicit adult/TL marker in matched source or product; Rakuten booksGenreId=001001012; rakutenProductUrl=https://books.rakuten.co.jp/rb/17788427/.
candidate-c5c2695ad33fd05af945,safe,KADOKAWA「次にくるマンガ大賞」 mainstream selection + Rakuten Books manga category,https://tsugimanga.jp/winner/2020/comics,2020-08-19,2026-08-22,2026-08-22,No explicit adult/TL marker in matched source or product; Rakuten booksGenreId=001001001006; rakutenProductUrl=https://books.rakuten.co.jp/rb/16208859/.
candidate-c7280f9dcc2754d3f864,safe,KADOKAWA「次にくるマンガ大賞」 mainstream selection + Rakuten Books manga category,https://tsugimanga.jp/winner/2024/comics,2024-08-28,2026-08-22,2026-08-22,No explicit adult/TL marker in matched source or product; Rakuten booksGenreId=001001001008; rakutenProductUrl=https://books.rakuten.co.jp/rb/17608268/.
candidate-d63a83030a8819ff553c,safe,マンガ大賞実行委員会 mainstream selection + Rakuten Books manga category,https://www.mangataisho.com/archives/2010.html,2010,2026-08-22,2026-08-22,No explicit adult/TL marker in matched source or product; Rakuten booksGenreId=001001003021; rakutenProductUrl=https://books.rakuten.co.jp/rb/5996532/.
candidate-d8a87d01c1f35d58e791,safe,KADOKAWA「次にくるマンガ大賞」 mainstream selection + Rakuten Books manga category,https://tsugimanga.jp/winner/2017/comics,2017-08-23,2026-08-22,2026-08-22,No explicit adult/TL marker in matched source or product; Rakuten booksGenreId=001001003018; rakutenProductUrl=https://books.rakuten.co.jp/rb/14394232/.
candidate-e2f095e08fc5e08d5a2b,safe,KADOKAWA「次にくるマンガ大賞」 mainstream selection + Rakuten Books manga category,https://tsugimanga.jp/winner/2016/comics,2016-02-04,2026-08-22,2026-08-22,No explicit adult/TL marker in matched source or product; Rakuten booksGenreId=001001002009; rakutenProductUrl=https://books.rakuten.co.jp/rb/13116201/.
candidate-e81955a9fc5c4d84580f,safe,KADOKAWA「次にくるマンガ大賞」 mainstream selection + Rakuten Books manga category,https://tsugimanga.jp/winner/2018/comics,2018-08-23,2026-08-22,2026-08-22,No explicit adult/TL marker in matched source or product; Rakuten booksGenreId=001001003005; rakutenProductUrl=https://books.rakuten.co.jp/rb/15209083/.
candidate-eef84d07d90ba2b040cf,safe,宝島社「このマンガがすごい！」編集部 mainstream selection + Rakuten Books manga category,https://sugoiweb.jp/column/4772/,2022-12-12,2026-08-22,2026-08-22,No explicit adult/TL marker in matched source or product; Rakuten booksGenreId=001001001008; rakutenProductUrl=https://books.rakuten.co.jp/rb/17165188/.
candidate-f8cb26831612e0c6ece5,safe,KADOKAWA「次にくるマンガ大賞」 mainstream selection + Rakuten Books manga category,https://tsugimanga.jp/winner/2023/comics,2023-08-31,2026-08-22,2026-08-22,No explicit adult/TL marker in matched source or product; Rakuten booksGenreId=001001001008; rakutenProductUrl=https://books.rakuten.co.jp/rb/17291328/.
candidate-fc53cb5669aa4099ee4a,safe,マンガ大賞実行委員会 mainstream selection + Rakuten Books manga category,https://www.mangataisho.com/archives/2012.html,2012,2026-08-22,2026-08-22,No explicit adult/TL marker in matched source or product; Rakuten booksGenreId=001001002006; rakutenProductUrl=https://books.rakuten.co.jp/rb/11121485/.
candidate-fd2a957c501c36047ed0,safe,マンガ大賞実行委員会 mainstream selection + Rakuten Books manga category,https://www.mangataisho.com/archives/2010.html,2010,2026-08-22,2026-08-22,No explicit adult/TL marker in matched source or product; Rakuten booksGenreId=001001001008; rakutenProductUrl=https://books.rakuten.co.jp/rb/6133112/.
candidate-ff9b025f58d7e12f3cb1,safe,マンガ大賞実行委員会 mainstream selection + Rakuten Books manga category,https://www.mangataisho.com/archives/2010.html,2010,2026-08-22,2026-08-22,No explicit adult/TL marker in matched source or product; Rakuten booksGenreId=001001002009; rakutenProductUrl=https://books.rakuten.co.jp/rb/6056365/.
