sourceItemId,sourceId,status,candidateId,workId,decisionRef
mangataisho-2020-007,mangataisho-2020,duplicate,candidate-7c8931bc010e2f28f7ec,work-7c8931bc010e2f28f7ec,mapping-a5a4fecda28fc754a78e
konomanga-2020-ranking-11,konomanga-2020-ranking,included,candidate-7d4568dcc8e9175d35ba,work-7d4568dcc8e9175d35ba,mapping-0231be13caba14b2716a
nippan-bookseller-recommendations-2020-007,nippan-bookseller-recommendations-2020,duplicate,candidate-7d4568dcc8e9175d35ba,work-7d4568dcc8e9175d35ba,mapping-342e03e34db5e2575f25
nippan-bookseller-recommendations-2017-010,nippan-bookseller-recommendations-2017,included,candidate-7f0f63c5d80083f2be7f,work-7f0f63c5d80083f2be7f,mapping-f9e7499b9ec7fd03cb30
shogakukan-manga-award-63-003,shogakukan-manga-award-63,duplicate,candidate-7f0f63c5d80083f2be7f,work-7f0f63c5d80083f2be7f,mapping-d0e7678a59323fe60896
mangataisho-2013-024,mangataisho-2013,included,candidate-80a2f62ce5073ade2ec2,work-80a2f62ce5073ade2ec2,mapping-37ee2006a4e009592b7e
nippan-bookseller-recommendations-2013-012,nippan-bookseller-recommendations-2013,duplicate,candidate-80a2f62ce5073ade2ec2,work-80a2f62ce5073ade2ec2,mapping-44088507b47f8daf2255
mangataisho-2012-132,mangataisho-2012,included,candidate-8733067e6afcaeadbd8d,work-8733067e6afcaeadbd8d,mapping-7a3cb49cd7c904f5ae79
nippan-bookseller-recommendations-2012-013,nippan-bookseller-recommendations-2012,duplicate,candidate-8733067e6afcaeadbd8d,work-8733067e6afcaeadbd8d,mapping-5c4ae54ef9838adf88a6
mangataisho-2026-003,mangataisho-2026,included,candidate-925f371723beac5227f7,work-925f371723beac5227f7,mapping-26f5dd27afac59b7ee62
nippan-bookseller-recommendations-2026-013,nippan-bookseller-recommendations-2026,duplicate,candidate-925f371723beac5227f7,work-925f371723beac5227f7,mapping-6d299761c1faf6deb0f5
mangataisho-2015-028,mangataisho-2015,included,candidate-961a49798df191311f42,work-961a49798df191311f42,mapping-d19632d96de8d2c26b9b
nippan-bookseller-recommendations-2015-012,nippan-bookseller-recommendations-2015,duplicate,candidate-961a49798df191311f42,work-961a49798df191311f42,mapping-327fd64ba2a9c340a47e
konomanga-2020-ranking-23,konomanga-2020-ranking,included,candidate-9bd00739b995d84e2494,work-9bd00739b995d84e2494,mapping-3a2af03e23e68e452989
mangataisho-2020-012,mangataisho-2020,duplicate,candidate-9bd00739b995d84e2494,work-9bd00739b995d84e2494,mapping-7a51983f8fa1085f15cf
mangataisho-2025-010,mangataisho-2025,included,candidate-a3d922576a1a1ecc8e3e,work-a3d922576a1a1ecc8e3e,mapping-3e73ee79fa15b4969e3d
nippan-bookseller-recommendations-2025-006,nippan-bookseller-recommendations-2025,duplicate,candidate-a3d922576a1a1ecc8e3e,work-a3d922576a1a1ecc8e3e,mapping-087a67102dfce7b0b589
nippan-bookseller-recommendations-2026-004,nippan-bookseller-recommendations-2026,duplicate,candidate-aa85b65d02f367e76a07,work-aa85b65d02f367e76a07,mapping-b9b69bf82098be7cd23e
tsugimanga-2026-comics-022,tsugimanga-2026-comics,included,candidate-aa85b65d02f367e76a07,work-aa85b65d02f367e76a07,mapping-1c31dd2fd12f31066e71
mangataisho-2014-010,mangataisho-2014,included,candidate-af3443bab1c30d470a76,work-af3443bab1c30d470a76,mapping-dc529c9afd021acbc20b
nippan-bookseller-recommendations-2014-001,nippan-bookseller-recommendations-2014,duplicate,candidate-af3443bab1c30d470a76,work-af3443bab1c30d470a76,mapping-f99a548590ac897770db
nippan-bookseller-recommendations-2019-011,nippan-bookseller-recommendations-2019,duplicate,candidate-bd5c323a3dbc9f3a04d4,work-bd5c323a3dbc9f3a04d4,mapping-a647c7bdfdb3d10952be
tsugimanga-2018-comics-047,tsugimanga-2018-comics,included,candidate-bd5c323a3dbc9f3a04d4,work-bd5c323a3dbc9f3a04d4,mapping-712cb03fb3d8e4b1c0ac
konomanga-2021-ranking-15,konomanga-2021-ranking,included,candidate-c2df32661c0b925ff74f,work-c2df32661c0b925ff74f,mapping-896bef8c0e365ac86169
mangataisho-2021-003,mangataisho-2021,duplicate,candidate-c2df32661c0b925ff74f,work-c2df32661c0b925ff74f,mapping-149bb167e684ea60c6f2
nippan-bookseller-recommendations-2025-013,nippan-bookseller-recommendations-2025,duplicate,candidate-c2f3864045578cebb590,work-c2f3864045578cebb590,mapping-7c1e7f3ddbd964a5dd91
tsugimanga-2025-comics-021,tsugimanga-2025-comics,included,candidate-c2f3864045578cebb590,work-c2f3864045578cebb590,mapping-bd6a20272769ce2d279b
nippan-bookseller-recommendations-2021-005,nippan-bookseller-recommendations-2021,duplicate,candidate-c5c2695ad33fd05af945,work-c5c2695ad33fd05af945,mapping-2bd75869937b494975dc
tsugimanga-2020-comics-012,tsugimanga-2020-comics,included,candidate-c5c2695ad33fd05af945,work-c5c2695ad33fd05af945,mapping-c1dd4a5307e855e414a2
nippan-bookseller-recommendations-2024-011,nippan-bookseller-recommendations-2024,duplicate,candidate-c7280f9dcc2754d3f864,work-c7280f9dcc2754d3f864,mapping-1c002873a4e8629b6545
tsugimanga-2024-comics-023,tsugimanga-2024-comics,included,candidate-c7280f9dcc2754d3f864,work-c7280f9dcc2754d3f864,mapping-aa5b1eb92916327cde68
mangataisho-2010-008,mangataisho-2010,included,candidate-d63a83030a8819ff553c,work-d63a83030a8819ff553c,mapping-0d14b15539e88aa9b95c
nippan-bookseller-recommendations-2010-014,nippan-bookseller-recommendations-2010,duplicate,candidate-d63a83030a8819ff553c,work-d63a83030a8819ff553c,mapping-ea6ecf5f2b00f5aaeb82
nippan-bookseller-recommendations-2018-008,nippan-bookseller-recommendations-2018,duplicate,candidate-d8a87d01c1f35d58e791,work-d8a87d01c1f35d58e791,mapping-991a2fc764341d77ca29
tsugimanga-2017-comics-047,tsugimanga-2017-comics,included,candidate-d8a87d01c1f35d58e791,work-d8a87d01c1f35d58e791,mapping-93ef71ac64c781dd9fd9
nippan-bookseller-recommendations-2016-009,nippan-bookseller-recommendations-2016,duplicate,candidate-e2f095e08fc5e08d5a2b,work-e2f095e08fc5e08d5a2b,mapping-10610060d0b40cf0fab3
tsugimanga-2016-comics-022,tsugimanga-2016-comics,included,candidate-e2f095e08fc5e08d5a2b,work-e2f095e08fc5e08d5a2b,mapping-8ff2306e7ffecfc39509
nippan-bookseller-recommendations-2021-014,nippan-bookseller-recommendations-2021,duplicate,candidate-e81955a9fc5c4d84580f,work-e81955a9fc5c4d84580f,mapping-1459f1616c1809885782
tsugimanga-2018-comics-013,tsugimanga-2018-comics,included,candidate-e81955a9fc5c4d84580f,work-e81955a9fc5c4d84580f,mapping-16634315bff718b2ca5c
konomanga-2023-ranking-02,konomanga-2023-ranking,included,candidate-eef84d07d90ba2b040cf,work-eef84d07d90ba2b040cf,mapping-79b5b9be82f0634ede14
mangataisho-2023-007,mangataisho-2023,duplicate,candidate-eef84d07d90ba2b040cf,work-eef84d07d90ba2b040cf,mapping-7d322fd177239c86a7d1
nippan-bookseller-recommendations-2024-005,nippan-bookseller-recommendations-2024,duplicate,candidate-f8cb26831612e0c6ece5,work-f8cb26831612e0c6ece5,mapping-558575681b195cc3d410
tsugimanga-2023-comics-015,tsugimanga-2023-comics,included,candidate-f8cb26831612e0c6ece5,work-f8cb26831612e0c6ece5,mapping-036c31c40442eaa987e1
tsugimanga-2025-comics-011,tsugimanga-2025-comics,duplicate,candidate-f8cb26831612e0c6ece5,work-f8cb26831612e0c6ece5,mapping-904b1c65c6a89b8b8131
mangataisho-2012-181,mangataisho-2012,included,candidate-fc53cb5669aa4099ee4a,work-fc53cb5669aa4099ee4a,mapping-33f0dc4bb9c27079e9fe
mangataisho-2013-131,mangataisho-2013,duplicate,candidate-fc53cb5669aa4099ee4a,work-fc53cb5669aa4099ee4a,mapping-99ad7a342da0acd63b30
nippan-bookseller-recommendations-2012-003,nippan-bookseller-recommendations-2012,duplicate,candidate-fc53cb5669aa4099ee4a,work-fc53cb5669aa4099ee4a,mapping-3306aeb65536074647f8
mangataisho-2010-090,mangataisho-2010,included,candidate-fd2a957c501c36047ed0,work-fd2a957c501c36047ed0,mapping-1187b8354cf004ae495b
mangataisho-2012-182,mangataisho-2012,duplicate,candidate-fd2a957c501c36047ed0,work-fd2a957c501c36047ed0,mapping-a0de4a1d58132e3310c9
nippan-bookseller-recommendations-2011-005,nippan-bookseller-recommendations-2011,duplicate,candidate-fd2a957c501c36047ed0,work-fd2a957c501c36047ed0,mapping-966851224dcf966d0ea6
mangataisho-2010-168,mangataisho-2010,included,candidate-ff9b025f58d7e12f3cb1,work-ff9b025f58d7e12f3cb1,mapping-befd8ffe82e596957f35
nippan-bookseller-recommendations-2010-013,nippan-bookseller-recommendations-2010,duplicate,candidate-ff9b025f58d7e12f3cb1,work-ff9b025f58d7e12f3cb1,mapping-435e3dffea32c0dfd7b2
