workId,axisId,state,value,confidence,evidenceId
work-0ede6921b81169dc2dda,mysteryReveal,known,2,0.76,ev-batch-005-text-work-0ede6921b81169dc2dda
work-0ede6921b81169dc2dda,worldBuilding,known,2,0.84,ev-batch-005-text-work-0ede6921b81169dc2dda
work-0ede6921b81169dc2dda,characterArcWeight,known,2,0.78,ev-batch-005-text-work-0ede6921b81169dc2dda
work-0ede6921b81169dc2dda,relationshipStructure,unknown,,,ev-batch-005-text-work-0ede6921b81169dc2dda
work-0ede6921b81169dc2dda,comedy,unknown,,,ev-batch-005-text-work-0ede6921b81169dc2dda
work-0ede6921b81169dc2dda,darkness,known,2,0.72,ev-batch-005-text-work-0ede6921b81169dc2dda
work-0ede6921b81169dc2dda,mentalStress,known,2,0.72,ev-batch-005-text-work-0ede6921b81169dc2dda
work-0ede6921b81169dc2dda,romance,known,2,0.84,ev-batch-005-text-work-0ede6921b81169dc2dda
work-0ede6921b81169dc2dda,emotionalWarmth,known,2,0.72,ev-batch-005-text-work-0ede6921b81169dc2dda
work-0ede6921b81169dc2dda,artRealism,known,3,0.90,ev-batch-005-art-work-0ede6921b81169dc2dda-art-realism
work-0ede6921b81169dc2dda,artDensity,known,1,0.90,ev-batch-005-art-work-0ede6921b81169dc2dda-art-density
work-0ede6921b81169dc2dda,visualSoftness,known,3,0.90,ev-batch-005-art-work-0ede6921b81169dc2dda-visual-softness
work-0ede6921b81169dc2dda,motionImpact,unknown,,,ev-batch-005-art-work-0ede6921b81169dc2dda-motion-impact
work-43ebf010a490cfd4bb50,progression,unknown,,,ev-batch-005-text-work-43ebf010a490cfd4bb50
work-43ebf010a490cfd4bb50,problemSolving,known,2,0.82,ev-batch-005-text-work-43ebf010a490cfd4bb50
work-43ebf010a490cfd4bb50,strategy,unknown,,,ev-batch-005-text-work-43ebf010a490cfd4bb50
work-43ebf010a490cfd4bb50,pacing,known,2,0.76,ev-batch-005-text-work-43ebf010a490cfd4bb50
work-43ebf010a490cfd4bb50,mysteryReveal,known,2,0.74,ev-batch-005-text-work-43ebf010a490cfd4bb50
work-43ebf010a490cfd4bb50,worldBuilding,known,4,0.90,ev-batch-005-text-work-43ebf010a490cfd4bb50
work-43ebf010a490cfd4bb50,characterArcWeight,known,2,0.78,ev-batch-005-text-work-43ebf010a490cfd4bb50
work-43ebf010a490cfd4bb50,relationshipStructure,known,2,0.80,ev-batch-005-text-work-43ebf010a490cfd4bb50
work-43ebf010a490cfd4bb50,comedy,unknown,,,ev-batch-005-text-work-43ebf010a490cfd4bb50
work-43ebf010a490cfd4bb50,darkness,known,2,0.74,ev-batch-005-text-work-43ebf010a490cfd4bb50
work-43ebf010a490cfd4bb50,mentalStress,unknown,,,ev-batch-005-text-work-43ebf010a490cfd4bb50
work-43ebf010a490cfd4bb50,romance,known,3,0.82,ev-batch-005-text-work-43ebf010a490cfd4bb50
work-43ebf010a490cfd4bb50,emotionalWarmth,known,2,0.72,ev-batch-005-text-work-43ebf010a490cfd4bb50
work-43ebf010a490cfd4bb50,artRealism,known,2,0.90,ev-batch-005-art-work-43ebf010a490cfd4bb50-art-realism
work-43ebf010a490cfd4bb50,artDensity,known,2,0.90,ev-batch-005-art-work-43ebf010a490cfd4bb50-art-density
work-43ebf010a490cfd4bb50,visualSoftness,known,3,0.89,ev-batch-005-art-work-43ebf010a490cfd4bb50-visual-softness
work-43ebf010a490cfd4bb50,motionImpact,unknown,,,ev-batch-005-art-work-43ebf010a490cfd4bb50-motion-impact
work-5b7cf2105a4bc6f6b46c,progression,unknown,,,ev-batch-005-text-work-5b7cf2105a4bc6f6b46c
work-5b7cf2105a4bc6f6b46c,problemSolving,unknown,,,ev-batch-005-text-work-5b7cf2105a4bc6f6b46c
work-5b7cf2105a4bc6f6b46c,strategy,known,2,0.84,ev-batch-005-text-work-5b7cf2105a4bc6f6b46c
work-5b7cf2105a4bc6f6b46c,pacing,known,2,0.78,ev-batch-005-text-work-5b7cf2105a4bc6f6b46c
work-5b7cf2105a4bc6f6b46c,mysteryReveal,known,2,0.72,ev-batch-005-text-work-5b7cf2105a4bc6f6b46c
work-5b7cf2105a4bc6f6b46c,worldBuilding,known,4,0.90,ev-batch-005-text-work-5b7cf2105a4bc6f6b46c
work-5b7cf2105a4bc6f6b46c,characterArcWeight,known,2,0.78,ev-batch-005-text-work-5b7cf2105a4bc6f6b46c
work-5b7cf2105a4bc6f6b46c,relationshipStructure,known,2,0.80,ev-batch-005-text-work-5b7cf2105a4bc6f6b46c
work-5b7cf2105a4bc6f6b46c,comedy,unknown,,,ev-batch-005-text-work-5b7cf2105a4bc6f6b46c
work-5b7cf2105a4bc6f6b46c,darkness,known,3,0.84,ev-batch-005-text-work-5b7cf2105a4bc6f6b46c
work-5b7cf2105a4bc6f6b46c,mentalStress,known,2,0.72,ev-batch-005-text-work-5b7cf2105a4bc6f6b46c
work-5b7cf2105a4bc6f6b46c,romance,unknown,,,ev-batch-005-text-work-5b7cf2105a4bc6f6b46c
work-5b7cf2105a4bc6f6b46c,emotionalWarmth,known,2,0.74,ev-batch-005-text-work-5b7cf2105a4bc6f6b46c
work-5b7cf2105a4bc6f6b46c,artRealism,known,2,0.91,ev-batch-005-art-work-5b7cf2105a4bc6f6b46c-art-realism
work-5b7cf2105a4bc6f6b46c,artDensity,known,3,0.91,ev-batch-005-art-work-5b7cf2105a4bc6f6b46c-art-density
work-5b7cf2105a4bc6f6b46c,visualSoftness,known,3,0.89,ev-batch-005-art-work-5b7cf2105a4bc6f6b46c-visual-softness
work-5b7cf2105a4bc6f6b46c,motionImpact,known,2,0.91,ev-batch-005-art-work-5b7cf2105a4bc6f6b46c-motion-impact
work-5e30ab3c7e3fb43e51f2,progression,unknown,,,ev-batch-005-text-work-5e30ab3c7e3fb43e51f2
work-5e30ab3c7e3fb43e51f2,problemSolving,unknown,,,ev-batch-005-text-work-5e30ab3c7e3fb43e51f2
work-5e30ab3c7e3fb43e51f2,strategy,known,2,0.86,ev-batch-005-text-work-5e30ab3c7e3fb43e51f2
work-5e30ab3c7e3fb43e51f2,pacing,known,2,0.76,ev-batch-005-text-work-5e30ab3c7e3fb43e51f2
work-5e30ab3c7e3fb43e51f2,mysteryReveal,known,2,0.72,ev-batch-005-text-work-5e30ab3c7e3fb43e51f2
work-5e30ab3c7e3fb43e51f2,worldBuilding,known,2,0.78,ev-batch-005-text-work-5e30ab3c7e3fb43e51f2
work-5e30ab3c7e3fb43e51f2,characterArcWeight,known,2,0.78,ev-batch-005-text-work-5e30ab3c7e3fb43e51f2
work-5e30ab3c7e3fb43e51f2,relationshipStructure,known,2,0.80,ev-batch-005-text-work-5e30ab3c7e3fb43e51f2
work-5e30ab3c7e3fb43e51f2,comedy,unknown,,,ev-batch-005-text-work-5e30ab3c7e3fb43e51f2
work-5e30ab3c7e3fb43e51f2,darkness,known,2,0.76,ev-batch-005-text-work-5e30ab3c7e3fb43e51f2
work-5e30ab3c7e3fb43e51f2,mentalStress,known,2,0.74,ev-batch-005-text-work-5e30ab3c7e3fb43e51f2
work-5e30ab3c7e3fb43e51f2,romance,known,3,0.82,ev-batch-005-text-work-5e30ab3c7e3fb43e51f2
work-5e30ab3c7e3fb43e51f2,emotionalWarmth,known,2,0.78,ev-batch-005-text-work-5e30ab3c7e3fb43e51f2
work-5e30ab3c7e3fb43e51f2,artRealism,known,2,0.90,ev-batch-005-art-work-5e30ab3c7e3fb43e51f2-art-realism
work-5e30ab3c7e3fb43e51f2,artDensity,known,3,0.90,ev-batch-005-art-work-5e30ab3c7e3fb43e51f2-art-density
work-5e30ab3c7e3fb43e51f2,visualSoftness,known,4,0.92,ev-batch-005-art-work-5e30ab3c7e3fb43e51f2-visual-softness
work-5e30ab3c7e3fb43e51f2,motionImpact,known,2,0.90,ev-batch-005-art-work-5e30ab3c7e3fb43e51f2-motion-impact
work-77008e04537e3fd889e2,progression,unknown,,,ev-batch-005-text-work-77008e04537e3fd889e2
work-77008e04537e3fd889e2,problemSolving,known,2,0.80,ev-batch-005-text-work-77008e04537e3fd889e2
work-77008e04537e3fd889e2,strategy,known,2,0.74,ev-batch-005-text-work-77008e04537e3fd889e2
work-77008e04537e3fd889e2,pacing,known,2,0.80,ev-batch-005-text-work-77008e04537e3fd889e2
work-77008e04537e3fd889e2,mysteryReveal,known,3,0.88,ev-batch-005-text-work-77008e04537e3fd889e2
work-77008e04537e3fd889e2,worldBuilding,known,2,0.78,ev-batch-005-text-work-77008e04537e3fd889e2
work-77008e04537e3fd889e2,characterArcWeight,known,2,0.76,ev-batch-005-text-work-77008e04537e3fd889e2
work-77008e04537e3fd889e2,relationshipStructure,known,2,0.80,ev-batch-005-text-work-77008e04537e3fd889e2
work-77008e04537e3fd889e2,comedy,known,2,0.72,ev-batch-005-text-work-77008e04537e3fd889e2
work-77008e04537e3fd889e2,darkness,known,2,0.72,ev-batch-005-text-work-77008e04537e3fd889e2
work-77008e04537e3fd889e2,mentalStress,known,2,0.74,ev-batch-005-text-work-77008e04537e3fd889e2
work-77008e04537e3fd889e2,romance,unknown,,,ev-batch-005-text-work-77008e04537e3fd889e2
work-77008e04537e3fd889e2,emotionalWarmth,unknown,,,ev-batch-005-text-work-77008e04537e3fd889e2
work-77008e04537e3fd889e2,artRealism,known,3,0.92,ev-batch-005-art-work-77008e04537e3fd889e2-art-realism
work-77008e04537e3fd889e2,artDensity,known,4,0.95,ev-batch-005-art-work-77008e04537e3fd889e2-art-density
work-77008e04537e3fd889e2,visualSoftness,known,0,0.93,ev-batch-005-art-work-77008e04537e3fd889e2-visual-softness
work-77008e04537e3fd889e2,motionImpact,known,2,0.91,ev-batch-005-art-work-77008e04537e3fd889e2-motion-impact
work-8a7846af8ead1797e6a2,progression,known,2,0.58,ev-batch-005-text-work-8a7846af8ead1797e6a2
work-8a7846af8ead1797e6a2,problemSolving,unknown,,,ev-batch-005-text-work-8a7846af8ead1797e6a2
work-8a7846af8ead1797e6a2,strategy,known,2,0.66,ev-batch-005-text-work-8a7846af8ead1797e6a2
work-8a7846af8ead1797e6a2,pacing,known,3,0.70,ev-batch-005-text-work-8a7846af8ead1797e6a2
work-8a7846af8ead1797e6a2,mysteryReveal,unknown,,,ev-batch-005-text-work-8a7846af8ead1797e6a2
work-8a7846af8ead1797e6a2,worldBuilding,known,2,0.70,ev-batch-005-text-work-8a7846af8ead1797e6a2
work-8a7846af8ead1797e6a2,characterArcWeight,known,2,0.64,ev-batch-005-text-work-8a7846af8ead1797e6a2
work-8a7846af8ead1797e6a2,relationshipStructure,known,2,0.66,ev-batch-005-text-work-8a7846af8ead1797e6a2
work-8a7846af8ead1797e6a2,comedy,known,2,0.66,ev-batch-005-text-work-8a7846af8ead1797e6a2
work-8a7846af8ead1797e6a2,darkness,unknown,,,ev-batch-005-text-work-8a7846af8ead1797e6a2
work-8a7846af8ead1797e6a2,mentalStress,unknown,,,ev-batch-005-text-work-8a7846af8ead1797e6a2
work-8a7846af8ead1797e6a2,romance,known,3,0.82,ev-batch-005-text-work-8a7846af8ead1797e6a2
work-8a7846af8ead1797e6a2,emotionalWarmth,known,2,0.60,ev-batch-005-text-work-8a7846af8ead1797e6a2
work-8a7846af8ead1797e6a2,artRealism,known,1,0.91,ev-batch-005-art-work-8a7846af8ead1797e6a2-art-realism
work-8a7846af8ead1797e6a2,artDensity,known,2,0.91,ev-batch-005-art-work-8a7846af8ead1797e6a2-art-density
work-8a7846af8ead1797e6a2,visualSoftness,known,1,0.91,ev-batch-005-art-work-8a7846af8ead1797e6a2-visual-softness
work-8a7846af8ead1797e6a2,motionImpact,known,4,0.93,ev-batch-005-art-work-8a7846af8ead1797e6a2-motion-impact
work-e658d3aee2e33c17aa38,progression,unknown,,,ev-batch-005-text-work-e658d3aee2e33c17aa38
work-e658d3aee2e33c17aa38,problemSolving,known,2,0.70,ev-batch-005-text-work-e658d3aee2e33c17aa38
work-e658d3aee2e33c17aa38,strategy,unknown,,,ev-batch-005-text-work-e658d3aee2e33c17aa38
work-e658d3aee2e33c17aa38,pacing,known,2,0.80,ev-batch-005-text-work-e658d3aee2e33c17aa38
work-e658d3aee2e33c17aa38,mysteryReveal,known,2,0.78,ev-batch-005-text-work-e658d3aee2e33c17aa38
work-e658d3aee2e33c17aa38,worldBuilding,known,2,0.82,ev-batch-005-text-work-e658d3aee2e33c17aa38
work-e658d3aee2e33c17aa38,characterArcWeight,known,2,0.82,ev-batch-005-text-work-e658d3aee2e33c17aa38
work-e658d3aee2e33c17aa38,relationshipStructure,known,2,0.80,ev-batch-005-text-work-e658d3aee2e33c17aa38
work-e658d3aee2e33c17aa38,comedy,unknown,,,ev-batch-005-text-work-e658d3aee2e33c17aa38
work-e658d3aee2e33c17aa38,darkness,known,2,0.74,ev-batch-005-text-work-e658d3aee2e33c17aa38
work-e658d3aee2e33c17aa38,mentalStress,known,2,0.76,ev-batch-005-text-work-e658d3aee2e33c17aa38
work-e658d3aee2e33c17aa38,romance,unknown,,,ev-batch-005-text-work-e658d3aee2e33c17aa38
work-e658d3aee2e33c17aa38,emotionalWarmth,known,2,0.72,ev-batch-005-text-work-e658d3aee2e33c17aa38
work-e658d3aee2e33c17aa38,artRealism,known,2,0.88,ev-batch-005-art-work-e658d3aee2e33c17aa38-art-realism
work-e658d3aee2e33c17aa38,artDensity,known,1,0.87,ev-batch-005-art-work-e658d3aee2e33c17aa38-art-density
work-e658d3aee2e33c17aa38,visualSoftness,known,2,0.90,ev-batch-005-art-work-e658d3aee2e33c17aa38-visual-softness
work-e658d3aee2e33c17aa38,motionImpact,unknown,,,ev-batch-005-art-work-e658d3aee2e33c17aa38-motion-impact
work-f31a42ea4ad724acefa5,progression,unknown,,,ev-batch-005-text-work-f31a42ea4ad724acefa5
work-f31a42ea4ad724acefa5,problemSolving,unknown,,,ev-batch-005-text-work-f31a42ea4ad724acefa5
work-f31a42ea4ad724acefa5,strategy,known,2,0.80,ev-batch-005-text-work-f31a42ea4ad724acefa5
work-f31a42ea4ad724acefa5,pacing,known,2,0.78,ev-batch-005-text-work-f31a42ea4ad724acefa5
work-f31a42ea4ad724acefa5,mysteryReveal,known,2,0.70,ev-batch-005-text-work-f31a42ea4ad724acefa5
work-f31a42ea4ad724acefa5,worldBuilding,known,2,0.86,ev-batch-005-text-work-f31a42ea4ad724acefa5
work-f31a42ea4ad724acefa5,characterArcWeight,known,2,0.68,ev-batch-005-text-work-f31a42ea4ad724acefa5
work-f31a42ea4ad724acefa5,relationshipStructure,known,2,0.80,ev-batch-005-text-work-f31a42ea4ad724acefa5
work-f31a42ea4ad724acefa5,comedy,known,2,0.70,ev-batch-005-text-work-f31a42ea4ad724acefa5
work-f31a42ea4ad724acefa5,darkness,known,2,0.78,ev-batch-005-text-work-f31a42ea4ad724acefa5
work-f31a42ea4ad724acefa5,mentalStress,known,2,0.78,ev-batch-005-text-work-f31a42ea4ad724acefa5
work-f31a42ea4ad724acefa5,romance,known,2,0.72,ev-batch-005-text-work-f31a42ea4ad724acefa5
work-f31a42ea4ad724acefa5,emotionalWarmth,known,2,0.74,ev-batch-005-text-work-f31a42ea4ad724acefa5
work-f31a42ea4ad724acefa5,artRealism,known,2,0.90,ev-batch-005-art-work-f31a42ea4ad724acefa5-art-realism
work-f31a42ea4ad724acefa5,artDensity,known,4,0.94,ev-batch-005-art-work-f31a42ea4ad724acefa5-art-density
work-f31a42ea4ad724acefa5,visualSoftness,known,2,0.82,ev-batch-005-art-work-f31a42ea4ad724acefa5-visual-softness
work-f31a42ea4ad724acefa5,motionImpact,unknown,,,ev-batch-005-art-work-f31a42ea4ad724acefa5-motion-impact
