workId,axisId,state,value,confidence,authorityClass,sourceType,sourceUrl,edition,scopeMapping,pageOrTimeRefs,sampleCount,contexts,observation,limitation,reviewStatus
work-43ebf010a490cfd4bb50,visualSoftness,known,3,0.89,originalPublisher,publisher,https://www.kodansha.co.jp/comic/products/0000046459/trial/reader?cid=16004bb7861da5596a0684a912a8f99c1021434d87c50d73d1a592067049f05b,Kodansha product 0000046459 and linked reader identify volume 1 and bridge frozen ISBN 9784063805789; official volume 2 and 3 product pages confirm the entry range,Official internal preview mapped to the entry_1_3_volumes contract; static claims require at least 6 readable pages and 2 scene contexts.,reader-step-04 left;reader-step-04 right;reader-step-05 left;reader-step-05 right;reader-step-06 left;reader-step-06 right;reader-step-07 left;reader-step-07 right;reader-step-08 left;reader-step-08 right;reader-step-09 left;reader-step-09 right,6,mountain or outdoor scenes;domestic interiors;community or family gatherings,"Warm organic contours, rounded expressions, fine facial lines, and gentle tones lean soft while precise scenery and occasional hard blacks add counterweight.",Entry-volume six-page official sample only; the recurring harder background and tonal passages prevent the full soft anchor.; Count capped at six; readable body pages cover mountain or outdoor scenes domestic interiors and community or family gatherings; contents and other non-body material were excluded; exact continuous start-development-impact-resolved motion sequence was not isolated; temporary sample SHA-256=3a04c9585e1f57ce2138c6063dd8f6a9cab93bf7c080b02cb79ac8543940010e;38d013ba7c534a2c9743b52d1d6203c2e167c60f9808fd279203533d22d8b6df;f5274e88c63b8851965d73535ee3319c97fa0d697e04819cbc5dea4add230262;83116f9f697ed0161c5e7fa00b01fc05188c6f0b0107c5df0ece7d89518c808c;4bd728d88734529152661fe6284ea8937b1e7b75295c49de55945ba44f2f421f;7623b77ddc003159f9e7aa288c951ca78ec3d72e9532da7ee145a37579ccf5a8. Temporary images and paths are not committed.,quorum-verified;adjudicated;reviewedByHuman=false
work-43ebf010a490cfd4bb50,motionImpact,unknown,,,originalPublisher,publisher,https://www.kodansha.co.jp/comic/products/0000046459/trial/reader?cid=16004bb7861da5596a0684a912a8f99c1021434d87c50d73d1a592067049f05b,Kodansha product 0000046459 and linked reader identify volume 1 and bridge frozen ISBN 9784063805789; official volume 2 and 3 product pages confirm the entry range,Official internal preview mapped to the entry_1_3_volumes contract; static claims require at least 6 readable pages and 2 scene contexts.,reader-step-04 left;reader-step-04 right;reader-step-05 left;reader-step-05 right;reader-step-06 left;reader-step-06 right;reader-step-07 left;reader-step-07 right;reader-step-08 left;reader-step-08 right;reader-step-09 left;reader-step-09 right,6,mountain or outdoor scenes;domestic interiors;community or family gatherings,The bounded packet contains scene transitions and gestures but no exact continuous action endpoint.,Preflight motionGateAttemptable=false; no exact start-development-impact-resolved sequence; unknown is not low.; Count capped at six; readable body pages cover mountain or outdoor scenes domestic interiors and community or family gatherings; contents and other non-body material were excluded; exact continuous start-development-impact-resolved motion sequence was not isolated; temporary sample SHA-256=3a04c9585e1f57ce2138c6063dd8f6a9cab93bf7c080b02cb79ac8543940010e;38d013ba7c534a2c9743b52d1d6203c2e167c60f9808fd279203533d22d8b6df;f5274e88c63b8851965d73535ee3319c97fa0d697e04819cbc5dea4add230262;83116f9f697ed0161c5e7fa00b01fc05188c6f0b0107c5df0ece7d89518c808c;4bd728d88734529152661fe6284ea8937b1e7b75295c49de55945ba44f2f421f;7623b77ddc003159f9e7aa288c951ca78ec3d72e9532da7ee145a37579ccf5a8. Temporary images and paths are not committed.,quorum-verified;adjudicated;reviewedByHuman=false
work-5b7cf2105a4bc6f6b46c,artRealism,known,2,0.91,originalPublisher,publisher,https://www.akitashoten.co.jp/comics/4253261019,秋田書店vol1商品ISBN9784253261012がARC第1話JSONのtitle・author・volume=1に直接接続しvol2 ISBN9784253261029とvol3 ISBN9784253261036の商品ページでentry rangeを確認,Official internal preview mapped to the entry_1_3_volumes contract; static claims require at least 6 readable pages and 2 scene contexts.,arc-page-04 left;arc-page-04 right;arc-page-05 left;arc-page-05 right;arc-page-06 left;arc-page-06 right;arc-page-07 left;arc-page-07 right;arc-page-08 left;arc-page-08 right;arc-page-09 left;arc-page-09 right;arc-page-15 left;arc-page-15 right;arc-page-16 left;arc-page-16 right;arc-page-17 left;arc-page-17 right,9,ship and settlement landscape;mourning and group-character scenes,"Coherent anatomy, hands, clothing, architecture, and landscape remain paired with enlarged eyes, simplified facial planes, idealized proportions, and expressive manga deformation across every retained context.",Official standard volume 1 six-page body sample only; persistent character stylization keeps the sample at the general-stylization anchor rather than the realistic endpoint.; 45-page JSON was enumerated and page 01 is a color cover non-body; pages 02-45 are readable internal body pages; static pages cover ship/settlement landscape and mourning or group-character contexts; arc-page-15 through arc-page-17 preserve the exact bounded request/preparation; throw and flight; cut impact and reaction endpoint; temporary images are not committed; temporary sample SHA-256=5267b559b1b94d3b3db55b27e3abcecbf927dea5234e8958e098c162a5202ca8;499baf43abe445f2c224edd63d01c53228869e0768b4779c455c579c85f5bb22;662dd7d48b21a5ccedcc544a4f56e9011ad08e56c3282ba5979958fb08bf92ba;d0242000a68c5c33b5db2bf66a57bb867c0e4b999ca9655cba17959fddca274a;7198867a4aa18bd890d756f2a6588b9a7818163fed12df9a9ea18d0ae76bab45;dc34ceca0dd9ecd4d1bbd7c1b82b304cf3ac4e20c7990a805fdde99f8822f4c3;908d4cfecfe0de5596c970a8626a6fa1a10816369922c61cbe0a9321ad6e0d6d;07b965fd34519558fdd755b2df065ff2dc4154bdf66e7472b74dc8d686aae3ad;4b7adc8d48d893be7855a67d291405a14e929e9e69024cf2defd1f8b68358053. Temporary images and paths are not committed.,quorum-verified;adjudicated;reviewedByHuman=false
work-5b7cf2105a4bc6f6b46c,artDensity,known,3,0.91,originalPublisher,publisher,https://www.akitashoten.co.jp/comics/4253261019,秋田書店vol1商品ISBN9784253261012がARC第1話JSONのtitle・author・volume=1に直接接続しvol2 ISBN9784253261029とvol3 ISBN9784253261036の商品ページでentry rangeを確認,Official internal preview mapped to the entry_1_3_volumes contract; static claims require at least 6 readable pages and 2 scene contexts.,arc-page-04 left;arc-page-04 right;arc-page-05 left;arc-page-05 right;arc-page-06 left;arc-page-06 right;arc-page-07 left;arc-page-07 right;arc-page-08 left;arc-page-08 right;arc-page-09 left;arc-page-09 right;arc-page-15 left;arc-page-15 right;arc-page-16 left;arc-page-16 right;arc-page-17 left;arc-page-17 right,9,ship and settlement landscape;mourning and group-character scenes,"Intricate organic architecture, terrain, foliage, crowds, hatching, and screentone repeatedly raise information above balance, while broad sky, sand, portrait, and dialogue fields keep density from the sustained value-4 endpoint.","Official standard volume 1 six-page body sample only; the result is a conservative between-anchor value across landscape, mourning, and group-interaction contexts.; 45-page JSON was enumerated and page 01 is a color cover non-body; pages 02-45 are readable internal body pages; static pages cover ship/settlement landscape and mourning or group-character contexts; arc-page-15 through arc-page-17 preserve the exact bounded request/preparation; throw and flight; cut impact and reaction endpoint; temporary images are not committed; temporary sample SHA-256=5267b559b1b94d3b3db55b27e3abcecbf927dea5234e8958e098c162a5202ca8;499baf43abe445f2c224edd63d01c53228869e0768b4779c455c579c85f5bb22;662dd7d48b21a5ccedcc544a4f56e9011ad08e56c3282ba5979958fb08bf92ba;d0242000a68c5c33b5db2bf66a57bb867c0e4b999ca9655cba17959fddca274a;7198867a4aa18bd890d756f2a6588b9a7818163fed12df9a9ea18d0ae76bab45;dc34ceca0dd9ecd4d1bbd7c1b82b304cf3ac4e20c7990a805fdde99f8822f4c3;908d4cfecfe0de5596c970a8626a6fa1a10816369922c61cbe0a9321ad6e0d6d;07b965fd34519558fdd755b2df065ff2dc4154bdf66e7472b74dc8d686aae3ad;4b7adc8d48d893be7855a67d291405a14e929e9e69024cf2defd1f8b68358053. Temporary images and paths are not committed.",quorum-verified;adjudicated;reviewedByHuman=false
work-5b7cf2105a4bc6f6b46c,visualSoftness,known,3,0.89,originalPublisher,publisher,https://www.akitashoten.co.jp/comics/4253261019,秋田書店vol1商品ISBN9784253261012がARC第1話JSONのtitle・author・volume=1に直接接続しvol2 ISBN9784253261029とvol3 ISBN9784253261036の商品ページでentry rangeを確認,Official internal preview mapped to the entry_1_3_volumes contract; static claims require at least 6 readable pages and 2 scene contexts.,arc-page-04 left;arc-page-04 right;arc-page-05 left;arc-page-05 right;arc-page-06 left;arc-page-06 right;arc-page-07 left;arc-page-07 right;arc-page-08 left;arc-page-08 right;arc-page-09 left;arc-page-09 right;arc-page-15 left;arc-page-15 right;arc-page-16 left;arc-page-16 right;arc-page-17 left;arc-page-17 right,9,ship and settlement landscape;mourning and group-character scenes,"Rounded faces, fine eyes, flowing silhouettes, organic architecture, and gentle facial tones produce a consistently soft-leaning treatment, but scratchy crosshatching, hard black hair masses, and rough structural textures recur in every context.",Official standard volume 1 six-page body sample only; recurring rough texture rejects the fully soft value-4 endpoint while the sustained rounded and delicate treatment exceeds neutral value 2.; 45-page JSON was enumerated and page 01 is a color cover non-body; pages 02-45 are readable internal body pages; static pages cover ship/settlement landscape and mourning or group-character contexts; arc-page-15 through arc-page-17 preserve the exact bounded request/preparation; throw and flight; cut impact and reaction endpoint; temporary images are not committed; temporary sample SHA-256=5267b559b1b94d3b3db55b27e3abcecbf927dea5234e8958e098c162a5202ca8;499baf43abe445f2c224edd63d01c53228869e0768b4779c455c579c85f5bb22;662dd7d48b21a5ccedcc544a4f56e9011ad08e56c3282ba5979958fb08bf92ba;d0242000a68c5c33b5db2bf66a57bb867c0e4b999ca9655cba17959fddca274a;7198867a4aa18bd890d756f2a6588b9a7818163fed12df9a9ea18d0ae76bab45;dc34ceca0dd9ecd4d1bbd7c1b82b304cf3ac4e20c7990a805fdde99f8822f4c3;908d4cfecfe0de5596c970a8626a6fa1a10816369922c61cbe0a9321ad6e0d6d;07b965fd34519558fdd755b2df065ff2dc4154bdf66e7472b74dc8d686aae3ad;4b7adc8d48d893be7855a67d291405a14e929e9e69024cf2defd1f8b68358053. Temporary images and paths are not committed.,quorum-verified;adjudicated;reviewedByHuman=false
work-5b7cf2105a4bc6f6b46c,motionImpact,known,2,0.91,originalPublisher,publisher,https://www.akitashoten.co.jp/comics/4253261019,秋田書店vol1商品ISBN9784253261012がARC第1話JSONのtitle・author・volume=1に直接接続しvol2 ISBN9784253261029とvol3 ISBN9784253261036の商品ページでentry rangeを確認,Official internal preview mapped to the entry_1_3_volumes contract; static claims require at least 6 readable pages and 2 scene contexts.,official pages 15-17,9,ship and settlement landscape;mourning and group-character scenes,"The exact sequence preserves request and preparation, disc release and curved flight, then leaf-cutting impact, falling fragments, and immediate reactions with clear but moderate kinetic emphasis.",Only the exact official volume 1 arc-page-15 through arc-page-17 sequence was judged; it resolves fully but uses ordinary trajectory and impact emphasis rather than the forceful value-4 endpoint.; 45-page JSON was enumerated and page 01 is a color cover non-body; pages 02-45 are readable internal body pages; static pages cover ship/settlement landscape and mourning or group-character contexts; arc-page-15 through arc-page-17 preserve the exact bounded request/preparation; throw and flight; cut impact and reaction endpoint; temporary images are not committed; temporary sample SHA-256=5267b559b1b94d3b3db55b27e3abcecbf927dea5234e8958e098c162a5202ca8;499baf43abe445f2c224edd63d01c53228869e0768b4779c455c579c85f5bb22;662dd7d48b21a5ccedcc544a4f56e9011ad08e56c3282ba5979958fb08bf92ba;d0242000a68c5c33b5db2bf66a57bb867c0e4b999ca9655cba17959fddca274a;7198867a4aa18bd890d756f2a6588b9a7818163fed12df9a9ea18d0ae76bab45;dc34ceca0dd9ecd4d1bbd7c1b82b304cf3ac4e20c7990a805fdde99f8822f4c3;908d4cfecfe0de5596c970a8626a6fa1a10816369922c61cbe0a9321ad6e0d6d;07b965fd34519558fdd755b2df065ff2dc4154bdf66e7472b74dc8d686aae3ad;4b7adc8d48d893be7855a67d291405a14e929e9e69024cf2defd1f8b68358053. Temporary images and paths are not committed.,quorum-verified;adjudicated;reviewedByHuman=false
work-5e30ab3c7e3fb43e51f2,artRealism,known,2,0.90,originalPublisher,publisher,https://shogakukan-comic.jp/viewer-open?jdcn=091320090000d0000000&u1=https%3A%2F%2Fshogakukan-comic.jp%2Fbook%3Fjdcn%3D091320090000d0000000,official Shogakukan JDCN 091320090000d0000000 reader bridges frozen ISBN 9784091320094 to volume 1; official volume 2 and 3 JDCN pages confirm the entry range,Official internal preview mapped to the entry_1_3_volumes contract; static claims require at least 6 readable pages and 2 scene contexts.,reader-step-04 left;reader-step-04 right;reader-step-05 left;reader-step-05 right;reader-step-06 left;reader-step-06 right;reader-step-07 left;reader-step-07 right;reader-step-08 left;reader-step-08 right;reader-step-09 left;reader-step-09 right,6,palace;chase;confrontation,"Proportionate bodies and detailed palace architecture remain paired with large eyes, simplified faces, idealized hair, and conventional shoujo anatomy.",Entry-volume six-page official sample only; grounded settings do not displace the persistent general-stylization anchor.; Count capped at six; reader-step-05 to reader-step-06 to reader-step-07 preserves an exact bounded sequence of flight start; pursuit and wall leap/descent; landing and confrontation endpoint; cover title contents and ads were excluded; temporary sample SHA-256=f283db06cd04d06c3cddab3796c28d7555cc6781bab50e24d7e78be4010cbd28;1bcda3bbec6ed83d84a853db909b5917fffd187b0f3c96dcfa06075db3d29ad6;5c81a04abd5a4ae7c7d99f4bdc0efb51b1b353a4569cad89b1773fa5f7e45f4a;ea775ffa3eb18160919a0986edcf0ff7895d6d26c62b4110a6fed900fc501f28;2906c7decb5e90e1a0ac674ae6c4f2c91a63b43a61ca18d78ef69761e3d531b2;7fe5491aaf1ed6d0797625def24cfa41b2d72ef8cd894c8b0d4a94a6f9afa06e. Temporary images and paths are not committed.,quorum-verified;adjudicated;reviewedByHuman=false
work-5e30ab3c7e3fb43e51f2,artDensity,known,3,0.90,originalPublisher,publisher,https://shogakukan-comic.jp/viewer-open?jdcn=091320090000d0000000&u1=https%3A%2F%2Fshogakukan-comic.jp%2Fbook%3Fjdcn%3D091320090000d0000000,official Shogakukan JDCN 091320090000d0000000 reader bridges frozen ISBN 9784091320094 to volume 1; official volume 2 and 3 JDCN pages confirm the entry range,Official internal preview mapped to the entry_1_3_volumes contract; static claims require at least 6 readable pages and 2 scene contexts.,reader-step-04 left;reader-step-04 right;reader-step-05 left;reader-step-05 right;reader-step-06 left;reader-step-06 right;reader-step-07 left;reader-step-07 right;reader-step-08 left;reader-step-08 right;reader-step-09 left;reader-step-09 right,6,palace;chase;confrontation,"Intricate capital and palace architecture, stonework, garments, maps, and multi-panel staging recur above balance, while large white portrait fields keep the sample below value 4.",Entry-volume six-page official sample only; density sits between balanced and the high-density endpoint across the three contexts.; Count capped at six; reader-step-05 to reader-step-06 to reader-step-07 preserves an exact bounded sequence of flight start; pursuit and wall leap/descent; landing and confrontation endpoint; cover title contents and ads were excluded; temporary sample SHA-256=f283db06cd04d06c3cddab3796c28d7555cc6781bab50e24d7e78be4010cbd28;1bcda3bbec6ed83d84a853db909b5917fffd187b0f3c96dcfa06075db3d29ad6;5c81a04abd5a4ae7c7d99f4bdc0efb51b1b353a4569cad89b1773fa5f7e45f4a;ea775ffa3eb18160919a0986edcf0ff7895d6d26c62b4110a6fed900fc501f28;2906c7decb5e90e1a0ac674ae6c4f2c91a63b43a61ca18d78ef69761e3d531b2;7fe5491aaf1ed6d0797625def24cfa41b2d72ef8cd894c8b0d4a94a6f9afa06e. Temporary images and paths are not committed.,quorum-verified;adjudicated;reviewedByHuman=false
work-5e30ab3c7e3fb43e51f2,visualSoftness,known,4,0.92,originalPublisher,publisher,https://shogakukan-comic.jp/viewer-open?jdcn=091320090000d0000000&u1=https%3A%2F%2Fshogakukan-comic.jp%2Fbook%3Fjdcn%3D091320090000d0000000,official Shogakukan JDCN 091320090000d0000000 reader bridges frozen ISBN 9784091320094 to volume 1; official volume 2 and 3 JDCN pages confirm the entry range,Official internal preview mapped to the entry_1_3_volumes contract; static claims require at least 6 readable pages and 2 scene contexts.,reader-step-04 left;reader-step-04 right;reader-step-05 left;reader-step-05 right;reader-step-06 left;reader-step-06 right;reader-step-07 left;reader-step-07 right;reader-step-08 left;reader-step-08 right;reader-step-09 left;reader-step-09 right,6,palace;chase;confrontation,"Rounded faces, luminous eyes, flowing hair, fine contours, pale tones, and elegant fabric remain soft across palace, chase, and confrontation contexts.",Entry-volume six-page official sample only; speed lines alter motion staging but not the consistently soft character treatment.; Count capped at six; reader-step-05 to reader-step-06 to reader-step-07 preserves an exact bounded sequence of flight start; pursuit and wall leap/descent; landing and confrontation endpoint; cover title contents and ads were excluded; temporary sample SHA-256=f283db06cd04d06c3cddab3796c28d7555cc6781bab50e24d7e78be4010cbd28;1bcda3bbec6ed83d84a853db909b5917fffd187b0f3c96dcfa06075db3d29ad6;5c81a04abd5a4ae7c7d99f4bdc0efb51b1b353a4569cad89b1773fa5f7e45f4a;ea775ffa3eb18160919a0986edcf0ff7895d6d26c62b4110a6fed900fc501f28;2906c7decb5e90e1a0ac674ae6c4f2c91a63b43a61ca18d78ef69761e3d531b2;7fe5491aaf1ed6d0797625def24cfa41b2d72ef8cd894c8b0d4a94a6f9afa06e. Temporary images and paths are not committed.,quorum-verified;adjudicated;reviewedByHuman=false
work-5e30ab3c7e3fb43e51f2,motionImpact,known,2,0.90,originalPublisher,publisher,https://shogakukan-comic.jp/viewer-open?jdcn=091320090000d0000000&u1=https%3A%2F%2Fshogakukan-comic.jp%2Fbook%3Fjdcn%3D091320090000d0000000,official Shogakukan JDCN 091320090000d0000000 reader bridges frozen ISBN 9784091320094 to volume 1; official volume 2 and 3 JDCN pages confirm the entry range,Official internal preview mapped to the entry_1_3_volumes contract; static claims require at least 6 readable pages and 2 scene contexts.,official pages 5-7,6,palace;chase;confrontation,"The exact flight and pursuit, wall leap and descent, landing, and confrontation sequence uses clear speed lines and spatial continuity with moderate rather than forceful impact.",Only the authorized reader-step-05 to reader-step-06 to reader-step-07 sequence was judged; no broader action style was inferred.; Count capped at six; reader-step-05 to reader-step-06 to reader-step-07 preserves an exact bounded sequence of flight start; pursuit and wall leap/descent; landing and confrontation endpoint; cover title contents and ads were excluded; temporary sample SHA-256=f283db06cd04d06c3cddab3796c28d7555cc6781bab50e24d7e78be4010cbd28;1bcda3bbec6ed83d84a853db909b5917fffd187b0f3c96dcfa06075db3d29ad6;5c81a04abd5a4ae7c7d99f4bdc0efb51b1b353a4569cad89b1773fa5f7e45f4a;ea775ffa3eb18160919a0986edcf0ff7895d6d26c62b4110a6fed900fc501f28;2906c7decb5e90e1a0ac674ae6c4f2c91a63b43a61ca18d78ef69761e3d531b2;7fe5491aaf1ed6d0797625def24cfa41b2d72ef8cd894c8b0d4a94a6f9afa06e. Temporary images and paths are not committed.,quorum-verified;adjudicated;reviewedByHuman=false
work-77008e04537e3fd889e2,artRealism,known,3,0.92,originalPublisher,publisher,https://www.shueisha.co.jp/books/reader/main.php?cid=9784088703114,official Shueisha volume 1 product and exact ISBN reader bridge frozen ISBN 9784088703114; official volume 2 and 3 product pages confirm the entry range,Official internal preview mapped to the entry_1_3_volumes contract; static claims require at least 6 readable pages and 2 scene contexts.,reader-step-05 left;reader-step-05 right;reader-step-06 left;reader-step-06 right;reader-step-07 left;reader-step-07 right;reader-step-08 left;reader-step-08 right;reader-step-09 left;reader-step-09 right;reader-step-10 left;reader-step-10 right,6,character;urban and rubble;geological terrain,"Observed anatomy, hands, clothing folds, rubble, maps, architecture, and large-scale terrain approach realism while dramatic proportions, eyes, poses, and fashion remain visibly stylized.",Entry-volume six-page official sample only; recurring authorial deformation rejects value 4 despite highly observed bodies and environments.; Count capped at six after excluding title splash; reader-step-05 preserves an exact bounded fall sequence of stumble start; fall/collision impact; fallen aftermath and rising endpoint; cover title contents and ads were excluded; temporary sample SHA-256=bba491a471d3ce544ec68d68af9e50462d3b14487ebd51cbf7a1c246b8d2730b;f12ced145bae2595583e2d2471d184f815f3fe7ca23b2e07b28de6a05d6635e1;b655fa7fe144dd4be99e92b58cb3aeca65a95e83c1eb4dfc310da9b5d1f35682;9ad26c84852e6eefefe2e12c47f23490ff3c1ab5d731b967cb90f6399e174587;90155f576f780b31b62f2ac6d938ba333b1d4d259f9165c88093a4e195b9c599;fbd1bbb44a4371f13cb59c16d8984f9ca3d584054305235f00daf3f233ab940e. Temporary images and paths are not committed.,quorum-verified;adjudicated;reviewedByHuman=false
work-77008e04537e3fd889e2,artDensity,known,4,0.95,originalPublisher,publisher,https://www.shueisha.co.jp/books/reader/main.php?cid=9784088703114,official Shueisha volume 1 product and exact ISBN reader bridge frozen ISBN 9784088703114; official volume 2 and 3 product pages confirm the entry range,Official internal preview mapped to the entry_1_3_volumes contract; static claims require at least 6 readable pages and 2 scene contexts.,reader-step-05 left;reader-step-05 right;reader-step-06 left;reader-step-06 right;reader-step-07 left;reader-step-07 right;reader-step-08 left;reader-step-08 right;reader-step-09 left;reader-step-09 right;reader-step-10 left;reader-step-10 right,6,character;urban and rubble;geological terrain,"Every selected context sustains dense rubble, terrain, architecture, maps, hatching, modeled figures, tonal texture, environmental information, or tightly packed panel detail.",Entry-volume six-page official sample only; the high-density endpoint is limited to the exact authorized sample.; Count capped at six after excluding title splash; reader-step-05 preserves an exact bounded fall sequence of stumble start; fall/collision impact; fallen aftermath and rising endpoint; cover title contents and ads were excluded; temporary sample SHA-256=bba491a471d3ce544ec68d68af9e50462d3b14487ebd51cbf7a1c246b8d2730b;f12ced145bae2595583e2d2471d184f815f3fe7ca23b2e07b28de6a05d6635e1;b655fa7fe144dd4be99e92b58cb3aeca65a95e83c1eb4dfc310da9b5d1f35682;9ad26c84852e6eefefe2e12c47f23490ff3c1ab5d731b967cb90f6399e174587;90155f576f780b31b62f2ac6d938ba333b1d4d259f9165c88093a4e195b9c599;fbd1bbb44a4371f13cb59c16d8984f9ca3d584054305235f00daf3f233ab940e. Temporary images and paths are not committed.,quorum-verified;adjudicated;reviewedByHuman=false
work-77008e04537e3fd889e2,visualSoftness,known,0,0.93,originalPublisher,publisher,https://www.shueisha.co.jp/books/reader/main.php?cid=9784088703114,official Shueisha volume 1 product and exact ISBN reader bridge frozen ISBN 9784088703114; official volume 2 and 3 product pages confirm the entry range,Official internal preview mapped to the entry_1_3_volumes contract; static claims require at least 6 readable pages and 2 scene contexts.,reader-step-05 left;reader-step-05 right;reader-step-06 left;reader-step-06 right;reader-step-07 left;reader-step-07 right;reader-step-08 left;reader-step-08 right;reader-step-09 left;reader-step-09 right;reader-step-10 left;reader-step-10 right,6,character;urban and rubble;geological terrain,"Chiseled faces, hard contour changes, angular poses, heavy hatching, jagged rubble, sharp fault lines, and abrasive black textures dominate character, urban, and geological contexts.",Entry-volume six-page official sample only; polished draftsmanship does not make the repeatedly rough and angular treatment neutral.; Count capped at six after excluding title splash; reader-step-05 preserves an exact bounded fall sequence of stumble start; fall/collision impact; fallen aftermath and rising endpoint; cover title contents and ads were excluded; temporary sample SHA-256=bba491a471d3ce544ec68d68af9e50462d3b14487ebd51cbf7a1c246b8d2730b;f12ced145bae2595583e2d2471d184f815f3fe7ca23b2e07b28de6a05d6635e1;b655fa7fe144dd4be99e92b58cb3aeca65a95e83c1eb4dfc310da9b5d1f35682;9ad26c84852e6eefefe2e12c47f23490ff3c1ab5d731b967cb90f6399e174587;90155f576f780b31b62f2ac6d938ba333b1d4d259f9165c88093a4e195b9c599;fbd1bbb44a4371f13cb59c16d8984f9ca3d584054305235f00daf3f233ab940e. Temporary images and paths are not committed.,quorum-verified;adjudicated;reviewedByHuman=false
work-77008e04537e3fd889e2,motionImpact,known,2,0.91,originalPublisher,publisher,https://www.shueisha.co.jp/books/reader/main.php?cid=9784088703114,official Shueisha volume 1 product and exact ISBN reader bridge frozen ISBN 9784088703114; official volume 2 and 3 product pages confirm the entry range,Official internal preview mapped to the entry_1_3_volumes contract; static claims require at least 6 readable pages and 2 scene contexts.,official spread 5 bounded panel sequence,6,character;urban and rubble;geological terrain,"Within the exact spread, a diagonal stumble develops into a fall and rubble collision, then resolves in a fallen pause and crouched recovery with moderate kinetic emphasis.",Only the authorized reader-step-05 sequence was judged; its compact single-spread fall does not support above-normal value 3 or the forceful value 4 endpoint.; Count capped at six after excluding title splash; reader-step-05 preserves an exact bounded fall sequence of stumble start; fall/collision impact; fallen aftermath and rising endpoint; cover title contents and ads were excluded; temporary sample SHA-256=bba491a471d3ce544ec68d68af9e50462d3b14487ebd51cbf7a1c246b8d2730b;f12ced145bae2595583e2d2471d184f815f3fe7ca23b2e07b28de6a05d6635e1;b655fa7fe144dd4be99e92b58cb3aeca65a95e83c1eb4dfc310da9b5d1f35682;9ad26c84852e6eefefe2e12c47f23490ff3c1ab5d731b967cb90f6399e174587;90155f576f780b31b62f2ac6d938ba333b1d4d259f9165c88093a4e195b9c599;fbd1bbb44a4371f13cb59c16d8984f9ca3d584054305235f00daf3f233ab940e. Temporary images and paths are not committed.,quorum-verified;adjudicated;reviewedByHuman=false
