workId,axisId,state,value,confidence,authorityClass,sourceType,sourceUrl,edition,scopeMapping,pageOrTimeRefs,sampleCount,contexts,observation,limitation,reviewStatus
a-sign-of-affection,artDensity,known,2,0.86,originalPublisher,publisher,https://www.kodansha.co.jp/comic/products/0000327361/trial,standard Volume 1; ISBN 9784065180624; released 2019-12-13,The official Volume 1 or first chapter is within original volumes 1-3 and maps directly to entry_1_3_volumes.,Kodansha reader p8; Kodansha reader p9; Kodansha reader p10; Kodansha reader p11; Kodansha reader p12; Kodansha reader p13,6,city and train encounter; train ride and sign-language conversation,Background detail and whitespace are balanced; lettering was excluded.,Six distinct official interior pages across at least two contexts were inspected; cover art and lettering were excluded; panel approval remains pending.,modelObservedPendingPanel
a-sign-of-affection,visualSoftness,known,4,0.86,originalPublisher,publisher,https://www.kodansha.co.jp/comic/products/0000327361/trial,standard Volume 1; ISBN 9784065180624; released 2019-12-13,The official Volume 1 or first chapter is within original volumes 1-3 and maps directly to entry_1_3_volumes.,Kodansha reader p8; Kodansha reader p9; Kodansha reader p10; Kodansha reader p11; Kodansha reader p12; Kodansha reader p13,6,city and train encounter; train ride and sign-language conversation,"Soft curves, light linework, and polished tonal treatment dominate the cited pages.",Six distinct official interior pages across at least two contexts were inspected; cover art and lettering were excluded; panel approval remains pending.,modelObservedPendingPanel
a-sign-of-affection,motionImpact,unknown,,,originalPublisher,publisher,https://www.kodansha.co.jp/comic/products/0000327361/trial,standard Volume 1; ISBN 9784065180624; released 2019-12-13,The official Volume 1 or first chapter is within original volumes 1-3 and maps directly to entry_1_3_volumes.,Kodansha reader p8; Kodansha reader p9; Kodansha reader p10; Kodansha reader p11; Kodansha reader p12; Kodansha reader p13,6,city and train encounter; train ride and sign-language conversation,No supported value was inferred for this axis from the cited sample.,The inspected sample did not establish a representative continuous physical-action sequence; motion remains unknown.,modelObservedPendingPanel
heavenly-delusion,artRealism,known,2,0.86,originalPublisher,publisher,https://www.kodansha.co.jp/comic/products/0000311498/trial,standard Volume 1; ISBN 9784065119761; released 2018-07-23,The official Volume 1 or first chapter is within original volumes 1-3 and maps directly to entry_1_3_volumes.,Kodansha reader p7; Kodansha reader p8; Kodansha reader p9; Kodansha reader p10; Kodansha reader p11; Kodansha reader p12,6,facility dormitory and corridor; classroom test and garden/pond conversation,Conventional manga stylization and stable functional anatomy recur across the cited pages.,Six distinct official interior pages across at least two contexts were inspected; cover art and lettering were excluded; panel approval remains pending.,modelObservedPendingPanel
heavenly-delusion,artDensity,known,2,0.86,originalPublisher,publisher,https://www.kodansha.co.jp/comic/products/0000311498/trial,standard Volume 1; ISBN 9784065119761; released 2018-07-23,The official Volume 1 or first chapter is within original volumes 1-3 and maps directly to entry_1_3_volumes.,Kodansha reader p7; Kodansha reader p8; Kodansha reader p9; Kodansha reader p10; Kodansha reader p11; Kodansha reader p12,6,facility dormitory and corridor; classroom test and garden/pond conversation,Background detail and whitespace are balanced; lettering was excluded.,Six distinct official interior pages across at least two contexts were inspected; cover art and lettering were excluded; panel approval remains pending.,modelObservedPendingPanel
heavenly-delusion,visualSoftness,known,2,0.86,originalPublisher,publisher,https://www.kodansha.co.jp/comic/products/0000311498/trial,standard Volume 1; ISBN 9784065119761; released 2018-07-23,The official Volume 1 or first chapter is within original volumes 1-3 and maps directly to entry_1_3_volumes.,Kodansha reader p7; Kodansha reader p8; Kodansha reader p9; Kodansha reader p10; Kodansha reader p11; Kodansha reader p12,6,facility dormitory and corridor; classroom test and garden/pond conversation,Hard and soft treatments remain balanced across the cited pages.,Six distinct official interior pages across at least two contexts were inspected; cover art and lettering were excluded; panel approval remains pending.,modelObservedPendingPanel
heavenly-delusion,motionImpact,unknown,,,originalPublisher,publisher,https://www.kodansha.co.jp/comic/products/0000311498/trial,standard Volume 1; ISBN 9784065119761; released 2018-07-23,The official Volume 1 or first chapter is within original volumes 1-3 and maps directly to entry_1_3_volumes.,Kodansha reader p7; Kodansha reader p8; Kodansha reader p9; Kodansha reader p10; Kodansha reader p11; Kodansha reader p12,6,facility dormitory and corridor; classroom test and garden/pond conversation,No supported value was inferred for this axis from the cited sample.,The inspected sample did not establish a representative continuous physical-action sequence; motion remains unknown.,modelObservedPendingPanel
ajin,artRealism,known,2,0.86,originalPublisher,publisher,https://www.kodansha.co.jp/comic/products/0000047229/trial,standard Volume 1; ISBN 9784063878684; released 2013-03-07,The official Volume 1 or first chapter is within original volumes 1-3 and maps directly to entry_1_3_volumes.,Kodansha reader p6; Kodansha reader p7; Kodansha reader p8; Kodansha reader p9; Kodansha reader p10; Kodansha reader p11,6,school rooftop and peer conversation; classroom and teacher lecture,Conventional manga stylization and stable functional anatomy recur across the cited pages.,Six distinct official interior pages across at least two contexts were inspected; cover art and lettering were excluded; panel approval remains pending.,modelObservedPendingPanel
ajin,artDensity,known,2,0.86,originalPublisher,publisher,https://www.kodansha.co.jp/comic/products/0000047229/trial,standard Volume 1; ISBN 9784063878684; released 2013-03-07,The official Volume 1 or first chapter is within original volumes 1-3 and maps directly to entry_1_3_volumes.,Kodansha reader p6; Kodansha reader p7; Kodansha reader p8; Kodansha reader p9; Kodansha reader p10; Kodansha reader p11,6,school rooftop and peer conversation; classroom and teacher lecture,Background detail and whitespace are balanced; lettering was excluded.,Six distinct official interior pages across at least two contexts were inspected; cover art and lettering were excluded; panel approval remains pending.,modelObservedPendingPanel
ajin,visualSoftness,known,2,0.86,originalPublisher,publisher,https://www.kodansha.co.jp/comic/products/0000047229/trial,standard Volume 1; ISBN 9784063878684; released 2013-03-07,The official Volume 1 or first chapter is within original volumes 1-3 and maps directly to entry_1_3_volumes.,Kodansha reader p6; Kodansha reader p7; Kodansha reader p8; Kodansha reader p9; Kodansha reader p10; Kodansha reader p11,6,school rooftop and peer conversation; classroom and teacher lecture,Hard and soft treatments remain balanced across the cited pages.,Six distinct official interior pages across at least two contexts were inspected; cover art and lettering were excluded; panel approval remains pending.,modelObservedPendingPanel
ajin,motionImpact,unknown,,,originalPublisher,publisher,https://www.kodansha.co.jp/comic/products/0000047229/trial,standard Volume 1; ISBN 9784063878684; released 2013-03-07,The official Volume 1 or first chapter is within original volumes 1-3 and maps directly to entry_1_3_volumes.,Kodansha reader p6; Kodansha reader p7; Kodansha reader p8; Kodansha reader p9; Kodansha reader p10; Kodansha reader p11,6,school rooftop and peer conversation; classroom and teacher lecture,No supported value was inferred for this axis from the cited sample.,The inspected sample did not establish a representative continuous physical-action sequence; motion remains unknown.,modelObservedPendingPanel
historie,artRealism,known,4,0.86,originalPublisher,publisher,https://www.kodansha.co.jp/comic/products/0000030267/trial,standard Volume 1; ISBN 9784063143584; released 2004-10-22,The official Volume 1 or first chapter is within original volumes 1-3 and maps directly to entry_1_3_volumes.,Kodansha reader p6; Kodansha reader p7; Kodansha reader p8; Kodansha reader p9; Kodansha reader p10; Kodansha reader p11,6,stone-walled interior interrogation; military-party open-field conversation,"Realistic anatomy, objects, and spatial perspective dominate the cited pages.",Six distinct official interior pages across at least two contexts were inspected; cover art and lettering were excluded; panel approval remains pending.,modelObservedPendingPanel
historie,artDensity,known,4,0.86,originalPublisher,publisher,https://www.kodansha.co.jp/comic/products/0000030267/trial,standard Volume 1; ISBN 9784063143584; released 2004-10-22,The official Volume 1 or first chapter is within original volumes 1-3 and maps directly to entry_1_3_volumes.,Kodansha reader p6; Kodansha reader p7; Kodansha reader p8; Kodansha reader p9; Kodansha reader p10; Kodansha reader p11,6,stone-walled interior interrogation; military-party open-field conversation,"High background, object, and line density recurs; lettering was excluded.",Six distinct official interior pages across at least two contexts were inspected; cover art and lettering were excluded; panel approval remains pending.,modelObservedPendingPanel
historie,visualSoftness,known,1,0.86,originalPublisher,publisher,https://www.kodansha.co.jp/comic/products/0000030267/trial,standard Volume 1; ISBN 9784063143584; released 2004-10-22,The official Volume 1 or first chapter is within original volumes 1-3 and maps directly to entry_1_3_volumes.,Kodansha reader p6; Kodansha reader p7; Kodansha reader p8; Kodansha reader p9; Kodansha reader p10; Kodansha reader p11,6,stone-walled interior interrogation; military-party open-field conversation,Predominantly hard linework recurs with limited softness.,Six distinct official interior pages across at least two contexts were inspected; cover art and lettering were excluded; panel approval remains pending.,modelObservedPendingPanel
historie,motionImpact,unknown,,,originalPublisher,publisher,https://www.kodansha.co.jp/comic/products/0000030267/trial,standard Volume 1; ISBN 9784063143584; released 2004-10-22,The official Volume 1 or first chapter is within original volumes 1-3 and maps directly to entry_1_3_volumes.,Kodansha reader p6; Kodansha reader p7; Kodansha reader p8; Kodansha reader p9; Kodansha reader p10; Kodansha reader p11,6,stone-walled interior interrogation; military-party open-field conversation,No supported value was inferred for this axis from the cited sample.,The inspected sample did not establish a representative continuous physical-action sequence; motion remains unknown.,modelObservedPendingPanel
what-did-you-eat-yesterday,artRealism,known,3,0.86,originalPublisher,publisher,https://www.kodansha.co.jp/comic/products/0000013776/trial,standard Volume 1; ISBN 9784063726480; released 2007-11-22,The official Volume 1 or first chapter is within original volumes 1-3 and maps directly to entry_1_3_volumes.,Kodansha reader p7; Kodansha reader p8; Kodansha reader p9; Kodansha reader p10; Kodansha reader p11; Kodansha reader p12,6,law office and meeting; grocery shopping and home cooking,"Comparatively realistic anatomy, objects, and spatial perspective recur across the cited pages.",Six distinct official interior pages across at least two contexts were inspected; cover art and lettering were excluded; panel approval remains pending.,modelObservedPendingPanel
what-did-you-eat-yesterday,artDensity,known,2,0.86,originalPublisher,publisher,https://www.kodansha.co.jp/comic/products/0000013776/trial,standard Volume 1; ISBN 9784063726480; released 2007-11-22,The official Volume 1 or first chapter is within original volumes 1-3 and maps directly to entry_1_3_volumes.,Kodansha reader p7; Kodansha reader p8; Kodansha reader p9; Kodansha reader p10; Kodansha reader p11; Kodansha reader p12,6,law office and meeting; grocery shopping and home cooking,Background detail and whitespace are balanced; lettering was excluded.,Six distinct official interior pages across at least two contexts were inspected; cover art and lettering were excluded; panel approval remains pending.,modelObservedPendingPanel
what-did-you-eat-yesterday,visualSoftness,known,2,0.86,originalPublisher,publisher,https://www.kodansha.co.jp/comic/products/0000013776/trial,standard Volume 1; ISBN 9784063726480; released 2007-11-22,The official Volume 1 or first chapter is within original volumes 1-3 and maps directly to entry_1_3_volumes.,Kodansha reader p7; Kodansha reader p8; Kodansha reader p9; Kodansha reader p10; Kodansha reader p11; Kodansha reader p12,6,law office and meeting; grocery shopping and home cooking,Hard and soft treatments remain balanced across the cited pages.,Six distinct official interior pages across at least two contexts were inspected; cover art and lettering were excluded; panel approval remains pending.,modelObservedPendingPanel
what-did-you-eat-yesterday,motionImpact,unknown,,,originalPublisher,publisher,https://www.kodansha.co.jp/comic/products/0000013776/trial,standard Volume 1; ISBN 9784063726480; released 2007-11-22,The official Volume 1 or first chapter is within original volumes 1-3 and maps directly to entry_1_3_volumes.,Kodansha reader p7; Kodansha reader p8; Kodansha reader p9; Kodansha reader p10; Kodansha reader p11; Kodansha reader p12,6,law office and meeting; grocery shopping and home cooking,No supported value was inferred for this axis from the cited sample.,The inspected sample did not establish a representative continuous physical-action sequence; motion remains unknown.,modelObservedPendingPanel
the-full-time-wife-escapist,artRealism,known,2,0.86,originalPublisher,publisher,https://www.kodansha.co.jp/comic/products/0000036370/trial,standard Volume 1; ISBN 9784063409116; released 2013-06-13,The official Volume 1 or first chapter is within original volumes 1-3 and maps directly to entry_1_3_volumes.,Kodansha reader p6; Kodansha reader p7; Kodansha reader p8; Kodansha reader p9; Kodansha reader p10; Kodansha reader p11,6,job interview and office; home meal and relationship negotiation,Conventional manga stylization and stable functional anatomy recur across the cited pages.,Six distinct official interior pages across at least two contexts were inspected; cover art and lettering were excluded; panel approval remains pending.,modelObservedPendingPanel
the-full-time-wife-escapist,artDensity,known,2,0.86,originalPublisher,publisher,https://www.kodansha.co.jp/comic/products/0000036370/trial,standard Volume 1; ISBN 9784063409116; released 2013-06-13,The official Volume 1 or first chapter is within original volumes 1-3 and maps directly to entry_1_3_volumes.,Kodansha reader p6; Kodansha reader p7; Kodansha reader p8; Kodansha reader p9; Kodansha reader p10; Kodansha reader p11,6,job interview and office; home meal and relationship negotiation,Background detail and whitespace are balanced; lettering was excluded.,Six distinct official interior pages across at least two contexts were inspected; cover art and lettering were excluded; panel approval remains pending.,modelObservedPendingPanel
the-full-time-wife-escapist,visualSoftness,known,3,0.86,originalPublisher,publisher,https://www.kodansha.co.jp/comic/products/0000036370/trial,standard Volume 1; ISBN 9784063409116; released 2013-06-13,The official Volume 1 or first chapter is within original volumes 1-3 and maps directly to entry_1_3_volumes.,Kodansha reader p6; Kodansha reader p7; Kodansha reader p8; Kodansha reader p9; Kodansha reader p10; Kodansha reader p11,6,job interview and office; home meal and relationship negotiation,Soft curves and polished tonal treatment recur across the cited pages.,Six distinct official interior pages across at least two contexts were inspected; cover art and lettering were excluded; panel approval remains pending.,modelObservedPendingPanel
the-full-time-wife-escapist,motionImpact,unknown,,,originalPublisher,publisher,https://www.kodansha.co.jp/comic/products/0000036370/trial,standard Volume 1; ISBN 9784063409116; released 2013-06-13,The official Volume 1 or first chapter is within original volumes 1-3 and maps directly to entry_1_3_volumes.,Kodansha reader p6; Kodansha reader p7; Kodansha reader p8; Kodansha reader p9; Kodansha reader p10; Kodansha reader p11,6,job interview and office; home meal and relationship negotiation,No supported value was inferred for this axis from the cited sample.,The inspected sample did not establish a representative continuous physical-action sequence; motion remains unknown.,modelObservedPendingPanel
dance-dance-danseur,artRealism,known,3,0.86,originalPublisher,publisher,https://e-comi.shogakukan.co.jp/viewer/open?jdcn=091874490000d0000000,standard Volume 1; ISBN 9784091874498; released 2016-02-12,The official Volume 1 or first chapter is within original volumes 1-3 and maps directly to entry_1_3_volumes.,Shogakukan reader p18; Shogakukan reader p19; Shogakukan reader p20; Shogakukan reader p21; Shogakukan reader p22; Shogakukan reader p23,6,ballet studio arrival and class; home and practice sequence,"Comparatively realistic anatomy, objects, and spatial perspective recur across the cited pages.",Six distinct official interior pages across at least two contexts were inspected; cover art and lettering were excluded; panel approval remains pending.,modelObservedPendingPanel
dance-dance-danseur,artDensity,known,3,0.86,originalPublisher,publisher,https://e-comi.shogakukan.co.jp/viewer/open?jdcn=091874490000d0000000,standard Volume 1; ISBN 9784091874498; released 2016-02-12,The official Volume 1 or first chapter is within original volumes 1-3 and maps directly to entry_1_3_volumes.,Shogakukan reader p18; Shogakukan reader p19; Shogakukan reader p20; Shogakukan reader p21; Shogakukan reader p22; Shogakukan reader p23,6,ballet studio arrival and class; home and practice sequence,"Layered backgrounds, tones, and object detail produce above-balanced density; lettering was excluded.",Six distinct official interior pages across at least two contexts were inspected; cover art and lettering were excluded; panel approval remains pending.,modelObservedPendingPanel
dance-dance-danseur,visualSoftness,known,2,0.86,originalPublisher,publisher,https://e-comi.shogakukan.co.jp/viewer/open?jdcn=091874490000d0000000,standard Volume 1; ISBN 9784091874498; released 2016-02-12,The official Volume 1 or first chapter is within original volumes 1-3 and maps directly to entry_1_3_volumes.,Shogakukan reader p18; Shogakukan reader p19; Shogakukan reader p20; Shogakukan reader p21; Shogakukan reader p22; Shogakukan reader p23,6,ballet studio arrival and class; home and practice sequence,Hard and soft treatments remain balanced across the cited pages.,Six distinct official interior pages across at least two contexts were inspected; cover art and lettering were excluded; panel approval remains pending.,modelObservedPendingPanel
dance-dance-danseur,motionImpact,unknown,,,originalPublisher,publisher,https://e-comi.shogakukan.co.jp/viewer/open?jdcn=091874490000d0000000,standard Volume 1; ISBN 9784091874498; released 2016-02-12,The official Volume 1 or first chapter is within original volumes 1-3 and maps directly to entry_1_3_volumes.,Shogakukan reader p18; Shogakukan reader p19; Shogakukan reader p20; Shogakukan reader p21; Shogakukan reader p22; Shogakukan reader p23,6,ballet studio arrival and class; home and practice sequence,No supported value was inferred for this axis from the cited sample.,The inspected sample did not establish a representative continuous physical-action sequence; motion remains unknown.,modelObservedPendingPanel
chi-on-the-movements-of-the-earth,artRealism,known,3,0.86,originalPublisher,publisher,https://e-comi.shogakukan.co.jp/viewer/open?jdcn=098607780000d0000000,standard Volume 1; ISBN 9784098607785; released 2020-12-11,The official Volume 1 or first chapter is within original volumes 1-3 and maps directly to entry_1_3_volumes.,Shogakukan reader p6; Shogakukan reader p7; Shogakukan reader p8; Shogakukan reader p9; Shogakukan reader p10; Shogakukan reader p11,6,medieval town and street; interrogation and confinement,"Comparatively realistic anatomy, objects, and spatial perspective recur across the cited pages.",Six distinct official interior pages across at least two contexts were inspected; cover art and lettering were excluded; panel approval remains pending.,modelObservedPendingPanel
chi-on-the-movements-of-the-earth,artDensity,known,3,0.86,originalPublisher,publisher,https://e-comi.shogakukan.co.jp/viewer/open?jdcn=098607780000d0000000,standard Volume 1; ISBN 9784098607785; released 2020-12-11,The official Volume 1 or first chapter is within original volumes 1-3 and maps directly to entry_1_3_volumes.,Shogakukan reader p6; Shogakukan reader p7; Shogakukan reader p8; Shogakukan reader p9; Shogakukan reader p10; Shogakukan reader p11,6,medieval town and street; interrogation and confinement,"Layered backgrounds, tones, and object detail produce above-balanced density; lettering was excluded.",Six distinct official interior pages across at least two contexts were inspected; cover art and lettering were excluded; panel approval remains pending.,modelObservedPendingPanel
chi-on-the-movements-of-the-earth,visualSoftness,known,1,0.86,originalPublisher,publisher,https://e-comi.shogakukan.co.jp/viewer/open?jdcn=098607780000d0000000,standard Volume 1; ISBN 9784098607785; released 2020-12-11,The official Volume 1 or first chapter is within original volumes 1-3 and maps directly to entry_1_3_volumes.,Shogakukan reader p6; Shogakukan reader p7; Shogakukan reader p8; Shogakukan reader p9; Shogakukan reader p10; Shogakukan reader p11,6,medieval town and street; interrogation and confinement,Predominantly hard linework recurs with limited softness.,Six distinct official interior pages across at least two contexts were inspected; cover art and lettering were excluded; panel approval remains pending.,modelObservedPendingPanel
