workId,themeId,centrality,confidence,evidenceId
work-838a6f0ad2d1ef487588,politics,2,0.86,ev-batch-002-text-work-838a6f0ad2d1ef487588
work-838a6f0ad2d1ef487588,timeTravel,2,0.94,ev-batch-002-text-work-838a6f0ad2d1ef487588
work-838a6f0ad2d1ef487588,historicalReconstruction,2,0.88,ev-batch-002-text-work-838a6f0ad2d1ef487588
work-9072892a767332254f00,cooking,1,0.80,ev-batch-002-text-work-9072892a767332254f00
work-98b7d2ef065bde405972,workplace,2,0.90,ev-batch-002-text-work-98b7d2ef065bde405972
work-a8349445836546a82934,workplace,2,0.90,ev-batch-002-text-work-a8349445836546a82934
work-a8349445836546a82934,historicalReconstruction,1,0.78,ev-batch-002-text-work-a8349445836546a82934
work-ab95f4d4997113e0687a,school,2,0.88,ev-batch-002-text-work-ab95f4d4997113e0687a
work-ab95f4d4997113e0687a,workplace,2,0.88,ev-batch-002-text-work-ab95f4d4997113e0687a
work-ad32c71b07fd13c65a79,combat,1,0.72,ev-batch-002-text-work-ad32c71b07fd13c65a79
work-ad32c71b07fd13c65a79,reincarnation,2,0.92,ev-batch-002-text-work-ad32c71b07fd13c65a79
work-ad32c71b07fd13c65a79,school,1,0.76,ev-batch-002-text-work-ad32c71b07fd13c65a79
work-bbeeaad9e37ab267dc29,cooking,1,0.72,ev-batch-002-text-work-bbeeaad9e37ab267dc29
work-c221a17d6b962b17c9f4,investigation,2,0.92,ev-batch-002-text-work-c221a17d6b962b17c9f4
work-c55467873ec70e670484,adventure,2,0.88,ev-batch-002-text-work-c55467873ec70e670484
work-c55467873ec70e670484,combat,2,0.86,ev-batch-002-text-work-c55467873ec70e670484
work-ccf0ddff9c6410c4de14,school,1,0.74,ev-batch-002-text-work-ccf0ddff9c6410c4de14
work-ccf0ddff9c6410c4de14,sportsCompetition,2,0.94,ev-batch-002-text-work-ccf0ddff9c6410c4de14
work-cdef8cfd678998a51447,foundFamily,2,0.95,ev-batch-002-text-work-cdef8cfd678998a51447
work-ced7a8e6d9c3b8147702,foundFamily,2,0.91,ev-batch-002-text-work-ced7a8e6d9c3b8147702
work-daf65c6f2cce3e076dfa,workplace,1,0.72,ev-batch-002-text-work-daf65c6f2cce3e076dfa
work-db80d94709b62aa8823f,combat,1,0.90,ev-batch-002-text-work-db80d94709b62aa8823f
work-db80d94709b62aa8823f,war,2,0.86,ev-batch-002-text-work-db80d94709b62aa8823f
work-db80d94709b62aa8823f,politics,1,0.76,ev-batch-002-text-work-db80d94709b62aa8823f
work-db80d94709b62aa8823f,survival,2,0.92,ev-batch-002-text-work-db80d94709b62aa8823f
work-db80d94709b62aa8823f,historicalReconstruction,2,0.90,ev-batch-002-text-work-db80d94709b62aa8823f
work-ef1bdac46a0956a87f7f,school,1,0.74,ev-batch-002-text-work-ef1bdac46a0956a87f7f
work-fabc7f5d853e361acaf3,combat,2,0.92,ev-batch-002-text-work-fabc7f5d853e361acaf3
work-fabc7f5d853e361acaf3,martialArts,2,0.90,ev-batch-002-text-work-fabc7f5d853e361acaf3
