id,title,titleKana,creators,publisher,demographic,status,firstPublishedYear,genres,factorScope,onboardingEligible,recommendationEligible,libraryOnly,metadataConfidence,groupingConfidence,sourceAgreement,annotationReviewMethod,annotationReviewedAt,annotationReviewReference,evidenceId
work-5915d6d7601377fcc75f,赤髪の白雪姫,,あきづき空太,白泉社,shojo,unknown,2006,fantasy;romance,entry_1_3_volumes,true,true,false,1,1,1,authorizedModelPanel,2026-08-23T00:00:00+09:00,reviews/batch-002-promotion-panel.md,ev-rakuten-library-work-5915d6d7601377fcc75f
work-5b9a3ec60ac5fc90f444,魔法使いの嫁,,ヤマザキコレ,マッグガーデン,seinen,unknown,2013,fantasy;romance,entry_1_3_volumes,true,true,false,1,1,1,authorizedModelPanel,2026-08-23T00:00:00+09:00,reviews/batch-002-promotion-panel.md,ev-rakuten-library-work-5b9a3ec60ac5fc90f444
work-5e20323e014d6d390aaf,あさひなぐ,,こざき 亜衣,小学館,seinen,unknown,2011,sports,entry_1_3_volumes,true,true,false,1,1,1,authorizedModelPanel,2026-08-23T00:00:00+09:00,reviews/batch-002-promotion-panel.md,ev-rakuten-library-work-5e20323e014d6d390aaf
work-6f849a8e785deee3d5dc,怪物事変,,藍本 松,集英社,shonen,unknown,2016,fantasy;mystery,entry_1_3_volumes,true,true,false,1,1,1,authorizedModelPanel,2026-08-23T00:00:00+09:00,reviews/batch-002-promotion-panel.md,ev-rakuten-library-work-6f849a8e785deee3d5dc
work-71e824df2e6bc2125294,SAKAMOTO DAYS,,鈴木 祐斗,集英社,shonen,unknown,2020,action,entry_1_3_volumes,true,true,false,1,1,1,authorizedModelPanel,2026-08-23T00:00:00+09:00,reviews/batch-002-promotion-panel.md,ev-rakuten-library-work-71e824df2e6bc2125294
work-7975d62582a89492a35f,図書館の大魔術師,,泉 光,講談社,seinen,unknown,2017,fantasy,entry_1_3_volumes,true,true,false,1,1,1,authorizedModelPanel,2026-08-23T00:00:00+09:00,reviews/batch-002-promotion-panel.md,ev-rakuten-library-work-7975d62582a89492a35f
work-8147aefccc365b0ecb4d,黒執事,,枢やな,スクウェア・エニックス,seinen,unknown,2006,historical;mystery,entry_1_3_volumes,true,true,false,1,1,1,authorizedModelPanel,2026-08-23T00:00:00+09:00,reviews/batch-002-promotion-panel.md,ev-rakuten-library-work-8147aefccc365b0ecb4d
work-838a6f0ad2d1ef487588,信長協奏曲,,石井 あゆみ,小学館,seinen,unknown,2009,historical;scienceFiction,entry_1_3_volumes,true,true,false,1,1,1,authorizedModelPanel,2026-08-23T00:00:00+09:00,reviews/batch-002-promotion-panel.md,ev-rakuten-library-work-838a6f0ad2d1ef487588
work-9072892a767332254f00,flat,,青桐ナツ,マッグガーデン,seinen,unknown,2007,sliceOfLife,entry_1_3_volumes,true,true,false,1,1,1,authorizedModelPanel,2026-08-23T00:00:00+09:00,reviews/batch-002-promotion-panel.md,ev-rakuten-library-work-9072892a767332254f00
work-98b7d2ef065bde405972,スーパーの裏でヤニ吸うふたり,,地主,スクウェア・エニックス,unknown,unknown,2022,sliceOfLife,entry_1_3_volumes,true,true,false,1,1,1,authorizedModelPanel,2026-08-23T00:00:00+09:00,reviews/batch-002-promotion-panel.md,ev-rakuten-library-work-98b7d2ef065bde405972
work-a8349445836546a82934,百姓貴族,,荒川 弘,新書館,shojo,unknown,2006,sliceOfLife,entry_1_3_volumes,true,true,false,1,1,1,authorizedModelPanel,2026-08-23T00:00:00+09:00,reviews/batch-002-promotion-panel.md,ev-rakuten-library-work-a8349445836546a82934
work-ab95f4d4997113e0687a,月刊少女野崎くん,,椿いづみ,スクウェア・エニックス,unknown,unknown,2011,comedy;romance,entry_1_3_volumes,true,true,false,1,1,1,authorizedModelPanel,2026-08-23T00:00:00+09:00,reviews/batch-002-promotion-panel.md,ev-rakuten-library-work-ab95f4d4997113e0687a
work-ad32c71b07fd13c65a79,私の推しは悪役令嬢。,,青乃 下;いのり。;花ヶ田,一迅社,shojo,unknown,2020,fantasy;romance,entry_1_3_volumes,true,true,false,1,1,1,authorizedModelPanel,2026-08-23T00:00:00+09:00,reviews/batch-002-promotion-panel.md,ev-rakuten-library-work-ad32c71b07fd13c65a79
work-bbeeaad9e37ab267dc29,僕とロボコ,,宮崎 周平,集英社,shonen,unknown,2020,scienceFiction;comedy;sliceOfLife,entry_1_3_volumes,true,true,false,1,1,1,authorizedModelPanel,2026-08-23T00:00:00+09:00,reviews/batch-002-promotion-panel.md,ev-rakuten-library-work-bbeeaad9e37ab267dc29
work-c221a17d6b962b17c9f4,屍鬼,,藤崎竜;小野不由美,集英社,shonen,unknown,2007,mystery;horror,entry_1_3_volumes,true,true,false,1,1,1,authorizedModelPanel,2026-08-23T00:00:00+09:00,reviews/batch-002-promotion-panel.md,ev-rakuten-library-work-c221a17d6b962b17c9f4
work-c55467873ec70e670484,大ダーク,,林田 球,小学館,seinen,unknown,2019,action;scienceFiction,entry_1_3_volumes,true,true,false,1,1,1,authorizedModelPanel,2026-08-23T00:00:00+09:00,reviews/batch-002-promotion-panel.md,ev-rakuten-library-work-c55467873ec70e670484
work-ccf0ddff9c6410c4de14,サンキューピッチ,,住吉 九,集英社,shonen,unknown,2024,sports,entry_1_3_volumes,true,true,false,1,1,1,authorizedModelPanel,2026-08-23T00:00:00+09:00,reviews/batch-002-promotion-panel.md,ev-rakuten-library-work-ccf0ddff9c6410c4de14
work-cdef8cfd678998a51447,うさぎドロップ,,宇仁田ゆみ,祥伝社,josei,unknown,2005,sliceOfLife,entry_1_3_volumes,true,true,false,1,1,1,authorizedModelPanel,2026-08-23T00:00:00+09:00,reviews/batch-002-promotion-panel.md,ev-rakuten-library-work-cdef8cfd678998a51447
work-ced7a8e6d9c3b8147702,水は海に向かって流れる,,田島 列島,講談社,unknown,unknown,2018,sliceOfLife,entry_1_3_volumes,true,true,false,1,1,1,authorizedModelPanel,2026-08-23T00:00:00+09:00,reviews/batch-002-promotion-panel.md,ev-rakuten-library-work-ced7a8e6d9c3b8147702
work-daf65c6f2cce3e076dfa,凪のお暇,,コナリミサト,秋田書店,josei,unknown,2016,sliceOfLife;romance,entry_1_3_volumes,true,true,false,1,1,1,authorizedModelPanel,2026-08-23T00:00:00+09:00,reviews/batch-002-promotion-panel.md,ev-rakuten-library-work-daf65c6f2cce3e076dfa
work-db80d94709b62aa8823f,逃げ上手の若君,,松井 優征,集英社,shonen,unknown,2021,action;historical,entry_1_3_volumes,true,true,false,1,1,1,authorizedModelPanel,2026-08-23T00:00:00+09:00,reviews/batch-002-promotion-panel.md,ev-rakuten-library-work-db80d94709b62aa8823f
work-ef1bdac46a0956a87f7f,タコピーの原罪,,タイザン5,集英社,shonen,unknown,2021,scienceFiction,entry_1_3_volumes,true,true,false,1,1,1,authorizedModelPanel,2026-08-23T00:00:00+09:00,reviews/batch-002-promotion-panel.md,ev-rakuten-library-work-ef1bdac46a0956a87f7f
work-fabc7f5d853e361acaf3,YAIBA,,青山剛昌,小学館,shonen,unknown,1988,action;fantasy,entry_1_3_volumes,true,true,false,1,1,1,authorizedModelPanel,2026-08-23T00:00:00+09:00,reviews/batch-002-promotion-panel.md,ev-rakuten-library-work-fabc7f5d853e361acaf3
