position,workId,canonicalTitle,genres,themes,progression,problemSolving,strategy,pacing,mysteryReveal,worldBuilding,characterArcWeight,relationshipStructure,comedy,darkness,mentalStress,romance,emotionalWarmth,factorConfidence,evidenceName,evidenceUrl,evidencePublishedAt,retrievedAt,japaneseEvidenceUrls,koreanEvidenceUrls,koreanQueries,notes
11,work-a873bcfd6bb2d1a5a693,おとめ妖怪ざくろ,fantasy;historical;romance,investigation:2:0.90;historicalReconstruction:1:0.82,2,2,unknown,2,2,2,4,4,unknown,2,2,4,4,0.87,Rakuten Books representative volume 1 product — おとめ妖怪ざくろ,https://books.rakuten.co.jp/rb/5246298/,2009,2026-08-26,https://booklive.jp/review/list/title_id/133173/vol_no/001;https://www.cmoa.jp/title/customer_review/title_id/36520/,,소녀 요괴 자쿠로 만화 리뷰 / 오토메 요괴 자쿠로,"초반 1~3권 범위에서 공식 Rakuten 1권 상품과 BookLive/Cmoa 직접 리뷰 본문을 대조했다. 인간과 요괴가 공존하고 정부 요인성(妖人省)이 사건을 처리하며, 반요 소녀와 군인들이 짝을 이루는 설정과 3커플의 관계·유대, 인간/요괴 사이의 로맨스와 비터스위트한 정서를 확인했다. BookLive/Cmoa는 요괴 사건이 반복되고 파트너의 짐과 관계가 점차 드러나는 구조를 지지한다. progression=2; problemSolving=2; pacing=2; mysteryReveal=2; worldBuilding=2; characterArcWeight=4; relationshipStructure=4; darkness=2; mentalStress=2; romance=4; emotionalWarmth=4. 한국어 query(소녀 요괴 자쿠로 만화 리뷰 / 오토메 요괴 자쿠로)는 수행했으나 직접 본문 URL은 없으며 Art는 optional이라 평가하지 않았다."
12,work-a88b0770799bfa9159c8,FLIP-FLAP,comedy;romance,sportsCompetition:2:0.88,2,2,unknown,4,unknown,2,2,2,2,unknown,2,4,unknown,0.88,Rakuten Books representative volume 1 product — FLIP-FLAP,https://books.rakuten.co.jp/rb/5719581/,2009,2026-08-26,https://manba.co.jp/topics/59480;https://www.arukoji.com/entry/2018/03/19/123240,,플립 플랩 만화 리뷰 / FLIP-FLAP 일본 만화,"초반 1권 범위에서 공식 Rakuten 상품(https://books.rakuten.co.jp/rb/5719581/)과 Manba·Arukoji 직접 리뷰 본문(https://manba.co.jp/topics/59480; https://www.arukoji.com/entry/2018/03/19/123240)을 대조했다. 두 리뷰는 고교 졸업생 후카마치가 야마다와 사귀기 위해 핀볼 하이스코어를 넘는 목표를 세우고, 규칙·미션·점수와 오락실 커뮤니티를 거치며 한 권 안에 빠르게 전개된다고 설명한다. progression=2; problemSolving=2; pacing=4; worldBuilding=2; characterArcWeight=2; relationshipStructure=2; comedy=2; mentalStress=2 (스코어 정체와 취미의 의미를 고민하는 장면); romance=4. strategy, mysteryReveal, darkness, emotionalWarmth는 직접 근거가 없어 unknown으로 유지했다. sportsCompetition:2는 반복 하이스코어·핀볼 대회 구조에 부여했다. 한국어 제목 query(플립 플랩 만화 리뷰 / FLIP-FLAP 일본 만화)는 수행했으나 직접 본문 URL은 없어 koreanEvidenceUrls는 비워 두었다. Art는 optional이라 분석하지 않았다."
13,work-a8e87996ef571a3bad4d,ミスミソウ,horror,revenge:2:0.99;school:2:0.95,2,0,unknown,4,2,2,4,2,0,4,4,unknown,unknown,0.90,Rakuten Books representative volume 1 product — ミスミソウ,https://books.rakuten.co.jp/rb/5478096/,2009,2026-08-26,https://www.cmoa.jp/title/0000025434/;https://reviewne.jp/contents/4185/reviews,https://ridibooks.com/books/297021375,미스미소우 만화 리뷰 / 미스미소우 일본 만화,"초반 1~3권 범위에서 공식 Rakuten, Cmoa/Reviewne 직접 일본 리뷰, Ridi 한국어 구매자 리뷰를 대조했다. Cmoa는 폐쇄적인 시골 학교의 집단 괴롭힘(1권), 가족을 잃은 뒤의 복수(2권), 파괴와 심리 호러(3권)를 구분해 설명하고, Reviewne는 교사의 방관·가족 상실·하루카의 복수 동기와 복선을 구체적으로 서술한다. 공식 Manga Taisho 소개(https://www.mangataisho.com/data/2009/comment090324.pdf)의 “ギャグは一切無い”도 comedy 부재를 직접 지지하며, Ridi 한국어 리뷰는 복수·우울·고어 정서를 확인한다. progression=2; problemSolving=0; pacing=4; mysteryReveal=2; worldBuilding=2; characterArcWeight=4; relationshipStructure=2; comedy=0; darkness=4; mentalStress=4. romance와 emotionalWarmth는 직접 근거가 없어 unknown으로 두었다. 한국어 query(미스미소우 만화 리뷰 / 미스미소우 일본 만화)를 사용했고 Art는 optional이라 평가하지 않았다."
14,work-a96d64f7be96aacf16b3,リィンカーネーションの花弁,action;fantasy,combat:2:0.95;reincarnation:2:0.96,2,unknown,unknown,0,2,2,4,2,unknown,4,4,0,unknown,0.88,Rakuten Books representative volume 1 product — リィンカーネーションの花弁,https://books.rakuten.co.jp/rb/12961764/,2015,2026-08-26,https://booklive.jp/review/list/title_id/301018/vol_no/001;https://the-buchiblo.com/2020/01/07/post-7907/,,환생의 꽃잎 만화 리뷰 / 린카네이션노 카벤 / 환생의 꽃잎 일본 만화,"초반 1권 범위에서 공식 Rakuten 상품(https://books.rakuten.co.jp/rb/12961764/), BookLive 1권 직접 리뷰·작품 설명(https://booklive.jp/review/list/title_id/301018/vol_no/001), Buchiblo 직접 1권 리뷰(https://the-buchiblo.com/2020/01/07/post-7907/)를 대조했다. BookLive 작품 설명은 우수한 형제와 비교되어 온 주인공이 재능을 찾고 살인 사건을 목격해 공투하는 1권 진입을 명시하며, Buchiblo는 1권의 ‘재능이 없어 절망·질투한다’는 심리와 직접적인 파괴 장면을 기록한다. 따라서 progression=2; pacing=0; mysteryReveal=2; worldBuilding=2; characterArcWeight=4; relationshipStructure=2; darkness=4 (살인·목 베기·파괴 장면이 1권의 능력 대결 중심); mentalStress=4 (열등감·절망·질투가 주인공 동기의 지속 압박); romance=0(1권 공식 소개와 직접 리뷰가 능력·살인·열등감에 집중하고 로맨스 전개를 제시하지 않음); problemSolving, strategy, comedy, emotionalWarmth는 첫 권 근거가 없어 unknown으로 유지했다. themes combat:2:0.95;reincarnation:2:0.96는 공식 능력 배틀·전생 재능 구조에 한정했다. 한국어 제목 query(환생의 꽃잎 만화 리뷰 / 린카네이션노 카벤 / 환생의 꽃잎 일본 만화)를 수행했으나 직접 본문 URL은 없어 koreanEvidenceUrls를 비워 두었다. Art는 optional이라 분석하지 않았다."
15,work-a988c9cf85bf7ea7a957,KEYMAN,action;fantasy;mystery,investigation:2:0.95;combat:2:0.90,unknown,2,unknown,4,4,2,2,2,2,4,2,unknown,unknown,0.85,Rakuten Books representative volume 1 product — KEYMAN,https://books.rakuten.co.jp/rb/11421840/,2012,2026-08-26,https://booklive.jp/review/list/title_id/336099/vol_no/001;https://honto.jp/ebook/pd-review_0627283444.html;https://phmpk.hatenablog.com/entry/2014/04/11/075024,,키맨 만화 리뷰 / KEYMAN 일본 만화,"초반 1~3권 범위에서 공식 Rakuten과 BookLive/Honto/개인 블로그의 직접 리뷰 본문을 확인했다. Rockville City에서 Keyman이 첫머리에 살해되고 Alex가 수사하며 Dr Necro와 괴물·변형 인간이 등장한다. 직접 리뷰는 인간과 생물이 공존하는 도시, 연쇄살인·조직·미스터리, Keyman의 진실 공개와 역동적 액션, 어두운 분위기 속 일부 유머를 명시한다. problemSolving=2; pacing=4; mysteryReveal=4; worldBuilding=2; characterArcWeight=2; relationshipStructure=2; comedy=2; darkness=4; mentalStress=2. progression/strategy/romance/emotionalWarmth는 초반 직접 근거가 없어 unknown으로 두었고 한국어 query(키맨 만화 리뷰 / KEYMAN 일본 만화)는 수행했으나 직접 본문 URL이 없으며 Art는 optional이라 평가하지 않았다."
16,work-a9a854e6a05c6f444428,こっちむいて！みい子,comedy;sliceOfLife,school:2:0.98,unknown,unknown,0,2,0,2,2,2,4,unknown,2,unknown,4,0.84,Rakuten Books representative volume 1 product — こっちむいて！みい子,https://books.rakuten.co.jp/rb/742615/,1995,2026-08-26,https://manba.co.jp/boards/27286;https://ebookstore.sony.jp/review/title/10102653/id/LT000016360000340460/,,이쪽 봐 미이코 만화 리뷰 / 콧치 무이테 미이코 / 미이코 일본 만화,"초반 1~3권 범위에서 공식 Rakuten과 Manba/소니 직접 리뷰 본문을 대조했다. 초등학생 미이코의 밝은 학교생활, 일상 사건과 고민·가족애·친구 관계가 반복되고, Manba 리뷰는 에피소드 단위 완결과 빠른 호흡, 솔직하고 다정한 아이들을 설명한다. 소니 1권 리뷰는 아이들 축제와 걱정 에피소드가 재미와 따뜻함을 준다고 기록한다. 일상·학교 에피소드가 단위별로 닫히고 추리 보상과 장기 전술이 없으므로 strategy=0; mysteryReveal=0으로 보수적으로 판정했다. pacing=2; worldBuilding=2; characterArcWeight=2; relationshipStructure=2; comedy=4; mentalStress=2; emotionalWarmth=4. progression과 problemSolving, darkness, romance는 직접 근거가 없어 unknown으로 유지했다. 한국어 query(이쪽 봐 미이코 만화 리뷰 / 콧치 무이테 미이코 / 미이코 일본 만화)를 수행했으나 직접 본문 URL은 없으며 Art는 optional이라 분석하지 않았다."
17,work-aa1653001088732a33e0,るみちゃんの事象,comedy;sliceOfLife,school:2:0.92,unknown,unknown,0,2,0,2,2,2,4,0,unknown,2,2,0.82,Rakuten Books representative volume 1 product — るみちゃんの事象,https://books.rakuten.co.jp/rb/11442199/,2013,2026-08-26,https://www.cmoa.jp/title/customer_review/title_id/69719/?site_kbn=1;https://honto.jp/ebook/pd-review_0626053622.html,,루미짱의 사상 만화 리뷰 / 루미짱노 지쇼 / 루미짱 일본 만화,"초반 1권 범위에서 공식 Rakuten과 Cmoa/Honto 직접 리뷰 본문을 대조했다. Rakuten 공식 문구는 사립 여고의 이상한 여학생이 우정·사랑·공부·아르바이트를 겪지만 계속 엉뚱한 방향으로 새는 일상 개그라고 설명하고, Cmoa 리뷰는 예측 불가능한 슈르 개그·친구 쿠미·짧은 호흡을 확인한다. 학교 개그 중심이고 추리나 전술 구조가 없으므로 strategy=0; mysteryReveal=0, 어둡고 비극적인 축이 아니라 darkness=0으로 보수적으로 판정했다. 공식 문구의 ‘好きな男子’와 ‘友情、恋’에서 romance=2, ‘클래스메이트에게 사랑받고 미소짓게 하는’ 묘사에서 emotionalWarmth=2를 부여했다. pacing=2; worldBuilding=2; characterArcWeight=2; relationshipStructure=2; comedy=4. progression, problemSolving, mentalStress는 직접 근거가 없어 unknown으로 유지했다. 한국어 query(루미짱의 사상 만화 리뷰 / 루미짱노 지쇼 / 루미짱 일본 만화)를 수행했으나 직접 본문 URL은 없으며 Art는 optional이라 분석하지 않았다."
18,work-aa4bc2aeff6c6d0369f4,トラウマイスタ,action;fantasy;horror,combat:2:0.95,2,unknown,unknown,2,2,2,4,2,unknown,4,4,unknown,2,0.85,Rakuten Books representative volume 1 product — トラウマイスタ,https://books.rakuten.co.jp/rb/5894827/,2010,2026-08-26,https://nakano-laboratory.hatenablog.com/entry/2014/02/13/150807,,트라우마이스트 만화 리뷰 / 트라우마이스타,"초반 1~3권 범위에서 공식 Rakuten 및 Sony Reader 1권 소개와 나카노 연구실 직접 리뷰 본문을 확인했다. Picasso의 강한 트라우마와 향으로 그것을 형상화하는 Artman 체계, Sujata와의 조우, 어두운 과거를 가진 인물들의 전투·동료화, 예술가 모티프와 어두운 분위기를 직접 확인했다. 트라우마에 맞서 싸우고 동료가 되는 초기 목표와 상호작용은 인물 변화·정서적 유대를 지지한다. progression=2; pacing=2; mysteryReveal=2; worldBuilding=2; characterArcWeight=4; relationshipStructure=2; darkness=4; mentalStress=4; emotionalWarmth=2. problemSolving/strategy/romance/comedy는 직접 근거가 없어 unknown으로 두었고 한국어 query(트라우마이스트 만화 리뷰 / 트라우마이스타)는 수행했으나 직접 본문 URL은 없으며 Art는 optional이라 평가하지 않았다."
19,work-aaff4781a48734c79cdb,おのぼり物語,sliceOfLife;comedy,workplace:2:0.90,2,unknown,unknown,2,0,2,4,unknown,2,2,4,unknown,2,0.84,Rakuten Books representative volume 1 product — おのぼり物語,https://books.rakuten.co.jp/rb/5834647/,2009,2026-08-26,https://booklive.jp/review/list/title_id/225065/vol_no/001,,상경 이야기 만화 리뷰 / 오노보리 모노가타리 / 상경 이야기 일본 만화,"초반 1권 범위에서 공식 Rakuten과 BookLive 직접 리뷰 본문을 대조했다. 공식 줄거리는 회사를 그만두고 연재 취소 뒤 도쿄에서 만화가로 자립하려는 출발을 제시하고, 리뷰는 자전적 시계열, 자립 과정의 폐색감, 고독·미래 불안·음주와 소소한 유머·친절을 관찰한다. 수수께끼를 푸는 작품이 아니라 자기기록형 생활 서사이므로 mysteryReveal=0으로 판정했다. progression=2; pacing=2; worldBuilding=2; characterArcWeight=4; comedy=2; darkness=2; mentalStress=4; emotionalWarmth=2. problemSolving, strategy, relationshipStructure, romance는 직접 근거가 없어 unknown으로 유지했다. 한국어 query(상경 이야기 만화 리뷰 / 오노보리 모노가타리 / 상경 이야기 일본 만화)를 수행했으나 직접 본문 URL은 없으며 Art는 optional이라 분석하지 않았다."
20,work-ab3d5b23fb97624a6aa4,イキガミ,scienceFiction,survival:2:0.95;politics:2:0.90,2,unknown,unknown,4,0,4,4,unknown,0,4,4,unknown,2,0.88,Rakuten Books representative volume 1 product — イキガミ,https://books.rakuten.co.jp/rb/3598040/,2008,2026-08-26,https://booklive.jp/review/list/title_id/183026/vol_no/001;https://www.cmoa.jp/title/19803/?disp_mode=easy&order=up&page=1;https://my-manga-log.com/detail/ikigami/,https://ridibooks.com/books/1019001358,이키가미 만화 리뷰 / 이키가미 일본 만화,"초반 1~3권 범위에서 공식 Rakuten과 BookLive/Cmoa/My Manga Log 직접 일본 리뷰, Ridi 한국어 구매자 리뷰를 대조했다. 공식 문구는 국가 법령이 1000명 중 1명에게 18~24세 사망 캡슐을 주입하고 24시간 전 예고장을 배달한다고 명시하며, 리뷰는 각 예고 대상자의 복수·화해·꿈과 배달원의 직업적 갈등·성장을 설명한다. Ridi 한국어 리뷰도 슬프지만 재미있는 정서와 1/1000 설정을 확인한다. 제도·사망예고 인간극 중심으로 추리 보상과 개그 장면이 핵심이 아니어서 mysteryReveal=0; comedy=0으로 보수적으로 판정했다. progression=2; pacing=4; worldBuilding=4; characterArcWeight=4; darkness=4; mentalStress=4; emotionalWarmth=2. problemSolving, strategy, relationshipStructure, romance는 첫 3권 직접 근거가 없어 unknown으로 유지했다. 한국어 query(이키가미 만화 리뷰 / 이키가미 일본 만화)를 사용했고 직접 한국어 본문은 https://ridibooks.com/books/1019001358이다. Art는 optional이라 분석하지 않았다."
21,work-ab44ee168274f2a74ed1,しばたベーカリー,sliceOfLife;comedy,workplace:2:0.88,2,unknown,unknown,2,0,2,2,2,4,2,2,unknown,2,0.82,Rakuten Books representative volume 1 product — しばたベーカリー,https://books.rakuten.co.jp/rb/12443111/,2014,2026-08-26,https://www.cmoa.jp/title/70363/,,시바타 베이커리 만화 리뷰 / 시바타 베이커리 / 시바타 베이커리 일본 만화,"초반 1~3권 범위에서 공식 Rakuten 상품(https://books.rakuten.co.jp/rb/12443111/)과 Cmoa 직접 리뷰 본문(https://www.cmoa.jp/title/70363/)을 대조했다. 공식 설명은 회사를 그만두고 빵집을 연 주인과 아들·아내의 갈등을 소개하고, Cmoa 리뷰는 빵집 일상·지역 손님 에피소드와 슈르한 개그, 귀엽고 치유되는 반응을 적는다. 빵집 생활 에피소드에 추리 보상이 없으므로 mysteryReveal=0으로 판정했다. progression=2; pacing=2; worldBuilding=2; characterArcWeight=2; relationshipStructure=2; comedy=4; darkness=2; mentalStress=2; emotionalWarmth=2. 한국어 query(시바타 베이커리 만화 리뷰 / 시바타 베이커리 / 시바타 베이커리 일본 만화)를 수행했으나 직접 본문 URL은 없어 koreanEvidenceUrls를 비워 두었다. Art는 optional이라 분석하지 않았다."
22,work-ab51f5d655622c574dce,熱帯魚は雪に焦がれる,romance;sliceOfLife,school:2:0.95,2,unknown,unknown,2,2,2,4,2,unknown,2,2,2,4,0.88,Rakuten Books representative volume 1 product — 熱帯魚は雪に焦がれる,https://books.rakuten.co.jp/rb/15214584/,2018-08-23,2026-08-26,https://booklive.jp/review/list/title_id/488932/vol_no/001;https://aqm.hatenablog.jp/entry/2018/09/04/131642,,열대어는 눈에 그리워한다 만화 리뷰 / 네타이교와 유키니 코가레루,초반 1~3권 범위에서 공식 Rakuten 상품과 BookLive 1권 리뷰·개인 리뷰 본문을 확인했다. 두 여학생의 만남과 수족관부 2인 활동 및 외로움이 반복되고 관계 감정이 완만하게 진전되며 첫 권의 예상 밖 전개가 언급된다. progression=2; pacing=2; mysteryReveal=2; worldBuilding=2; characterArcWeight=4; relationshipStructure=2; darkness=2; mentalStress=2; romance=2; emotionalWarmth=4. 한국어 작품명 query(열대어는 눈에 그리워한다 만화 리뷰 / 네타이교와 유키니 코가레루)는 수행했으나 직접 본문 URL은 없어 비워 두었다. Art는 optional이라 평가하지 않았다.
23,work-abec8267e69f1b6e819e,はじまりのにいな,romance;fantasy,reincarnation:2:0.99,2,unknown,unknown,2,2,2,4,2,unknown,2,2,4,4,0.88,Rakuten Books representative volume 1 product — はじまりのにいな,https://books.rakuten.co.jp/rb/11229587/,2013,2026-08-26,https://www.cmoa.jp/title/0000104210/;https://www.cmoa.jp/title/customer_review/title_id/104210/,,시작의 니이나 만화 리뷰 / 하지마리노 니이나,초반 1~3권 범위에서 공식 Rakuten 상품과 Cmoa 작품·직접 리뷰 본문을 확인했다. 니이나의 전생 기억과 현생에서 관계를 다시 쌓는 과정 및 가족과 연인의 상실·재회가 초반 줄거리로 제시되고 리뷰는 이를 절절하지만 따뜻한 관계 드라마로 평가한다. progression=2; pacing=2; mysteryReveal=2; worldBuilding=2; characterArcWeight=4; relationshipStructure=2; darkness=2; mentalStress=2; romance=4; emotionalWarmth=4. 한국어 작품명 query(시작의 니이나 만화 리뷰 / 하지마리노 니이나)는 수행했으나 직접 본문 URL은 없어 비워 두었다. Art는 optional이라 평가하지 않았다.
24,work-ac251a545ef997db9598,コロッケ！,action;comedy;fantasy,adventure:2:0.95;combat:2:0.95,4,2,unknown,4,2,2,2,2,4,2,2,unknown,4,0.90,Rakuten Books representative volume 1 product — コロッケ！,https://books.rakuten.co.jp/rb/1369334/,2002,2026-08-26,https://www.cmoa.jp/title/0000062336/;https://reviewne.jp/reviews/27594;https://booklive.jp/product/index/title_id/205422/vol_no/001,,고로케 만화 리뷰 / 코로케 일본 만화,초반 1~3권 범위에서 공식 Rakuten 상품과 Cmoa·Reviewne·BookLive 직접 본문을 확인했다. 금화로 소원을 이루는 세계에서 코로케가 아버지 부활을 위해 여행하며 동료와 전투·임무를 거치고 아버지를 죽인 자에 대한 단서가 제시된다. 리뷰는 모험·배틀·개그와 동료애 및 성장 보상을 직접 언급한다. progression=4; problemSolving=2; pacing=4; mysteryReveal=2; worldBuilding=2; characterArcWeight=2; relationshipStructure=2; comedy=4; darkness=2; mentalStress=2; emotionalWarmth=4. 한국어 작품명 query(고로케 만화 리뷰 / 코로케 일본 만화)는 수행했으나 직접 본문 URL은 없어 비워 두었다. Art는 optional이라 평가하지 않았다.
25,work-ac3ab83f61ea39ac15da,梅酒,romance;sliceOfLife,workplace:1:0.70,unknown,unknown,0,2,0,0,2,2,2,2,2,4,2,0.75,Rakuten Books representative volume 1 product — 梅酒,https://books.rakuten.co.jp/rb/12086443/,2013,2026-08-26,https://booklive.jp/product/index/title_id/302105/vol_no/001,,매실주 만화 리뷰 / 우메슈 일본 만화 / 매실주 일본 만화책,"초반 1~3권 범위에서 공식 Rakuten 상품과 BookLive 1권 직접 작품·리뷰 본문을 대조했다. 표제작은 여고생과 평범한 샐러리맨의 나이 차이와 감정적 간극을 다루고, 단편집 전체에 쓸쓸하고 달콤한 관계와 웃음·훈훈함이 반복된다. 관계 단편 모음에는 장기 전술이나 추리·판타지 규칙 세계가 없으므로 strategy=0; mysteryReveal=0; worldBuilding=0으로 보수적으로 매핑했다. pacing=2; characterArcWeight=2; relationshipStructure=2; comedy=2; darkness=2; mentalStress=2; romance=4; emotionalWarmth=2. progression과 problemSolving은 직접 근거가 없어 unknown으로 유지했다. workplace 테마는 표제작의 샐러리맨 배경에 한정해 기록했다(workplace:1). 한국어 query(매실주 만화 리뷰 / 우메슈 일본 만화 / 매실주 일본 만화책)를 수행했으나 직접 본문 URL이 없어 koreanEvidenceUrls를 비워 두었다. Art는 optional이라 분석하지 않았다."
26,work-acd21b368e5f8056c433,恋と嘘,romance;scienceFiction,politics:2:0.90;school:2:0.85,2,unknown,unknown,2,2,2,4,4,unknown,2,4,4,2,0.90,Rakuten Books representative volume 1 product — 恋と嘘,https://books.rakuten.co.jp/rb/13042887/,2016,2026-08-26,https://honto.jp/ebook/pd-review_0626508922.html?srt=3;https://konomanga.jp/guide/22931-2,,사랑과 거짓말 코이토 우소 만화 감상 리뷰 / 사랑과 거짓말 일본 만화,초반 1~3권 범위에서 공식 Rakuten 상품과 Honto 1권 리뷰·Kono Manga 직접 가이드 본문을 확인했다. 정부가 결혼 상대를 지정하는 저출산 사회에서 고교생 네 명의 감정과 상충하는 통지가 시작되고 인물들이 제도와 첫사랑 사이에서 선택을 고민한다. progression=2; pacing=2; mysteryReveal=2; worldBuilding=2; characterArcWeight=4; relationshipStructure=4; darkness=2; mentalStress=4; romance=4; emotionalWarmth=2. problemSolving와 strategy는 명시적인 지략·전술 근거가 없어 unknown으로 두었다. 한국어 작품명 query(사랑과 거짓말 코이토 우소 만화 감상 리뷰 / 사랑과 거짓말 일본 만화)는 수행했으나 직접 본문 URL은 없어 비워 두었다. Art는 optional이라 평가하지 않았다.
27,work-ad38d82ea223f178fc45,いとしのニーナ,romance;sliceOfLife,school:2:0.88,2,2,unknown,4,unknown,2,4,4,unknown,4,4,4,2,0.90,Rakuten Books representative volume 1 product — いとしのニーナ,https://books.rakuten.co.jp/rb/4290654/,2008,2026-08-26,https://www.cmoa.jp/title/34256/;https://reviewne.jp/contents/3622,,사랑스러운 니나 이토시노 니나 만화 리뷰 / 이토시노 니나 일본 만화,초반 1~3권 범위에서 공식 Rakuten 상품과 Cmoa·Reviewne 직접 리뷰 본문을 확인했다. 고교생 주인공의 납치 사건과 보디가드 관계가 시작되고 피해자의 공포와 주변 인물의 우정·연애 및 예상 밖 전개가 반복된다. progression=2; problemSolving=2; pacing=4; worldBuilding=2; characterArcWeight=4; relationshipStructure=4; darkness=4; mentalStress=4; romance=4; emotionalWarmth=2. mysteryReveal와 comedy는 직접 본문이 지지하는 축으로 확인하지 못해 unknown으로 두었다. 한국어 작품명 query(사랑스러운 니나 이토시노 니나 만화 리뷰 / 이토시노 니나 일본 만화)는 수행했으나 직접 본문 URL은 없어 비워 두었다. Art는 optional이라 평가하지 않았다.
28,work-ad5f86af594b6869b3c4,今日からヒットマン,action;comedy,combat:2:0.95;workplace:1:0.75,2,unknown,unknown,4,0,2,4,unknown,2,4,2,unknown,2,0.83,Rakuten Books representative volume 1 product — 今日からヒットマン,https://books.rakuten.co.jp/rb/3716364/,2008,2026-08-26,https://www.cmoa.jp/title/4949/;https://www.cmoa.jp/title/4949/?disp_mode=comp&order=down&page=1,,오늘부터 히트맨 / 쿄오카라 힛트만 만화 리뷰 / 오늘부터 히트맨 일본 만화,"초반 1~3권 범위에서 공식 Rakuten 상품과 Cmoa 직접 작품·리뷰 본문을 대조했다. Cmoa 공식 문구는 평범한 샐러리맨이 총을 들고 결혼생활과 히트맨의 목숨 건 이중생활을 시작하며, 2~3권에도 영업성적·주택대출·아내와 범죄조직 사이의 위기가 반복된다고 명시한다. 직접 리뷰는 주인공이 불평하면서도 상황에 순응하고, 폭력·총격을 도타바타로 처리한다고 관찰한다. 갑작스러운 전환 뒤 이중생활에 적응하는 누적 보상에서 progression=2; 추리 보상 없는 하드보일드 이중생활이므로 mysteryReveal=0으로 보수적으로 판정했다. pacing=4; worldBuilding=2; characterArcWeight=4; relationshipStructure=unknown; comedy=2; darkness=4; mentalStress=2; romance=unknown; emotionalWarmth=2. problemSolving과 strategy는 초반 직접 근거가 부족해 unknown으로 유지했다. 한국어 query(오늘부터 히트맨 / 쿄오카라 힛트만 만화 리뷰 / 오늘부터 히트맨 일본 만화)를 수행했으나 직접 본문 URL은 없어 koreanEvidenceUrls를 비워 두었다. Art는 optional이라 분석하지 않았다."
29,work-ad6f59e1673b2aecf05d,玲瓏館健在なりや,comedy;romance;sliceOfLife,school:2:0.95,2,unknown,unknown,2,0,2,2,4,4,2,2,2,2,0.80,Rakuten Books representative volume 1 product — 玲瓏館健在なりや,https://books.rakuten.co.jp/rb/6516591/,2011,2026-08-26,https://booklive.jp/review/list/title_id/257240/vol_no/001,,영롱관 건재하냐 레이로칸 켄자이나리야 만화 리뷰 / 영롱관 건재하냐 일본 만화 / 레이로칸 켄자이나리야 일본 만화,초반 1~3권 범위에서 공식 Rakuten 상품과 BookLive 1권 직접 리뷰 본문을 대조했다. BookLive 공식 줄거리는 서양식 학생기숙사 ‘玲瓏館’이 경제 사정으로 폐쇄되기 전 남은 학생들이 마지막 1년을 다투고 웃으며 보내는 남녀 12명의 이야기라고 명시한다. 생활·군상 로맨틱 코미디에 추리 보상이 없으므로 mysteryReveal=0으로 판정했다. progression=2; pacing=2; worldBuilding=2; characterArcWeight=2; relationshipStructure=4; comedy=4; darkness=2; mentalStress=2; romance=2; emotionalWarmth=2. problemSolving과 strategy는 직접 근거가 없어 unknown으로 유지했다. 한국어 query(영롱관 건재하냐 레이로칸 켄자이나리야 만화 리뷰 / 영롱관 건재하냐 일본 만화 / 레이로칸 켄자이나리야 일본 만화)를 수행했으나 직접 본문 URL은 없어 koreanEvidenceUrls를 비워 두었다. Art는 optional이라 분석하지 않았다.
30,work-ad79d2d5274424ff238a,生まれる価値のなかった自分がアンナのためにできるいくつかのこと,scienceFiction;romance,timeTravel:2:0.99,2,2,unknown,4,4,2,4,2,2,4,4,4,unknown,0.91,Rakuten Books representative volume 1 product — 生まれる価値のなかった自分がアンナのためにできるいくつかのこと,https://books.rakuten.co.jp/rb/12765176/,2015-02-06,2026-08-26,https://booklive.jp/review/list/title_id/276830/vol_no/001,,태어날 가치 없던 내가 안나를 위해 할 수 있는 몇 가지 만화 리뷰 / 우마레루 카치노 나캇타 만화 리뷰,초반 1~3권 범위에서 공식 Rakuten 상품과 BookLive 1권 직접 리뷰 본문을 확인했다. 서른두 살의 주인공이 학교 옥상에서 뛰어내린 뒤 20년 전 초등학생으로 돌아가 첫사랑 안나와 삶을 다시 선택하려는 시간 이동과 비극이 출발점이다. 직접 리뷰는 3권 완결의 압축된 진행과 복선 회수 및 드로도·다크·웃음 태그를 명시한다. progression=2; problemSolving=2; pacing=4; mysteryReveal=4; worldBuilding=2; characterArcWeight=4; relationshipStructure=2; comedy=2; darkness=4; mentalStress=4; romance=4. strategy와 emotionalWarmth는 초반 직접 근거가 없어 unknown으로 두었다. 한국어 작품명 query(태어날 가치 없던 내가 안나를 위해 할 수 있는 몇 가지 만화 리뷰 / 우마레루 카치노 나캇타 만화 리뷰)는 수행했으나 직접 본문 URL은 없어 비워 두었다. Art는 optional이라 평가하지 않았다.
