workId,themeId,centrality,confidence,evidenceId
heavenly-delusion,adventure,2,0.84,ev-g2-fresh-a-annotation-heavenly-delusion
ajin,combat,2,0.84,ev-g2-fresh-a-annotation-ajin
ajin,survival,2,0.84,ev-g2-fresh-a-annotation-ajin
ajin,investigation,1,0.84,ev-g2-fresh-a-annotation-ajin
historie,historicalReconstruction,2,0.84,ev-g2-fresh-a-annotation-historie
historie,war,2,0.84,ev-g2-fresh-a-annotation-historie
historie,politics,2,0.84,ev-g2-fresh-a-annotation-historie
historie,adventure,1,0.84,ev-g2-fresh-a-annotation-historie
what-did-you-eat-yesterday,cooking,2,0.84,ev-g2-fresh-a-annotation-what-did-you-eat-yesterday
what-did-you-eat-yesterday,workplace,2,0.84,ev-g2-fresh-a-annotation-what-did-you-eat-yesterday
the-full-time-wife-escapist,workplace,2,0.84,ev-g2-fresh-a-annotation-the-full-time-wife-escapist
dance-dance-danseur,sportsCompetition,2,0.84,ev-g2-fresh-a-annotation-dance-dance-danseur
dance-dance-danseur,school,2,0.84,ev-g2-fresh-a-annotation-dance-dance-danseur
chi-on-the-movements-of-the-earth,historicalReconstruction,2,0.84,ev-g2-fresh-a-annotation-chi-on-the-movements-of-the-earth
chi-on-the-movements-of-the-earth,investigation,2,0.84,ev-g2-fresh-a-annotation-chi-on-the-movements-of-the-earth
chi-on-the-movements-of-the-earth,politics,2,0.84,ev-g2-fresh-a-annotation-chi-on-the-movements-of-the-earth
chi-on-the-movements-of-the-earth,survival,1,0.84,ev-g2-fresh-a-annotation-chi-on-the-movements-of-the-earth
mystery-to-iu-nakare,investigation,2,0.84,ev-g2-fresh-a-annotation-mystery-to-iu-nakare
mystery-to-iu-nakare,school,1,0.84,ev-g2-fresh-a-annotation-mystery-to-iu-nakare
aoashi,sportsCompetition,2,0.84,ev-g2-fresh-a-annotation-aoashi
blood-on-the-tracks,school,1,0.84,ev-g2-fresh-a-annotation-blood-on-the-tracks
blood-on-the-tracks,survival,1,0.84,ev-g2-fresh-a-annotation-blood-on-the-tracks
7seeds,postApocalypse,2,0.84,ev-g2-fresh-a-annotation-7seeds
7seeds,survival,2,0.84,ev-g2-fresh-a-annotation-7seeds
7seeds,exploration,2,0.84,ev-g2-fresh-a-annotation-7seeds
7seeds,adventure,2,0.84,ev-g2-fresh-a-annotation-7seeds
7seeds,foundFamily,2,0.84,ev-g2-fresh-a-annotation-7seeds
mieruko-chan,school,2,0.84,ev-g2-fresh-a-annotation-mieruko-chan
mieruko-chan,investigation,1,0.84,ev-g2-fresh-a-annotation-mieruko-chan
mieruko-chan,survival,1,0.84,ev-g2-fresh-a-annotation-mieruko-chan
the-summer-hikaru-died,investigation,2,0.84,ev-g2-fresh-a-annotation-the-summer-hikaru-died
the-summer-hikaru-died,school,2,0.84,ev-g2-fresh-a-annotation-the-summer-hikaru-died
my-love-story-with-yamada-kun-at-lv999,school,1,0.84,ev-g2-fresh-a-annotation-my-love-story-with-yamada-kun-at-lv999
my-love-story-with-yamada-kun-at-lv999,workplace,1,0.84,ev-g2-fresh-a-annotation-my-love-story-with-yamada-kun-at-lv999
metamorphose-no-engawa,foundFamily,2,0.84,ev-g2-fresh-a-annotation-metamorphose-no-engawa
metamorphose-no-engawa,workplace,1,0.84,ev-g2-fresh-a-annotation-metamorphose-no-engawa
real,sportsCompetition,2,0.84,ev-g2-fresh-a-annotation-real
real,school,1,0.84,ev-g2-fresh-a-annotation-real
real,foundFamily,1,0.84,ev-g2-fresh-a-annotation-real
summer-time-rendering,timeTravel,2,0.84,ev-g2-fresh-a-annotation-summer-time-rendering
summer-time-rendering,investigation,2,0.84,ev-g2-fresh-a-annotation-summer-time-rendering
summer-time-rendering,survival,2,0.84,ev-g2-fresh-a-annotation-summer-time-rendering
summer-time-rendering,combat,2,0.84,ev-g2-fresh-a-annotation-summer-time-rendering
kowloon-generic-romance,investigation,2,0.84,ev-g2-fresh-a-annotation-kowloon-generic-romance
kowloon-generic-romance,workplace,2,0.84,ev-g2-fresh-a-annotation-kowloon-generic-romance
my-happy-marriage,historicalReconstruction,1,0.84,ev-g2-fresh-a-annotation-my-happy-marriage
my-happy-marriage,combat,1,0.84,ev-g2-fresh-a-annotation-my-happy-marriage
my-next-life-as-a-villainess,reincarnation,2,0.84,ev-g2-fresh-a-annotation-my-next-life-as-a-villainess
my-next-life-as-a-villainess,school,2,0.84,ev-g2-fresh-a-annotation-my-next-life-as-a-villainess
my-next-life-as-a-villainess,politics,1,0.84,ev-g2-fresh-a-annotation-my-next-life-as-a-villainess
how-a-realist-hero-rebuilt-the-kingdom,territoryManagement,2,0.84,ev-g2-fresh-a-annotation-how-a-realist-hero-rebuilt-the-kingdom
how-a-realist-hero-rebuilt-the-kingdom,politics,2,0.84,ev-g2-fresh-a-annotation-how-a-realist-hero-rebuilt-the-kingdom
how-a-realist-hero-rebuilt-the-kingdom,war,1,0.84,ev-g2-fresh-a-annotation-how-a-realist-hero-rebuilt-the-kingdom
boys-run-the-riot,school,2,0.84,ev-g2-fresh-a-annotation-boys-run-the-riot
boys-run-the-riot,workplace,1,0.84,ev-g2-fresh-a-annotation-boys-run-the-riot
boys-run-the-riot,foundFamily,2,0.84,ev-g2-fresh-a-annotation-boys-run-the-riot
blue-box,sportsCompetition,2,0.84,ev-g2-fresh-a-annotation-blue-box
blue-box,school,2,0.84,ev-g2-fresh-a-annotation-blue-box
the-darwin-incident,investigation,2,0.84,ev-g2-fresh-a-annotation-the-darwin-incident
the-darwin-incident,politics,2,0.84,ev-g2-fresh-a-annotation-the-darwin-incident
the-darwin-incident,combat,1,0.84,ev-g2-fresh-a-annotation-the-darwin-incident
the-darwin-incident,school,1,0.84,ev-g2-fresh-a-annotation-the-darwin-incident
requiem-of-the-rose-king,historicalReconstruction,2,0.84,ev-g2-fresh-a-annotation-requiem-of-the-rose-king
requiem-of-the-rose-king,war,2,0.84,ev-g2-fresh-a-annotation-requiem-of-the-rose-king
requiem-of-the-rose-king,politics,2,0.84,ev-g2-fresh-a-annotation-requiem-of-the-rose-king
requiem-of-the-rose-king,revenge,2,0.84,ev-g2-fresh-a-annotation-requiem-of-the-rose-king
requiem-of-the-rose-king,combat,1,0.84,ev-g2-fresh-a-annotation-requiem-of-the-rose-king
i-think-our-son-is-gay,school,1,0.84,ev-g2-fresh-a-annotation-i-think-our-son-is-gay
