workId,axisId,state,value,confidence,evidenceId
natsumes-book-of-friends,artDensity,known,2,0.76,ev-g1-art-natsumes-book-of-friends
natsumes-book-of-friends,visualSoftness,known,4,0.84,ev-g1-art-natsumes-book-of-friends
natsumes-book-of-friends,motionImpact,known,2,0.82,ev-g1-art-natsumes-book-of-friends
march-comes-in-like-a-lion,artRealism,known,2,0.80,ev-g1-art-march-comes-in-like-a-lion
march-comes-in-like-a-lion,artDensity,known,2,0.78,ev-g1-art-march-comes-in-like-a-lion
march-comes-in-like-a-lion,visualSoftness,known,4,0.85,ev-g1-art-march-comes-in-like-a-lion
march-comes-in-like-a-lion,motionImpact,unknown,,,ev-g1-art-march-comes-in-like-a-lion
a-silent-voice,artRealism,known,4,0.86,ev-g1-art-a-silent-voice
a-silent-voice,artDensity,known,2,0.78,ev-g1-art-a-silent-voice
a-silent-voice,visualSoftness,known,2,0.80,ev-g1-art-a-silent-voice
a-silent-voice,motionImpact,known,2,0.84,ev-g1-art-a-silent-voice
your-lie-in-april,artRealism,known,2,0.80,ev-g1-art-your-lie-in-april
your-lie-in-april,artDensity,known,2,0.78,ev-g1-art-your-lie-in-april
your-lie-in-april,visualSoftness,known,4,0.85,ev-g1-art-your-lie-in-april
your-lie-in-april,motionImpact,known,4,0.87,ev-g1-art-your-lie-in-april
kaguya-sama,artRealism,known,2,0.80,ev-g1-art-kaguya-sama
kaguya-sama,artDensity,known,2,0.76,ev-g1-art-kaguya-sama
kaguya-sama,visualSoftness,known,2,0.78,ev-g1-art-kaguya-sama
kaguya-sama,motionImpact,unknown,,,ev-g1-art-kaguya-sama
horimiya,artRealism,known,2,0.81,ev-g1-art-horimiya
horimiya,artDensity,known,2,0.78,ev-g1-art-horimiya
horimiya,visualSoftness,known,4,0.85,ev-g1-art-horimiya
horimiya,motionImpact,unknown,,,ev-g1-art-horimiya
kimi-ni-todoke,artRealism,known,2,0.80,ev-g1-art-kimi-ni-todoke
kimi-ni-todoke,artDensity,known,2,0.78,ev-g1-art-kimi-ni-todoke
kimi-ni-todoke,visualSoftness,known,4,0.87,ev-g1-art-kimi-ni-todoke
kimi-ni-todoke,motionImpact,unknown,,,ev-g1-art-kimi-ni-todoke
nana,artRealism,known,4,0.85,ev-g1-art-nana
nana,artDensity,known,2,0.78,ev-g1-art-nana
nana,visualSoftness,known,2,0.80,ev-g1-art-nana
nana,motionImpact,unknown,,,ev-g1-art-nana
skip-and-loafer,artRealism,known,2,0.82,ev-g1-art-skip-and-loafer
skip-and-loafer,artDensity,known,2,0.78,ev-g1-art-skip-and-loafer
skip-and-loafer,visualSoftness,known,4,0.87,ev-g1-art-skip-and-loafer
skip-and-loafer,motionImpact,known,2,0.82,ev-g1-art-skip-and-loafer
bocchi-the-rock,artRealism,known,0,0.88,ev-g1-art-bocchi-the-rock
bocchi-the-rock,artDensity,known,0,0.80,ev-g1-art-bocchi-the-rock
bocchi-the-rock,visualSoftness,known,4,0.80,ev-g1-art-bocchi-the-rock
bocchi-the-rock,motionImpact,unknown,,,ev-g1-art-bocchi-the-rock
haikyu,artRealism,known,2,0.88,ev-g1-art-haikyu
haikyu,artDensity,known,2,0.86,ev-g1-art-haikyu
haikyu,visualSoftness,known,0,0.90,ev-g1-art-haikyu
haikyu,motionImpact,known,4,0.99,ev-g1-art-haikyu
hajime-no-ippo,artRealism,known,2,0.90,ev-g1-art-hajime-no-ippo
hajime-no-ippo,artDensity,known,4,0.94,ev-g1-art-hajime-no-ippo
hajime-no-ippo,visualSoftness,known,0,0.92,ev-g1-art-hajime-no-ippo
hajime-no-ippo,motionImpact,known,4,0.99,ev-g1-art-hajime-no-ippo
beyond-the-clouds,progression,known,1,0.85,blind-replacement-v1-reconciled-beyond-the-clouds
beyond-the-clouds,problemSolving,known,2,0.85,blind-replacement-v1-reconciled-beyond-the-clouds
beyond-the-clouds,strategy,known,0,0.90,blind-replacement-v1-reconciled-beyond-the-clouds
beyond-the-clouds,pacing,known,2,0.85,blind-replacement-v1-reconciled-beyond-the-clouds
beyond-the-clouds,mysteryReveal,known,2,0.85,blind-replacement-v1-reconciled-beyond-the-clouds
beyond-the-clouds,worldBuilding,known,2,0.85,blind-replacement-v1-reconciled-beyond-the-clouds
beyond-the-clouds,characterArcWeight,known,2,0.85,blind-replacement-v1-reconciled-beyond-the-clouds
beyond-the-clouds,relationshipStructure,known,2,0.85,blind-replacement-v1-reconciled-beyond-the-clouds
beyond-the-clouds,comedy,known,1,0.85,blind-replacement-v1-reconciled-beyond-the-clouds
beyond-the-clouds,darkness,known,1,0.85,blind-replacement-v1-reconciled-beyond-the-clouds
beyond-the-clouds,mentalStress,known,1,0.85,blind-replacement-v1-reconciled-beyond-the-clouds
beyond-the-clouds,romance,known,1,0.85,blind-replacement-v1-reconciled-beyond-the-clouds
beyond-the-clouds,emotionalWarmth,known,3,0.90,blind-replacement-v1-reconciled-beyond-the-clouds
noragami-stray-god,progression,known,2,0.90,blind-replacement-v1-reconciled-noragami-stray-god
noragami-stray-god,problemSolving,known,2,0.90,blind-replacement-v1-reconciled-noragami-stray-god
noragami-stray-god,strategy,known,1,0.85,blind-replacement-v1-reconciled-noragami-stray-god
noragami-stray-god,pacing,known,2,0.90,blind-replacement-v1-reconciled-noragami-stray-god
noragami-stray-god,mysteryReveal,known,2,0.85,blind-replacement-v1-reconciled-noragami-stray-god
noragami-stray-god,worldBuilding,known,3,0.90,blind-replacement-v1-reconciled-noragami-stray-god
noragami-stray-god,characterArcWeight,known,3,0.90,blind-replacement-v1-reconciled-noragami-stray-god
noragami-stray-god,relationshipStructure,known,2,0.90,blind-replacement-v1-reconciled-noragami-stray-god
noragami-stray-god,comedy,known,2,0.90,blind-replacement-v1-reconciled-noragami-stray-god
noragami-stray-god,darkness,known,2,0.90,blind-replacement-v1-reconciled-noragami-stray-god
noragami-stray-god,mentalStress,known,2,0.90,blind-replacement-v1-reconciled-noragami-stray-god
noragami-stray-god,romance,known,1,0.85,blind-replacement-v1-reconciled-noragami-stray-god
noragami-stray-god,emotionalWarmth,known,2,0.90,blind-replacement-v1-reconciled-noragami-stray-god
beyond-the-clouds,artRealism,known,1,0.88,ev-g1-art-beyond-the-clouds
beyond-the-clouds,artDensity,known,3,0.92,ev-g1-art-beyond-the-clouds
beyond-the-clouds,visualSoftness,known,4,0.95,ev-g1-art-beyond-the-clouds
beyond-the-clouds,motionImpact,unknown,,,ev-g1-art-beyond-the-clouds
noragami-stray-god,artRealism,known,2,0.90,ev-g1-art-noragami-stray-god
noragami-stray-god,artDensity,known,2,0.90,ev-g1-art-noragami-stray-god
noragami-stray-god,visualSoftness,known,2,0.88,ev-g1-art-noragami-stray-god
noragami-stray-god,motionImpact,known,2,0.86,ev-g1-art-noragami-stray-god
