id,title,titleKana,creators,publisher,demographic,status,firstPublishedYear,genres,factorScope,onboardingEligible,recommendationEligible,libraryOnly,metadataConfidence,groupingConfidence,sourceAgreement,annotationReviewMethod,annotationReviewedAt,annotationReviewReference,evidenceId
work-2f1d1c3ad0f943f1562f,尾守つみきと奇日常。,,森下 みゆ,小学館,shonen,unknown,2024,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-2f1d1c3ad0f943f1562f
work-3713ab561de583d709bc,アリスと蔵六,,今井哲也,徳間書店,unknown,unknown,2013,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-3713ab561de583d709bc
work-39c1a2b6791238827ed5,とろける鉄工所,,野村宗弘,講談社,seinen,unknown,2008,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-39c1a2b6791238827ed5
work-3ad85a2ffdc026007d61,新しい上司はど天然,,いちかわ暖,秋田書店,seinen,unknown,2019,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-3ad85a2ffdc026007d61
work-44d0000353478596369e,環と周,,よしなが ふみ,集英社,shojo,unknown,,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-44d0000353478596369e
work-53fb816835ab36e40a1f,アンデッドアンラック,,戸塚 慶文,集英社,shonen,unknown,2020,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-53fb816835ab36e40a1f
work-62fbc6b2253b895e3a66,俺物語！！,,アルコ;河原和音,集英社,shojo,unknown,2012,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-62fbc6b2253b895e3a66
work-634f34830600e07d8f17,お茶にごす。,,西森 博之,小学館,shonen,unknown,2007,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-634f34830600e07d8f17
work-65f856a6fa2078f21d2f,黒月のイェルクナハト,,スズモト コウ,講談社,unknown,unknown,2025,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-65f856a6fa2078f21d2f
work-741deb03d9f59e723929,ルックバック,,藤本 タツキ,集英社,shonen,unknown,,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-741deb03d9f59e723929
work-7c8931bc010e2f28f7ec,夢中さ、きみに。,,和山 やま,KADOKAWA,seinen,unknown,,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-7c8931bc010e2f28f7ec
work-7d4568dcc8e9175d35ba,異世界おじさん,,殆ど死んでいる,KADOKAWA,unknown,unknown,2018,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-7d4568dcc8e9175d35ba
work-7f0f63c5d80083f2be7f,思い、思われ、ふり、ふられ,,咲坂 伊緒,集英社,shojo,unknown,2015,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-7f0f63c5d80083f2be7f
work-80a2f62ce5073ade2ec2,式の前日,,穂積,小学館,unknown,unknown,,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-80a2f62ce5073ade2ec2
work-8733067e6afcaeadbd8d,さんすくみ,,絹田 村子,小学館,unknown,unknown,2010,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-8733067e6afcaeadbd8d
work-925f371723beac5227f7,邪神の弁当屋さん,,イシコ,講談社,seinen,unknown,2025,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-925f371723beac5227f7
work-961a49798df191311f42,働かないふたり,,吉田覚,新潮社,seinen,unknown,2014,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-961a49798df191311f42
work-9bd00739b995d84e2494,あした死ぬには、,,雁 須磨子,太田出版,unknown,unknown,2019,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-9bd00739b995d84e2494
work-a3d922576a1a1ecc8e3e,ドカ食いダイスキ！ もちづきさん,,まるよのかもめ,白泉社,seinen,unknown,2024,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-a3d922576a1a1ecc8e3e
work-aa85b65d02f367e76a07,ディグイット,,ヨシダ。,講談社,seinen,unknown,2025,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-aa85b65d02f367e76a07
work-af3443bab1c30d470a76,坂本ですが?,,佐野 菜見,KADOKAWA,seinen,unknown,2013,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-af3443bab1c30d470a76
work-bd5c323a3dbc9f3a04d4,来世は他人がいい,,小西 明日翔,講談社,seinen,unknown,2017,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-bd5c323a3dbc9f3a04d4
work-c2df32661c0b925ff74f,カラオケ行こ！,,和山 やま,KADOKAWA,seinen,unknown,,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-c2df32661c0b925ff74f
work-c2f3864045578cebb590,となりの猫と恋知らず,,あきのこ,スクウェア・エニックス,unknown,unknown,2024,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-c2f3864045578cebb590
work-c5c2695ad33fd05af945,カッコウの許嫁,,吉河 美希,講談社,shonen,unknown,2020,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-c5c2695ad33fd05af945
work-c7280f9dcc2754d3f864,鵺の陰陽師,,川江 康太,集英社,shonen,unknown,2023,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-c7280f9dcc2754d3f864
work-d63a83030a8819ff553c,モテキ,,久保ミツロウ,講談社,seinen,unknown,2009,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-d63a83030a8819ff553c
work-d8a87d01c1f35d58e791,八雲さんは餌づけがしたい。,,里見U,スクウェア・エニックス,seinen,unknown,2016,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-d8a87d01c1f35d58e791
work-e2f095e08fc5e08d5a2b,高嶺と花,,師走ゆき,白泉社,shojo,unknown,2015,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-e2f095e08fc5e08d5a2b
work-e81955a9fc5c4d84580f,ここは今から倫理です。,,雨瀬 シオリ,集英社,seinen,unknown,2017,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-e81955a9fc5c4d84580f
work-eef84d07d90ba2b040cf,さよなら絵梨,,藤本 タツキ,集英社,shonen,unknown,,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-eef84d07d90ba2b040cf
work-f8cb26831612e0c6ece5,極楽街,,佐乃 夕斗,集英社,shonen,unknown,2022,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-f8cb26831612e0c6ece5
work-fc53cb5669aa4099ee4a,アオハライド,,咲坂 伊緒,集英社,shojo,unknown,2011,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-fc53cb5669aa4099ee4a
work-fd2a957c501c36047ed0,青の祓魔師,,加藤 和恵,集英社,shonen,unknown,2009,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-fd2a957c501c36047ed0
work-ff9b025f58d7e12f3cb1,LOVE SO LIFE,,こうち楓,白泉社,shojo,unknown,2009,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-ff9b025f58d7e12f3cb1
