sourceId,sourceKind,organization,title,url,publishedAt,retrievedAt,listNature,registryStatus,snapshotUrl,snapshotSha256,originalItemCount,japaneseMangaItemCount,excludedWebtoonCount,excludedAdultCount,excludedNonJapaneseCount,excludedNonMangaCount,duplicateCount,canonicalMappingCount,unresolvedCount,notes
mangataisho-2022,award,マンガ大賞実行委員会,マンガ大賞2022,https://www.mangataisho.com/archives/2022.html,2022,2026-08-22,공식 大賞·二次ノミネート·一次選考 작품 목록,adjudicating,https://www.mangataisho.com/archives/2022.html,5b972ae00ac9ae82bb192a271ff8c97394f48d42c7c4dc43f5889b619ecb1cef,233,,1,0,0,0,7,8,224,공식 HTML 추출; 大賞 1건·二次ノミネート 9건·一次選考作品リスト 223건; hash 범위는 official year/url과 section/rank/rawText/title/creator/detailUrl; 원문 중복을 합치지 않고 모두 unresolved 유지.
mangataisho-2024,award,マンガ大賞実行委員会,マンガ大賞2024,https://www.mangataisho.com/archives/2024.html,2024,2026-08-22,공식 大賞·二次ノミネート·一次選考 작품 목록,adjudicating,https://www.mangataisho.com/archives/2024.html,166b258e3071cd11f9e04125a3d1d4b663ee0ffdf1fe898530b4ef55979ba777,257,,1,0,0,0,8,9,247,공식 HTML 추출; 大賞 1건·二次ノミネート 9건·一次選考作品リスト 247건; hash 범위는 official year/url과 section/rank/rawText/title/creator/detailUrl; 원문 중복을 합치지 않고 모두 unresolved 유지.
shogakukan-manga-award-55,award,小学館「小学館漫画賞」,第55回 小学館漫画賞受賞作品,https://shogakukan-comic.jp/shogakukan-mangasho-archives,2009,2026-08-22,공식 수상 기록,adjudicating,https://shogakukan-comic.jp/shogakukan-mangasho-archives,bc0f54ca38042a2c801edfcc35c353e64fa084254771066a3c20b7443ce07588,5,,0,0,0,0,2,4,1,공식 역대 수상 HTML의 회차별 li를 문서 순서대로 보존; snapshot hash 범위는 제1~70회 전체 canonical extracted payload; 비작품 특별상과 該当者なし도 unresolved raw로 보존.
shogakukan-manga-award-60,award,小学館「小学館漫画賞」,第60回 小学館漫画賞受賞作品,https://shogakukan-comic.jp/shogakukan-mangasho-archives,2014,2026-08-22,공식 수상 기록,adjudicating,https://shogakukan-comic.jp/shogakukan-mangasho-archives,bc0f54ca38042a2c801edfcc35c353e64fa084254771066a3c20b7443ce07588,5,,0,0,0,0,3,3,2,공식 역대 수상 HTML의 회차별 li를 문서 순서대로 보존; snapshot hash 범위는 제1~70회 전체 canonical extracted payload; 비작품 특별상과 該当者なし도 unresolved raw로 보존.
shogakukan-manga-award-66,award,小学館「小学館漫画賞」,第66回 小学館漫画賞受賞作品,https://shogakukan-comic.jp/shogakukan-mangasho-archives,2020,2026-08-22,공식 수상 기록,adjudicating,https://shogakukan-comic.jp/shogakukan-mangasho-archives,bc0f54ca38042a2c801edfcc35c353e64fa084254771066a3c20b7443ce07588,7,,0,0,0,0,3,5,2,공식 역대 수상 HTML의 회차별 li를 문서 순서대로 보존; snapshot hash 범위는 제1~70회 전체 canonical extracted payload; 비작품 특별상과 該当者なし도 unresolved raw로 보존.
shogakukan-manga-award-69,award,小学館「小学館漫画賞」,第69回 小学館漫画賞受賞作品,https://shogakukan-comic.jp/shogakukan-mangasho-archives,2023,2026-08-22,공식 수상 기록,adjudicating,https://shogakukan-comic.jp/shogakukan-mangasho-archives,bc0f54ca38042a2c801edfcc35c353e64fa084254771066a3c20b7443ce07588,4,,0,0,0,0,3,4,0,공식 역대 수상 HTML의 회차별 li를 문서 순서대로 보존; snapshot hash 범위는 제1~70회 전체 canonical extracted payload; 비작품 특별상과 該当者なし도 unresolved raw로 보존.
shogakukan-manga-award-71,award,小学館「小学館漫画賞」,第71回 小学館漫画賞受賞作品,https://shogakukan-comic.jp/news/65082,2026-01-14,2026-08-22,공식 수상 기록,adjudicating,https://shogakukan-comic.jp/news/65082,e5cba919fef022cea1fd98a5ca298dffe989c6a41616c331a01ab66ccc3d3e60,5,,0,0,0,0,4,5,0,공식 결과 HTML의 수상 작품 5행을 문서 순서대로 보존; snapshot hash 범위는 제71회 작품 canonical extracted payload.
tsugimanga-2015-comics,award,KADOKAWA「次にくるマンガ大賞」,次にくるマンガ大賞 2015 コミックス部門,https://tsugimanga.jp/winner/2015/comics,2015-02-06,2026-08-22,공식 후보·최종 순위,adjudicating,https://tsugimanga.jp/winner/2015/comics,c5f5e8e269bb0094df99134bcddc60652039aff6cf5ffc057b3c6bcb1c233322,50,,1,0,0,0,0,42,7,공식 __NEXT_DATA__ 추출; hash 범위는 details와 id/title/author/rank/point/award; Web 부문도 형식 판정 전에는 unresolved 유지.
tsugimanga-2016-comics,award,KADOKAWA「次にくるマンガ大賞」,次にくるマンガ大賞 2016 コミックス部門,https://tsugimanga.jp/winner/2016/comics,2016-02-04,2026-08-22,공식 후보·최종 순위,adjudicating,https://tsugimanga.jp/winner/2016/comics,497ad254e79ba11d1fe5dd72534b0136842056c03f9e0f0cdd8ad2a2e144dd81,50,,0,0,0,0,5,39,11,공식 __NEXT_DATA__ 추출; hash 범위는 details와 id/title/author/rank/point/award; Web 부문도 형식 판정 전에는 unresolved 유지.
tsugimanga-2017-comics,award,KADOKAWA「次にくるマンガ大賞」,次にくるマンガ大賞 2017 コミックス部門,https://tsugimanga.jp/winner/2017/comics,2017-08-23,2026-08-22,공식 후보·최종 순위,adjudicating,https://tsugimanga.jp/winner/2017/comics,a0129c3b70f9a6c9c88b675ef51fa9ab746e3a33a80d0a2414dd74b016c547c0,50,,0,0,0,0,0,48,2,공식 __NEXT_DATA__ 추출; hash 범위는 details와 id/title/author/rank/point/award; Web 부문도 형식 판정 전에는 unresolved 유지.
tsugimanga-2021-comics,award,KADOKAWA「次にくるマンガ大賞」,次にくるマンガ大賞 2021 コミックス部門,https://tsugimanga.jp/winner/2021/comics,2021-08-24,2026-08-22,공식 후보·최종 순위,adjudicating,https://tsugimanga.jp/winner/2021/comics,7128cdbe28966d76f5dcf1b1c7c2892dc43f42e0cb82cf954612bfad9b44e137,40,,0,0,0,0,6,35,5,공식 __NEXT_DATA__ 추출; hash 범위는 details와 id/title/author/rank/point/award; Web 부문도 형식 판정 전에는 unresolved 유지.
tsugimanga-2023-comics,award,KADOKAWA「次にくるマンガ大賞」,次にくるマンガ大賞 2023 コミックス部門,https://tsugimanga.jp/winner/2023/comics,2023-08-31,2026-08-22,공식 후보·최종 순위,adjudicating,https://tsugimanga.jp/winner/2023/comics,8ee40595744ed029839f058ba668dd4cc8d7af5113031c4621884dbbbfe79eaf,40,,0,0,0,0,12,37,3,공식 __NEXT_DATA__ 추출; hash 범위는 details와 id/title/author/rank/point/award; Web 부문도 형식 판정 전에는 unresolved 유지.
tsugimanga-2024-comics,award,KADOKAWA「次にくるマンガ大賞」,次にくるマンガ大賞 2024 コミックス部門,https://tsugimanga.jp/winner/2024/comics,2024-08-28,2026-08-22,공식 후보·최종 순위,adjudicating,https://tsugimanga.jp/winner/2024/comics,51397a5e7338e823d3aa003aefb7e6cbb255b0044ab37de48cc7294b1c95eb9e,40,,0,0,0,0,5,37,3,공식 __NEXT_DATA__ 추출; hash 범위는 details와 id/title/author/rank/point/award; Web 부문도 형식 판정 전에는 unresolved 유지.
