rakutenMatchId,candidateId,matchStatus,isbn,matchedTitle,editionKind,isRepresentative,sourceUrl,checkedAt,notes
rakuten-match-43ebf010a490cfd4bb50,candidate-43ebf010a490cfd4bb50,matched,9784063805789,千年万年りんごの子（1）,standard,true,https://books.rakuten.co.jp/rb/11734344/,2026-08-22,"Exact normalized title, creator overlap, valid ISBN, standard edition, and Rakuten manga genre 001001012."
rakuten-match-4b4bbe8c10859c46e726,candidate-4b4bbe8c10859c46e726,matched,9784063145120,百舌谷さん逆上する（1）,standard,true,https://books.rakuten.co.jp/rb/5719580/,2026-08-22,"Exact normalized title, creator overlap, valid ISBN, standard edition, and Rakuten manga genre 001001003015."
rakuten-match-5ad62e6413f67d351f1d,candidate-5ad62e6413f67d351f1d,matched,9784785932909,天にひびき（1）,standard,true,https://books.rakuten.co.jp/rb/6243302/,2026-08-22,"Exact normalized title, creator overlap, valid ISBN, standard edition, and Rakuten manga genre 001001003049/001001003017."
rakuten-match-5b7cf2105a4bc6f6b46c,candidate-5b7cf2105a4bc6f6b46c,matched,9784253261012,クジラの子らは砂上に歌う,standard,true,https://books.rakuten.co.jp/rb/12550138/,2026-08-22,"Exact normalized title, creator overlap, valid ISBN, standard edition, and Rakuten manga genre 001001012."
rakuten-match-5e30ab3c7e3fb43e51f2,candidate-5e30ab3c7e3fb43e51f2,matched,9784091320094,女王の花（1）,standard,true,https://books.rakuten.co.jp/rb/5807326/,2026-08-22,"Exact normalized title, creator overlap, valid ISBN, standard edition, and Rakuten manga genre 001001004006/001001002008."
rakuten-match-62fb5d8e9f6c6bbbeba9,candidate-62fb5d8e9f6c6bbbeba9,matched,9784048860499,血潜り林檎と金魚鉢男（1）,standard,true,https://books.rakuten.co.jp/rb/11364746/,2026-08-22,"Exact normalized title, creator overlap, valid ISBN, standard edition, and Rakuten manga genre 001001003046."
rakuten-match-6c6341781c12b590864f,candidate-6c6341781c12b590864f,matched,9784091234452,鉄楽レトラ 1,standard,true,https://books.rakuten.co.jp/rb/11358074/,2026-08-22,"Exact normalized title, creator overlap, valid ISBN, standard edition, and Rakuten manga genre 001001003048."
rakuten-match-77008e04537e3fd889e2,candidate-77008e04537e3fd889e2,matched,9784088703114,ジョジョリオン 1,standard,true,https://books.rakuten.co.jp/rb/11466082/,2026-08-22,"Exact normalized title, creator overlap, valid ISBN, standard edition, and Rakuten manga genre 001001001008."
rakuten-match-79c18b26dfde8a532f73,candidate-79c18b26dfde8a532f73,matched,9784091573254,デストロ246（1）,standard,true,https://books.rakuten.co.jp/rb/11903717/,2026-08-22,"Exact normalized title, creator overlap, valid ISBN, standard edition, and Rakuten manga genre 001001003039."
rakuten-match-7b6eb2b48ac06ffa26eb,candidate-7b6eb2b48ac06ffa26eb,matched,9784091340108,夢の雫、黄金の鳥籠（1),standard,true,https://books.rakuten.co.jp/rb/11322076/,2026-08-22,"Exact normalized title, creator overlap, valid ISBN, standard edition, and Rakuten manga genre 001001004006/001001002008."
rakuten-match-8037856e7703fdaf4324,candidate-8037856e7703fdaf4324,matched,9784047139497,日常　（1）,standard,true,https://books.rakuten.co.jp/rb/4424337/,2026-08-22,"Exact normalized title, creator overlap, valid ISBN, standard edition, and Rakuten manga genre 001001003059."
rakuten-match-88cb26a0229ad7b83263,candidate-88cb26a0229ad7b83263,matched,9784098611188,ひらやすみ（1）,standard,true,https://books.rakuten.co.jp/rb/16827733/,2026-08-22,"Exact normalized title, creator overlap, valid ISBN, standard edition, and Rakuten manga genre 001001003009."
rakuten-match-8a7846af8ead1797e6a2,candidate-8a7846af8ead1797e6a2,matched,9784757535121,ハイスコアガール（1）,standard,true,https://books.rakuten.co.jp/rb/11509569/,2026-08-22,"Exact normalized title, creator overlap, valid ISBN, standard edition, and Rakuten manga genre 001001001002."
rakuten-match-8ff141505b0a27f8d630,candidate-8ff141505b0a27f8d630,matched,9784091884947,WOMBS（1）,standard,true,https://books.rakuten.co.jp/rb/6272735/,2026-08-22,"Exact normalized title, creator overlap, valid ISBN, standard edition, and Rakuten manga genre 001001003041."
rakuten-match-982bb79e03193ebbafcd,candidate-982bb79e03193ebbafcd,matched,9784087821888,ママはテンパリスト（1）,standard,true,https://books.rakuten.co.jp/rb/5878736/,2026-08-22,"Exact normalized title, creator overlap, valid ISBN, standard edition, and Rakuten manga genre 001001012/001010002001."
rakuten-match-9e98119539f60465ce66,candidate-9e98119539f60465ce66,matched,9784785936310,僕らはみんな河合荘（1）,standard,true,https://books.rakuten.co.jp/rb/11141971/,2026-08-22,"Exact normalized title, creator overlap, valid ISBN, standard edition, and Rakuten manga genre 001001003049/001001003017."
rakuten-match-aa6018249b7fe7e92d95,candidate-aa6018249b7fe7e92d95,matched,9784812465752,かよちゃんの荷物（1）,standard,true,https://books.rakuten.co.jp/rb/4358809/,2026-08-22,"Exact normalized title, creator overlap, valid ISBN, standard edition, and Rakuten manga genre 001001003044."
rakuten-match-ab9331f7fed1990f7dc6,candidate-ab9331f7fed1990f7dc6,matched,9784088656267,脳内ポイズンベリー（1）,standard,true,https://books.rakuten.co.jp/rb/11155006/,2026-08-22,"Exact normalized title, creator overlap, valid ISBN, standard edition, and Rakuten manga genre 001001002011."
rakuten-match-c50ea94bb66f72c679a2,candidate-c50ea94bb66f72c679a2,matched,9784091846440,機械仕掛けの愛（1）,standard,true,https://books.rakuten.co.jp/rb/11754443/,2026-08-22,"Exact normalized title, creator overlap, valid ISBN, standard edition, and Rakuten manga genre 001001003009."
rakuten-match-c7e065f61bb7a176ee56,candidate-c7e065f61bb7a176ee56,matched,9784063144130,臨死！！江古田ちゃん（1）,standard,true,https://books.rakuten.co.jp/rb/4016940/,2026-08-22,"Exact normalized title, creator overlap, valid ISBN, standard edition, and Rakuten manga genre 001001003015."
rakuten-match-c8243866b7c8a6d9a2f8,candidate-c8243866b7c8a6d9a2f8,matched,9784091313935,町でうわさの天狗の子（1）,standard,true,https://books.rakuten.co.jp/rb/5237198/,2026-08-22,"Exact normalized title, creator overlap, valid ISBN, standard edition, and Rakuten manga genre 001001004006/001001002008."
rakuten-match-db4a0ec451d7f4ffd8b8,candidate-db4a0ec451d7f4ffd8b8,matched,9784088653457,万福児,standard,true,https://books.rakuten.co.jp/rb/4043309/,2026-08-22,"Exact normalized title, creator overlap, valid ISBN, standard edition, and Rakuten manga genre 001001002009."
rakuten-match-e658d3aee2e33c17aa38,candidate-e658d3aee2e33c17aa38,matched,9784785939830,スピリットサークル（01）,standard,true,https://books.rakuten.co.jp/rb/12086390/,2026-08-22,"Exact normalized title, creator overlap, valid ISBN, standard edition, and Rakuten manga genre 001001003049/001001003017."
rakuten-match-e906b3eaa9ef9eafe23c,candidate-e906b3eaa9ef9eafe23c,matched,9784098610105,トリリオンゲーム（1）,standard,true,https://books.rakuten.co.jp/rb/16623822/,2026-08-22,"Exact normalized title, creator overlap, valid ISBN, standard edition, and Rakuten manga genre 001001003009."
rakuten-match-f31a42ea4ad724acefa5,candidate-f31a42ea4ad724acefa5,matched,9784091865007,デッドデッドデーモンズデデデデデストラクション（1）,standard,true,https://books.rakuten.co.jp/rb/12865834/,2026-08-22,"Exact normalized title, creator overlap, valid ISBN, standard edition, and Rakuten manga genre 001001003009."
rakuten-match-f4bfc29a5e0a9b5148d0,candidate-f4bfc29a5e0a9b5148d0,matched,9784063879704,月に吠えらんねえ（1）,standard,true,https://books.rakuten.co.jp/rb/12722302/,2026-08-22,"Exact normalized title, creator overlap, valid ISBN, standard edition, and Rakuten manga genre 001001003015."
rakuten-match-fb89f119251610cf1648,candidate-fb89f119251610cf1648,matched,9784088701615,1／11じゅういちぶんのいち（1）,standard,true,https://books.rakuten.co.jp/rb/6863210/,2026-08-22,"Exact normalized title, creator overlap, valid ISBN, standard edition, and Rakuten manga genre 001001001008."
rakuten-match-fe35a5f01946f5153eb4,candidate-fe35a5f01946f5153eb4,matched,9784091825292,シュトヘル（1）,standard,true,https://books.rakuten.co.jp/rb/5998188/,2026-08-22,"Exact normalized title, creator overlap, valid ISBN, standard edition, and Rakuten manga genre 001001003009."
