workId,themeId,centrality,confidence,evidenceId
vinland-saga,adventure,1,0.94,ev-vinland-saga
vinland-saga,combat,2,0.96,ev-vinland-saga
vinland-saga,war,2,0.98,ev-vinland-saga
vinland-saga,politics,1,0.86,ev-vinland-saga
vinland-saga,revenge,2,0.96,ev-vinland-saga
vinland-saga,historicalReconstruction,2,0.96,ev-vinland-saga
vagabond,adventure,1,0.82,ev-vagabond
vagabond,combat,2,0.96,ev-vagabond
vagabond,martialArts,2,0.98,ev-vagabond
vagabond,survival,2,0.90,ev-vagabond
vagabond,historicalReconstruction,2,0.94,ev-vagabond
golden-kamuy,adventure,2,0.96,ev-golden-kamuy
golden-kamuy,combat,2,0.92,ev-golden-kamuy
golden-kamuy,politics,1,0.84,ev-golden-kamuy
golden-kamuy,survival,2,0.98,ev-golden-kamuy
golden-kamuy,investigation,2,0.94,ev-golden-kamuy
golden-kamuy,cooking,2,0.94,ev-golden-kamuy
golden-kamuy,foundFamily,1,0.86,ev-golden-kamuy
golden-kamuy,historicalReconstruction,2,0.98,ev-golden-kamuy
golden-kamuy,exploration,2,0.94,ev-golden-kamuy
made-in-abyss,adventure,2,0.94,ev-made-in-abyss
made-in-abyss,survival,2,0.92,ev-made-in-abyss
made-in-abyss,exploration,2,0.95,ev-made-in-abyss
made-in-abyss,combat,1,0.82,ev-made-in-abyss
made-in-abyss,foundFamily,1,0.82,ev-made-in-abyss
land-of-the-lustrous,combat,2,0.90,ev-land-of-the-lustrous
land-of-the-lustrous,survival,2,0.90,ev-land-of-the-lustrous
land-of-the-lustrous,investigation,1,0.80,ev-land-of-the-lustrous
land-of-the-lustrous,postApocalypse,2,0.92,ev-land-of-the-lustrous
land-of-the-lustrous,exploration,1,0.82,ev-land-of-the-lustrous
mushishi,investigation,2,0.94,ev-mushishi
mushishi,exploration,2,0.90,ev-mushishi
promised-neverland,survival,2,0.95,ev-promised-neverland
promised-neverland,investigation,2,0.95,ev-promised-neverland
promised-neverland,foundFamily,2,0.94,ev-promised-neverland
erased,timeTravel,2,0.95,ev-erased
erased,investigation,2,0.93,ev-erased
erased,school,1,0.84,ev-erased
pluto,investigation,2,0.96,ev-pluto
pluto,war,1,0.87,ev-pluto
pluto,politics,1,0.82,ev-pluto
ghost-in-the-shell,investigation,2,0.93,ev-ghost-in-the-shell
ghost-in-the-shell,workplace,2,0.92,ev-ghost-in-the-shell
ghost-in-the-shell,politics,1,0.88,ev-ghost-in-the-shell
ghost-in-the-shell,combat,1,0.86,ev-ghost-in-the-shell
akira,combat,2,0.94,ev-akira
akira,postApocalypse,2,0.94,ev-akira
akira,politics,1,0.86,ev-akira
akira,survival,1,0.84,ev-akira
witch-hat-atelier,crafting,2,0.95,ev-witch-hat-atelier
witch-hat-atelier,school,2,0.93,ev-witch-hat-atelier
witch-hat-atelier,foundFamily,1,0.86,ev-witch-hat-atelier
witch-hat-atelier,adventure,1,0.82,ev-witch-hat-atelier
mob-psycho-100,combat,2,0.94,ev-mob-psycho-100
mob-psycho-100,school,2,0.92,ev-mob-psycho-100
mob-psycho-100,workplace,1,0.86,ev-mob-psycho-100
mob-psycho-100,foundFamily,1,0.85,ev-mob-psycho-100
natsumes-book-of-friends,investigation,1,0.78,ev-g1c-natsumes-book-of-friends
natsumes-book-of-friends,school,1,0.82,ev-g1c-natsumes-book-of-friends
natsumes-book-of-friends,foundFamily,2,0.94,ev-g1c-natsumes-book-of-friends
march-comes-in-like-a-lion,tournament,2,0.94,ev-g1c-march-comes-in-like-a-lion
march-comes-in-like-a-lion,school,1,0.82,ev-g1c-march-comes-in-like-a-lion
march-comes-in-like-a-lion,workplace,2,0.90,ev-g1c-march-comes-in-like-a-lion
march-comes-in-like-a-lion,foundFamily,2,0.96,ev-g1c-march-comes-in-like-a-lion
a-silent-voice,school,2,0.98,ev-g1c-a-silent-voice
your-lie-in-april,tournament,2,0.93,ev-g1c-your-lie-in-april
your-lie-in-april,school,2,0.96,ev-g1c-your-lie-in-april
kaguya-sama,school,2,0.99,ev-g1c-kaguya-sama
horimiya,school,2,0.99,ev-g1c-horimiya
kimi-ni-todoke,school,2,0.99,ev-g1c-kimi-ni-todoke
kimi-ni-todoke,foundFamily,2,0.92,ev-g1c-kimi-ni-todoke
nana,workplace,2,0.91,ev-g1c-nana
nana,foundFamily,2,0.93,ev-g1c-nana
skip-and-loafer,school,2,0.99,ev-g1c-skip-and-loafer
skip-and-loafer,foundFamily,2,0.94,ev-g1c-skip-and-loafer
haikyu,tournament,2,0.98,ev-g1c-haikyu
haikyu,school,2,0.99,ev-g1c-haikyu
haikyu,sportsCompetition,2,0.99,ev-g1c-haikyu
hajime-no-ippo,combat,2,0.96,ev-g1c-hajime-no-ippo
hajime-no-ippo,martialArts,2,0.98,ev-g1c-hajime-no-ippo
hajime-no-ippo,tournament,2,0.97,ev-g1c-hajime-no-ippo
hajime-no-ippo,sportsCompetition,2,0.99,ev-g1c-hajime-no-ippo
fullmetal-alchemist,adventure,2,0.96,ev-fullmetal-alchemist
fullmetal-alchemist,combat,2,0.96,ev-fullmetal-alchemist
fullmetal-alchemist,investigation,2,0.96,ev-fullmetal-alchemist
fullmetal-alchemist,crafting,2,0.90,ev-fullmetal-alchemist
fullmetal-alchemist,revenge,1,0.86,ev-fullmetal-alchemist
fullmetal-alchemist,politics,1,0.82,ev-fullmetal-alchemist
beyond-the-clouds,adventure,2,0.85,blind-replacement-v1-reconciled-beyond-the-clouds
beyond-the-clouds,crafting,1,0.85,blind-replacement-v1-reconciled-beyond-the-clouds
beyond-the-clouds,foundFamily,1,0.85,blind-replacement-v1-reconciled-beyond-the-clouds
beyond-the-clouds,exploration,1,0.85,blind-replacement-v1-reconciled-beyond-the-clouds
noragami-stray-god,combat,2,0.90,blind-replacement-v1-reconciled-noragami-stray-god
noragami-stray-god,investigation,1,0.85,blind-replacement-v1-reconciled-noragami-stray-god
noragami-stray-god,foundFamily,2,0.90,blind-replacement-v1-reconciled-noragami-stray-god
jojo-bizarre-adventure,adventure,2,0.84,ev-g1-adjudicated-jojo-bizarre-adventure
jojo-bizarre-adventure,combat,2,0.96,ev-g1-adjudicated-jojo-bizarre-adventure
jojo-bizarre-adventure,martialArts,2,0.90,ev-g1-adjudicated-jojo-bizarre-adventure
jojo-bizarre-adventure,revenge,2,0.86,ev-g1-adjudicated-jojo-bizarre-adventure
jojo-bizarre-adventure,historicalReconstruction,1,0.72,ev-g1-adjudicated-jojo-bizarre-adventure
berserk,adventure,1,0.80,ev-g1-adjudicated-berserk
berserk,combat,2,0.98,ev-g1-adjudicated-berserk
berserk,revenge,2,0.91,ev-g1-adjudicated-berserk
dr-stone,adventure,2,0.95,ev-g1-adjudicated-dr-stone
dr-stone,survival,2,0.97,ev-g1-adjudicated-dr-stone
dr-stone,crafting,2,0.98,ev-g1-adjudicated-dr-stone
dr-stone,postApocalypse,2,0.98,ev-g1-adjudicated-dr-stone
dr-stone,exploration,1,0.84,ev-g1-adjudicated-dr-stone
20th-century-boys,investigation,2,0.97,ev-g1-adjudicated-20th-century-boys
20th-century-boys,school,1,0.87,ev-g1-adjudicated-20th-century-boys
20th-century-boys,workplace,1,0.82,ev-g1-adjudicated-20th-century-boys
dungeon-meshi,adventure,2,0.98,ev-g1-adjudicated-dungeon-meshi
dungeon-meshi,combat,2,0.95,ev-g1-adjudicated-dungeon-meshi
dungeon-meshi,survival,2,0.98,ev-g1-adjudicated-dungeon-meshi
dungeon-meshi,investigation,1,0.88,ev-g1-adjudicated-dungeon-meshi
dungeon-meshi,dungeon,2,0.99,ev-g1-adjudicated-dungeon-meshi
dungeon-meshi,cooking,2,0.99,ev-g1-adjudicated-dungeon-meshi
dungeon-meshi,school,1,0.91,ev-g1-adjudicated-dungeon-meshi
dungeon-meshi,exploration,2,0.97,ev-g1-adjudicated-dungeon-meshi
kingdom,adventure,2,0.95,ev-g1-adjudicated-kingdom
kingdom,combat,2,0.98,ev-g1-adjudicated-kingdom
kingdom,martialArts,1,0.89,ev-g1-adjudicated-kingdom
kingdom,war,2,0.99,ev-g1-adjudicated-kingdom
kingdom,politics,2,0.98,ev-g1-adjudicated-kingdom
kingdom,revenge,1,0.84,ev-g1-adjudicated-kingdom
kingdom,historicalReconstruction,2,0.99,ev-g1-adjudicated-kingdom
bocchi-the-rock,tournament,1,0.86,ev-g1-adjudicated-bocchi-the-rock
bocchi-the-rock,school,1,0.85,ev-g1-adjudicated-bocchi-the-rock
bocchi-the-rock,workplace,1,0.82,ev-g1-adjudicated-bocchi-the-rock
bocchi-the-rock,foundFamily,2,0.94,ev-g1-adjudicated-bocchi-the-rock
monster,investigation,2,0.98,ev-g1-adjudicated-monster
monster,workplace,1,0.88,ev-g1-adjudicated-monster
monster,historicalReconstruction,1,0.80,ev-g1-adjudicated-monster
blue-lock,survival,2,0.98,ev-g1-adjudicated-blue-lock
blue-lock,tournament,2,0.97,ev-g1-adjudicated-blue-lock
blue-lock,sportsCompetition,2,0.99,ev-g1-adjudicated-blue-lock
chis-sweet-adventures,foundFamily,2,0.90,blind-replacement-v1-reconciled-chis-sweet-adventures
lovely-muco,workplace,1,0.85,blind-replacement-v1-reconciled-lovely-muco
lovely-muco,foundFamily,2,0.85,blind-replacement-v1-reconciled-lovely-muco
penguin-and-house,cooking,1,0.85,blind-replacement-v1-reconciled-penguin-and-house
penguin-and-house,foundFamily,2,0.90,blind-replacement-v1-reconciled-penguin-and-house
sheetas-little-big-world,adventure,2,0.90,blind-replacement-v1-reconciled-sheetas-little-big-world
sheetas-little-big-world,foundFamily,1,0.85,blind-replacement-v1-reconciled-sheetas-little-big-world
sheetas-little-big-world,exploration,2,0.90,blind-replacement-v1-reconciled-sheetas-little-big-world
fairy-tail,adventure,2,0.90,blind-replacement-v1-reconciled-fairy-tail
fairy-tail,combat,2,0.90,blind-replacement-v1-reconciled-fairy-tail
fairy-tail,foundFamily,2,0.90,blind-replacement-v1-reconciled-fairy-tail
fire-force,combat,2,0.90,blind-replacement-v1-reconciled-fire-force
fire-force,investigation,2,0.90,blind-replacement-v1-reconciled-fire-force
fire-force,workplace,2,0.85,blind-replacement-v1-reconciled-fire-force
fire-force,foundFamily,1,0.85,blind-replacement-v1-reconciled-fire-force
the-seven-deadly-sins,adventure,2,0.90,blind-replacement-v1-reconciled-the-seven-deadly-sins
the-seven-deadly-sins,combat,2,0.90,blind-replacement-v1-reconciled-the-seven-deadly-sins
the-seven-deadly-sins,foundFamily,2,0.90,blind-replacement-v1-reconciled-the-seven-deadly-sins
tokyo-revengers,combat,2,0.90,blind-replacement-v1-reconciled-tokyo-revengers
tokyo-revengers,investigation,2,0.85,blind-replacement-v1-reconciled-tokyo-revengers
tokyo-revengers,revenge,1,0.85,blind-replacement-v1-reconciled-tokyo-revengers
tokyo-revengers,timeTravel,2,0.90,blind-replacement-v1-reconciled-tokyo-revengers
tokyo-revengers,school,2,0.85,blind-replacement-v1-reconciled-tokyo-revengers
tokyo-revengers,foundFamily,1,0.85,blind-replacement-v1-reconciled-tokyo-revengers
medalist,sportsCompetition,2,0.84,ev-g2-fresh-a-annotation-medalist
medalist,tournament,2,0.84,ev-g2-fresh-a-annotation-medalist
medalist,school,1,0.84,ev-g2-fresh-a-annotation-medalist
medalist,foundFamily,1,0.84,ev-g2-fresh-a-annotation-medalist
chihayafuru,sportsCompetition,2,0.84,ev-g2-fresh-a-annotation-chihayafuru
chihayafuru,tournament,2,0.84,ev-g2-fresh-a-annotation-chihayafuru
chihayafuru,school,2,0.84,ev-g2-fresh-a-annotation-chihayafuru
chihayafuru,foundFamily,1,0.84,ev-g2-fresh-a-annotation-chihayafuru
that-time-i-got-reincarnated-as-a-slime,reincarnation,2,0.84,ev-g2-fresh-a-annotation-that-time-i-got-reincarnated-as-a-slime
that-time-i-got-reincarnated-as-a-slime,territoryManagement,2,0.84,ev-g2-fresh-a-annotation-that-time-i-got-reincarnated-as-a-slime
that-time-i-got-reincarnated-as-a-slime,adventure,2,0.84,ev-g2-fresh-a-annotation-that-time-i-got-reincarnated-as-a-slime
that-time-i-got-reincarnated-as-a-slime,combat,2,0.84,ev-g2-fresh-a-annotation-that-time-i-got-reincarnated-as-a-slime
that-time-i-got-reincarnated-as-a-slime,foundFamily,2,0.84,ev-g2-fresh-a-annotation-that-time-i-got-reincarnated-as-a-slime
that-time-i-got-reincarnated-as-a-slime,politics,1,0.84,ev-g2-fresh-a-annotation-that-time-i-got-reincarnated-as-a-slime
welcome-to-the-ballroom,sportsCompetition,2,0.84,ev-g2-fresh-a-annotation-welcome-to-the-ballroom
welcome-to-the-ballroom,tournament,2,0.84,ev-g2-fresh-a-annotation-welcome-to-the-ballroom
welcome-to-the-ballroom,school,1,0.84,ev-g2-fresh-a-annotation-welcome-to-the-ballroom
a-sign-of-affection,school,2,0.84,ev-g2-fresh-a-annotation-a-sign-of-affection
a-sign-of-affection,workplace,1,0.84,ev-g2-fresh-a-annotation-a-sign-of-affection
a-sign-of-affection,foundFamily,1,0.84,ev-g2-fresh-a-annotation-a-sign-of-affection
heavenly-delusion,postApocalypse,2,0.84,ev-g2-fresh-a-annotation-heavenly-delusion
heavenly-delusion,exploration,2,0.84,ev-g2-fresh-a-annotation-heavenly-delusion
heavenly-delusion,survival,2,0.84,ev-g2-fresh-a-annotation-heavenly-delusion
heavenly-delusion,investigation,2,0.84,ev-g2-fresh-a-annotation-heavenly-delusion
heavenly-delusion,adventure,2,0.84,ev-g2-fresh-a-annotation-heavenly-delusion
ajin,combat,2,0.84,ev-g2-fresh-a-annotation-ajin
ajin,survival,2,0.84,ev-g2-fresh-a-annotation-ajin
ajin,investigation,1,0.84,ev-g2-fresh-a-annotation-ajin
historie,historicalReconstruction,2,0.84,ev-g2-fresh-a-annotation-historie
historie,war,2,0.84,ev-g2-fresh-a-annotation-historie
historie,politics,2,0.84,ev-g2-fresh-a-annotation-historie
historie,adventure,1,0.84,ev-g2-fresh-a-annotation-historie
what-did-you-eat-yesterday,cooking,2,0.84,ev-g2-fresh-a-annotation-what-did-you-eat-yesterday
what-did-you-eat-yesterday,workplace,2,0.84,ev-g2-fresh-a-annotation-what-did-you-eat-yesterday
what-did-you-eat-yesterday,foundFamily,2,0.84,ev-g2-fresh-a-annotation-what-did-you-eat-yesterday
the-full-time-wife-escapist,workplace,2,0.84,ev-g2-fresh-a-annotation-the-full-time-wife-escapist
the-full-time-wife-escapist,foundFamily,2,0.84,ev-g2-fresh-a-annotation-the-full-time-wife-escapist
dance-dance-danseur,sportsCompetition,2,0.84,ev-g2-fresh-a-annotation-dance-dance-danseur
dance-dance-danseur,tournament,2,0.84,ev-g2-fresh-a-annotation-dance-dance-danseur
dance-dance-danseur,school,2,0.84,ev-g2-fresh-a-annotation-dance-dance-danseur
chi-on-the-movements-of-the-earth,historicalReconstruction,2,0.84,ev-g2-fresh-a-annotation-chi-on-the-movements-of-the-earth
chi-on-the-movements-of-the-earth,investigation,2,0.84,ev-g2-fresh-a-annotation-chi-on-the-movements-of-the-earth
chi-on-the-movements-of-the-earth,politics,2,0.84,ev-g2-fresh-a-annotation-chi-on-the-movements-of-the-earth
chi-on-the-movements-of-the-earth,survival,1,0.84,ev-g2-fresh-a-annotation-chi-on-the-movements-of-the-earth
mystery-to-iu-nakare,investigation,2,0.84,ev-g2-fresh-a-annotation-mystery-to-iu-nakare
mystery-to-iu-nakare,school,1,0.84,ev-g2-fresh-a-annotation-mystery-to-iu-nakare
aoashi,sportsCompetition,2,0.84,ev-g2-fresh-a-annotation-aoashi
aoashi,tournament,2,0.84,ev-g2-fresh-a-annotation-aoashi
aoashi,school,2,0.84,ev-g2-fresh-a-annotation-aoashi
aoashi,foundFamily,2,0.84,ev-g2-fresh-a-annotation-aoashi
blood-on-the-tracks,school,1,0.84,ev-g2-fresh-a-annotation-blood-on-the-tracks
blood-on-the-tracks,survival,1,0.84,ev-g2-fresh-a-annotation-blood-on-the-tracks
7seeds,postApocalypse,2,0.84,ev-g2-fresh-a-annotation-7seeds
7seeds,survival,2,0.84,ev-g2-fresh-a-annotation-7seeds
7seeds,exploration,2,0.84,ev-g2-fresh-a-annotation-7seeds
7seeds,adventure,2,0.84,ev-g2-fresh-a-annotation-7seeds
7seeds,foundFamily,2,0.84,ev-g2-fresh-a-annotation-7seeds
mieruko-chan,school,2,0.84,ev-g2-fresh-a-annotation-mieruko-chan
mieruko-chan,investigation,1,0.84,ev-g2-fresh-a-annotation-mieruko-chan
mieruko-chan,survival,1,0.84,ev-g2-fresh-a-annotation-mieruko-chan
the-summer-hikaru-died,investigation,2,0.84,ev-g2-fresh-a-annotation-the-summer-hikaru-died
the-summer-hikaru-died,school,2,0.84,ev-g2-fresh-a-annotation-the-summer-hikaru-died
my-love-story-with-yamada-kun-at-lv999,school,1,0.84,ev-g2-fresh-a-annotation-my-love-story-with-yamada-kun-at-lv999
my-love-story-with-yamada-kun-at-lv999,workplace,1,0.84,ev-g2-fresh-a-annotation-my-love-story-with-yamada-kun-at-lv999
my-love-story-with-yamada-kun-at-lv999,foundFamily,2,0.84,ev-g2-fresh-a-annotation-my-love-story-with-yamada-kun-at-lv999
metamorphose-no-engawa,foundFamily,2,0.84,ev-g2-fresh-a-annotation-metamorphose-no-engawa
metamorphose-no-engawa,workplace,1,0.84,ev-g2-fresh-a-annotation-metamorphose-no-engawa
real,sportsCompetition,2,0.84,ev-g2-fresh-a-annotation-real
real,school,1,0.84,ev-g2-fresh-a-annotation-real
real,foundFamily,1,0.84,ev-g2-fresh-a-annotation-real
summer-time-rendering,timeTravel,2,0.84,ev-g2-fresh-a-annotation-summer-time-rendering
summer-time-rendering,investigation,2,0.84,ev-g2-fresh-a-annotation-summer-time-rendering
summer-time-rendering,survival,2,0.84,ev-g2-fresh-a-annotation-summer-time-rendering
summer-time-rendering,combat,2,0.84,ev-g2-fresh-a-annotation-summer-time-rendering
kowloon-generic-romance,investigation,2,0.84,ev-g2-fresh-a-annotation-kowloon-generic-romance
kowloon-generic-romance,workplace,2,0.84,ev-g2-fresh-a-annotation-kowloon-generic-romance
my-happy-marriage,historicalReconstruction,1,0.84,ev-g2-fresh-a-annotation-my-happy-marriage
my-happy-marriage,foundFamily,2,0.84,ev-g2-fresh-a-annotation-my-happy-marriage
my-happy-marriage,combat,1,0.84,ev-g2-fresh-a-annotation-my-happy-marriage
my-next-life-as-a-villainess,reincarnation,2,0.84,ev-g2-fresh-a-annotation-my-next-life-as-a-villainess
my-next-life-as-a-villainess,school,2,0.84,ev-g2-fresh-a-annotation-my-next-life-as-a-villainess
my-next-life-as-a-villainess,politics,1,0.84,ev-g2-fresh-a-annotation-my-next-life-as-a-villainess
my-next-life-as-a-villainess,foundFamily,2,0.84,ev-g2-fresh-a-annotation-my-next-life-as-a-villainess
how-a-realist-hero-rebuilt-the-kingdom,territoryManagement,2,0.84,ev-g2-fresh-a-annotation-how-a-realist-hero-rebuilt-the-kingdom
how-a-realist-hero-rebuilt-the-kingdom,politics,2,0.84,ev-g2-fresh-a-annotation-how-a-realist-hero-rebuilt-the-kingdom
how-a-realist-hero-rebuilt-the-kingdom,war,1,0.84,ev-g2-fresh-a-annotation-how-a-realist-hero-rebuilt-the-kingdom
how-a-realist-hero-rebuilt-the-kingdom,foundFamily,1,0.84,ev-g2-fresh-a-annotation-how-a-realist-hero-rebuilt-the-kingdom
boys-run-the-riot,school,2,0.84,ev-g2-fresh-a-annotation-boys-run-the-riot
boys-run-the-riot,workplace,1,0.84,ev-g2-fresh-a-annotation-boys-run-the-riot
boys-run-the-riot,foundFamily,2,0.84,ev-g2-fresh-a-annotation-boys-run-the-riot
blue-box,sportsCompetition,2,0.84,ev-g2-fresh-a-annotation-blue-box
blue-box,school,2,0.84,ev-g2-fresh-a-annotation-blue-box
blue-box,foundFamily,1,0.84,ev-g2-fresh-a-annotation-blue-box
the-darwin-incident,investigation,2,0.84,ev-g2-fresh-a-annotation-the-darwin-incident
the-darwin-incident,politics,2,0.84,ev-g2-fresh-a-annotation-the-darwin-incident
the-darwin-incident,combat,1,0.84,ev-g2-fresh-a-annotation-the-darwin-incident
the-darwin-incident,school,1,0.84,ev-g2-fresh-a-annotation-the-darwin-incident
requiem-of-the-rose-king,historicalReconstruction,2,0.84,ev-g2-fresh-a-annotation-requiem-of-the-rose-king
requiem-of-the-rose-king,war,2,0.84,ev-g2-fresh-a-annotation-requiem-of-the-rose-king
requiem-of-the-rose-king,politics,2,0.84,ev-g2-fresh-a-annotation-requiem-of-the-rose-king
requiem-of-the-rose-king,revenge,2,0.84,ev-g2-fresh-a-annotation-requiem-of-the-rose-king
requiem-of-the-rose-king,combat,1,0.84,ev-g2-fresh-a-annotation-requiem-of-the-rose-king
i-think-our-son-is-gay,school,1,0.84,ev-g2-fresh-a-annotation-i-think-our-son-is-gay
fruits-basket,school,2,0.84,ev-g2-fresh-b-annotation-fruits-basket
fruits-basket,foundFamily,2,0.84,ev-g2-fresh-b-annotation-fruits-basket
inuyasha,adventure,2,0.84,ev-g2-fresh-b-annotation-inuyasha
inuyasha,combat,2,0.84,ev-g2-fresh-b-annotation-inuyasha
inuyasha,timeTravel,2,0.84,ev-g2-fresh-b-annotation-inuyasha
inuyasha,exploration,1,0.84,ev-g2-fresh-b-annotation-inuyasha
space-brothers,workplace,2,0.84,ev-g2-fresh-b-annotation-space-brothers
space-brothers,exploration,2,0.84,ev-g2-fresh-b-annotation-space-brothers
space-brothers,foundFamily,1,0.84,ev-g2-fresh-b-annotation-space-brothers
blue-giant,workplace,1,0.84,ev-g2-fresh-b-annotation-blue-giant
blue-giant,foundFamily,1,0.84,ev-g2-fresh-b-annotation-blue-giant
blue-period,school,2,0.84,ev-g2-fresh-b-annotation-blue-period
blue-period,workplace,1,0.84,ev-g2-fresh-b-annotation-blue-period
the-apothecary-diaries,investigation,2,0.84,ev-g2-fresh-b-annotation-the-apothecary-diaries
the-apothecary-diaries,politics,2,0.84,ev-g2-fresh-b-annotation-the-apothecary-diaries
the-apothecary-diaries,workplace,2,0.84,ev-g2-fresh-b-annotation-the-apothecary-diaries
dorohedoro,combat,2,0.84,ev-g2-fresh-b-annotation-dorohedoro
dorohedoro,investigation,2,0.84,ev-g2-fresh-b-annotation-dorohedoro
dorohedoro,revenge,1,0.84,ev-g2-fresh-b-annotation-dorohedoro
dorohedoro,foundFamily,2,0.84,ev-g2-fresh-b-annotation-dorohedoro
sweat-and-soap,workplace,2,0.84,ev-g2-fresh-b-annotation-sweat-and-soap
sweat-and-soap,crafting,1,0.84,ev-g2-fresh-b-annotation-sweat-and-soap
a-condition-called-love,school,2,0.84,ev-g2-fresh-b-annotation-a-condition-called-love
she-loves-to-cook-and-she-loves-to-eat,cooking,2,0.84,ev-g2-fresh-b-annotation-she-loves-to-cook-and-she-loves-to-eat
she-loves-to-cook-and-she-loves-to-eat,workplace,1,0.84,ev-g2-fresh-b-annotation-she-loves-to-cook-and-she-loves-to-eat
she-loves-to-cook-and-she-loves-to-eat,foundFamily,2,0.84,ev-g2-fresh-b-annotation-she-loves-to-cook-and-she-loves-to-eat
my-brothers-husband,foundFamily,2,0.84,ev-g2-fresh-b-annotation-my-brothers-husband
our-dreams-at-dusk,school,1,0.84,ev-g2-fresh-b-annotation-our-dreams-at-dusk
our-dreams-at-dusk,foundFamily,2,0.84,ev-g2-fresh-b-annotation-our-dreams-at-dusk
nina-the-starry-bride,politics,2,0.84,ev-g2-fresh-b-annotation-nina-the-starry-bride
nina-the-starry-bride,territoryManagement,1,0.84,ev-g2-fresh-b-annotation-nina-the-starry-bride
baby-steps,school,2,0.84,ev-g2-fresh-b-annotation-baby-steps
baby-steps,sportsCompetition,2,0.84,ev-g2-fresh-b-annotation-baby-steps
baby-steps,tournament,1,0.84,ev-g2-fresh-b-annotation-baby-steps
capeta,sportsCompetition,2,0.84,ev-g2-fresh-b-annotation-capeta
capeta,tournament,2,0.84,ev-g2-fresh-b-annotation-capeta
capeta,foundFamily,2,0.84,ev-g2-fresh-b-annotation-capeta
yowamushi-pedal,school,2,0.84,ev-g2-fresh-b-annotation-yowamushi-pedal
yowamushi-pedal,sportsCompetition,2,0.84,ev-g2-fresh-b-annotation-yowamushi-pedal
yowamushi-pedal,tournament,2,0.84,ev-g2-fresh-b-annotation-yowamushi-pedal
yowamushi-pedal,foundFamily,2,0.84,ev-g2-fresh-b-annotation-yowamushi-pedal
