sourceItemId,sourceId,status,candidateId,workId,decisionRef
mangataisho-2013-037,mangataisho-2013,duplicate,candidate-319e39a597d16251efc9,work-319e39a597d16251efc9,mapping-d8b3bb027ca9ddcd1082
mangataisho-2014-021,mangataisho-2014,duplicate,candidate-319e39a597d16251efc9,work-319e39a597d16251efc9,mapping-7d2ce680ffea80eab92f
nippan-bookseller-recommendations-2011-012,nippan-bookseller-recommendations-2011,duplicate,candidate-319e39a597d16251efc9,work-319e39a597d16251efc9,mapping-fb9989dc4ffc363b7f15
konomanga-2023-ranking-05,konomanga-2023-ranking,included,candidate-3ba6e8e3cfdec674eae3,work-3ba6e8e3cfdec674eae3,mapping-dc30a7643e58a0a52201
mangataisho-2023-009,mangataisho-2023,duplicate,candidate-3ba6e8e3cfdec674eae3,work-3ba6e8e3cfdec674eae3,mapping-35fb9d9fffdfd5360335
tsugimanga-2024-comics-010,tsugimanga-2024-comics,duplicate,candidate-3ba6e8e3cfdec674eae3,work-3ba6e8e3cfdec674eae3,mapping-518708e037135d1689d2
konomanga-2020-ranking-16,konomanga-2020-ranking,included,candidate-40ea287aae6305289cf6,work-40ea287aae6305289cf6,mapping-da32a48789a09240db19
nippan-bookseller-recommendations-2020-003,nippan-bookseller-recommendations-2020,duplicate,candidate-40ea287aae6305289cf6,work-40ea287aae6305289cf6,mapping-6690c0b14b9a6f550d2a
tsugimanga-2019-comics-023,tsugimanga-2019-comics,duplicate,candidate-40ea287aae6305289cf6,work-40ea287aae6305289cf6,mapping-9b5f339377a241658026
mangataisho-2011-021,mangataisho-2011,included,candidate-550854424fc9cc94d585,work-550854424fc9cc94d585,mapping-54e36eebd9516f234a98
mangataisho-2012-010,mangataisho-2012,duplicate,candidate-550854424fc9cc94d585,work-550854424fc9cc94d585,mapping-9a4c6d2059b1a8047bd4
mangataisho-2013-017,mangataisho-2013,duplicate,candidate-550854424fc9cc94d585,work-550854424fc9cc94d585,mapping-37edbafa678ee83d937e
mangataisho-2014-148,mangataisho-2014,duplicate,candidate-550854424fc9cc94d585,work-550854424fc9cc94d585,mapping-3c284ec6925b6abd792f
mangataisho-2010-099,mangataisho-2010,included,candidate-5baea1ce0e7e74df34b9,work-5baea1ce0e7e74df34b9,mapping-84c55269dd0a5dbc301a
mangataisho-2011-008,mangataisho-2011,duplicate,candidate-5baea1ce0e7e74df34b9,work-5baea1ce0e7e74df34b9,mapping-f5c42a395fae183c5aa3
mangataisho-2014-124,mangataisho-2014,duplicate,candidate-5baea1ce0e7e74df34b9,work-5baea1ce0e7e74df34b9,mapping-1325100c6ea12a8130da
mangataisho-2015-103,mangataisho-2015,duplicate,candidate-5baea1ce0e7e74df34b9,work-5baea1ce0e7e74df34b9,mapping-6f29dbed4a910f37409c
mangataisho-2011-177,mangataisho-2011,included,candidate-672862529a341488245b,work-672862529a341488245b,mapping-3ea8803fc82c2ca41679
mangataisho-2012-197,mangataisho-2012,duplicate,candidate-672862529a341488245b,work-672862529a341488245b,mapping-2f7e949b7d892a9860a2
mangataisho-2013-193,mangataisho-2013,duplicate,candidate-672862529a341488245b,work-672862529a341488245b,mapping-fc29dda0da99b7c434c9
mangataisho-2014-125,mangataisho-2014,duplicate,candidate-672862529a341488245b,work-672862529a341488245b,mapping-56687fed3daf122d5b31
mangataisho-2015-067,mangataisho-2015,duplicate,candidate-680837b0db4ec9d2932c,work-680837b0db4ec9d2932c,mapping-a8fbc9620053ba77f821
nippan-bookseller-recommendations-2016-015,nippan-bookseller-recommendations-2016,duplicate,candidate-680837b0db4ec9d2932c,work-680837b0db4ec9d2932c,mapping-a59d8543bfc03c586201
tsugimanga-2016-comics-029,tsugimanga-2016-comics,included,candidate-680837b0db4ec9d2932c,work-680837b0db4ec9d2932c,mapping-c5e54e54c9909c23a1a3
mangataisho-2008-009,mangataisho-2008,included,candidate-724c064d491faf4c7414,work-724c064d491faf4c7414,mapping-4ca5faad818071f7ea07
mangataisho-2009-106,mangataisho-2009,duplicate,candidate-724c064d491faf4c7414,work-724c064d491faf4c7414,mapping-7c95ef099156493c1480
nippan-bookseller-recommendations-2006-003,nippan-bookseller-recommendations-2006,duplicate,candidate-724c064d491faf4c7414,work-724c064d491faf4c7414,mapping-9a98681829f30b41c36b
mangataisho-2013-042,mangataisho-2013,included,candidate-78d44d381562e37dd94a,work-78d44d381562e37dd94a,mapping-f36f37675f4385a37878
mangataisho-2014-089,mangataisho-2014,duplicate,candidate-78d44d381562e37dd94a,work-78d44d381562e37dd94a,mapping-b34c0810a6b04b8fa6be
nippan-bookseller-recommendations-2013-011,nippan-bookseller-recommendations-2013,duplicate,candidate-78d44d381562e37dd94a,work-78d44d381562e37dd94a,mapping-4a4cc4f4ad36145e15f5
mangataisho-2009-021,mangataisho-2009,included,candidate-7a4e7ba45413e1b8af34,work-7a4e7ba45413e1b8af34,mapping-889be7864b166b525902
mangataisho-2010-091,mangataisho-2010,duplicate,candidate-7a4e7ba45413e1b8af34,work-7a4e7ba45413e1b8af34,mapping-0764bd30ae3f9865dcd3
mangataisho-2012-179,mangataisho-2012,duplicate,candidate-7a4e7ba45413e1b8af34,work-7a4e7ba45413e1b8af34,mapping-eee4469133d1fa4eebf1
nippan-bookseller-recommendations-2010-010,nippan-bookseller-recommendations-2010,duplicate,candidate-7a4e7ba45413e1b8af34,work-7a4e7ba45413e1b8af34,mapping-d953b2d25357bf11eaee
mangataisho-2014-044,mangataisho-2014,duplicate,candidate-7abb6e8396c5e1252173,work-7abb6e8396c5e1252173,mapping-ab910a9a2d1abea4e61e
mangataisho-2015-119,mangataisho-2015,duplicate,candidate-7abb6e8396c5e1252173,work-7abb6e8396c5e1252173,mapping-ec7a190d2de80b533ecd
nippan-bookseller-recommendations-2015-010,nippan-bookseller-recommendations-2015,duplicate,candidate-7abb6e8396c5e1252173,work-7abb6e8396c5e1252173,mapping-0057c58bd3ca22bd4ea1
tsugimanga-2015-comics-014,tsugimanga-2015-comics,included,candidate-7abb6e8396c5e1252173,work-7abb6e8396c5e1252173,mapping-f71b95675aaa689d49b2
konomanga-2020-ranking-12,konomanga-2020-ranking,included,candidate-81c561ca6bb74a301cf8,work-81c561ca6bb74a301cf8,mapping-a9c2128b3c201b02b54e
nippan-bookseller-recommendations-2020-010,nippan-bookseller-recommendations-2020,duplicate,candidate-81c561ca6bb74a301cf8,work-81c561ca6bb74a301cf8,mapping-02188655e90e21469a7e
tsugimanga-2019-comics-049,tsugimanga-2019-comics,duplicate,candidate-81c561ca6bb74a301cf8,work-81c561ca6bb74a301cf8,mapping-9e1d85969ee0c0eefff9
mangataisho-2008-089,mangataisho-2008,included,candidate-83510afea8d961aec880,work-83510afea8d961aec880,mapping-09a1cb8bca4842a55f5f
mangataisho-2010-058,mangataisho-2010,duplicate,candidate-83510afea8d961aec880,work-83510afea8d961aec880,mapping-7c019847485558fe9175
mangataisho-2011-040,mangataisho-2011,duplicate,candidate-83510afea8d961aec880,work-83510afea8d961aec880,mapping-a4762ed7b00ea2554e3c
mangataisho-2013-084,mangataisho-2013,duplicate,candidate-83510afea8d961aec880,work-83510afea8d961aec880,mapping-521d2cd5b37a3209440b
konomanga-2020-ranking-03,konomanga-2020-ranking,included,candidate-84a6a139c55f2760544e,work-84a6a139c55f2760544e,mapping-54c13f4dc352a32b9dea
konomanga-2021-ranking-09,konomanga-2021-ranking,duplicate,candidate-84a6a139c55f2760544e,work-84a6a139c55f2760544e,mapping-7dbc3f2b0bad5831ccb9
mangataisho-2020-011,mangataisho-2020,duplicate,candidate-84a6a139c55f2760544e,work-84a6a139c55f2760544e,mapping-8222b7f6e12512bac026
nippan-bookseller-recommendations-2020-013,nippan-bookseller-recommendations-2020,duplicate,candidate-84a6a139c55f2760544e,work-84a6a139c55f2760544e,mapping-cf158172735971126cba
mangataisho-2012-130,mangataisho-2012,included,candidate-88e75622b83b794c03ac,work-88e75622b83b794c03ac,mapping-c035f62a0d7e81e74400
mangataisho-2013-010,mangataisho-2013,duplicate,candidate-88e75622b83b794c03ac,work-88e75622b83b794c03ac,mapping-6d880d900e5c84587311
mangataisho-2014-202,mangataisho-2014,duplicate,candidate-88e75622b83b794c03ac,work-88e75622b83b794c03ac,mapping-dd807974fb48fc2a385b
mangataisho-2015-017,mangataisho-2015,duplicate,candidate-88e75622b83b794c03ac,work-88e75622b83b794c03ac,mapping-a4f66523b03f7cda64e7
nippan-bookseller-recommendations-2021-008,nippan-bookseller-recommendations-2021,duplicate,candidate-9036a98c069b5ef8cd54,work-9036a98c069b5ef8cd54,mapping-877d15ad7f01566ff38b
shogakukan-manga-award-68-002,shogakukan-manga-award-68,duplicate,candidate-9036a98c069b5ef8cd54,work-9036a98c069b5ef8cd54,mapping-65a351092988da2464f0
tsugimanga-2020-comics-048,tsugimanga-2020-comics,included,candidate-9036a98c069b5ef8cd54,work-9036a98c069b5ef8cd54,mapping-0e4d8747c1b12f8ebc56
mangataisho-2013-199,mangataisho-2013,included,candidate-98637340992f2f50107d,work-98637340992f2f50107d,mapping-8c59a739b032f889b9ac
mangataisho-2014-121,mangataisho-2014,duplicate,candidate-98637340992f2f50107d,work-98637340992f2f50107d,mapping-d99381a272550e4d84c1
nippan-bookseller-recommendations-2014-015,nippan-bookseller-recommendations-2014,duplicate,candidate-98637340992f2f50107d,work-98637340992f2f50107d,mapping-8710dc3ab5f5014da73e
mangataisho-2012-014,mangataisho-2012,included,candidate-a25bac53b4757f13f21a,work-a25bac53b4757f13f21a,mapping-6dda43c018b18ffa676c
mangataisho-2013-146,mangataisho-2013,duplicate,candidate-a25bac53b4757f13f21a,work-a25bac53b4757f13f21a,mapping-402acad4757685e2a405
nippan-bookseller-recommendations-2012-001,nippan-bookseller-recommendations-2012,duplicate,candidate-a25bac53b4757f13f21a,work-a25bac53b4757f13f21a,mapping-420f466e2a32eaed1f28
mangataisho-2013-038,mangataisho-2013,included,candidate-a4ca6e21e97927928e1a,work-a4ca6e21e97927928e1a,mapping-cdcdeae979d340adfd68
mangataisho-2014-143,mangataisho-2014,duplicate,candidate-a4ca6e21e97927928e1a,work-a4ca6e21e97927928e1a,mapping-09a04e65688dd9b3f2dd
mangataisho-2015-093,mangataisho-2015,duplicate,candidate-a4ca6e21e97927928e1a,work-a4ca6e21e97927928e1a,mapping-f11e0a42d412915baeb7
nippan-bookseller-recommendations-2014-008,nippan-bookseller-recommendations-2014,duplicate,candidate-a4ca6e21e97927928e1a,work-a4ca6e21e97927928e1a,mapping-10066524ffb304faa7a5
mangataisho-2010-112,mangataisho-2010,included,candidate-a7413b6e35e0d316a538,work-a7413b6e35e0d316a538,mapping-b7f92cc24f377f3779e6
mangataisho-2011-115,mangataisho-2011,duplicate,candidate-a7413b6e35e0d316a538,work-a7413b6e35e0d316a538,mapping-d67c63f05a8e37613749
mangataisho-2012-078,mangataisho-2012,duplicate,candidate-a7413b6e35e0d316a538,work-a7413b6e35e0d316a538,mapping-90eaea5b70fc74993ccf
nippan-bookseller-recommendations-2010-008,nippan-bookseller-recommendations-2010,duplicate,candidate-a7413b6e35e0d316a538,work-a7413b6e35e0d316a538,mapping-66aae25c983f65566065
mangataisho-2010-012,mangataisho-2010,included,candidate-a7e0062c7153978fc6fe,work-a7e0062c7153978fc6fe,mapping-2f5c3ee473c973c8aaa8
mangataisho-2011-005,mangataisho-2011,duplicate,candidate-a7e0062c7153978fc6fe,work-a7e0062c7153978fc6fe,mapping-4d2cdeef0b89dd6e2b20
mangataisho-2012-128,mangataisho-2012,duplicate,candidate-a7e0062c7153978fc6fe,work-a7e0062c7153978fc6fe,mapping-12903e55db7a23557acd
mangataisho-2013-099,mangataisho-2013,duplicate,candidate-a7e0062c7153978fc6fe,work-a7e0062c7153978fc6fe,mapping-a9d1ab3ba77f499900e9
mangataisho-2014-052,mangataisho-2014,duplicate,candidate-a7e0062c7153978fc6fe,work-a7e0062c7153978fc6fe,mapping-2b9a72a2b170faa5243b
nippan-bookseller-recommendations-2026-011,nippan-bookseller-recommendations-2026,duplicate,candidate-a960372ed5efa4031896,work-a960372ed5efa4031896,mapping-1805173a2bd398b5a9a0
tsugimanga-2025-comics-017,tsugimanga-2025-comics,included,candidate-a960372ed5efa4031896,work-a960372ed5efa4031896,mapping-a5f38e74bbdcccff2c7c
tsugimanga-2026-comics-018,tsugimanga-2026-comics,duplicate,candidate-a960372ed5efa4031896,work-a960372ed5efa4031896,mapping-1d07e49bcc6d03e19f53
mangataisho-2008-063,mangataisho-2008,included,candidate-aa6d796e2e04a55b94b1,work-aa6d796e2e04a55b94b1,mapping-fda9bc5c501aa77b99c5
mangataisho-2009-042,mangataisho-2009,duplicate,candidate-aa6d796e2e04a55b94b1,work-aa6d796e2e04a55b94b1,mapping-d5cbac12652991e1a8f4
mangataisho-2010-054,mangataisho-2010,duplicate,candidate-aa6d796e2e04a55b94b1,work-aa6d796e2e04a55b94b1,mapping-6d2477fa2657ec49af31
mangataisho-2011-073,mangataisho-2011,duplicate,candidate-aa6d796e2e04a55b94b1,work-aa6d796e2e04a55b94b1,mapping-2a9e2bf147ef65a17059
nippan-bookseller-recommendations-2020-012,nippan-bookseller-recommendations-2020,duplicate,candidate-ae0ac8a5acfc5fbb7dd6,work-ae0ac8a5acfc5fbb7dd6,mapping-6f4c43ea62b7f881fd92
tsugimanga-2018-comics-022,tsugimanga-2018-comics,included,candidate-ae0ac8a5acfc5fbb7dd6,work-ae0ac8a5acfc5fbb7dd6,mapping-20840e51402b4147a368
tsugimanga-2019-comics-018,tsugimanga-2019-comics,duplicate,candidate-ae0ac8a5acfc5fbb7dd6,work-ae0ac8a5acfc5fbb7dd6,mapping-8e7665bf066a20920983
mangataisho-2009-122,mangataisho-2009,included,candidate-b2be97620643b3342637,work-b2be97620643b3342637,mapping-5bc95c9a305e5044962a
mangataisho-2010-010,mangataisho-2010,duplicate,candidate-b2be97620643b3342637,work-b2be97620643b3342637,mapping-130cadffaf6b96b3e338
mangataisho-2012-183,mangataisho-2012,duplicate,candidate-b2be97620643b3342637,work-b2be97620643b3342637,mapping-d202b37b5e622217fca4
shogakukan-manga-award-60-005,shogakukan-manga-award-60,duplicate,candidate-b2be97620643b3342637,work-b2be97620643b3342637,mapping-a7df0b74fdff4431304d
mangataisho-2010-117,mangataisho-2010,included,candidate-b708734262fb9b67f948,work-b708734262fb9b67f948,mapping-37f0cf6763e1e49b56ac
mangataisho-2011-119,mangataisho-2011,duplicate,candidate-b708734262fb9b67f948,work-b708734262fb9b67f948,mapping-52e5c273a4d750a35c32
mangataisho-2012-069,mangataisho-2012,duplicate,candidate-b708734262fb9b67f948,work-b708734262fb9b67f948,mapping-b4d5c611b292084a022e
mangataisho-2013-176,mangataisho-2013,duplicate,candidate-b708734262fb9b67f948,work-b708734262fb9b67f948,mapping-d47ee5ee2ce952c83397
mangataisho-2012-019,mangataisho-2012,included,candidate-bd42208a660912d9d95d,work-bd42208a660912d9d95d,mapping-ae4ba1a4fc5aaeb92e60
mangataisho-2013-021,mangataisho-2013,duplicate,candidate-bd42208a660912d9d95d,work-bd42208a660912d9d95d,mapping-9b32fb4041cf71748632
nippan-bookseller-recommendations-2011-014,nippan-bookseller-recommendations-2011,duplicate,candidate-bd42208a660912d9d95d,work-bd42208a660912d9d95d,mapping-01f7abf4eaabe85b0057
mangataisho-2011-089,mangataisho-2011,included,candidate-c5e8c957903bf1832dc5,work-c5e8c957903bf1832dc5,mapping-8490bc2ada1ba96483c5
mangataisho-2012-011,mangataisho-2012,duplicate,candidate-c5e8c957903bf1832dc5,work-c5e8c957903bf1832dc5,mapping-9279785401352569c5db
mangataisho-2013-179,mangataisho-2013,duplicate,candidate-c5e8c957903bf1832dc5,work-c5e8c957903bf1832dc5,mapping-07f5b141f6b8cdf19217
mangataisho-2014-166,mangataisho-2014,duplicate,candidate-c5e8c957903bf1832dc5,work-c5e8c957903bf1832dc5,mapping-bbd01a0f93ce8018a4fe
mangataisho-2008-072,mangataisho-2008,included,candidate-c805c5b70111f75d6fb5,work-c805c5b70111f75d6fb5,mapping-9cc23c4e68c11dcd7e9c
mangataisho-2009-085,mangataisho-2009,duplicate,candidate-c805c5b70111f75d6fb5,work-c805c5b70111f75d6fb5,mapping-ab7ae4b4630b2cdeada0
mangataisho-2010-065,mangataisho-2010,duplicate,candidate-c805c5b70111f75d6fb5,work-c805c5b70111f75d6fb5,mapping-8e4c9aa5cecff0c01a3a
mangataisho-2013-150,mangataisho-2013,duplicate,candidate-c805c5b70111f75d6fb5,work-c805c5b70111f75d6fb5,mapping-0bb1618ad1b14b78812c
nippan-bookseller-recommendations-2025-002,nippan-bookseller-recommendations-2025,duplicate,candidate-c9e32218e26c6c6292f9,work-c9e32218e26c6c6292f9,mapping-0bc8af110512d1f5fe71
tsugimanga-2024-comics-031,tsugimanga-2024-comics,included,candidate-c9e32218e26c6c6292f9,work-c9e32218e26c6c6292f9,mapping-d717d2bfadced41d3f32
tsugimanga-2025-comics-027,tsugimanga-2025-comics,duplicate,candidate-c9e32218e26c6c6292f9,work-c9e32218e26c6c6292f9,mapping-0008ba837131b7b43070
mangataisho-2014-209,mangataisho-2014,included,candidate-d655ea1cfb913f33cc9a,work-d655ea1cfb913f33cc9a,mapping-fa6961c51c2b6e15bbf6
mangataisho-2015-186,mangataisho-2015,duplicate,candidate-d655ea1cfb913f33cc9a,work-d655ea1cfb913f33cc9a,mapping-cbb363e3facbc80aacc0
nippan-bookseller-recommendations-2014-013,nippan-bookseller-recommendations-2014,duplicate,candidate-d655ea1cfb913f33cc9a,work-d655ea1cfb913f33cc9a,mapping-3382341c7a10bb99ce47
mangataisho-2012-174,mangataisho-2012,included,candidate-d735187a8421d0d33399,work-d735187a8421d0d33399,mapping-1de97cc9767d6d05aa76
mangataisho-2013-086,mangataisho-2013,duplicate,candidate-d735187a8421d0d33399,work-d735187a8421d0d33399,mapping-43285732c3f3c40acc45
mangataisho-2014-086,mangataisho-2014,duplicate,candidate-d735187a8421d0d33399,work-d735187a8421d0d33399,mapping-6ec92e74bc0eb60c1786
mangataisho-2015-032,mangataisho-2015,duplicate,candidate-d735187a8421d0d33399,work-d735187a8421d0d33399,mapping-60efcba6e8daf0802c1f
nippan-bookseller-recommendations-2012-005,nippan-bookseller-recommendations-2012,duplicate,candidate-d735187a8421d0d33399,work-d735187a8421d0d33399,mapping-e7e4223f0f055e7d88de
mangataisho-2010-023,mangataisho-2010,included,candidate-da98a01b4d345bd9c415,work-da98a01b4d345bd9c415,mapping-529cbe48e72c0088d610
mangataisho-2011-092,mangataisho-2011,duplicate,candidate-da98a01b4d345bd9c415,work-da98a01b4d345bd9c415,mapping-32f2415386f2ed66a33f
nippan-bookseller-recommendations-2010-003,nippan-bookseller-recommendations-2010,duplicate,candidate-da98a01b4d345bd9c415,work-da98a01b4d345bd9c415,mapping-3e839e6e7adbb20419af
mangataisho-2012-015,mangataisho-2012,included,candidate-df29832c2155775e0e7c,work-df29832c2155775e0e7c,mapping-c8e7e12010547a2f3aed
mangataisho-2014-164,mangataisho-2014,duplicate,candidate-df29832c2155775e0e7c,work-df29832c2155775e0e7c,mapping-d431bc4b20baf658a638
nippan-bookseller-recommendations-2012-004,nippan-bookseller-recommendations-2012,duplicate,candidate-df29832c2155775e0e7c,work-df29832c2155775e0e7c,mapping-eee14c387462b9d2c6b4
mangataisho-2011-086,mangataisho-2011,included,candidate-ea41ee65245a0dbdc4a8,work-ea41ee65245a0dbdc4a8,mapping-9ffd3a45180851269d1b
mangataisho-2012-099,mangataisho-2012,duplicate,candidate-ea41ee65245a0dbdc4a8,work-ea41ee65245a0dbdc4a8,mapping-b86bb72ea68dd545fb53
nippan-bookseller-recommendations-2011-013,nippan-bookseller-recommendations-2011,duplicate,candidate-ea41ee65245a0dbdc4a8,work-ea41ee65245a0dbdc4a8,mapping-d6decb9dcde2415d4278
mangataisho-2008-060,mangataisho-2008,included,candidate-f1d22b68efa7fbd501ee,work-f1d22b68efa7fbd501ee,mapping-3a1686b8696a81717823
mangataisho-2009-053,mangataisho-2009,duplicate,candidate-f1d22b68efa7fbd501ee,work-f1d22b68efa7fbd501ee,mapping-f1737f1093e36ad54f41
mangataisho-2010-040,mangataisho-2010,duplicate,candidate-f1d22b68efa7fbd501ee,work-f1d22b68efa7fbd501ee,mapping-b2c41aedb69b1b4fea42
mangataisho-2011-078,mangataisho-2011,duplicate,candidate-f1d22b68efa7fbd501ee,work-f1d22b68efa7fbd501ee,mapping-e226ac3f66fe33a9631a
mangataisho-2012-046,mangataisho-2012,duplicate,candidate-f1d22b68efa7fbd501ee,work-f1d22b68efa7fbd501ee,mapping-1b6120fbba4aa378af5a
mangataisho-2014-041,mangataisho-2014,duplicate,candidate-f59be454d59478f33914,work-f59be454d59478f33914,mapping-e110d010f452b224b66d
