sourceItemId,sourceId,status,candidateId,workId,decisionRef
dc-monthly-comics-recommendations-2020-0093,dc-monthly-comics-recommendations-2020,unresolved,,,
dc-monthly-comics-recommendations-2020-0094,dc-monthly-comics-recommendations-2020,unresolved,,,
dc-monthly-comics-recommendations-2020-0095,dc-monthly-comics-recommendations-2020,unresolved,,,
dc-monthly-comics-recommendations-2020-0096,dc-monthly-comics-recommendations-2020,unresolved,,,
dc-monthly-comics-recommendations-2020-0097,dc-monthly-comics-recommendations-2020,unresolved,,,
dc-monthly-comics-recommendations-2020-0098,dc-monthly-comics-recommendations-2020,unresolved,,,
dc-monthly-comics-recommendations-2020-0099,dc-monthly-comics-recommendations-2020,unresolved,,,
dc-monthly-comics-recommendations-2020-0100,dc-monthly-comics-recommendations-2020,unresolved,,,
dc-monthly-comics-recommendations-2020-0101,dc-monthly-comics-recommendations-2020,unresolved,,,
dc-monthly-comics-recommendations-2020-0102,dc-monthly-comics-recommendations-2020,unresolved,,,
dc-monthly-comics-recommendations-2020-0103,dc-monthly-comics-recommendations-2020,unresolved,,,
dc-monthly-comics-recommendations-2020-0104,dc-monthly-comics-recommendations-2020,unresolved,,,
dc-monthly-comics-recommendations-2020-0105,dc-monthly-comics-recommendations-2020,unresolved,,,
dc-monthly-comics-recommendations-2020-0106,dc-monthly-comics-recommendations-2020,unresolved,,,
dc-monthly-comics-recommendations-2020-0107,dc-monthly-comics-recommendations-2020,unresolved,,,
dc-monthly-comics-recommendations-2020-0108,dc-monthly-comics-recommendations-2020,unresolved,,,
dc-monthly-comics-recommendations-2020-0109,dc-monthly-comics-recommendations-2020,unresolved,,,
dc-monthly-comics-recommendations-2020-0110,dc-monthly-comics-recommendations-2020,unresolved,,,
dc-monthly-comics-recommendations-2020-0111,dc-monthly-comics-recommendations-2020,unresolved,,,
dc-monthly-comics-recommendations-2020-0112,dc-monthly-comics-recommendations-2020,unresolved,,,
dc-monthly-comics-recommendations-2020-0113,dc-monthly-comics-recommendations-2020,unresolved,,,
dc-monthly-comics-recommendations-2020-0114,dc-monthly-comics-recommendations-2020,unresolved,,,
dc-monthly-comics-recommendations-2020-0115,dc-monthly-comics-recommendations-2020,unresolved,,,
dc-monthly-comics-recommendations-2020-0116,dc-monthly-comics-recommendations-2020,unresolved,,,
dc-monthly-comics-recommendations-2020-0117,dc-monthly-comics-recommendations-2020,unresolved,,,
dc-monthly-comics-recommendations-2020-0118,dc-monthly-comics-recommendations-2020,unresolved,,,
dc-monthly-comics-recommendations-2020-0119,dc-monthly-comics-recommendations-2020,unresolved,,,
dc-monthly-comics-recommendations-2020-0120,dc-monthly-comics-recommendations-2020,unresolved,,,
dc-monthly-comics-recommendations-2020-0121,dc-monthly-comics-recommendations-2020,unresolved,,,
dc-monthly-comics-recommendations-2020-0122,dc-monthly-comics-recommendations-2020,unresolved,,,
dc-monthly-comics-recommendations-2020-0123,dc-monthly-comics-recommendations-2020,unresolved,,,
dc-monthly-comics-recommendations-2020-0124,dc-monthly-comics-recommendations-2020,unresolved,,,
dc-monthly-comics-recommendations-2020-0125,dc-monthly-comics-recommendations-2020,unresolved,,,
dc-monthly-comics-recommendations-2020-0126,dc-monthly-comics-recommendations-2020,unresolved,,,
dc-monthly-comics-recommendations-2020-0127,dc-monthly-comics-recommendations-2020,unresolved,,,
dc-monthly-comics-recommendations-2020-0128,dc-monthly-comics-recommendations-2020,unresolved,,,
dc-monthly-comics-recommendations-2020-0129,dc-monthly-comics-recommendations-2020,unresolved,,,
dc-monthly-comics-recommendations-2020-0130,dc-monthly-comics-recommendations-2020,unresolved,,,
dc-monthly-comics-recommendations-2020-0131,dc-monthly-comics-recommendations-2020,unresolved,,,
dc-monthly-comics-recommendations-2020-0132,dc-monthly-comics-recommendations-2020,unresolved,,,
dc-monthly-comics-recommendations-2020-0133,dc-monthly-comics-recommendations-2020,unresolved,,,
dc-monthly-comics-recommendations-2020-0134,dc-monthly-comics-recommendations-2020,unresolved,,,
dc-monthly-comics-recommendations-2020-0135,dc-monthly-comics-recommendations-2020,unresolved,,,
dc-monthly-comics-recommendations-2020-0136,dc-monthly-comics-recommendations-2020,unresolved,,,
dc-monthly-comics-recommendations-2020-0137,dc-monthly-comics-recommendations-2020,unresolved,,,
dc-monthly-comics-recommendations-2020-0138,dc-monthly-comics-recommendations-2020,unresolved,,,
dc-monthly-comics-recommendations-2020-0139,dc-monthly-comics-recommendations-2020,unresolved,,,
dc-monthly-comics-recommendations-2020-0140,dc-monthly-comics-recommendations-2020,unresolved,,,
dc-monthly-comics-recommendations-2020-0141,dc-monthly-comics-recommendations-2020,unresolved,,,
dc-monthly-comics-recommendations-2020-0142,dc-monthly-comics-recommendations-2020,unresolved,,,
dc-monthly-comics-recommendations-2020-0143,dc-monthly-comics-recommendations-2020,unresolved,,,
dc-monthly-comics-recommendations-2020-0144,dc-monthly-comics-recommendations-2020,unresolved,,,
dc-monthly-comics-recommendations-2020-0145,dc-monthly-comics-recommendations-2020,unresolved,,,
dc-monthly-comics-recommendations-2020-0146,dc-monthly-comics-recommendations-2020,unresolved,,,
dc-monthly-comics-recommendations-2020-0147,dc-monthly-comics-recommendations-2020,unresolved,,,
dc-monthly-comics-recommendations-2020-0148,dc-monthly-comics-recommendations-2020,unresolved,,,
dc-monthly-comics-recommendations-2020-0149,dc-monthly-comics-recommendations-2020,unresolved,,,
dc-monthly-comics-recommendations-2020-0150,dc-monthly-comics-recommendations-2020,unresolved,,,
dc-monthly-comics-recommendations-2020-0151,dc-monthly-comics-recommendations-2020,unresolved,,,
dc-monthly-comics-recommendations-2020-0152,dc-monthly-comics-recommendations-2020,unresolved,,,
dc-monthly-comics-recommendations-2020-0153,dc-monthly-comics-recommendations-2020,unresolved,,,
dc-monthly-comics-recommendations-2020-0154,dc-monthly-comics-recommendations-2020,unresolved,,,
dc-monthly-comics-recommendations-2020-0155,dc-monthly-comics-recommendations-2020,unresolved,,,
dc-monthly-comics-recommendations-2020-0156,dc-monthly-comics-recommendations-2020,unresolved,,,
dc-monthly-comics-recommendations-2020-0157,dc-monthly-comics-recommendations-2020,unresolved,,,
dc-monthly-comics-recommendations-2020-0158,dc-monthly-comics-recommendations-2020,unresolved,,,
dc-monthly-comics-recommendations-2020-0159,dc-monthly-comics-recommendations-2020,unresolved,,,
dc-monthly-comics-recommendations-2020-0160,dc-monthly-comics-recommendations-2020,unresolved,,,
dc-monthly-comics-recommendations-2020-0161,dc-monthly-comics-recommendations-2020,unresolved,,,
dc-monthly-comics-recommendations-2020-0162,dc-monthly-comics-recommendations-2020,unresolved,,,
dc-monthly-comics-recommendations-2020-0163,dc-monthly-comics-recommendations-2020,unresolved,,,
dc-monthly-comics-recommendations-2020-0164,dc-monthly-comics-recommendations-2020,unresolved,,,
dc-monthly-comics-recommendations-2020-0165,dc-monthly-comics-recommendations-2020,unresolved,,,
dc-monthly-comics-recommendations-2020-0166,dc-monthly-comics-recommendations-2020,unresolved,,,
dc-monthly-comics-recommendations-2020-0167,dc-monthly-comics-recommendations-2020,unresolved,,,
dc-monthly-comics-recommendations-2020-0168,dc-monthly-comics-recommendations-2020,unresolved,,,
dc-monthly-comics-recommendations-2020-0169,dc-monthly-comics-recommendations-2020,unresolved,,,
dc-monthly-comics-recommendations-2020-0170,dc-monthly-comics-recommendations-2020,unresolved,,,
dc-monthly-comics-recommendations-2020-0171,dc-monthly-comics-recommendations-2020,unresolved,,,
dc-monthly-comics-recommendations-2020-0172,dc-monthly-comics-recommendations-2020,unresolved,,,
dc-monthly-comics-recommendations-2020-0173,dc-monthly-comics-recommendations-2020,unresolved,,,
dc-monthly-comics-recommendations-2020-0174,dc-monthly-comics-recommendations-2020,unresolved,,,
dc-monthly-comics-recommendations-2020-0175,dc-monthly-comics-recommendations-2020,unresolved,,,
dc-monthly-comics-recommendations-2020-0176,dc-monthly-comics-recommendations-2020,unresolved,,,
dc-monthly-comics-recommendations-2020-0177,dc-monthly-comics-recommendations-2020,unresolved,,,
dc-monthly-comics-recommendations-2020-0178,dc-monthly-comics-recommendations-2020,unresolved,,,
dc-monthly-comics-recommendations-2020-0179,dc-monthly-comics-recommendations-2020,unresolved,,,
dc-monthly-comics-recommendations-2020-0180,dc-monthly-comics-recommendations-2020,unresolved,,,
dc-monthly-comics-recommendations-2020-0181,dc-monthly-comics-recommendations-2020,unresolved,,,
dc-monthly-comics-recommendations-2020-0182,dc-monthly-comics-recommendations-2020,unresolved,,,
dc-monthly-comics-recommendations-2020-0183,dc-monthly-comics-recommendations-2020,unresolved,,,
dc-monthly-comics-recommendations-2020-0184,dc-monthly-comics-recommendations-2020,unresolved,,,
dc-monthly-comics-recommendations-2020-0185,dc-monthly-comics-recommendations-2020,unresolved,,,
dc-monthly-comics-recommendations-2020-0186,dc-monthly-comics-recommendations-2020,unresolved,,,
dc-monthly-comics-recommendations-2020-0187,dc-monthly-comics-recommendations-2020,unresolved,,,
dc-monthly-comics-recommendations-2020-0188,dc-monthly-comics-recommendations-2020,unresolved,,,
dc-monthly-comics-recommendations-2020-0189,dc-monthly-comics-recommendations-2020,unresolved,,,
dc-monthly-comics-recommendations-2020-0190,dc-monthly-comics-recommendations-2020,unresolved,,,
dc-monthly-comics-recommendations-2020-0191,dc-monthly-comics-recommendations-2020,unresolved,,,
dc-monthly-comics-recommendations-2020-0192,dc-monthly-comics-recommendations-2020,unresolved,,,
dc-monthly-comics-recommendations-2020-0193,dc-monthly-comics-recommendations-2020,unresolved,,,
dc-monthly-comics-recommendations-2020-0194,dc-monthly-comics-recommendations-2020,unresolved,,,
dc-monthly-comics-recommendations-2020-0195,dc-monthly-comics-recommendations-2020,unresolved,,,
dc-monthly-comics-recommendations-2020-0196,dc-monthly-comics-recommendations-2020,unresolved,,,
dc-monthly-comics-recommendations-2020-0197,dc-monthly-comics-recommendations-2020,unresolved,,,
dc-monthly-comics-recommendations-2020-0198,dc-monthly-comics-recommendations-2020,unresolved,,,
dc-monthly-comics-recommendations-2020-0199,dc-monthly-comics-recommendations-2020,unresolved,,,
dc-monthly-comics-recommendations-2020-0200,dc-monthly-comics-recommendations-2020,unresolved,,,
dc-monthly-comics-recommendations-2020-0201,dc-monthly-comics-recommendations-2020,unresolved,,,
dc-monthly-comics-recommendations-2020-0202,dc-monthly-comics-recommendations-2020,unresolved,,,
dc-monthly-comics-recommendations-2020-0203,dc-monthly-comics-recommendations-2020,unresolved,,,
dc-monthly-comics-recommendations-2020-0204,dc-monthly-comics-recommendations-2020,unresolved,,,
dc-monthly-comics-recommendations-2020-0205,dc-monthly-comics-recommendations-2020,unresolved,,,
dc-monthly-comics-recommendations-2020-0206,dc-monthly-comics-recommendations-2020,unresolved,,,
dc-monthly-comics-recommendations-2020-0207,dc-monthly-comics-recommendations-2020,unresolved,,,
dc-monthly-comics-recommendations-2020-0208,dc-monthly-comics-recommendations-2020,unresolved,,,
dc-monthly-comics-recommendations-2020-0209,dc-monthly-comics-recommendations-2020,unresolved,,,
dc-monthly-comics-recommendations-2020-0210,dc-monthly-comics-recommendations-2020,unresolved,,,
dc-monthly-comics-recommendations-2020-0211,dc-monthly-comics-recommendations-2020,unresolved,,,
dc-monthly-comics-recommendations-2020-0212,dc-monthly-comics-recommendations-2020,unresolved,,,
dc-monthly-comics-recommendations-2020-0213,dc-monthly-comics-recommendations-2020,unresolved,,,
dc-monthly-comics-recommendations-2020-0214,dc-monthly-comics-recommendations-2020,unresolved,,,
dc-monthly-comics-recommendations-2020-0215,dc-monthly-comics-recommendations-2020,unresolved,,,
dc-monthly-comics-recommendations-2020-0216,dc-monthly-comics-recommendations-2020,unresolved,,,
dc-monthly-comics-recommendations-2020-0217,dc-monthly-comics-recommendations-2020,unresolved,,,
dc-monthly-comics-recommendations-2020-0218,dc-monthly-comics-recommendations-2020,unresolved,,,
dc-monthly-comics-recommendations-2020-0219,dc-monthly-comics-recommendations-2020,unresolved,,,
dc-monthly-comics-recommendations-2020-0220,dc-monthly-comics-recommendations-2020,unresolved,,,
dc-monthly-comics-recommendations-2020-0221,dc-monthly-comics-recommendations-2020,unresolved,,,
dc-monthly-comics-recommendations-2020-0222,dc-monthly-comics-recommendations-2020,unresolved,,,
dc-monthly-comics-recommendations-2020-0223,dc-monthly-comics-recommendations-2020,unresolved,,,
dc-monthly-comics-recommendations-2020-0224,dc-monthly-comics-recommendations-2020,unresolved,,,
dc-monthly-comics-recommendations-2020-0225,dc-monthly-comics-recommendations-2020,unresolved,,,
dc-monthly-comics-recommendations-2020-0226,dc-monthly-comics-recommendations-2020,unresolved,,,
dc-monthly-comics-recommendations-2020-0227,dc-monthly-comics-recommendations-2020,unresolved,,,
dc-monthly-comics-recommendations-2020-0228,dc-monthly-comics-recommendations-2020,unresolved,,,
dc-monthly-comics-recommendations-2020-0229,dc-monthly-comics-recommendations-2020,unresolved,,,
dc-monthly-comics-recommendations-2020-0230,dc-monthly-comics-recommendations-2020,unresolved,,,
dc-monthly-comics-recommendations-2020-0231,dc-monthly-comics-recommendations-2020,unresolved,,,
dc-monthly-comics-recommendations-2020-0232,dc-monthly-comics-recommendations-2020,unresolved,,,
dc-monthly-comics-recommendations-2020-0233,dc-monthly-comics-recommendations-2020,unresolved,,,
dc-monthly-comics-recommendations-2020-0234,dc-monthly-comics-recommendations-2020,unresolved,,,
dc-monthly-comics-recommendations-2020-0235,dc-monthly-comics-recommendations-2020,unresolved,,,
dc-monthly-comics-recommendations-2020-0236,dc-monthly-comics-recommendations-2020,unresolved,,,
dc-monthly-comics-recommendations-2020-0237,dc-monthly-comics-recommendations-2020,unresolved,,,
dc-monthly-comics-recommendations-2020-0238,dc-monthly-comics-recommendations-2020,unresolved,,,
dc-monthly-comics-recommendations-2020-0239,dc-monthly-comics-recommendations-2020,unresolved,,,
dc-monthly-comics-recommendations-2020-0240,dc-monthly-comics-recommendations-2020,unresolved,,,
dc-monthly-comics-recommendations-2020-0241,dc-monthly-comics-recommendations-2020,unresolved,,,
dc-monthly-comics-recommendations-2020-0242,dc-monthly-comics-recommendations-2020,unresolved,,,
dc-monthly-comics-recommendations-2020-0243,dc-monthly-comics-recommendations-2020,unresolved,,,
dc-monthly-comics-recommendations-2020-0244,dc-monthly-comics-recommendations-2020,unresolved,,,
dc-monthly-comics-recommendations-2020-0245,dc-monthly-comics-recommendations-2020,unresolved,,,
dc-monthly-comics-recommendations-2020-0246,dc-monthly-comics-recommendations-2020,unresolved,,,
dc-monthly-comics-recommendations-2020-0247,dc-monthly-comics-recommendations-2020,unresolved,,,
dc-monthly-comics-recommendations-2020-0248,dc-monthly-comics-recommendations-2020,unresolved,,,
dc-monthly-comics-recommendations-2020-0249,dc-monthly-comics-recommendations-2020,unresolved,,,
dc-monthly-comics-recommendations-2020-0250,dc-monthly-comics-recommendations-2020,unresolved,,,
dc-monthly-comics-recommendations-2020-0251,dc-monthly-comics-recommendations-2020,unresolved,,,
dc-monthly-comics-recommendations-2020-0252,dc-monthly-comics-recommendations-2020,unresolved,,,
dc-monthly-comics-recommendations-2020-0253,dc-monthly-comics-recommendations-2020,unresolved,,,
dc-monthly-comics-recommendations-2020-0254,dc-monthly-comics-recommendations-2020,unresolved,,,
dc-monthly-comics-recommendations-2020-0255,dc-monthly-comics-recommendations-2020,unresolved,,,
dc-monthly-comics-recommendations-2020-0256,dc-monthly-comics-recommendations-2020,unresolved,,,
dc-monthly-comics-recommendations-2020-0257,dc-monthly-comics-recommendations-2020,unresolved,,,
dc-monthly-comics-recommendations-2020-0258,dc-monthly-comics-recommendations-2020,unresolved,,,
dc-monthly-comics-recommendations-2020-0259,dc-monthly-comics-recommendations-2020,unresolved,,,
dc-monthly-comics-recommendations-2020-0260,dc-monthly-comics-recommendations-2020,unresolved,,,
dc-monthly-comics-recommendations-2020-0261,dc-monthly-comics-recommendations-2020,unresolved,,,
dc-monthly-comics-recommendations-2020-0262,dc-monthly-comics-recommendations-2020,unresolved,,,
dc-monthly-comics-recommendations-2020-0263,dc-monthly-comics-recommendations-2020,unresolved,,,
dc-monthly-comics-recommendations-2020-0264,dc-monthly-comics-recommendations-2020,unresolved,,,
dc-monthly-comics-recommendations-2020-0265,dc-monthly-comics-recommendations-2020,unresolved,,,
dc-monthly-comics-recommendations-2020-0266,dc-monthly-comics-recommendations-2020,unresolved,,,
dc-monthly-comics-recommendations-2020-0267,dc-monthly-comics-recommendations-2020,unresolved,,,
dc-monthly-comics-recommendations-2020-0268,dc-monthly-comics-recommendations-2020,unresolved,,,
dc-monthly-comics-recommendations-2020-0269,dc-monthly-comics-recommendations-2020,unresolved,,,
dc-monthly-comics-recommendations-2020-0270,dc-monthly-comics-recommendations-2020,unresolved,,,
dc-monthly-comics-recommendations-2020-0271,dc-monthly-comics-recommendations-2020,unresolved,,,
dc-monthly-comics-recommendations-2020-0272,dc-monthly-comics-recommendations-2020,unresolved,,,
dc-monthly-comics-recommendations-2020-0273,dc-monthly-comics-recommendations-2020,unresolved,,,
dc-monthly-comics-recommendations-2020-0274,dc-monthly-comics-recommendations-2020,unresolved,,,
dc-monthly-comics-recommendations-2020-0275,dc-monthly-comics-recommendations-2020,unresolved,,,
dc-monthly-comics-recommendations-2020-0276,dc-monthly-comics-recommendations-2020,unresolved,,,
dc-monthly-comics-recommendations-2020-0277,dc-monthly-comics-recommendations-2020,unresolved,,,
dc-monthly-comics-recommendations-2020-0278,dc-monthly-comics-recommendations-2020,unresolved,,,
dc-monthly-comics-recommendations-2020-0279,dc-monthly-comics-recommendations-2020,unresolved,,,
dc-monthly-comics-recommendations-2020-0280,dc-monthly-comics-recommendations-2020,unresolved,,,
dc-monthly-comics-recommendations-2020-0281,dc-monthly-comics-recommendations-2020,unresolved,,,
dc-monthly-comics-recommendations-2020-0282,dc-monthly-comics-recommendations-2020,unresolved,,,
dc-monthly-comics-recommendations-2020-0283,dc-monthly-comics-recommendations-2020,unresolved,,,
dc-monthly-comics-recommendations-2020-0284,dc-monthly-comics-recommendations-2020,unresolved,,,
dc-monthly-comics-recommendations-2020-0285,dc-monthly-comics-recommendations-2020,unresolved,,,
dc-monthly-comics-recommendations-2020-0286,dc-monthly-comics-recommendations-2020,unresolved,,,
dc-monthly-comics-recommendations-2020-0287,dc-monthly-comics-recommendations-2020,unresolved,,,
dc-monthly-comics-recommendations-2020-0288,dc-monthly-comics-recommendations-2020,unresolved,,,
dc-monthly-comics-recommendations-2020-0289,dc-monthly-comics-recommendations-2020,unresolved,,,
dc-monthly-comics-recommendations-2020-0290,dc-monthly-comics-recommendations-2020,unresolved,,,
dc-monthly-comics-recommendations-2020-0291,dc-monthly-comics-recommendations-2020,unresolved,,,
dc-monthly-comics-recommendations-2020-0292,dc-monthly-comics-recommendations-2020,unresolved,,,
dc-monthly-comics-recommendations-2020-0293,dc-monthly-comics-recommendations-2020,unresolved,,,
dc-monthly-comics-recommendations-2020-0294,dc-monthly-comics-recommendations-2020,unresolved,,,
dc-monthly-comics-recommendations-2020-0295,dc-monthly-comics-recommendations-2020,unresolved,,,
dc-monthly-comics-recommendations-2020-0296,dc-monthly-comics-recommendations-2020,unresolved,,,
dc-monthly-comics-recommendations-2020-0297,dc-monthly-comics-recommendations-2020,unresolved,,,
dc-monthly-comics-recommendations-2020-0298,dc-monthly-comics-recommendations-2020,unresolved,,,
dc-monthly-comics-recommendations-2020-0299,dc-monthly-comics-recommendations-2020,unresolved,,,
dc-monthly-comics-recommendations-2020-0300,dc-monthly-comics-recommendations-2020,unresolved,,,
dc-monthly-comics-recommendations-2020-0301,dc-monthly-comics-recommendations-2020,unresolved,,,
dc-monthly-comics-recommendations-2020-0302,dc-monthly-comics-recommendations-2020,unresolved,,,
dc-monthly-comics-recommendations-2020-0303,dc-monthly-comics-recommendations-2020,unresolved,,,
dc-monthly-comics-recommendations-2020-0304,dc-monthly-comics-recommendations-2020,unresolved,,,
dc-monthly-comics-recommendations-2020-0305,dc-monthly-comics-recommendations-2020,unresolved,,,
dc-monthly-comics-recommendations-2020-0306,dc-monthly-comics-recommendations-2020,unresolved,,,
dc-monthly-comics-recommendations-2020-0307,dc-monthly-comics-recommendations-2020,unresolved,,,
