position,workId,canonicalTitle,blockerCode,blockerDetails,evidenceName,evidenceUrl,evidencePublishedAt,retrievedAt,recheckPath,koreanQueries,japaneseEvidenceUrls
"11","work-7ca6955ae7fb52cbaaae","SCATTER","SOURCE_INFORMATION_UNAVAILABLE","공식 홍보/상품 또는 수상 페이지와 일본 독립 커뮤니티 평가 경로, 한국어 작품명·통용 표기 변형을 사용한 한국 커뮤니티 검색을 bounded하게 소진했으나 17 Axis·Genre·Theme 필수 coverage를 완전 승격할 신뢰 가능한 잔여 근거가 없다. quota stretching 없이 SOURCE_INFORMATION_UNAVAILABLE로 terminal 차단한다. Art is optional.","Official source listing + Rakuten representative product for SCATTER; Rakuten product=https://books.rakuten.co.jp/rb/6314633/","https://www.mangataisho.com/archives/2012.html","2012","2026-08-26","C:\Toys\konocomics\data\staging\catalog-expansion\canonical-mapping.csv;C:\Toys\konocomics\data\staging\catalog-expansion\batches\batch-019\frozen-work-set.csv","스캐터 만화 리뷰;스캐터 리뷰","https://bookmeter.com/search?keyword=SCATTER;https://reviewne.jp/contents?query=SCATTER"
"12","work-7cdb366e7d6858c2f244","かしこくて勇気ある子ども","SOURCE_INFORMATION_UNAVAILABLE","공식 홍보/상품 또는 수상 페이지와 일본 독립 커뮤니티 평가 경로, 한국어 작품명·통용 표기 변형을 사용한 한국 커뮤니티 검색을 bounded하게 소진했으나 17 Axis·Genre·Theme 필수 coverage를 완전 승격할 신뢰 가능한 잔여 근거가 없다. quota stretching 없이 SOURCE_INFORMATION_UNAVAILABLE로 terminal 차단한다. Art is optional.","Official source listing + Rakuten representative product for かしこくて勇気ある子ども; Rakuten product=https://books.rakuten.co.jp/rb/16309152/","https://sugoiweb.jp/column/4868/","2020-12-10","2026-08-26","C:\Toys\konocomics\data\staging\catalog-expansion\canonical-mapping.csv;C:\Toys\konocomics\data\staging\catalog-expansion\batches\batch-019\frozen-work-set.csv","현명하고 용감한 아이 만화 리뷰;카시코쿠테 유우키 아루 코도모 리뷰","https://bookmeter.com/search?keyword=%E3%81%8B%E3%81%97%E3%81%93%E3%81%8F%E3%81%A6%E5%8B%87%E6%B0%97%E3%81%82%E3%82%8B%E5%AD%90%E3%81%A9%E3%82%82;https://reviewne.jp/contents?query=%E3%81%8B%E3%81%97%E3%81%93%E3%81%8F%E3%81%A6%E5%8B%87%E6%B0%97%E3%81%82%E3%82%8B%E5%AD%90%E3%81%A9%E3%82%82"
"13","work-7cf559b22e6d36a4c8b3","ムカンノテイオー","SOURCE_INFORMATION_UNAVAILABLE","공식 홍보/상품 또는 수상 페이지와 일본 독립 커뮤니티 평가 경로, 한국어 작품명·통용 표기 변형을 사용한 한국 커뮤니티 검색을 bounded하게 소진했으나 17 Axis·Genre·Theme 필수 coverage를 완전 승격할 신뢰 가능한 잔여 근거가 없다. quota stretching 없이 SOURCE_INFORMATION_UNAVAILABLE로 terminal 차단한다. Art is optional.","Official source listing + Rakuten representative product for ムカンノテイオー; Rakuten product=https://books.rakuten.co.jp/rb/4409182/","https://www.mangataisho.com/archives/2008.html","2008","2026-08-26","C:\Toys\konocomics\data\staging\catalog-expansion\canonical-mapping.csv;C:\Toys\konocomics\data\staging\catalog-expansion\batches\batch-019\frozen-work-set.csv","무칸노 테이오 만화 리뷰;무칸노 테이오 리뷰","https://bookmeter.com/search?keyword=%E3%83%A0%E3%82%AB%E3%83%B3%E3%83%8E%E3%83%86%E3%82%A4%E3%82%AA%E3%83%BC;https://reviewne.jp/contents?query=%E3%83%A0%E3%82%AB%E3%83%B3%E3%83%8E%E3%83%86%E3%82%A4%E3%82%AA%E3%83%BC"
"14","work-7d4713147b1de577d668","出禁のモグラ","SOURCE_INFORMATION_UNAVAILABLE","공식 홍보/상품 또는 수상 페이지와 일본 독립 커뮤니티 평가 경로, 한국어 작품명·통용 표기 변형을 사용한 한국 커뮤니티 검색을 bounded하게 소진했으나 17 Axis·Genre·Theme 필수 coverage를 완전 승격할 신뢰 가능한 잔여 근거가 없다. quota stretching 없이 SOURCE_INFORMATION_UNAVAILABLE로 terminal 차단한다. Art is optional.","Official source listing + Rakuten representative product for 出禁のモグラ; Rakuten product=https://books.rakuten.co.jp/rb/16705225/","https://shogakukan-comic.jp/news/65082","2026-01-14","2026-08-26","C:\Toys\konocomics\data\staging\catalog-expansion\canonical-mapping.csv;C:\Toys\konocomics\data\staging\catalog-expansion\batches\batch-019\frozen-work-set.csv","출입금지 두더지 만화 리뷰;데킨노 모구라 리뷰","https://bookmeter.com/search?keyword=%E5%87%BA%E7%A6%81%E3%81%AE%E3%83%A2%E3%82%B0%E3%83%A9;https://reviewne.jp/contents?query=%E5%87%BA%E7%A6%81%E3%81%AE%E3%83%A2%E3%82%B0%E3%83%A9"
"15","work-7d4917f6ae6ac8be16c0","特攻の島","SOURCE_INFORMATION_UNAVAILABLE","공식 홍보/상품 또는 수상 페이지와 일본 독립 커뮤니티 평가 경로, 한국어 작품명·통용 표기 변형을 사용한 한국 커뮤니티 검색을 bounded하게 소진했으나 17 Axis·Genre·Theme 필수 coverage를 완전 승격할 신뢰 가능한 잔여 근거가 없다. quota stretching 없이 SOURCE_INFORMATION_UNAVAILABLE로 terminal 차단한다. Art is optional.","Official source listing + Rakuten representative product for 特攻の島; Rakuten product=https://books.rakuten.co.jp/rb/3999625/","https://www.mangataisho.com/archives/2012.html","2012","2026-08-26","C:\Toys\konocomics\data\staging\catalog-expansion\canonical-mapping.csv;C:\Toys\konocomics\data\staging\catalog-expansion\batches\batch-019\frozen-work-set.csv","특공의 섬 만화 리뷰;돗코노 시마 리뷰","https://bookmeter.com/search?keyword=%E7%89%B9%E6%94%BB%E3%81%AE%E5%B3%B6;https://reviewne.jp/contents?query=%E7%89%B9%E6%94%BB%E3%81%AE%E5%B3%B6"
"16","work-7db69a2d438752c429cc","真コール！","SOURCE_INFORMATION_UNAVAILABLE","공식 홍보/상품 또는 수상 페이지와 일본 독립 커뮤니티 평가 경로, 한국어 작품명·통용 표기 변형을 사용한 한국 커뮤니티 검색을 bounded하게 소진했으나 17 Axis·Genre·Theme 필수 coverage를 완전 승격할 신뢰 가능한 잔여 근거가 없다. quota stretching 없이 SOURCE_INFORMATION_UNAVAILABLE로 terminal 차단한다. Art is optional.","Official source listing + Rakuten representative product for 真コール！; Rakuten product=https://books.rakuten.co.jp/rb/523170/","https://shogakukan-comic.jp/shogakukan-mangasho-archives","1991","2026-08-26","C:\Toys\konocomics\data\staging\catalog-expansion\canonical-mapping.csv;C:\Toys\konocomics\data\staging\catalog-expansion\batches\batch-019\frozen-work-set.csv","진 콜 만화 리뷰;신 코루 리뷰","https://bookmeter.com/search?keyword=%E7%9C%9F%E3%82%B3%E3%83%BC%E3%83%AB%EF%BC%81;https://reviewne.jp/contents?query=%E7%9C%9F%E3%82%B3%E3%83%BC%E3%83%AB%EF%BC%81"
"17","work-7e1f2df06bb18b2015ad","ギャラクシー銀座","SOURCE_INFORMATION_UNAVAILABLE","공식 홍보/상품 또는 수상 페이지와 일본 독립 커뮤니티 평가 경로, 한국어 작품명·통용 표기 변형을 사용한 한국 커뮤니티 검색을 bounded하게 소진했으나 17 Axis·Genre·Theme 필수 coverage를 완전 승격할 신뢰 가능한 잔여 근거가 없다. quota stretching 없이 SOURCE_INFORMATION_UNAVAILABLE로 terminal 차단한다. Art is optional.","Official source listing + Rakuten representative product for ギャラクシー銀座; Rakuten product=https://books.rakuten.co.jp/rb/5966618/","https://www.mangataisho.com/archives/2009.html","2009","2026-08-26","C:\Toys\konocomics\data\staging\catalog-expansion\canonical-mapping.csv;C:\Toys\konocomics\data\staging\catalog-expansion\batches\batch-019\frozen-work-set.csv","갤럭시 긴자 만화 리뷰;갸라쿠시 긴자 리뷰","https://bookmeter.com/search?keyword=%E3%82%AE%E3%83%A3%E3%83%A9%E3%82%AF%E3%82%B7%E3%83%BC%E9%8A%80%E5%BA%A7;https://reviewne.jp/contents?query=%E3%82%AE%E3%83%A3%E3%83%A9%E3%82%AF%E3%82%B7%E3%83%BC%E9%8A%80%E5%BA%A7"
"18","work-7e4e16a2a053e095c90f","ドリーム☆ジャンボ☆ガール","SOURCE_INFORMATION_UNAVAILABLE","공식 홍보/상품 또는 수상 페이지와 일본 독립 커뮤니티 평가 경로, 한국어 작품명·통용 표기 변형을 사용한 한국 커뮤니티 검색을 bounded하게 소진했으나 17 Axis·Genre·Theme 필수 coverage를 완전 승격할 신뢰 가능한 잔여 근거가 없다. quota stretching 없이 SOURCE_INFORMATION_UNAVAILABLE로 terminal 차단한다. Art is optional.","Official source listing + Rakuten representative product for ドリーム☆ジャンボ☆ガール; Rakuten product=https://books.rakuten.co.jp/rb/18250039/","https://tsugimanga.jp/nominate/comics","2026-06-26","2026-08-26","C:\Toys\konocomics\data\staging\catalog-expansion\canonical-mapping.csv;C:\Toys\konocomics\data\staging\catalog-expansion\batches\batch-019\frozen-work-set.csv","드림 점보 걸 만화 리뷰;도리무 잔보 가루 리뷰","https://bookmeter.com/search?keyword=%E3%83%89%E3%83%AA%E3%83%BC%E3%83%A0%E2%98%86%E3%82%B8%E3%83%A3%E3%83%B3%E3%83%9C%E2%98%86%E3%82%AC%E3%83%BC%E3%83%AB;https://reviewne.jp/contents?query=%E3%83%89%E3%83%AA%E3%83%BC%E3%83%A0%E2%98%86%E3%82%B8%E3%83%A3%E3%83%B3%E3%83%9C%E2%98%86%E3%82%AC%E3%83%BC%E3%83%AB"
"19","work-7e72bc605eebca48aa3d","四谷区花園町","SOURCE_INFORMATION_UNAVAILABLE","공식 홍보/상품 또는 수상 페이지와 일본 독립 커뮤니티 평가 경로, 한국어 작품명·통용 표기 변형을 사용한 한국 커뮤니티 검색을 bounded하게 소진했으나 17 Axis·Genre·Theme 필수 coverage를 완전 승격할 신뢰 가능한 잔여 근거가 없다. quota stretching 없이 SOURCE_INFORMATION_UNAVAILABLE로 terminal 차단한다. Art is optional.","Official source listing + Rakuten representative product for 四谷区花園町; Rakuten product=https://books.rakuten.co.jp/rb/12580706/","https://www.mangataisho.com/archives/2014.html","2014","2026-08-26","C:\Toys\konocomics\data\staging\catalog-expansion\canonical-mapping.csv;C:\Toys\konocomics\data\staging\catalog-expansion\batches\batch-019\frozen-work-set.csv","요츠야구 하나조노초 만화 리뷰;요츠야쿠 하나조노초 리뷰","https://bookmeter.com/search?keyword=%E5%9B%9B%E8%B0%B7%E5%8C%BA%E8%8A%B1%E5%9C%92%E7%94%BA;https://reviewne.jp/contents?query=%E5%9B%9B%E8%B0%B7%E5%8C%BA%E8%8A%B1%E5%9C%92%E7%94%BA"
"20","work-7f4aa427ab301afccc53","ぢごぷり","SOURCE_INFORMATION_UNAVAILABLE","공식 홍보/상품 또는 수상 페이지와 일본 독립 커뮤니티 평가 경로, 한국어 작품명·통용 표기 변형을 사용한 한국 커뮤니티 검색을 bounded하게 소진했으나 17 Axis·Genre·Theme 필수 coverage를 완전 승격할 신뢰 가능한 잔여 근거가 없다. quota stretching 없이 SOURCE_INFORMATION_UNAVAILABLE로 terminal 차단한다. Art is optional.","Official source listing + Rakuten representative product for ぢごぷり; Rakuten product=https://books.rakuten.co.jp/rb/6056113/","https://www.mangataisho.com/archives/2011.html","2011","2026-08-26","C:\Toys\konocomics\data\staging\catalog-expansion\canonical-mapping.csv;C:\Toys\konocomics\data\staging\catalog-expansion\batches\batch-019\frozen-work-set.csv","지고프리 만화 리뷰;지고푸리 리뷰","https://bookmeter.com/search?keyword=%E3%81%A2%E3%81%94%E3%81%B7%E3%82%8A;https://reviewne.jp/contents?query=%E3%81%A2%E3%81%94%E3%81%B7%E3%82%8A"
"21","work-7f8a1d182035e7fa9b48","ぽんこつポン子","SOURCE_INFORMATION_UNAVAILABLE","공식 홍보/상품 또는 수상 페이지와 일본 독립 커뮤니티 평가 경로, 한국어 작품명·통용 표기 변형을 사용한 한국 커뮤니티 검색을 bounded하게 소진했으나 17 Axis·Genre·Theme 필수 coverage를 완전 승격할 신뢰 가능한 잔여 근거가 없다. quota stretching 없이 SOURCE_INFORMATION_UNAVAILABLE로 terminal 차단한다. Art is optional.","Official source listing + Rakuten representative product for ぽんこつポン子; Rakuten product=https://books.rakuten.co.jp/rb/15940508/","https://tsugimanga.jp/winner/2020/comics","2020-08-19","2026-08-26","C:\Toys\konocomics\data\staging\catalog-expansion\canonical-mapping.csv;C:\Toys\konocomics\data\staging\catalog-expansion\batches\batch-019\frozen-work-set.csv","폰코츠 폰코 만화 리뷰;폰코츠 폰코 리뷰","https://bookmeter.com/search?keyword=%E3%81%BD%E3%82%93%E3%81%93%E3%81%A4%E3%83%9D%E3%83%B3%E5%AD%90;https://reviewne.jp/contents?query=%E3%81%BD%E3%82%93%E3%81%93%E3%81%A4%E3%83%9D%E3%83%B3%E5%AD%90"
"22","work-7f8d584b383ab15f1422","ナチュン","SOURCE_INFORMATION_UNAVAILABLE","공식 홍보/상품 또는 수상 페이지와 일본 독립 커뮤니티 평가 경로, 한국어 작품명·통용 표기 변형을 사용한 한국 커뮤니티 검색을 bounded하게 소진했으나 17 Axis·Genre·Theme 필수 coverage를 완전 승격할 신뢰 가능한 잔여 근거가 없다. quota stretching 없이 SOURCE_INFORMATION_UNAVAILABLE로 terminal 차단한다. Art is optional.","Official source listing + Rakuten representative product for ナチュン; Rakuten product=https://books.rakuten.co.jp/rb/4271890/","https://www.mangataisho.com/archives/2009.html","2009","2026-08-26","C:\Toys\konocomics\data\staging\catalog-expansion\canonical-mapping.csv;C:\Toys\konocomics\data\staging\catalog-expansion\batches\batch-019\frozen-work-set.csv","나츈 만화 리뷰;나츈 리뷰","https://bookmeter.com/search?keyword=%E3%83%8A%E3%83%81%E3%83%A5%E3%83%B3;https://reviewne.jp/contents?query=%E3%83%8A%E3%83%81%E3%83%A5%E3%83%B3"
"23","work-7fd1bdfb4056a9bab95a","それでも歩は寄せてくる","SOURCE_INFORMATION_UNAVAILABLE","공식 홍보/상품 또는 수상 페이지와 일본 독립 커뮤니티 평가 경로, 한국어 작품명·통용 표기 변형을 사용한 한국 커뮤니티 검색을 bounded하게 소진했으나 17 Axis·Genre·Theme 필수 coverage를 완전 승격할 신뢰 가능한 잔여 근거가 없다. quota stretching 없이 SOURCE_INFORMATION_UNAVAILABLE로 terminal 차단한다. Art is optional.","Official source listing + Rakuten representative product for それでも歩は寄せてくる; Rakuten product=https://books.rakuten.co.jp/rb/15842478/","https://tsugimanga.jp/winner/2020/comics","2020-08-19","2026-08-26","C:\Toys\konocomics\data\staging\catalog-expansion\canonical-mapping.csv;C:\Toys\konocomics\data\staging\catalog-expansion\batches\batch-019\frozen-work-set.csv","그래도 아유무는 다가온다 만화 리뷰;소레데모 아유무와 요세테쿠루 리뷰","https://bookmeter.com/search?keyword=%E3%81%9D%E3%82%8C%E3%81%A7%E3%82%82%E6%AD%A9%E3%81%AF%E5%AF%84%E3%81%9B%E3%81%A6%E3%81%8F%E3%82%8B;https://reviewne.jp/contents?query=%E3%81%9D%E3%82%8C%E3%81%A7%E3%82%82%E6%AD%A9%E3%81%AF%E5%AF%84%E3%81%9B%E3%81%A6%E3%81%8F%E3%82%8B"
