workId,axisId,state,value,confidence,refs,observation,limitation
work-131ba7a362fa9e38a10a,visualSoftness,known,2,0.78,"reader-step-05;reader-step-08;reader-step-12","Rounded simplified figures coexist with sharp burst balloons hard black fills and angular action accents producing a neutral mixed treatment.","The sampled contexts emphasize comedy and do not justify either the roughest or softest anchor."
work-131ba7a362fa9e38a10a,motionImpact,unknown,,,"reader-step-05;reader-step-08;reader-step-12","Dynamic poses and effect lines appear but the selected official spreads do not expose an exact bounded continuous sequence.","Isolated impact panels and discontinuous steps cannot establish start-development-impact-end motion."
work-171b262b7ad72871f795,artRealism,unknown,,,"official-product-only;vol1-ISBN-9784785934071;pages=0;contexts=0","The exact official volume-one product was resolved but only product material was available and no readable internal page sample was exposed.","Synopsis and cover material were excluded; unknown does not imply a low value."
work-171b262b7ad72871f795,artDensity,unknown,,,"official-product-only;vol1-ISBN-9784785934071;pages=0;contexts=0","The exact official volume-one product was resolved but only product material was available and no readable internal page sample was exposed.","Synopsis and cover material were excluded; unknown does not imply a low value."
work-171b262b7ad72871f795,visualSoftness,unknown,,,"official-product-only;vol1-ISBN-9784785934071;pages=0;contexts=0","The exact official volume-one product was resolved but only product material was available and no readable internal page sample was exposed.","Synopsis and cover material were excluded; unknown does not imply a low value."
work-171b262b7ad72871f795,motionImpact,unknown,,,"official-product-only;vol1-ISBN-9784785934071;pages=0;contexts=0","The exact official volume-one product was resolved but no readable internal page sample or continuous action sequence was exposed.","Synopsis and cover material were excluded; unknown does not imply a low value."
work-174e7603bb0e71bb62ab,artRealism,known,1,0.88,"reader-step-02;reader-step-05;reader-step-08","Simplified anatomy broad facial construction large eyes and restrained environmental forms sit between strong simplification and ordinary manga stylization.","Only six pages across classroom and pool contexts in the official volume-one preview were reviewed."
work-174e7603bb0e71bb62ab,artDensity,known,1,0.88,"reader-step-02;reader-step-05;reader-step-08","Large white fields sparse screentone and simplified classrooms dominate while enough furniture and pool detail remain to place density between sparse anchor 0 and balanced anchor 2.","The value is bounded to six official early volume-one pages across the classroom and pool contexts."
work-174e7603bb0e71bb62ab,visualSoftness,known,3,0.84,"reader-step-02;reader-step-05;reader-step-08","Rounded faces smooth hair contours light hatching and clean unbroken lines sustain a soft treatment across classroom and pool contexts.","Comedic reaction faces add harder accents so the maximum softness anchor is not supported."
work-174e7603bb0e71bb62ab,motionImpact,unknown,,,"reader-step-02;reader-step-05;reader-step-08","The selected official spreads were inspected but do not expose an exact bounded continuous action sequence.","Panel-to-panel gestures and reaction poses cannot establish start-development-impact-end motion."
work-197089286d30de82f9e9,artRealism,known,2,0.84,"reader-index-09;reader-index-21;reader-index-37","Fashion details and human proportions remain coherent while large expressive eyes reaction faces and decorative exaggeration retain ordinary manga stylization.","The six sampled pages cover three early volume-one contexts and do not establish later-volume consistency."
work-197089286d30de82f9e9,artDensity,known,3,0.89,"reader-index-09;reader-index-21;reader-index-37","Decorative tones typography inset reactions and costume detail exceed balanced density while open white fields and simpler dialogue panels keep the complete sample below anchor 4.","The value is tied to six official volume-one pages across three contexts and does not count lettering alone as line density."
work-197089286d30de82f9e9,visualSoftness,known,3,0.81,"reader-index-09;reader-index-21;reader-index-37","Elegant face and hair contours polished eyes and fine decorative lines create a soft tendency that is moderated by bold comedy lettering and angular reaction marks.","Mixed comedy accents prevent a sustained maximum-softness judgment."
work-197089286d30de82f9e9,motionImpact,unknown,,,"reader-index-09;reader-index-21;reader-index-37","The selected official spreads contain energetic compositions but no exact bounded continuous action sequence.","Large effect lettering and isolated poses cannot establish start-development-impact-end motion."
work-1d447cc9026b530fb53d,artRealism,known,2,0.82,"reader-step-03;reader-step-05;reader-step-08","Bodies objects and store or seaside spaces are legible and proportionally coherent while eyes faces and reactions retain clear manga stylization.","The value is limited to six pages across three early volume-one contexts."
work-1d447cc9026b530fb53d,artDensity,known,2,0.87,"reader-step-03;reader-step-05;reader-step-08","Snack packaging store fixtures geography and food detail are balanced by open character panels clean gutters and broad unrendered areas which matches anchor 2.","The decision covers six official early volume-one pages and does not infer density from the product-focused subject matter."
work-1d447cc9026b530fb53d,visualSoftness,known,2,0.78,"reader-step-03;reader-step-05;reader-step-08","Smooth character contours alternate with angular reaction faces heavy black accents and coarse effect lines resulting in a neutral visual treatment.","The sample mixes calm introduction pages with heightened comedy and does not support either endpoint."
work-1d447cc9026b530fb53d,motionImpact,unknown,,,"reader-step-03;reader-step-05;reader-step-08","The selected official spreads were inspected but do not expose an exact bounded continuous action sequence.","Effect lines and gesture panels are not a bounded start-development-impact-end sequence."

