position,workId,canonicalTitle,genres,themes,progression,problemSolving,strategy,pacing,mysteryReveal,worldBuilding,characterArcWeight,relationshipStructure,comedy,darkness,mentalStress,romance,emotionalWarmth,factorConfidence,evidenceName,evidenceUrl,evidencePublishedAt,retrievedAt,japaneseEvidenceUrls,koreanEvidenceUrls,koreanQueries,notes
11,work-574a0d3c5c25d8741ba5,しゅがー・みーつ・がーる！,comedy;romance,school:2:0.86,2,2,unknown,4,2,2,4,4,4,0,2,4,4,0.86,Rakuten Books representative volume 1 product — しゅがー・みーつ・がーる！,https://books.rakuten.co.jp/rb/17750139/,2025-09-18,2026-08-26,https://www.dokidokivisual.com/comics/5748/;https://comirepo.net/entry/9784832296138,,슈가 미츠 걸 만화 리뷰;슈가미츠걸 리뷰,"Official Rakuten product and the Houbunsha direct series page fix the first-volume identity; Houbunsha describes a girls comedy about Kanna, the yakuza boss's daughter, and class committee member Mito, while the direct ComiRepo volume-3 reader review records yuri comedy, shared meals, family concern, and warm character movement. Conservative mappings: progression=2; problemSolving=2; pacing=4; mysteryReveal=2; worldBuilding=2; characterArcWeight=4; relationshipStructure=4; comedy=4; darkness=0; mentalStress=2; romance=4; emotionalWarmth=4. Strategy remains unknown because no recurring tactical structure was observed. Korean Hangul-title queries (슈가 미츠 걸 만화 리뷰;슈가미츠걸 리뷰) found no direct body URL. Art is optional and was not used."
12,work-578a883b485b57393ea9,ちゃんと好きって言える子無双,comedy;romance,school:2:0.88,4,2,4,4,2,2,4,4,4,0,2,4,4,0.88,Rakuten Books representative volume 1 product — ちゃんと好きって言える子無双,https://books.rakuten.co.jp/rb/18500858/,2026-06-26,2026-08-26,https://www.kadokawa.co.jp/product/322511000930/;https://natalie.mu/comic/news/661811,,제대로 좋아한다고 말하는 아이 무쌍 만화 리뷰;제대로 좋아한다고 말하는 아이 무쌍 1권 후기;찬토 스킷테 이에루코 무소 리뷰,"Official Rakuten product plus the direct KADOKAWA product/review page and Comic Natalie adaptation notice identify volume 1 as a manga: three high-school heroines pursue Izumi, and Nanase's explicit confession changes the love-comedy power map. KADOKAWA reader comments call the opening excellent and note the many heroine-class rivals. Conservative mappings: progression=4; problemSolving=2; strategy=4; pacing=4; mysteryReveal=2; worldBuilding=2; characterArcWeight=4; relationshipStructure=4; comedy=4; darkness=0; mentalStress=2; romance=4; emotionalWarmth=4. Korean Hangul-title queries (제대로 좋아한다고 말하는 아이 무쌍 만화 리뷰;제대로 좋아한다고 말하는 아이 무쌍 1권 후기;찬토 스킷테 이에루코 무소 리뷰) found no direct body URL. Art is optional and was not used."
13,work-57e57ac2ef9687d8c2ce,僕は問題ありません,sliceOfLife;fantasy,,2,2,unknown,4,2,2,4,2,unknown,2,2,unknown,4,0.80,Rakuten Books representative volume 1 product — 僕は問題ありません,https://books.rakuten.co.jp/rb/12418813/,2014,2026-08-26,https://kinokuniya-booklog.hatenablog.jp/akeno/archives/2013/09/post_37.html;https://hiko1985.hatenablog.com/entry/20130829/p1;https://booklive.jp/review/list/title_id/243604/vol_no/001,,저는 문제없습니다 만화 리뷰;저는 문제없습니다 1권 후기;보쿠와 몬다이 아리마센 리뷰,"Official Rakuten volume 1 plus the direct Kinokuniya Booklog, Hatena, and BookLive reviews identify an eight-story short-story collection: ordinary people are trapped in small pockets of daily life, with surreal nearby-world situations, guilt, abuse, revenge, and rescue. The reviews repeatedly identify 愛 (love) as a broad shared motif, but no single closed Theme Dictionary tag covers all eight stories; keep Theme blank and report this as a FACTOR_MODEL_INCOMPATIBLE blocker candidate rather than inventing a tag. Conservative mappings: progression=2; problemSolving=2; pacing=4; mysteryReveal=2; worldBuilding=2; characterArcWeight=4; relationshipStructure=2; darkness=2; mentalStress=2; emotionalWarmth=4. Strategy, comedy, and romance remain unknown. Korean Hangul-title queries (저는 문제없습니다 만화 리뷰;저는 문제없습니다 1권 후기;보쿠와 몬다이 아리마센 리뷰) found no direct body URL. Art is optional and was not used."
14,work-57f00e4a2130d5a0fa70,新米姉妹のふたりごはん,sliceOfLife,cooking:2:0.86,2,2,unknown,2,unknown,2,4,2,2,unknown,2,unknown,4,0.84,Rakuten Books representative volume 1 product — 新米姉妹のふたりごはん,https://books.rakuten.co.jp/rb/13457722/,2017-08-23,2026-08-26,https://tobi-oshikatsu.com/shinmaishimai_1/;https://booklive.jp/review/list/title_id/351149/vol_no/001;https://ebookstore.sony.jp/review/title/10207121/id/LT000049842000523402/,,초보 자매의 두 사람 밥 만화 리뷰;초보 자매의 두 사람 밥 1권 후기;신마이 시마이노 후타리 고항 리뷰,"Official Rakuten volume 1 plus direct Tobi, BookLive, and Sony Reader review bodies describe step-sisters Sachi and Ayari becoming close through repeated cooking, recipes, school conversations, and mutual support. The reviews cover several dishes and also mention test and homework interactions; cooking remains the central repeated Theme. Conservative mappings: progression=2; problemSolving=2; pacing=2; worldBuilding=2; characterArcWeight=4; relationshipStructure=2; comedy=2; mentalStress=2; emotionalWarmth=4. Strategy, mysteryReveal, darkness, and romance remain unknown. Korean Hangul-title queries (초보 자매의 두 사람 밥 만화 리뷰;초보 자매의 두 사람 밥 1권 후기;신마이 시마이노 후타리 고항 리뷰) found no direct body URL. Art is optional and was not used."
15,work-580d12e46b72fad34332,さくらの園,romance;scienceFiction,school:2:0.84,2,unknown,unknown,2,4,2,4,2,unknown,4,2,4,2,0.84,Rakuten Books representative volume 1 product — さくらの園,https://books.rakuten.co.jp/rb/12866404/,2015,2026-08-26,https://www.cmoa.jp/title/82424/,,사쿠라의 정원 만화 리뷰;사쿠라의 정원 1권 후기;사쿠라노 소노 리뷰,"초반 1~2권 직접 관찰: Cmoa 1권 페이지의 공식 설명은 여자 중학생 사쿠라와 학우들의 사랑을 SF 러브스토리로 규정하고 2권 완결을 명시한다. 같은 페이지의 독자 리뷰는 초반부터 큰 위화감·여러 수수께끼·불안과 깊은 어둠이 나오고 의미가 점차 밝혀지며 생과 죽음·성·금기를 다룬다고 구체화한다. 이 관찰에서 progression=2, pacing=2, mysteryReveal=4, worldBuilding=2, characterArcWeight=4, relationshipStructure=2, darkness=4, mentalStress=2, romance=4, emotionalWarmth=2를 매핑했다. problemSolving/strategy/comedy는 unknown이다. Genre romance;scienceFiction과 Theme school:2:0.84는 공식 1권 앵커에 근거한다. 한국어 제목 검색은 직접 본문을 확보하지 못했다. Art는 선택 항목이다."
16,work-58191c032908b92d1955,ダニー・ボーイ,sliceOfLife;historical,workplace:2:0.82;investigation:1:0.72,2,2,2,2,4,2,4,4,0,2,2,0,4,0.84,Rakuten Books representative volume 1 product — ダニー・ボーイ,https://books.rakuten.co.jp/rb/6147894/,2010,2026-08-26,https://shopping.bookoff.co.jp/used/0016201517;https://www.mangataisho.com/data/2010/comment2010.pdf,,대니 보이 만화 리뷰;대니 보이 1권 후기;다니 보이 리뷰,"Official Rakuten product and the direct BookOff reader-review body identify Shimada Toranosuke's one-volume story around 1976 Broadway singer Ito Sachio: multiple viewpoints reconstruct a disappearance, memory, and emotional aftermath; the Manga Taisho official comment supports the period-story context. Conservative mappings: progression=2; problemSolving=2; strategy=2; pacing=2; mysteryReveal=4; worldBuilding=2; characterArcWeight=4; relationshipStructure=4; comedy=0; darkness=2; mentalStress=2; romance=0; emotionalWarmth=4. Workplace and investigation are supporting Themes for the singer's career and disappearance reconstruction. Korean Hangul-title queries (대니 보이 만화 리뷰;대니 보이 1권 후기;다니 보이 리뷰) found no direct body URL. Art is optional and was not used."
17,work-58516b2e576ac0229077,魔王の秘書,comedy;fantasy,politics:2:0.84,2,4,4,unknown,2,2,2,2,4,2,unknown,unknown,2,0.86,Rakuten Books representative volume 1 product — 魔王の秘書,https://books.rakuten.co.jp/rb/14668044/,2018,2026-08-26,https://booklive.jp/review/list/title_id/435699/vol_no/001?spoiler=1;https://konomanga.jp/guide/111971-2;https://ameblo.jp/cuteyhaney/entry-12506059656.html,,마왕의 비서 만화 리뷰;마왕의 비서 1권 후기;마오노 히쇼 리뷰,"초반 1권 직접 관찰: BookLive 1권 리뷰는 납치된 비서가 개혁으로 마왕군을 조직하고 인간 정복을 노리며 합리적 방법과 화이트 직장을 만든다고 설명한다. Konomanga의 1권 리뷰는 신관 우선 제거·병참로 차단·농업지대 전염병 등 순서 있는 침략 계획과 인사·복지 업무를 구체적으로 열거하고 마왕과 비서의 관계를 따뜻한 개그로 묘사한다. Ameblo 1권 감상도 세계정복 선언과 개그 구조를 확인한다. 이 관찰에서 progression=2, problemSolving=4, strategy=4, mysteryReveal=2, worldBuilding=2, characterArcWeight=2, relationshipStructure=2, comedy=4, darkness=2, emotionalWarmth=2를 매핑했다. pacing/mentalStress/romance는 unknown이다. Genre comedy;fantasy와 Theme politics:2:0.84는 1권 정복 계획·마족 조직 문맥에 근거한다. 한국어 제목 검색에서는 직접 커뮤니티 본문을 찾지 못했다. Art는 선택 항목이다."
18,work-587a29e5d045707f9c8f,小林さんちのメイドラゴン,fantasy;comedy;sliceOfLife,foundFamily:1:0.78,2,unknown,unknown,2,2,2,4,2,4,unknown,unknown,2,4,0.86,Rakuten Books representative volume 1 product — 小林さんちのメイドラゴン,https://books.rakuten.co.jp/rb/12724521/,2016-02-04,2026-08-26,https://booklive.jp/review/list/title_id/273120/vol_no/001;https://hanhans.hatenablog.com/entry/20141127/p2,https://gunso5.tistory.com/522,코바야시네 메이드래곤 만화 리뷰;코바야시네 메이드래곤 1권 후기;코바야시상치노 메이도라곤 리뷰,"초반 1권 직접 관찰: BookLive 1권 설명과 리뷰는 코바야시 집에 온 토르와 동거하는 인외 일상 코미디를 명시하고 무거운 애정·웃음·힐링을 반복한다. Hatena 1권 리뷰는 토르가 왜 왔는지 암시하고 인간·용 문화 차이와 동료 용들의 고정 관계를 설명한다. 한국어 블로그도 첫 만남·동거·코미디와 토르의 애정을 확인했다. 이 관찰에서 progression=2, pacing=2, mysteryReveal=2, worldBuilding=2, characterArcWeight=4, relationshipStructure=2, comedy=4, romance=2, emotionalWarmth=4를 매핑했다. problemSolving/strategy/darkness/mentalStress는 unknown이다. Genre fantasy;comedy;sliceOfLife와 Theme foundFamily:1:0.78은 동거가족 구조에만 보수적으로 근거한다. Art는 선택 항목이다."
19,work-590b60fe2d2ea5ac62cd,少女少年学級団,sliceOfLife;romance;sports,school:2:0.92;sportsCompetition:2:0.84,2,2,unknown,2,unknown,2,4,4,unknown,2,2,4,2,0.84,Rakuten Books representative volume 1 product — 少女少年学級団,https://books.rakuten.co.jp/rb/5583847/,2010,2026-08-26,https://ascii.jp/elem/000/004/384/4384801/;https://yuuublogkakutou.com/syouzyosyounen/,,소녀소년 학급단 만화 리뷰;소녀소년 학급단 1권 후기;소녀 소년 학급단 리뷰;쇼조 쇼넨 학급단 리뷰,"초반 1권 직접 관찰: ASCII 리뷰는 1권부터 울게 하는 초등학교 생활과 프리사춘기 감정을 구체적으로 평가하고 공식 소개는 전학 온 하루카의 야구·반 친구들의 사랑·우정·싸움·성장을 열거한다. Yuuublog의 1권 본문은 남녀 분리 학급 규칙·야구 클럽 합류·첫사랑·마라톤 갈등과 화해를 순서대로 서술하며 하루카·와타루·카즈 등 다중 관계를 확인한다. 이 관찰에서 progression=2, problemSolving=2, pacing=2, worldBuilding=2, characterArcWeight=4, relationshipStructure=4, darkness=2, mentalStress=2, romance=4, emotionalWarmth=2를 매핑했다. strategy/mysteryReveal/comedy는 unknown이다. Genre sliceOfLife;romance;sports와 Theme school:2:0.92;sportsCompetition:2:0.84는 1권의 학교·야구 반복 구조에 근거한다. 한국어 제목 검색에서는 직접 커뮤니티 본문을 확보하지 못했다. Art는 선택 항목이다."
20,work-590b8ecced818130cf51,あなたのことはそれほど,romance,workplace:1:0.72,2,unknown,unknown,2,2,2,4,4,unknown,2,2,4,unknown,0.84,Rakuten Books representative volume 1 product — あなたのことはそれほど,https://books.rakuten.co.jp/rb/11942053/,2015,2026-08-26,https://ebookstore.sony.jp/review/title/10181868/id/LT000040874000478962/,,당신을 그 정도로 좋아하지 않아 만화 리뷰;당신을 그 정도로 좋아하지 않아 1권 후기;아나타노 코토와 소레호도 리뷰,"Official Rakuten volume 1 and the direct Sony Reader review body describe a marriage-affair drama moving between a dual-household relationship and a medical-office setting, with multiple viewpoints and concealed feelings becoming explicit. Workplace is a supporting Theme for the clinic setting, not the story's main genre. Conservative mappings: progression=2; pacing=2; mysteryReveal=2; worldBuilding=2; characterArcWeight=4; relationshipStructure=4; darkness=2; mentalStress=2; romance=4. ProblemSolving, strategy, comedy, and emotionalWarmth remain unknown. Korean Hangul-title queries (당신을 그 정도로 좋아하지 않아 만화 리뷰;당신을 그 정도로 좋아하지 않아 1권 후기;아나타노 코토와 소레호도 리뷰) found no direct body URL. Art is optional and was not used."
