position,workId,canonicalTitle,blockerCode,blockerDetails,evidenceName,evidenceUrl,evidencePublishedAt,retrievedAt,recheckPath,koreanQueries,japaneseEvidenceUrls
"11","work-574a0d3c5c25d8741ba5","しゅがー・みーつ・がーる！","SOURCE_INFORMATION_UNAVAILABLE","공식 홍보/상품 또는 수상 페이지와 일본 독립 커뮤니티 평가 경로, 한국어 작품명·통용 표기 변형을 사용한 한국 커뮤니티 검색을 bounded하게 소진했으나 17 Axis·Genre·Theme 필수 coverage를 완전 승격할 신뢰 가능한 잔여 근거가 없다. quota stretching 없이 SOURCE_INFORMATION_UNAVAILABLE로 terminal 차단한다. Art is optional.","Official source listing + Rakuten representative product for しゅがー・みーつ・がーる！; Rakuten product=https://books.rakuten.co.jp/rb/17750139/","https://tsugimanga.jp/winner/2025/comics","2025-09-18","2026-08-26","C:\Toys\konocomics\data\staging\catalog-expansion\canonical-mapping.csv;C:\Toys\konocomics\data\staging\catalog-expansion\batches\batch-016\frozen-work-set.csv","슈가 미츠 걸 만화 리뷰;슈가미츠걸 리뷰","https://bookmeter.com/search?keyword=%E3%81%97%E3%82%85%E3%81%8C%E3%83%BC%E3%83%BB%E3%81%BF%E3%83%BC%E3%81%A4%E3%83%BB%E3%81%8C%E3%83%BC%E3%82%8B%EF%BC%81;https://reviewne.jp/contents?query=%E3%81%97%E3%82%85%E3%81%8C%E3%83%BC%E3%83%BB%E3%81%BF%E3%83%BC%E3%81%A4%E3%83%BB%E3%81%8C%E3%83%BC%E3%82%8B%EF%BC%81"
"12","work-578a883b485b57393ea9","ちゃんと好きって言える子無双","SOURCE_INFORMATION_UNAVAILABLE","공식 홍보/상품 또는 수상 페이지와 일본 독립 커뮤니티 평가 경로, 한국어 작품명·통용 표기 변형을 사용한 한국 커뮤니티 검색을 bounded하게 소진했으나 17 Axis·Genre·Theme 필수 coverage를 완전 승격할 신뢰 가능한 잔여 근거가 없다. quota stretching 없이 SOURCE_INFORMATION_UNAVAILABLE로 terminal 차단한다. Art is optional.","Official source listing + Rakuten representative product for ちゃんと好きって言える子無双; Rakuten product=https://books.rakuten.co.jp/rb/18500858/","https://tsugimanga.jp/nominate/comics","2026-06-26","2026-08-26","C:\Toys\konocomics\data\staging\catalog-expansion\canonical-mapping.csv;C:\Toys\konocomics\data\staging\catalog-expansion\batches\batch-016\frozen-work-set.csv","제대로 좋아한다고 말하는 아이 무쌍 만화 리뷰;찬토 스킷테 이에루코 무소 리뷰","https://bookmeter.com/search?keyword=%E3%81%A1%E3%82%83%E3%82%93%E3%81%A8%E5%A5%BD%E3%81%8D%E3%81%A3%E3%81%A6%E8%A8%80%E3%81%88%E3%82%8B%E5%AD%90%E7%84%A1%E5%8F%8C;https://reviewne.jp/contents?query=%E3%81%A1%E3%82%83%E3%82%93%E3%81%A8%E5%A5%BD%E3%81%8D%E3%81%A3%E3%81%A6%E8%A8%80%E3%81%88%E3%82%8B%E5%AD%90%E7%84%A1%E5%8F%8C"
"13","work-57e57ac2ef9687d8c2ce","僕は問題ありません","SOURCE_INFORMATION_UNAVAILABLE","공식 홍보/상품 또는 수상 페이지와 일본 독립 커뮤니티 평가 경로, 한국어 작품명·통용 표기 변형을 사용한 한국 커뮤니티 검색을 bounded하게 소진했으나 17 Axis·Genre·Theme 필수 coverage를 완전 승격할 신뢰 가능한 잔여 근거가 없다. quota stretching 없이 SOURCE_INFORMATION_UNAVAILABLE로 terminal 차단한다. Art is optional.","Official source listing + Rakuten representative product for 僕は問題ありません; Rakuten product=https://books.rakuten.co.jp/rb/12418813/","https://www.mangataisho.com/archives/2014.html","2014","2026-08-26","C:\Toys\konocomics\data\staging\catalog-expansion\canonical-mapping.csv;C:\Toys\konocomics\data\staging\catalog-expansion\batches\batch-016\frozen-work-set.csv","저는 문제없습니다 만화 리뷰;보쿠와 몬다이 아리마센 리뷰","https://bookmeter.com/search?keyword=%E5%83%95%E3%81%AF%E5%95%8F%E9%A1%8C%E3%81%82%E3%82%8A%E3%81%BE%E3%81%9B%E3%82%93;https://reviewne.jp/contents?query=%E5%83%95%E3%81%AF%E5%95%8F%E9%A1%8C%E3%81%82%E3%82%8A%E3%81%BE%E3%81%9B%E3%82%93"
"14","work-57f00e4a2130d5a0fa70","新米姉妹のふたりごはん","SOURCE_INFORMATION_UNAVAILABLE","공식 홍보/상품 또는 수상 페이지와 일본 독립 커뮤니티 평가 경로, 한국어 작품명·통용 표기 변형을 사용한 한국 커뮤니티 검색을 bounded하게 소진했으나 17 Axis·Genre·Theme 필수 coverage를 완전 승격할 신뢰 가능한 잔여 근거가 없다. quota stretching 없이 SOURCE_INFORMATION_UNAVAILABLE로 terminal 차단한다. Art is optional.","Official source listing + Rakuten representative product for 新米姉妹のふたりごはん; Rakuten product=https://books.rakuten.co.jp/rb/13457722/","https://tsugimanga.jp/winner/2017/comics","2017-08-23","2026-08-26","C:\Toys\konocomics\data\staging\catalog-expansion\canonical-mapping.csv;C:\Toys\konocomics\data\staging\catalog-expansion\batches\batch-016\frozen-work-set.csv","초보 자매의 두 사람 밥 만화 리뷰;신마이 시마이노 후타리 고항 리뷰","https://bookmeter.com/search?keyword=%E6%96%B0%E7%B1%B3%E5%A7%89%E5%A6%B9%E3%81%AE%E3%81%B5%E3%81%9F%E3%82%8A%E3%81%94%E3%81%AF%E3%82%93;https://reviewne.jp/contents?query=%E6%96%B0%E7%B1%B3%E5%A7%89%E5%A6%B9%E3%81%AE%E3%81%B5%E3%81%9F%E3%82%8A%E3%81%94%E3%81%AF%E3%82%93"
"15","work-580d12e46b72fad34332","さくらの園","SOURCE_INFORMATION_UNAVAILABLE","공식 홍보/상품 또는 수상 페이지와 일본 독립 커뮤니티 평가 경로, 한국어 작품명·통용 표기 변형을 사용한 한국 커뮤니티 검색을 bounded하게 소진했으나 17 Axis·Genre·Theme 필수 coverage를 완전 승격할 신뢰 가능한 잔여 근거가 없다. quota stretching 없이 SOURCE_INFORMATION_UNAVAILABLE로 terminal 차단한다. Art is optional.","Official source listing + Rakuten representative product for さくらの園; Rakuten product=https://books.rakuten.co.jp/rb/12866404/","https://www.mangataisho.com/archives/2015.html","2015","2026-08-26","C:\Toys\konocomics\data\staging\catalog-expansion\canonical-mapping.csv;C:\Toys\konocomics\data\staging\catalog-expansion\batches\batch-016\frozen-work-set.csv","사쿠라의 정원 만화 리뷰;사쿠라노 소노 리뷰","https://bookmeter.com/search?keyword=%E3%81%95%E3%81%8F%E3%82%89%E3%81%AE%E5%9C%92;https://reviewne.jp/contents?query=%E3%81%95%E3%81%8F%E3%82%89%E3%81%AE%E5%9C%92"
"16","work-58191c032908b92d1955","ダニー・ボーイ","SOURCE_INFORMATION_UNAVAILABLE","공식 홍보/상품 또는 수상 페이지와 일본 독립 커뮤니티 평가 경로, 한국어 작품명·통용 표기 변형을 사용한 한국 커뮤니티 검색을 bounded하게 소진했으나 17 Axis·Genre·Theme 필수 coverage를 완전 승격할 신뢰 가능한 잔여 근거가 없다. quota stretching 없이 SOURCE_INFORMATION_UNAVAILABLE로 terminal 차단한다. Art is optional.","Official source listing + Rakuten representative product for ダニー・ボーイ; Rakuten product=https://books.rakuten.co.jp/rb/6147894/","https://www.mangataisho.com/archives/2010.html","2010","2026-08-26","C:\Toys\konocomics\data\staging\catalog-expansion\canonical-mapping.csv;C:\Toys\konocomics\data\staging\catalog-expansion\batches\batch-016\frozen-work-set.csv","대니 보이 만화 리뷰;다니 보이 리뷰","https://bookmeter.com/search?keyword=%E3%83%80%E3%83%8B%E3%83%BC%E3%83%BB%E3%83%9C%E3%83%BC%E3%82%A4;https://reviewne.jp/contents?query=%E3%83%80%E3%83%8B%E3%83%BC%E3%83%BB%E3%83%9C%E3%83%BC%E3%82%A4"
"17","work-58516b2e576ac0229077","魔王の秘書","SOURCE_INFORMATION_UNAVAILABLE","공식 홍보/상품 또는 수상 페이지와 일본 독립 커뮤니티 평가 경로, 한국어 작품명·통용 표기 변형을 사용한 한국 커뮤니티 검색을 bounded하게 소진했으나 17 Axis·Genre·Theme 필수 coverage를 완전 승격할 신뢰 가능한 잔여 근거가 없다. quota stretching 없이 SOURCE_INFORMATION_UNAVAILABLE로 terminal 차단한다. Art is optional.","Official source listing + Rakuten representative product for 魔王の秘書; Rakuten product=https://books.rakuten.co.jp/rb/14668044/","https://www.honyaclub.com/shop/pages/osusumecomic2018.aspx?affiliate=osusumec18","2018","2026-08-26","C:\Toys\konocomics\data\staging\catalog-expansion\canonical-mapping.csv;C:\Toys\konocomics\data\staging\catalog-expansion\batches\batch-016\frozen-work-set.csv","마왕의 비서 만화 리뷰;마오노 히쇼 리뷰","https://bookmeter.com/search?keyword=%E9%AD%94%E7%8E%8B%E3%81%AE%E7%A7%98%E6%9B%B8;https://reviewne.jp/contents?query=%E9%AD%94%E7%8E%8B%E3%81%AE%E7%A7%98%E6%9B%B8"
"18","work-587a29e5d045707f9c8f","小林さんちのメイドラゴン","SOURCE_INFORMATION_UNAVAILABLE","공식 홍보/상품 또는 수상 페이지와 일본 독립 커뮤니티 평가 경로, 한국어 작품명·통용 표기 변형을 사용한 한국 커뮤니티 검색을 bounded하게 소진했으나 17 Axis·Genre·Theme 필수 coverage를 완전 승격할 신뢰 가능한 잔여 근거가 없다. quota stretching 없이 SOURCE_INFORMATION_UNAVAILABLE로 terminal 차단한다. Art is optional.","Official source listing + Rakuten representative product for 小林さんちのメイドラゴン; Rakuten product=https://books.rakuten.co.jp/rb/12724521/","https://tsugimanga.jp/winner/2016/comics","2016-02-04","2026-08-26","C:\Toys\konocomics\data\staging\catalog-expansion\canonical-mapping.csv;C:\Toys\konocomics\data\staging\catalog-expansion\batches\batch-016\frozen-work-set.csv","코바야시네 메이드래곤 만화 리뷰;코바야시상치노 메이도라곤 리뷰","https://bookmeter.com/search?keyword=%E5%B0%8F%E6%9E%97%E3%81%95%E3%82%93%E3%81%A1%E3%81%AE%E3%83%A1%E3%82%A4%E3%83%89%E3%83%A9%E3%82%B4%E3%83%B3;https://reviewne.jp/contents?query=%E5%B0%8F%E6%9E%97%E3%81%95%E3%82%93%E3%81%A1%E3%81%AE%E3%83%A1%E3%82%A4%E3%83%89%E3%83%A9%E3%82%B4%E3%83%B3"
"19","work-590b60fe2d2ea5ac62cd","少女少年学級団","SOURCE_INFORMATION_UNAVAILABLE","공식 홍보/상품 또는 수상 페이지와 일본 독립 커뮤니티 평가 경로, 한국어 작품명·통용 표기 변형을 사용한 한국 커뮤니티 검색을 bounded하게 소진했으나 17 Axis·Genre·Theme 필수 coverage를 완전 승격할 신뢰 가능한 잔여 근거가 없다. quota stretching 없이 SOURCE_INFORMATION_UNAVAILABLE로 terminal 차단한다. Art is optional.","Official source listing + Rakuten representative product for 少女少年学級団; Rakuten product=https://books.rakuten.co.jp/rb/5583847/","https://www.mangataisho.com/archives/2010.html","2010","2026-08-26","C:\Toys\konocomics\data\staging\catalog-expansion\canonical-mapping.csv;C:\Toys\konocomics\data\staging\catalog-expansion\batches\batch-016\frozen-work-set.csv","소녀소년 학급단 만화 리뷰;쇼조 쇼넨 학급단 리뷰","https://bookmeter.com/search?keyword=%E5%B0%91%E5%A5%B3%E5%B0%91%E5%B9%B4%E5%AD%A6%E7%B4%9A%E5%9B%A3;https://reviewne.jp/contents?query=%E5%B0%91%E5%A5%B3%E5%B0%91%E5%B9%B4%E5%AD%A6%E7%B4%9A%E5%9B%A3"
"20","work-590b8ecced818130cf51","あなたのことはそれほど","SOURCE_INFORMATION_UNAVAILABLE","공식 홍보/상품 또는 수상 페이지와 일본 독립 커뮤니티 평가 경로, 한국어 작품명·통용 표기 변형을 사용한 한국 커뮤니티 검색을 bounded하게 소진했으나 17 Axis·Genre·Theme 필수 coverage를 완전 승격할 신뢰 가능한 잔여 근거가 없다. quota stretching 없이 SOURCE_INFORMATION_UNAVAILABLE로 terminal 차단한다. Art is optional.","Official source listing + Rakuten representative product for あなたのことはそれほど; Rakuten product=https://books.rakuten.co.jp/rb/11942053/","https://www.mangataisho.com/archives/2015.html","2015","2026-08-26","C:\Toys\konocomics\data\staging\catalog-expansion\canonical-mapping.csv;C:\Toys\konocomics\data\staging\catalog-expansion\batches\batch-016\frozen-work-set.csv","당신을 그 정도로 좋아하지 않아 만화 리뷰;아나타노 코토와 소레호도 리뷰","https://bookmeter.com/search?keyword=%E3%81%82%E3%81%AA%E3%81%9F%E3%81%AE%E3%81%93%E3%81%A8%E3%81%AF%E3%81%9D%E3%82%8C%E3%81%BB%E3%81%A9;https://reviewne.jp/contents?query=%E3%81%82%E3%81%AA%E3%81%9F%E3%81%AE%E3%81%93%E3%81%A8%E3%81%AF%E3%81%9D%E3%82%8C%E3%81%BB%E3%81%A9"
"21","work-5924760a1dde711fff88","キャプテン","SOURCE_INFORMATION_UNAVAILABLE","공식 홍보/상품 또는 수상 페이지와 일본 독립 커뮤니티 평가 경로, 한국어 작품명·통용 표기 변형을 사용한 한국 커뮤니티 검색을 bounded하게 소진했으나 17 Axis·Genre·Theme 필수 coverage를 완전 승격할 신뢰 가능한 잔여 근거가 없다. quota stretching 없이 SOURCE_INFORMATION_UNAVAILABLE로 terminal 차단한다. Art is optional.","Official source listing + Rakuten representative product for キャプテン; Rakuten product=https://books.rakuten.co.jp/rb/1106653/","https://shogakukan-comic.jp/shogakukan-mangasho-archives","1976","2026-08-26","C:\Toys\konocomics\data\staging\catalog-expansion\canonical-mapping.csv;C:\Toys\konocomics\data\staging\catalog-expansion\batches\batch-016\frozen-work-set.csv","캡틴 만화 리뷰;캬푸텐 만화 리뷰","https://bookmeter.com/search?keyword=%E3%82%AD%E3%83%A3%E3%83%97%E3%83%86%E3%83%B3;https://reviewne.jp/contents?query=%E3%82%AD%E3%83%A3%E3%83%97%E3%83%86%E3%83%B3"
"22","work-592efc68f5adaed3e2ff","アイゼンファウスト天保忍者伝","SOURCE_INFORMATION_UNAVAILABLE","공식 홍보/상품 또는 수상 페이지와 일본 독립 커뮤니티 평가 경로, 한국어 작품명·통용 표기 변형을 사용한 한국 커뮤니티 검색을 bounded하게 소진했으나 17 Axis·Genre·Theme 필수 coverage를 완전 승격할 신뢰 가능한 잔여 근거가 없다. quota stretching 없이 SOURCE_INFORMATION_UNAVAILABLE로 terminal 차단한다. Art is optional.","Official source listing + Rakuten representative product for アイゼンファウスト天保忍者伝; Rakuten product=https://books.rakuten.co.jp/rb/6029452/","https://www.mangataisho.com/archives/2010.html","2010","2026-08-26","C:\Toys\konocomics\data\staging\catalog-expansion\canonical-mapping.csv;C:\Toys\konocomics\data\staging\catalog-expansion\batches\batch-016\frozen-work-set.csv","아이젠파우스트 텐포 닌자전 만화 리뷰;아이젠파우스트 리뷰","https://bookmeter.com/search?keyword=%E3%82%A2%E3%82%A4%E3%82%BC%E3%83%B3%E3%83%95%E3%82%A1%E3%82%A6%E3%82%B9%E3%83%88%E5%A4%A9%E4%BF%9D%E5%BF%8D%E8%80%85%E4%BC%9D;https://reviewne.jp/contents?query=%E3%82%A2%E3%82%A4%E3%82%BC%E3%83%B3%E3%83%95%E3%82%A1%E3%82%A6%E3%82%B9%E3%83%88%E5%A4%A9%E4%BF%9D%E5%BF%8D%E8%80%85%E4%BC%9D"
