position,workId,canonicalTitle,blockerCode,blockerDetails,evidenceName,evidenceUrl,evidencePublishedAt,retrievedAt,recheckPath,koreanQueries,japaneseEvidenceUrls
"11","work-62f4b10c360ed028992b","グッドナイト","SOURCE_INFORMATION_UNAVAILABLE","공식 홍보/상품 또는 수상 페이지와 일본 독립 커뮤니티 평가 경로, 한국어 작품명·통용 표기 변형을 사용한 한국 커뮤니티 검색을 bounded하게 소진했으나 17 Axis·Genre·Theme 필수 coverage를 완전 승격할 신뢰 가능한 잔여 근거가 없다. quota stretching 없이 SOURCE_INFORMATION_UNAVAILABLE로 terminal 차단한다. Art is optional.","Official source listing + Rakuten representative product for グッドナイト; Rakuten product=https://books.rakuten.co.jp/rb/12906528/","https://www.mangataisho.com/archives/2015.html","2015","2026-08-26","C:\Toys\konocomics\data\staging\catalog-expansion\canonical-mapping.csv;C:\Toys\konocomics\data\staging\catalog-expansion\batches\batch-017\frozen-work-set.csv","굿나잇 만화 리뷰;굿나이트 리뷰","https://bookmeter.com/search?keyword=%E3%82%B0%E3%83%83%E3%83%89%E3%83%8A%E3%82%A4%E3%83%88;https://reviewne.jp/contents?query=%E3%82%B0%E3%83%83%E3%83%89%E3%83%8A%E3%82%A4%E3%83%88"
"12","work-62f95597704a67f68f85","東京都北区赤羽","SOURCE_INFORMATION_UNAVAILABLE","공식 홍보/상품 또는 수상 페이지와 일본 독립 커뮤니티 평가 경로, 한국어 작품명·통용 표기 변형을 사용한 한국 커뮤니티 검색을 bounded하게 소진했으나 17 Axis·Genre·Theme 필수 coverage를 완전 승격할 신뢰 가능한 잔여 근거가 없다. quota stretching 없이 SOURCE_INFORMATION_UNAVAILABLE로 terminal 차단한다. Art is optional.","Official source listing + Rakuten representative product for 東京都北区赤羽; Rakuten product=https://books.rakuten.co.jp/rb/6075139/","https://www.mangataisho.com/archives/2010.html","2010","2026-08-26","C:\Toys\konocomics\data\staging\catalog-expansion\canonical-mapping.csv;C:\Toys\konocomics\data\staging\catalog-expansion\batches\batch-017\frozen-work-set.csv","도쿄도 기타구 아카바네 만화 리뷰;도쿄도 키타구 아카바네 리뷰","https://bookmeter.com/search?keyword=%E6%9D%B1%E4%BA%AC%E9%83%BD%E5%8C%97%E5%8C%BA%E8%B5%A4%E7%BE%BD;https://reviewne.jp/contents?query=%E6%9D%B1%E4%BA%AC%E9%83%BD%E5%8C%97%E5%8C%BA%E8%B5%A4%E7%BE%BD"
"13","work-63a02701de53ec56aee7","好都合セミフレンド","SOURCE_INFORMATION_UNAVAILABLE","공식 홍보/상품 또는 수상 페이지와 일본 독립 커뮤니티 평가 경로, 한국어 작품명·통용 표기 변형을 사용한 한국 커뮤니티 검색을 bounded하게 소진했으나 17 Axis·Genre·Theme 필수 coverage를 완전 승격할 신뢰 가능한 잔여 근거가 없다. quota stretching 없이 SOURCE_INFORMATION_UNAVAILABLE로 terminal 차단한다. Art is optional.","Official source listing + Rakuten representative product for 好都合セミフレンド; Rakuten product=https://books.rakuten.co.jp/rb/17656458/","https://tsugimanga.jp/winner/2024/comics","2024-08-28","2026-08-26","C:\Toys\konocomics\data\staging\catalog-expansion\canonical-mapping.csv;C:\Toys\konocomics\data\staging\catalog-expansion\batches\batch-017\frozen-work-set.csv","편리한 세미 프렌드 만화 리뷰;고츠고 세미 프렌드 리뷰","https://bookmeter.com/search?keyword=%E5%A5%BD%E9%83%BD%E5%90%88%E3%82%BB%E3%83%9F%E3%83%95%E3%83%AC%E3%83%B3%E3%83%89;https://reviewne.jp/contents?query=%E5%A5%BD%E9%83%BD%E5%90%88%E3%82%BB%E3%83%9F%E3%83%95%E3%83%AC%E3%83%B3%E3%83%89"
"14","work-63b43386b6985d608eb8","ひきだしにテラリウム","SOURCE_INFORMATION_UNAVAILABLE","공식 홍보/상품 또는 수상 페이지와 일본 독립 커뮤니티 평가 경로, 한국어 작품명·통용 표기 변형을 사용한 한국 커뮤니티 검색을 bounded하게 소진했으나 17 Axis·Genre·Theme 필수 coverage를 완전 승격할 신뢰 가능한 잔여 근거가 없다. quota stretching 없이 SOURCE_INFORMATION_UNAVAILABLE로 terminal 차단한다. Art is optional.","Official source listing + Rakuten representative product for ひきだしにテラリウム; Rakuten product=https://books.rakuten.co.jp/rb/12200130/","https://www.mangataisho.com/archives/2014.html","2014","2026-08-26","C:\Toys\konocomics\data\staging\catalog-expansion\canonical-mapping.csv;C:\Toys\konocomics\data\staging\catalog-expansion\batches\batch-017\frozen-work-set.csv","서랍 속 테라리움 만화 리뷰;히키다시니 테라리움 리뷰","https://bookmeter.com/search?keyword=%E3%81%B2%E3%81%8D%E3%81%A0%E3%81%97%E3%81%AB%E3%83%86%E3%83%A9%E3%83%AA%E3%82%A6%E3%83%A0;https://reviewne.jp/contents?query=%E3%81%B2%E3%81%8D%E3%81%A0%E3%81%97%E3%81%AB%E3%83%86%E3%83%A9%E3%83%AA%E3%82%A6%E3%83%A0"
"15","work-641e15c43d24c2481485","真人キエッタ","SOURCE_INFORMATION_UNAVAILABLE","공식 홍보/상품 또는 수상 페이지와 일본 독립 커뮤니티 평가 경로, 한국어 작품명·통용 표기 변형을 사용한 한국 커뮤니티 검색을 bounded하게 소진했으나 17 Axis·Genre·Theme 필수 coverage를 완전 승격할 신뢰 가능한 잔여 근거가 없다. quota stretching 없이 SOURCE_INFORMATION_UNAVAILABLE로 terminal 차단한다. Art is optional.","Official source listing + Rakuten representative product for 真人キエッタ; Rakuten product=https://books.rakuten.co.jp/rb/12809229/","https://www.mangataisho.com/archives/2015.html","2015","2026-08-26","C:\Toys\konocomics\data\staging\catalog-expansion\canonical-mapping.csv;C:\Toys\konocomics\data\staging\catalog-expansion\batches\batch-017\frozen-work-set.csv","마히토 키엣타 만화 리뷰;마히토 키엣타 리뷰","https://bookmeter.com/search?keyword=%E7%9C%9F%E4%BA%BA%E3%82%AD%E3%82%A8%E3%83%83%E3%82%BF;https://reviewne.jp/contents?query=%E7%9C%9F%E4%BA%BA%E3%82%AD%E3%82%A8%E3%83%83%E3%82%BF"
"16","work-6420394c30e480d4e3e0","響〜小説家になる方法〜","SOURCE_INFORMATION_UNAVAILABLE","공식 홍보/상품 또는 수상 페이지와 일본 독립 커뮤니티 평가 경로, 한국어 작품명·통용 표기 변형을 사용한 한국 커뮤니티 검색을 bounded하게 소진했으나 17 Axis·Genre·Theme 필수 coverage를 완전 승격할 신뢰 가능한 잔여 근거가 없다. quota stretching 없이 SOURCE_INFORMATION_UNAVAILABLE로 terminal 차단한다. Art is optional.","Official source listing + Rakuten representative product for 響〜小説家になる方法〜; Rakuten product=https://books.rakuten.co.jp/rb/13076096/","https://shogakukan-comic.jp/shogakukan-mangasho-archives","2018","2026-08-26","C:\Toys\konocomics\data\staging\catalog-expansion\canonical-mapping.csv;C:\Toys\konocomics\data\staging\catalog-expansion\batches\batch-017\frozen-work-set.csv","히비키 소설가가 되는 방법 만화 리뷰;히비키 쇼세츠카니 나루 호호 리뷰","https://bookmeter.com/search?keyword=%E9%9F%BF%E3%80%9C%E5%B0%8F%E8%AA%AC%E5%AE%B6%E3%81%AB%E3%81%AA%E3%82%8B%E6%96%B9%E6%B3%95%E3%80%9C;https://reviewne.jp/contents?query=%E9%9F%BF%E3%80%9C%E5%B0%8F%E8%AA%AC%E5%AE%B6%E3%81%AB%E3%81%AA%E3%82%8B%E6%96%B9%E6%B3%95%E3%80%9C"
"17","work-6492acae38103c762359","夜明けの図書館","SOURCE_INFORMATION_UNAVAILABLE","공식 홍보/상품 또는 수상 페이지와 일본 독립 커뮤니티 평가 경로, 한국어 작품명·통용 표기 변형을 사용한 한국 커뮤니티 검색을 bounded하게 소진했으나 17 Axis·Genre·Theme 필수 coverage를 완전 승격할 신뢰 가능한 잔여 근거가 없다. quota stretching 없이 SOURCE_INFORMATION_UNAVAILABLE로 terminal 차단한다. Art is optional.","Official source listing + Rakuten representative product for 夜明けの図書館; Rakuten product=https://books.rakuten.co.jp/rb/11353798/","https://www.mangataisho.com/archives/2012.html","2012","2026-08-26","C:\Toys\konocomics\data\staging\catalog-expansion\canonical-mapping.csv;C:\Toys\konocomics\data\staging\catalog-expansion\batches\batch-017\frozen-work-set.csv","새벽의 도서관 만화 리뷰;요아케노 토쇼칸 리뷰","https://bookmeter.com/search?keyword=%E5%A4%9C%E6%98%8E%E3%81%91%E3%81%AE%E5%9B%B3%E6%9B%B8%E9%A4%A8;https://reviewne.jp/contents?query=%E5%A4%9C%E6%98%8E%E3%81%91%E3%81%AE%E5%9B%B3%E6%9B%B8%E9%A4%A8"
"18","work-64ac5761360bf17bba45","さむわんへるつ","SOURCE_INFORMATION_UNAVAILABLE","공식 홍보/상품 또는 수상 페이지와 일본 독립 커뮤니티 평가 경로, 한국어 작품명·통용 표기 변형을 사용한 한국 커뮤니티 검색을 bounded하게 소진했으나 17 Axis·Genre·Theme 필수 coverage를 완전 승격할 신뢰 가능한 잔여 근거가 없다. quota stretching 없이 SOURCE_INFORMATION_UNAVAILABLE로 terminal 차단한다. Art is optional.","Official source listing + Rakuten representative product for さむわんへるつ; Rakuten product=https://books.rakuten.co.jp/rb/18453653/","https://tsugimanga.jp/nominate/comics","2026-06-26","2026-08-26","C:\Toys\konocomics\data\staging\catalog-expansion\canonical-mapping.csv;C:\Toys\konocomics\data\staging\catalog-expansion\batches\batch-017\frozen-work-set.csv","섬원 허츠 만화 리뷰;사무완 헤루츠 리뷰","https://bookmeter.com/search?keyword=%E3%81%95%E3%82%80%E3%82%8F%E3%82%93%E3%81%B8%E3%82%8B%E3%81%A4;https://reviewne.jp/contents?query=%E3%81%95%E3%82%80%E3%82%8F%E3%82%93%E3%81%B8%E3%82%8B%E3%81%A4"
"19","work-65a0463696716c6f690c","家族ゲーム","SOURCE_INFORMATION_UNAVAILABLE","공식 홍보/상품 또는 수상 페이지와 일본 독립 커뮤니티 평가 경로, 한국어 작품명·통용 표기 변형을 사용한 한국 커뮤니티 검색을 bounded하게 소진했으나 17 Axis·Genre·Theme 필수 coverage를 완전 승격할 신뢰 가능한 잔여 근거가 없다. quota stretching 없이 SOURCE_INFORMATION_UNAVAILABLE로 terminal 차단한다. Art is optional.","Official source listing + Rakuten representative product for 家族ゲーム; Rakuten product=https://books.rakuten.co.jp/rb/4167393/","https://www.mangataisho.com/archives/2011.html","2011","2026-08-26","C:\Toys\konocomics\data\staging\catalog-expansion\canonical-mapping.csv;C:\Toys\konocomics\data\staging\catalog-expansion\batches\batch-017\frozen-work-set.csv","가족 게임 만화 리뷰;카조쿠 게임 리뷰","https://bookmeter.com/search?keyword=%E5%AE%B6%E6%97%8F%E3%82%B2%E3%83%BC%E3%83%A0;https://reviewne.jp/contents?query=%E5%AE%B6%E6%97%8F%E3%82%B2%E3%83%BC%E3%83%A0"
"20","work-66071f237c2e7c313a57","クロスゲーム","SOURCE_INFORMATION_UNAVAILABLE","공식 홍보/상품 또는 수상 페이지와 일본 독립 커뮤니티 평가 경로, 한국어 작품명·통용 표기 변형을 사용한 한국 커뮤니티 검색을 bounded하게 소진했으나 17 Axis·Genre·Theme 필수 coverage를 완전 승격할 신뢰 가능한 잔여 근거가 없다. quota stretching 없이 SOURCE_INFORMATION_UNAVAILABLE로 terminal 차단한다. Art is optional.","Official source listing + Rakuten representative product for クロスゲーム; Rakuten product=https://books.rakuten.co.jp/rb/3617339/","https://shogakukan-comic.jp/shogakukan-mangasho-archives","2008","2026-08-26","C:\Toys\konocomics\data\staging\catalog-expansion\canonical-mapping.csv;C:\Toys\konocomics\data\staging\catalog-expansion\batches\batch-017\frozen-work-set.csv","크로스 게임 만화 리뷰;쿠로스 게임 리뷰","https://bookmeter.com/search?keyword=%E3%82%AF%E3%83%AD%E3%82%B9%E3%82%B2%E3%83%BC%E3%83%A0;https://reviewne.jp/contents?query=%E3%82%AF%E3%83%AD%E3%82%B9%E3%82%B2%E3%83%BC%E3%83%A0"
"21","work-6680ea8aa4ec87ba2364","無邪気の楽園","SOURCE_INFORMATION_UNAVAILABLE","공식 홍보/상품 또는 수상 페이지와 일본 독립 커뮤니티 평가 경로, 한국어 작품명·통용 표기 변형을 사용한 한국 커뮤니티 검색을 bounded하게 소진했으나 17 Axis·Genre·Theme 필수 coverage를 완전 승격할 신뢰 가능한 잔여 근거가 없다. quota stretching 없이 SOURCE_INFORMATION_UNAVAILABLE로 terminal 차단한다. Art is optional.","Official source listing + Rakuten representative product for 無邪気の楽園; Rakuten product=https://books.rakuten.co.jp/rb/11509519/","https://www.mangataisho.com/archives/2013.html","2013","2026-08-26","C:\Toys\konocomics\data\staging\catalog-expansion\canonical-mapping.csv;C:\Toys\konocomics\data\staging\catalog-expansion\batches\batch-017\frozen-work-set.csv","천진난만한 낙원 만화 리뷰;무자키노 라쿠엔 리뷰","https://bookmeter.com/search?keyword=%E7%84%A1%E9%82%AA%E6%B0%97%E3%81%AE%E6%A5%BD%E5%9C%92;https://reviewne.jp/contents?query=%E7%84%A1%E9%82%AA%E6%B0%97%E3%81%AE%E6%A5%BD%E5%9C%92"
"22","work-6684d9f6258dfad423c9","スカイブルー","SOURCE_INFORMATION_UNAVAILABLE","공식 홍보/상품 또는 수상 페이지와 일본 독립 커뮤니티 평가 경로, 한국어 작품명·통용 표기 변형을 사용한 한국 커뮤니티 검색을 bounded하게 소진했으나 17 Axis·Genre·Theme 필수 coverage를 완전 승격할 신뢰 가능한 잔여 근거가 없다. quota stretching 없이 SOURCE_INFORMATION_UNAVAILABLE로 terminal 차단한다. Art is optional.","Official source listing + Rakuten representative product for スカイブルー; Rakuten product=https://books.rakuten.co.jp/rb/11194645/","https://www.mangataisho.com/archives/2012.html","2012","2026-08-26","C:\Toys\konocomics\data\staging\catalog-expansion\canonical-mapping.csv;C:\Toys\konocomics\data\staging\catalog-expansion\batches\batch-017\frozen-work-set.csv","스카이 블루 만화 리뷰;스카이블루 리뷰","https://bookmeter.com/search?keyword=%E3%82%B9%E3%82%AB%E3%82%A4%E3%83%96%E3%83%AB%E3%83%BC;https://reviewne.jp/contents?query=%E3%82%B9%E3%82%AB%E3%82%A4%E3%83%96%E3%83%AB%E3%83%BC"
"23","work-66a2488ed4f6bdd480e1","嘘喰い","SOURCE_INFORMATION_UNAVAILABLE","공식 홍보/상품 또는 수상 페이지와 일본 독립 커뮤니티 평가 경로, 한국어 작품명·통용 표기 변형을 사용한 한국 커뮤니티 검색을 bounded하게 소진했으나 17 Axis·Genre·Theme 필수 coverage를 완전 승격할 신뢰 가능한 잔여 근거가 없다. quota stretching 없이 SOURCE_INFORMATION_UNAVAILABLE로 terminal 차단한다. Art is optional.","Official source listing + Rakuten representative product for 嘘喰い; Rakuten product=https://books.rakuten.co.jp/rb/4115432/","https://www.mangataisho.com/archives/2008.html","2008","2026-08-26","C:\Toys\konocomics\data\staging\catalog-expansion\canonical-mapping.csv;C:\Toys\konocomics\data\staging\catalog-expansion\batches\batch-017\frozen-work-set.csv","거짓말 사냥꾼 만화 리뷰;우소구이 리뷰","https://bookmeter.com/search?keyword=%E5%98%98%E5%96%B0%E3%81%84;https://reviewne.jp/contents?query=%E5%98%98%E5%96%B0%E3%81%84"
