workId,axisId,state,value,confidence,refs,observation,limitation
work-2d385ad0525742330e70,visualSoftness,known,2,0.82,reader-page-P0008@IB_TxaSt.jpg;reader-step-11;reader-step-15;reader-step-19;reader-step-23;reader-step-27,Polished rounded heroine and arcade imagery alternate with coarse shadows hard tattoo detail and threatening close-ups,Entry-scope six-page sample only; materially mixed cute and harsh contexts support the neutral anchor
work-2d385ad0525742330e70,motionImpact,unknown,,,reader-page-P0008@IB_TxaSt.jpg;reader-step-11;reader-step-15;reader-step-19;reader-step-23;reader-step-27,Threat and physical action appear only as separated moments without an exact bounded continuous sequence,Preflight motionGateAttemptable=false; no start-development-impact-resolved sequence; unknown is not low
work-2df743e085adef5e9bd3,artRealism,known,2,0.90,reader-page-P0007@CDgySzgz.jpg;reader-step-11;reader-step-15;reader-step-19;reader-step-23;reader-step-27,Proportionate adults vehicles and laboratories remain paired with exaggerated action anatomy manga faces and comic reaction panels,Entry-scope six-page sample only; P0007 title face was excluded and value 3 was rejected because stylization is persistent across contexts
work-2df743e085adef5e9bd3,artDensity,known,3,0.91,reader-page-P0007@CDgySzgz.jpg;reader-step-11;reader-step-15;reader-step-19;reader-step-23;reader-step-27,Warehouse structure city vehicles laboratory equipment and dense action marks repeatedly exceed balanced background and line information,Entry-scope six-page sample only; value 4 was rejected because several dialogue compositions retain broad white fields
work-2df743e085adef5e9bd3,visualSoftness,known,1,0.88,reader-page-P0007@CDgySzgz.jpg;reader-step-11;reader-step-15;reader-step-19;reader-step-23;reader-step-27,Crisp angular faces hard perspective speed marks and impact contrast dominate while a few rounded school expressions prevent a uniform zero,Entry-scope six-page sample only; title face was excluded and value 0 was rejected because the quieter character scenes are clean rather than rough
work-2df743e085adef5e9bd3,motionImpact,unknown,,,reader-page-P0007@CDgySzgz.jpg;reader-step-11;reader-step-15;reader-step-19;reader-step-23;reader-step-27,Several action moments are visible but the noncontiguous refs do not fix one continuous beginning development impact and resolved end,Preflight motionGateAttemptable=false; action presence alone cannot support a numeric motion value
work-2f1d1c3ad0f943f1562f,artRealism,known,1,0.92,reader-step-09;reader-step-13;reader-step-17;reader-step-21;reader-step-25;reader-step-29,Large eyes compact faces animal traits and comedic deformation dominate even though bodies and school space remain coherent,Entry-scope six-page sample only; title face at step 09 was excluded and value 0 was rejected because anatomy is not maximally deformed in every panel
work-2f1d1c3ad0f943f1562f,artDensity,known,2,0.89,reader-step-09;reader-step-13;reader-step-17;reader-step-21;reader-step-25;reader-step-29,School lockers classrooms props and group scenes balance large character panels clean tones and open backgrounds,Entry-scope six-page sample only; neither sparse nor highly worked treatment persists across all contexts
work-2f1d1c3ad0f943f1562f,visualSoftness,known,4,0.93,reader-step-09;reader-step-13;reader-step-17;reader-step-21;reader-step-25;reader-step-29,Rounded faces fluffy ears and tail smooth contours and gentle comic expressions remain consistently soft across every sampled context,Entry-scope six-page sample only; title face was excluded and the extreme is limited to the uniformly rounded body-page rendering
work-2f1d1c3ad0f943f1562f,motionImpact,unknown,,,reader-step-09;reader-step-13;reader-step-17;reader-step-21;reader-step-25;reader-step-29,No exact continuous action sequence was established in the bounded packet,Preflight motionGateAttemptable=false; no start-development-impact-resolved sequence; unknown is not low
work-3713ab561de583d709bc,artRealism,known,1,0.88,page-05;page-15;page-25;page-35;page-45;page-55,The tiny doll-like heroine and comic deformation dominate while the older man and city props introduce localized grounded anatomy,Entry-scope six-page sample only; value 0 was rejected because strong deformation is not uniform across the adult cast and environments
work-3713ab561de583d709bc,artDensity,known,3,0.91,page-05;page-15;page-25;page-35;page-45;page-55,City blocks stores cars crowds police interiors and restaurant props carry sustained high line and background information,Entry-scope six-page sample only; value 4 was rejected because character close-ups and white gutters leave meaningful open space
work-3713ab561de583d709bc,visualSoftness,known,2,0.84,page-05;page-15;page-25;page-35;page-45;page-55,Rounded doll-like character shapes coexist with a craggy angular older face hard city geometry and energetic collision marks,Entry-scope six-page sample only; mixed character construction and environments support neutral rather than a pole
work-3713ab561de583d709bc,motionImpact,unknown,,,page-05;page-15;page-25;page-35;page-45;page-55,A collision and physical reactions are sampled as separated pages without an exact continuous sequence boundary,Preflight motionGateAttemptable=false; no start-development-impact-resolved sequence; unknown is not low
work-39c1a2b6791238827ed5,artRealism,known,0,0.94,reader-step-07;reader-step-11;reader-step-15;reader-step-19;reader-step-23;reader-step-27,Oval faces minimal features squat bodies and diagram-like objects apply strong simplification consistently across work floor meal robot and night contexts,Entry-scope six-page sample only; the extreme is supported by every context and does not infer beyond the official vol1 trial
work-39c1a2b6791238827ed5,artDensity,known,1,0.90,reader-step-07;reader-step-11;reader-step-15;reader-step-19;reader-step-23;reader-step-27,Many small panels carry explanatory information but figures backgrounds and objects use sparse economical linework and broad white fields,Entry-scope six-page sample only; value 0 was rejected because panel count captions and technical objects add recurring information
work-39c1a2b6791238827ed5,visualSoftness,known,1,0.88,reader-step-07;reader-step-11;reader-step-15;reader-step-19;reader-step-23;reader-step-27,Blunt silhouettes irregular economical contours welding motifs and crude comic faces feel rougher than neutral despite their rounded simplification,Entry-scope six-page sample only; value 0 was rejected because the simple contours are controlled and not uniformly jagged
work-39c1a2b6791238827ed5,motionImpact,unknown,,,reader-step-07;reader-step-11;reader-step-15;reader-step-19;reader-step-23;reader-step-27,Tool use vibration and minor injuries appear in isolated episodes without one exact bounded continuous sequence,Preflight motionGateAttemptable=false; no start-development-impact-resolved sequence; unknown is not low
work-3ad85a2ffdc026007d61,artRealism,known,3,0.91,viewer-page-01@seek-7;viewer-page-02@seek-9-left;viewer-page-03@seek-9-right;viewer-page-04@seek-11-left;viewer-page-05@seek-11-right;viewer-page-06@seek-13,Proportionate adult bodies restrained expressions business clothing and ordinary settings are grounded while idealized faces remain manga-stylized,Entry-scope six-page sample across two contexts only; value 4 was rejected because idealized facial construction remains consistent
work-3ad85a2ffdc026007d61,artDensity,known,1,0.92,viewer-page-01@seek-7;viewer-page-02@seek-9-left;viewer-page-03@seek-9-right;viewer-page-04@seek-11-left;viewer-page-05@seek-11-right;viewer-page-06@seek-13,Large clean character panels minimal environmental construction broad white fields and sparse props keep visual information below balance,Entry-scope six-page sample across workplace and outdoor-neighborhood contexts only; value 0 was rejected because clothing expressions and occasional trees or building cues remain developed
work-3ad85a2ffdc026007d61,visualSoftness,known,3,0.91,viewer-page-01@seek-7;viewer-page-02@seek-9-left;viewer-page-03@seek-9-right;viewer-page-04@seek-11-left;viewer-page-05@seek-11-right;viewer-page-06@seek-13,Fine clean contours gentle facial modeling and polished attractive adults read softer than neutral while sharp hair and suit geometry prevent the extreme,Entry-scope six-page sample across two contexts only; value 4 was rejected because angular accents recur in every scene
work-3ad85a2ffdc026007d61,motionImpact,unknown,,,viewer-page-01@seek-7;viewer-page-02@seek-9-left;viewer-page-03@seek-9-right;viewer-page-04@seek-11-left;viewer-page-05@seek-11-right;viewer-page-06@seek-13,The six pages form dialogue and reaction beats rather than an exact action sequence with impact and resolved end,Preflight motionGateAttemptable=false; no start-development-impact-resolved sequence; unknown is not low
work-44d0000353478596369e,artRealism,known,3,0.91,reader-step-10;reader-step-12;reader-step-14;reader-step-18;reader-step-22;reader-step-26,Proportionate adult anatomy domestic posture clothing and observed rooms are more grounded than general stylization while faces stay selectively simplified,Entry-scope six-page sample only; title face paired with step 10 was excluded and value 4 was rejected because facial economy remains visible
work-44d0000353478596369e,artDensity,known,2,0.89,reader-step-10;reader-step-12;reader-step-14;reader-step-18;reader-step-22;reader-step-26,Rooms streets restaurant groups and clothing details are legible but clean layouts large faces and white fields keep overall information balanced,Entry-scope six-page sample only; neither sparse nor highly worked treatment persists across apartment outdoor and restaurant contexts
work-44d0000353478596369e,visualSoftness,known,3,0.88,reader-step-10;reader-step-12;reader-step-14;reader-step-18;reader-step-22;reader-step-26,Fine controlled contours calm faces and elegant domestic rendering lean soft while angular profiles and restrained linework prevent the polished extreme,Entry-scope six-page sample only; title face was excluded and value 4 was rejected because soft treatment is not maximal across every context
work-44d0000353478596369e,motionImpact,unknown,,,reader-step-10;reader-step-12;reader-step-14;reader-step-18;reader-step-22;reader-step-26,No exact continuous action sequence was established in the bounded packet,Preflight motionGateAttemptable=false; no start-development-impact-resolved sequence; unknown is not low
