workId,axisId,state,value,confidence,refs,observation,limitation
work-2d385ad0525742330e70,artDensity,known,3,0.92,reader-page-P0008@IB_TxaSt.jpg;reader-step-11;reader-step-15;reader-step-19;reader-step-23;reader-step-27,Arcade machines apartments vehicles props tones and dark confrontation staging sustain high scene information across the sample,Entry-scope six-page sample only; value 4 was rejected because close-up faces and black fields reduce detail in some panels
work-2d385ad0525742330e70,visualSoftness,known,2,0.87,reader-page-P0008@IB_TxaSt.jpg;reader-step-11;reader-step-15;reader-step-19;reader-step-23;reader-step-27,Polished rounded heroine and arcade imagery alternate with coarse shadows hard tattoo detail and threatening close-ups,Entry-scope six-page sample only; Gemini 3 was rejected because the crime and confrontation contexts materially counter the soft digital surfaces
work-2d385ad0525742330e70,motionImpact,unknown,,,reader-page-P0008@IB_TxaSt.jpg;reader-step-11;reader-step-15;reader-step-19;reader-step-23;reader-step-27,Threat and physical action appear only as separated moments without an exact bounded continuous sequence,Preflight motionGateAttemptable=false; no start-development-impact-resolved sequence; unknown is not low
work-2df743e085adef5e9bd3,artRealism,known,2,0.91,reader-page-P0007@CDgySzgz.jpg;reader-step-11;reader-step-15;reader-step-19;reader-step-23;reader-step-27,Proportionate adults vehicles and laboratories remain paired with exaggerated action anatomy manga faces and comic reaction panels,Entry-scope six-page sample only; P0007 title face was excluded and value 3 was rejected because stylization is persistent across contexts
work-2df743e085adef5e9bd3,artDensity,known,3,0.89,reader-page-P0007@CDgySzgz.jpg;reader-step-11;reader-step-15;reader-step-19;reader-step-23;reader-step-27,Warehouse structure city vehicles laboratory equipment and dense action marks repeatedly exceed balanced background and line information,Entry-scope six-page sample only; Gemini 2 was rejected because detailed settings and equipment recur across action domestic and laboratory contexts
work-2df743e085adef5e9bd3,visualSoftness,known,1,0.87,reader-page-P0007@CDgySzgz.jpg;reader-step-11;reader-step-15;reader-step-19;reader-step-23;reader-step-27,Crisp angular faces hard perspective speed marks and impact contrast dominate while a few rounded school expressions prevent a uniform zero,Entry-scope six-page sample only; Gemini 2 was rejected because hard angular construction recurs beyond the isolated gunfight
work-2df743e085adef5e9bd3,motionImpact,unknown,,,reader-page-P0007@CDgySzgz.jpg;reader-step-11;reader-step-15;reader-step-19;reader-step-23;reader-step-27,Several action moments are visible but the noncontiguous refs do not fix one continuous beginning development impact and resolved end,Preflight motionGateAttemptable=false; action presence alone cannot support a numeric motion value
work-2f1d1c3ad0f943f1562f,artRealism,known,2,0.89,reader-step-09;reader-step-13;reader-step-17;reader-step-21;reader-step-25;reader-step-29,Large eyes and animal traits coexist with coherent ordinary anatomy natural posture and stable school perspective so the sample fits general stylization rather than strong deformation,Entry-scope six-page sample only; title face at step 09 was excluded and Local 1 was rejected because comic deformation is intermittent rather than dominant
work-2f1d1c3ad0f943f1562f,artDensity,known,2,0.92,reader-step-09;reader-step-13;reader-step-17;reader-step-21;reader-step-25;reader-step-29,School lockers classrooms props and group scenes balance large character panels clean tones and open backgrounds,Entry-scope six-page sample only; neither sparse nor highly worked treatment persists across all contexts
work-2f1d1c3ad0f943f1562f,visualSoftness,known,3,0.90,reader-step-09;reader-step-13;reader-step-17;reader-step-21;reader-step-25;reader-step-29,Rounded faces fluffy ears and tail gentle expressions and smooth contours lean soft while crisp hair classroom geometry and hard black accents prevent endpoint 4,Entry-scope six-page sample only; title face was excluded and Local 4 was rejected because fully soft polished treatment is not universal
work-2f1d1c3ad0f943f1562f,motionImpact,unknown,,,reader-step-09;reader-step-13;reader-step-17;reader-step-21;reader-step-25;reader-step-29,No exact continuous action sequence was established in the bounded packet,Preflight motionGateAttemptable=false; no start-development-impact-resolved sequence; unknown is not low
work-3713ab561de583d709bc,artRealism,known,2,0.88,page-05;page-15;page-25;page-35;page-45;page-55,The doll-like heroine and comic deformation are balanced by proportionate adults a structurally observed older man and grounded city or vehicle construction,Entry-scope six-page sample only; Local 1 was rejected because strong deformation does not dominate the adult cast and ordinary environments
work-3713ab561de583d709bc,artDensity,known,2,0.88,page-05;page-15;page-25;page-35;page-45;page-55,Detailed city blocks stores cars and police architecture alternate with sparse character close-ups open restaurant panels and broad white fields,Entry-scope six-page sample only; Local 3 was rejected because above-balanced detail is not sustained across the quieter character contexts
work-3713ab561de583d709bc,visualSoftness,known,2,0.91,page-05;page-15;page-25;page-35;page-45;page-55,Rounded doll-like character shapes coexist with a craggy angular older face hard city geometry and energetic collision marks,Entry-scope six-page sample only; mixed character construction and environments support neutral rather than a pole
work-3713ab561de583d709bc,motionImpact,unknown,,,page-05;page-15;page-25;page-35;page-45;page-55,A collision and physical reactions are sampled as separated pages without an exact continuous sequence boundary,Preflight motionGateAttemptable=false; no start-development-impact-resolved sequence; unknown is not low
work-39c1a2b6791238827ed5,artRealism,known,0,0.95,reader-step-07;reader-step-11;reader-step-15;reader-step-19;reader-step-23;reader-step-27,Oval faces minimal features squat bodies and diagram-like objects apply strong simplification consistently across work floor meal robot and night contexts,Entry-scope six-page sample only; the extreme is supported by every context and does not infer beyond the official vol1 trial
work-39c1a2b6791238827ed5,artDensity,known,1,0.89,reader-step-07;reader-step-11;reader-step-15;reader-step-19;reader-step-23;reader-step-27,Many small panels carry explanatory information but figures backgrounds and objects use sparse economical linework and broad white fields,Entry-scope six-page sample only; Gemini 0 was rejected because panel count captions technical objects and equipment add recurring information
work-39c1a2b6791238827ed5,visualSoftness,known,1,0.84,reader-step-07;reader-step-11;reader-step-15;reader-step-19;reader-step-23;reader-step-27,Blunt silhouettes irregular economical contours injury close-ups welding motifs and crude comic faces feel rougher than neutral despite rounded simplification,Entry-scope six-page sample only; Gemini 3 was rejected because rounded shapes are not equivalent to soft polished treatment and endpoint 0 was rejected because contours remain controlled
work-39c1a2b6791238827ed5,motionImpact,unknown,,,reader-step-07;reader-step-11;reader-step-15;reader-step-19;reader-step-23;reader-step-27,Tool use vibration and minor injuries appear in isolated episodes without one exact bounded continuous sequence,Preflight motionGateAttemptable=false; no start-development-impact-resolved sequence; unknown is not low
work-3ad85a2ffdc026007d61,artRealism,known,2,0.88,viewer-page-01@seek-7;viewer-page-02@seek-9-left;viewer-page-03@seek-9-right;viewer-page-04@seek-11-left;viewer-page-05@seek-11-right;viewer-page-06@seek-13,Proportionate adult bodies and ordinary business clothing remain consistently idealized through slender faces simplified anatomy and polished manga expressions,Entry-scope six-page sample across two contexts only; Local 3 was rejected because grounded adult posture does not exceed general josei stylization
work-3ad85a2ffdc026007d61,artDensity,known,1,0.94,viewer-page-01@seek-7;viewer-page-02@seek-9-left;viewer-page-03@seek-9-right;viewer-page-04@seek-11-left;viewer-page-05@seek-11-right;viewer-page-06@seek-13,Large clean character panels minimal environmental construction broad white fields and sparse props keep visual information below balance,Entry-scope six-page sample across workplace and outdoor-neighborhood contexts only; value 0 was rejected because clothing expressions and occasional trees or building cues remain developed
work-3ad85a2ffdc026007d61,visualSoftness,known,3,0.93,viewer-page-01@seek-7;viewer-page-02@seek-9-left;viewer-page-03@seek-9-right;viewer-page-04@seek-11-left;viewer-page-05@seek-11-right;viewer-page-06@seek-13,Fine clean contours gentle facial modeling and polished attractive adults read softer than neutral while sharp hair and suit geometry prevent the extreme,Entry-scope six-page sample across two contexts only; value 4 was rejected because angular accents recur in every scene
work-3ad85a2ffdc026007d61,motionImpact,unknown,,,viewer-page-01@seek-7;viewer-page-02@seek-9-left;viewer-page-03@seek-9-right;viewer-page-04@seek-11-left;viewer-page-05@seek-11-right;viewer-page-06@seek-13,The six pages form dialogue and reaction beats rather than an exact action sequence with impact and resolved end,Preflight motionGateAttemptable=false; no start-development-impact-resolved sequence; unknown is not low
work-44d0000353478596369e,artRealism,known,3,0.88,reader-step-10;reader-step-12;reader-step-14;reader-step-18;reader-step-22;reader-step-26,Proportionate adult anatomy domestic posture clothing and observed rooms are more grounded than general stylization while faces stay selectively simplified,Entry-scope six-page sample only; Gemini 2 was rejected because grounded adult construction persists through family flashback workplace and argument contexts
work-44d0000353478596369e,artDensity,known,1,0.90,reader-step-10;reader-step-12;reader-step-14;reader-step-18;reader-step-22;reader-step-26,Broad white fields large face panels sparse rooms and restrained tone dominate while shelves streets restaurant groups and clothing lift the sample above endpoint 0,Entry-scope six-page sample only; Local 2 was rejected because balanced environmental detail is not sustained across the apartment flashback and dialogue pages
work-44d0000353478596369e,visualSoftness,known,3,0.92,reader-step-10;reader-step-12;reader-step-14;reader-step-18;reader-step-22;reader-step-26,Fine controlled contours calm faces and elegant domestic rendering lean soft while angular profiles and restrained linework prevent the polished extreme,Entry-scope six-page sample only; title face was excluded and value 4 was rejected because soft treatment is not maximal across every context
work-44d0000353478596369e,motionImpact,unknown,,,reader-step-10;reader-step-12;reader-step-14;reader-step-18;reader-step-22;reader-step-26,No exact continuous action sequence was established in the bounded packet,Preflight motionGateAttemptable=false; no start-development-impact-resolved sequence; unknown is not low
