workId,axisId,state,value,confidence,refs,observation,limitation
work-d735187a8421d0d33399,visualSoftness,known,3,0.88,display-04;display-05;display-06;display-07;display-08;display-09,Fine hair mature rounded faces light screentone delicate clothing lines sea atmosphere and restrained contrast sustain a soft polished tendency,Dark hair masses and interior edges keep the sample below the maximum-softness endpoint
work-d735187a8421d0d33399,motionImpact,unknown,,,display-04;display-05;display-06;display-07;display-08;display-09,Walking conversation and recollection gestures do not form one exact bounded continuous action sequence,No complete motion reference set exists; unknown is neither low nor a blocker
work-da98a01b4d345bd9c415,artRealism,known,3,0.87,display-04;display-05;display-06;display-07;display-08;display-09,Mature adolescent anatomy uniforms drapery furniture institutional architecture and room perspective use plausible observed construction while faces retain deliberate beauty stylization,The sample remains below strict realism and covers only the early original volume
work-da98a01b4d345bd9c415,artDensity,known,3,0.89,display-04;display-05;display-06;display-07;display-08;display-09,Ornate school architecture furniture clothing folds compact panels background figures and layered screentone sustain above-balanced visual information,Open face and dialogue fields prevent a sustained maximum-density endpoint
work-da98a01b4d345bd9c415,visualSoftness,known,3,0.86,display-04;display-05;display-06;display-07;display-08;display-09,Fine hair elegant faces smooth gray modeling delicate uniform lines and polished architectural rendering create a consistently refined tendency,Angular male features black fields and crisp institutional edges keep the sample below maximum softness
work-da98a01b4d345bd9c415,motionImpact,unknown,,,display-04;display-05;display-06;display-07;display-08;display-09,Arrival discussion and classroom gestures are not one exact bounded continuous action sequence,No start-development-impact-resolved-end reference set exists; unknown is neither low nor a blocker
work-df29832c2155775e0e7c,artRealism,unknown,,,"official-url=https://www.kadokawa.co.jp/product/301401001834/;frozen-ISBN=9784040665177;pages=5;contexts=1",The linked licensed trial exposes five eligible classroom story pages after its contents page is excluded,Five pages in one context fail both sampling prerequisites; unknown does not imply a low value and is not a blocker
work-df29832c2155775e0e7c,artDensity,unknown,,,"official-url=https://www.kadokawa.co.jp/product/301401001834/;frozen-ISBN=9784040665177;pages=5;contexts=1",The linked licensed trial exposes five eligible classroom story pages after its contents page is excluded,Five pages in one context fail both sampling prerequisites; unknown does not imply a low value and is not a blocker
work-df29832c2155775e0e7c,visualSoftness,unknown,,,"official-url=https://www.kadokawa.co.jp/product/301401001834/;frozen-ISBN=9784040665177;pages=5;contexts=1",The linked licensed trial exposes five eligible classroom story pages after its contents page is excluded,Five pages in one context fail both sampling prerequisites; unknown does not imply a low value and is not a blocker
work-df29832c2155775e0e7c,motionImpact,unknown,,,"official-url=https://www.kadokawa.co.jp/product/301401001834/;frozen-ISBN=9784040665177;pages=5;contexts=1",No exact bounded continuous action sequence is retained,Motion requires exact start development impact and resolved-end references; unknown does not imply a low value and is not a blocker
work-ea41ee65245a0dbdc4a8,artRealism,unknown,,,"official-url=https://www.ganganonline.com/title/92/chapter/7961;frozen-ISBN=9784757528062;pages=2;contexts=1",The product-linked first episode exposes only two eligible body pages after its title splash and unbridged second episode are excluded,Two pages fail the sampling prerequisites; unknown does not imply a low value and is not a blocker
work-ea41ee65245a0dbdc4a8,artDensity,unknown,,,"official-url=https://www.ganganonline.com/title/92/chapter/7961;frozen-ISBN=9784757528062;pages=2;contexts=1",The product-linked first episode exposes only two eligible body pages after its title splash and unbridged second episode are excluded,Two pages fail the sampling prerequisites; unknown does not imply a low value and is not a blocker
work-ea41ee65245a0dbdc4a8,visualSoftness,unknown,,,"official-url=https://www.ganganonline.com/title/92/chapter/7961;frozen-ISBN=9784757528062;pages=2;contexts=1",The product-linked first episode exposes only two eligible body pages after its title splash and unbridged second episode are excluded,Two pages fail the sampling prerequisites; unknown does not imply a low value and is not a blocker
work-ea41ee65245a0dbdc4a8,motionImpact,unknown,,,"official-url=https://www.ganganonline.com/title/92/chapter/7961;frozen-ISBN=9784757528062;pages=2;contexts=1",No exact bounded continuous action sequence is retained,Motion requires exact start development impact and resolved-end references; unknown does not imply a low value and is not a blocker
work-f1d22b68efa7fbd501ee,artRealism,unknown,,,"official-url=https://www.kodansha.co.jp/comic/products/0000015208;frozen-ISBN=9784063754179;pages=0;contexts=0",The frozen volume-one product opens a trial labeled volume 7 and no eligible entry-volume pixel is retained,The edition mismatch prevents static judgment; unknown does not imply a low value and is not a blocker
work-f1d22b68efa7fbd501ee,artDensity,unknown,,,"official-url=https://www.kodansha.co.jp/comic/products/0000015208;frozen-ISBN=9784063754179;pages=0;contexts=0",The frozen volume-one product opens a trial labeled volume 7 and no eligible entry-volume pixel is retained,The edition mismatch prevents static judgment; unknown does not imply a low value and is not a blocker
work-f1d22b68efa7fbd501ee,visualSoftness,unknown,,,"official-url=https://www.kodansha.co.jp/comic/products/0000015208;frozen-ISBN=9784063754179;pages=0;contexts=0",The frozen volume-one product opens a trial labeled volume 7 and no eligible entry-volume pixel is retained,The edition mismatch prevents static judgment; unknown does not imply a low value and is not a blocker
work-f1d22b68efa7fbd501ee,motionImpact,unknown,,,"official-url=https://www.kodansha.co.jp/comic/products/0000015208;frozen-ISBN=9784063754179;pages=0;contexts=0",No eligible entry-volume page or exact bounded continuous action sequence is retained,Motion cannot be judged from the wrong-volume trial; unknown does not imply a low value and is not a blocker
work-f59be454d59478f33914,artRealism,unknown,,,"official-url=https://bookwalker.jp/de7254ed9d-e894-4d89-b8cc-0b7f55d80b71/?sample=1&from=1;frozen-ISBN=9784047286344;pages=0;contexts=0",The official product-linked licensed viewer did not finish loading a readable internal page,Zero eligible pages prevent static judgment; unknown does not imply a low value and is not a blocker
work-f59be454d59478f33914,artDensity,unknown,,,"official-url=https://bookwalker.jp/de7254ed9d-e894-4d89-b8cc-0b7f55d80b71/?sample=1&from=1;frozen-ISBN=9784047286344;pages=0;contexts=0",The official product-linked licensed viewer did not finish loading a readable internal page,Zero eligible pages prevent static judgment; unknown does not imply a low value and is not a blocker
work-f59be454d59478f33914,visualSoftness,unknown,,,"official-url=https://bookwalker.jp/de7254ed9d-e894-4d89-b8cc-0b7f55d80b71/?sample=1&from=1;frozen-ISBN=9784047286344;pages=0;contexts=0",The official product-linked licensed viewer did not finish loading a readable internal page,Zero eligible pages prevent static judgment; unknown does not imply a low value and is not a blocker
work-f59be454d59478f33914,motionImpact,unknown,,,"official-url=https://bookwalker.jp/de7254ed9d-e894-4d89-b8cc-0b7f55d80b71/?sample=1&from=1;frozen-ISBN=9784047286344;pages=0;contexts=0",No eligible internal page or exact bounded continuous action sequence is retained,Motion cannot be judged; unknown does not imply a low value and is not a blocker
work-f6cddc6b36f20bd0cc74,artRealism,unknown,,,"official-url=https://comic-days.com/episode/13932016480030342963;frozen-ISBN=9784063882049;pages=4;contexts=2",The official first episode exposes four eligible story pages after its chapter-title and cast splash is excluded,Four pages fail the minimum six-page prerequisite; unknown does not imply a low value and is not a blocker
work-f6cddc6b36f20bd0cc74,artDensity,unknown,,,"official-url=https://comic-days.com/episode/13932016480030342963;frozen-ISBN=9784063882049;pages=4;contexts=2",The official first episode exposes four eligible story pages after its chapter-title and cast splash is excluded,Four pages fail the minimum six-page prerequisite; unknown does not imply a low value and is not a blocker
work-f6cddc6b36f20bd0cc74,visualSoftness,unknown,,,"official-url=https://comic-days.com/episode/13932016480030342963;frozen-ISBN=9784063882049;pages=4;contexts=2",The official first episode exposes four eligible story pages after its chapter-title and cast splash is excluded,Four pages fail the minimum six-page prerequisite; unknown does not imply a low value and is not a blocker
work-f6cddc6b36f20bd0cc74,motionImpact,unknown,,,"official-url=https://comic-days.com/episode/13932016480030342963;frozen-ISBN=9784063882049;pages=4;contexts=2",No exact bounded continuous action sequence is retained,Motion requires exact start development impact and resolved-end references; unknown does not imply a low value and is not a blocker
work-f6fa4c2d3a7e1dc5257b,artRealism,unknown,,,"official-url=https://comic-zenon.com/episode/10834108156688950516;frozen-ISBN=9784199801457;pages=5;contexts=1",The official first episode exposes five eligible restaurant story pages after its blank sixth slot is excluded,Five pages in one sequence fail the sampling prerequisites; unknown does not imply a low value and is not a blocker
work-f6fa4c2d3a7e1dc5257b,artDensity,unknown,,,"official-url=https://comic-zenon.com/episode/10834108156688950516;frozen-ISBN=9784199801457;pages=5;contexts=1",The official first episode exposes five eligible restaurant story pages after its blank sixth slot is excluded,Five pages in one sequence fail the sampling prerequisites; unknown does not imply a low value and is not a blocker
work-f6fa4c2d3a7e1dc5257b,visualSoftness,unknown,,,"official-url=https://comic-zenon.com/episode/10834108156688950516;frozen-ISBN=9784199801457;pages=5;contexts=1",The official first episode exposes five eligible restaurant story pages after its blank sixth slot is excluded,Five pages in one sequence fail the sampling prerequisites; unknown does not imply a low value and is not a blocker
work-f6fa4c2d3a7e1dc5257b,motionImpact,unknown,,,"official-url=https://comic-zenon.com/episode/10834108156688950516;frozen-ISBN=9784199801457;pages=5;contexts=1",No exact bounded continuous action sequence is retained,Motion requires exact start development impact and resolved-end references; unknown does not imply a low value and is not a blocker
