position,workId,canonicalTitle,blockerCode,blockerDetails,evidenceName,evidenceUrl,evidencePublishedAt,retrievedAt,recheckPath,koreanQueries,japaneseEvidenceUrls
"11","work-d0f8540d071099c25b8e","にこたま","SOURCE_INFORMATION_UNAVAILABLE","공식 홍보/상품 또는 수상 페이지와 일본 독립 커뮤니티 평가 경로, 한국어 작품명·통용 표기 변형을 사용한 한국 커뮤니티 검색을 bounded하게 소진했으나 17 Axis·Genre·Theme 필수 coverage를 완전 승격할 신뢰 가능한 잔여 근거가 없다. quota stretching 없이 SOURCE_INFORMATION_UNAVAILABLE로 terminal 차단한다. Art is optional.","Official source listing + Rakuten representative product for にこたま; Rakuten product=https://books.rakuten.co.jp/rb/6288196/","https://www.mangataisho.com/archives/2013.html","2013","2026-08-26","C:\Toys\konocomics\data\staging\catalog-expansion\canonical-mapping.csv;C:\Toys\konocomics\data\staging\catalog-expansion\batches\batch-026\frozen-work-set.csv","니코타마 만화 리뷰;니코타마 리뷰","https://bookmeter.com/search?keyword=%E3%81%AB%E3%81%93%E3%81%9F%E3%81%BE;https://reviewne.jp/contents?query=%E3%81%AB%E3%81%93%E3%81%9F%E3%81%BE"
"12","work-d130ae58f0d7c0b64d36","うそつきリリィ","SOURCE_INFORMATION_UNAVAILABLE","공식 홍보/상품 또는 수상 페이지와 일본 독립 커뮤니티 평가 경로, 한국어 작품명·통용 표기 변형을 사용한 한국 커뮤니티 검색을 bounded하게 소진했으나 17 Axis·Genre·Theme 필수 coverage를 완전 승격할 신뢰 가능한 잔여 근거가 없다. quota stretching 없이 SOURCE_INFORMATION_UNAVAILABLE로 terminal 차단한다. Art is optional.","Official source listing + Rakuten representative product for うそつきリリィ; Rakuten product=https://books.rakuten.co.jp/rb/6418378/","https://hon-hikidashi.jp/event/105000/","2011","2026-08-26","C:\Toys\konocomics\data\staging\catalog-expansion\canonical-mapping.csv;C:\Toys\konocomics\data\staging\catalog-expansion\batches\batch-026\frozen-work-set.csv","거짓말쟁이 릴리 만화 리뷰;우소츠키 릴리 리뷰","https://bookmeter.com/search?keyword=%E3%81%86%E3%81%9D%E3%81%A4%E3%81%8D%E3%83%AA%E3%83%AA%E3%82%A3;https://reviewne.jp/contents?query=%E3%81%86%E3%81%9D%E3%81%A4%E3%81%8D%E3%83%AA%E3%83%AA%E3%82%A3"
"13","work-d174ef75d64341d695bd","死神ドットコム","SOURCE_INFORMATION_UNAVAILABLE","공식 홍보/상품 또는 수상 페이지와 일본 독립 커뮤니티 평가 경로, 한국어 작품명·통용 표기 변형을 사용한 한국 커뮤니티 검색을 bounded하게 소진했으나 17 Axis·Genre·Theme 필수 coverage를 완전 승격할 신뢰 가능한 잔여 근거가 없다. quota stretching 없이 SOURCE_INFORMATION_UNAVAILABLE로 terminal 차단한다. Art is optional.","Official source listing + Rakuten representative product for 死神ドットコム; Rakuten product=https://books.rakuten.co.jp/rb/16910337/","https://tsugimanga.jp/winner/2022/comics","2022-08-31","2026-08-26","C:\Toys\konocomics\data\staging\catalog-expansion\canonical-mapping.csv;C:\Toys\konocomics\data\staging\catalog-expansion\batches\batch-026\frozen-work-set.csv","사신 닷컴 만화 리뷰;시니가미 닷토코무 리뷰","https://bookmeter.com/search?keyword=%E6%AD%BB%E7%A5%9E%E3%83%89%E3%83%83%E3%83%88%E3%82%B3%E3%83%A0;https://reviewne.jp/contents?query=%E6%AD%BB%E7%A5%9E%E3%83%89%E3%83%83%E3%83%88%E3%82%B3%E3%83%A0"
"14","work-d208dd6060ad71a6703c","ぼくらの","SOURCE_INFORMATION_UNAVAILABLE","공식 홍보/상품 또는 수상 페이지와 일본 독립 커뮤니티 평가 경로, 한국어 작품명·통용 표기 변형을 사용한 한국 커뮤니티 검색을 bounded하게 소진했으나 17 Axis·Genre·Theme 필수 coverage를 완전 승격할 신뢰 가능한 잔여 근거가 없다. quota stretching 없이 SOURCE_INFORMATION_UNAVAILABLE로 terminal 차단한다. Art is optional.","Official source listing + Rakuten representative product for ぼくらの; Rakuten product=https://books.rakuten.co.jp/rb/1686964/","https://www.mangataisho.com/archives/2008.html","2008","2026-08-26","C:\Toys\konocomics\data\staging\catalog-expansion\canonical-mapping.csv;C:\Toys\konocomics\data\staging\catalog-expansion\batches\batch-026\frozen-work-set.csv","우리들 만화 리뷰;보쿠라노 리뷰","https://bookmeter.com/search?keyword=%E3%81%BC%E3%81%8F%E3%82%89%E3%81%AE;https://reviewne.jp/contents?query=%E3%81%BC%E3%81%8F%E3%82%89%E3%81%AE"
"15","work-d21df491ed79185bacc3","好きな子がめがねを忘れた","SOURCE_INFORMATION_UNAVAILABLE","공식 홍보/상품 또는 수상 페이지와 일본 독립 커뮤니티 평가 경로, 한국어 작품명·통용 표기 변형을 사용한 한국 커뮤니티 검색을 bounded하게 소진했으나 17 Axis·Genre·Theme 필수 coverage를 완전 승격할 신뢰 가능한 잔여 근거가 없다. quota stretching 없이 SOURCE_INFORMATION_UNAVAILABLE로 terminal 차단한다. Art is optional.","Official source listing + Rakuten representative product for 好きな子がめがねを忘れた; Rakuten product=https://books.rakuten.co.jp/rb/15775798/","https://tsugimanga.jp/winner/2019/comics","2019-08-22","2026-08-26","C:\Toys\konocomics\data\staging\catalog-expansion\canonical-mapping.csv;C:\Toys\konocomics\data\staging\catalog-expansion\batches\batch-026\frozen-work-set.csv","좋아하는 아이가 안경을 깜빡했다 만화 리뷰;스키나 코가 메가네오 와스레타 리뷰","https://bookmeter.com/search?keyword=%E5%A5%BD%E3%81%8D%E3%81%AA%E5%AD%90%E3%81%8C%E3%82%81%E3%81%8C%E3%81%AD%E3%82%92%E5%BF%98%E3%82%8C%E3%81%9F;https://reviewne.jp/contents?query=%E5%A5%BD%E3%81%8D%E3%81%AA%E5%AD%90%E3%81%8C%E3%82%81%E3%81%8C%E3%81%AD%E3%82%92%E5%BF%98%E3%82%8C%E3%81%9F"
"16","work-d22b1c7ee9c7d5fb92f5","勤しめ！仁岡先生","SOURCE_INFORMATION_UNAVAILABLE","공식 홍보/상품 또는 수상 페이지와 일본 독립 커뮤니티 평가 경로, 한국어 작품명·통용 표기 변형을 사용한 한국 커뮤니티 검색을 bounded하게 소진했으나 17 Axis·Genre·Theme 필수 coverage를 완전 승격할 신뢰 가능한 잔여 근거가 없다. quota stretching 없이 SOURCE_INFORMATION_UNAVAILABLE로 terminal 차단한다. Art is optional.","Official source listing + Rakuten representative product for 勤しめ！仁岡先生; Rakuten product=https://books.rakuten.co.jp/rb/4152529/","https://www.mangataisho.com/archives/2009.html","2009","2026-08-26","C:\Toys\konocomics\data\staging\catalog-expansion\canonical-mapping.csv;C:\Toys\konocomics\data\staging\catalog-expansion\batches\batch-026\frozen-work-set.csv","힘내라 니오카 선생님 만화 리뷰;이소시메 니오카 센세이 리뷰","https://bookmeter.com/search?keyword=%E5%8B%A4%E3%81%97%E3%82%81%EF%BC%81%E4%BB%81%E5%B2%A1%E5%85%88%E7%94%9F;https://reviewne.jp/contents?query=%E5%8B%A4%E3%81%97%E3%82%81%EF%BC%81%E4%BB%81%E5%B2%A1%E5%85%88%E7%94%9F"
"17","work-d241d5bdc4fc56af2c5a","夏のあらし!","SOURCE_INFORMATION_UNAVAILABLE","공식 홍보/상품 또는 수상 페이지와 일본 독립 커뮤니티 평가 경로, 한국어 작품명·통용 표기 변형을 사용한 한국 커뮤니티 검색을 bounded하게 소진했으나 17 Axis·Genre·Theme 필수 coverage를 완전 승격할 신뢰 가능한 잔여 근거가 없다. quota stretching 없이 SOURCE_INFORMATION_UNAVAILABLE로 terminal 차단한다. Art is optional.","Official source listing + Rakuten representative product for 夏のあらし!; Rakuten product=https://books.rakuten.co.jp/rb/4272124/","https://www.mangataisho.com/archives/2008.html","2008","2026-08-26","C:\Toys\konocomics\data\staging\catalog-expansion\canonical-mapping.csv;C:\Toys\konocomics\data\staging\catalog-expansion\batches\batch-026\frozen-work-set.csv","여름의 폭풍 만화 리뷰;나츠노 아라시 리뷰","https://bookmeter.com/search?keyword=%E5%A4%8F%E3%81%AE%E3%81%82%E3%82%89%E3%81%97!;https://reviewne.jp/contents?query=%E5%A4%8F%E3%81%AE%E3%81%82%E3%82%89%E3%81%97!"
"18","work-d246a7b49390578b201e","偽りのフレイヤ","SOURCE_INFORMATION_UNAVAILABLE","공식 홍보/상품 또는 수상 페이지와 일본 독립 커뮤니티 평가 경로, 한국어 작품명·통용 표기 변형을 사용한 한국 커뮤니티 검색을 bounded하게 소진했으나 17 Axis·Genre·Theme 필수 coverage를 완전 승격할 신뢰 가능한 잔여 근거가 없다. quota stretching 없이 SOURCE_INFORMATION_UNAVAILABLE로 terminal 차단한다. Art is optional.","Official source listing + Rakuten representative product for 偽りのフレイヤ; Rakuten product=https://books.rakuten.co.jp/rb/15370974/","https://tsugimanga.jp/winner/2020/comics","2020-08-19","2026-08-26","C:\Toys\konocomics\data\staging\catalog-expansion\canonical-mapping.csv;C:\Toys\konocomics\data\staging\catalog-expansion\batches\batch-026\frozen-work-set.csv","거짓의 프레이야 만화 리뷰;이츠와리노 후레이야 리뷰","https://bookmeter.com/search?keyword=%E5%81%BD%E3%82%8A%E3%81%AE%E3%83%95%E3%83%AC%E3%82%A4%E3%83%A4;https://reviewne.jp/contents?query=%E5%81%BD%E3%82%8A%E3%81%AE%E3%83%95%E3%83%AC%E3%82%A4%E3%83%A4"
"19","work-d268f50a5223d98d65ac","冒険エレキテ島","SOURCE_INFORMATION_UNAVAILABLE","공식 홍보/상품 또는 수상 페이지와 일본 독립 커뮤니티 평가 경로, 한국어 작품명·통용 표기 변형을 사용한 한국 커뮤니티 검색을 bounded하게 소진했으나 17 Axis·Genre·Theme 필수 coverage를 완전 승격할 신뢰 가능한 잔여 근거가 없다. quota stretching 없이 SOURCE_INFORMATION_UNAVAILABLE로 terminal 차단한다. Art is optional.","Official source listing + Rakuten representative product for 冒険エレキテ島; Rakuten product=https://books.rakuten.co.jp/rb/11396997/","https://www.mangataisho.com/archives/2012.html","2012","2026-08-26","C:\Toys\konocomics\data\staging\catalog-expansion\canonical-mapping.csv;C:\Toys\konocomics\data\staging\catalog-expansion\batches\batch-026\frozen-work-set.csv","모험 에레키테 섬 만화 리뷰;보켄 에레키테지마 리뷰","https://bookmeter.com/search?keyword=%E5%86%92%E9%99%BA%E3%82%A8%E3%83%AC%E3%82%AD%E3%83%86%E5%B3%B6;https://reviewne.jp/contents?query=%E5%86%92%E9%99%BA%E3%82%A8%E3%83%AC%E3%82%AD%E3%83%86%E5%B3%B6"
"20","work-d27a048a45e8d7b0e980","薄花少女","SOURCE_INFORMATION_UNAVAILABLE","공식 홍보/상품 또는 수상 페이지와 일본 독립 커뮤니티 평가 경로, 한국어 작품명·통용 표기 변형을 사용한 한국 커뮤니티 검색을 bounded하게 소진했으나 17 Axis·Genre·Theme 필수 coverage를 완전 승격할 신뢰 가능한 잔여 근거가 없다. quota stretching 없이 SOURCE_INFORMATION_UNAVAILABLE로 terminal 차단한다. Art is optional.","Official source listing + Rakuten representative product for 薄花少女; Rakuten product=https://books.rakuten.co.jp/rb/12417259/","https://www.mangataisho.com/archives/2014.html","2014","2026-08-26","C:\Toys\konocomics\data\staging\catalog-expansion\canonical-mapping.csv;C:\Toys\konocomics\data\staging\catalog-expansion\batches\batch-026\frozen-work-set.csv","박화 소녀 만화 리뷰;우스바나 쇼조 리뷰","https://bookmeter.com/search?keyword=%E8%96%84%E8%8A%B1%E5%B0%91%E5%A5%B3;https://reviewne.jp/contents?query=%E8%96%84%E8%8A%B1%E5%B0%91%E5%A5%B3"
"21","work-d291f3c96fa7be8e3b35","誘爆発作","SOURCE_INFORMATION_UNAVAILABLE","공식 홍보/상품 또는 수상 페이지와 일본 독립 커뮤니티 평가 경로, 한국어 작품명·통용 표기 변형을 사용한 한국 커뮤니티 검색을 bounded하게 소진했으나 17 Axis·Genre·Theme 필수 coverage를 완전 승격할 신뢰 가능한 잔여 근거가 없다. quota stretching 없이 SOURCE_INFORMATION_UNAVAILABLE로 terminal 차단한다. Art is optional.","Official source listing + Rakuten representative product for 誘爆発作; Rakuten product=https://books.rakuten.co.jp/rb/11229301/","https://www.mangataisho.com/archives/2012.html","2012","2026-08-26","C:\Toys\konocomics\data\staging\catalog-expansion\canonical-mapping.csv;C:\Toys\konocomics\data\staging\catalog-expansion\batches\batch-026\frozen-work-set.csv","유폭 발작 만화 리뷰;유바쿠 홋사 리뷰","https://bookmeter.com/search?keyword=%E8%AA%98%E7%88%86%E7%99%BA%E4%BD%9C;https://reviewne.jp/contents?query=%E8%AA%98%E7%88%86%E7%99%BA%E4%BD%9C"
"22","work-d2f3c4dc5c7d4eb77b3b","彼女はろくろ首","SOURCE_INFORMATION_UNAVAILABLE","공식 홍보/상품 또는 수상 페이지와 일본 독립 커뮤니티 평가 경로, 한국어 작품명·통용 표기 변형을 사용한 한국 커뮤니티 검색을 bounded하게 소진했으나 17 Axis·Genre·Theme 필수 coverage를 완전 승격할 신뢰 가능한 잔여 근거가 없다. quota stretching 없이 SOURCE_INFORMATION_UNAVAILABLE로 terminal 차단한다. Art is optional.","Official source listing + Rakuten representative product for 彼女はろくろ首; Rakuten product=https://books.rakuten.co.jp/rb/13308212/","https://tsugimanga.jp/winner/2016/comics","2016-02-04","2026-08-26","C:\Toys\konocomics\data\staging\catalog-expansion\canonical-mapping.csv;C:\Toys\konocomics\data\staging\catalog-expansion\batches\batch-026\frozen-work-set.csv","그녀는 로쿠로쿠비 만화 리뷰;카노조와 로쿠로쿠비 리뷰","https://bookmeter.com/search?keyword=%E5%BD%BC%E5%A5%B3%E3%81%AF%E3%82%8D%E3%81%8F%E3%82%8D%E9%A6%96;https://reviewne.jp/contents?query=%E5%BD%BC%E5%A5%B3%E3%81%AF%E3%82%8D%E3%81%8F%E3%82%8D%E9%A6%96"
"23","work-d3d9940725172ca3edce","淀川ベルトコンベア・ガール","SOURCE_INFORMATION_UNAVAILABLE","공식 홍보/상품 또는 수상 페이지와 일본 독립 커뮤니티 평가 경로, 한국어 작품명·통용 표기 변형을 사용한 한국 커뮤니티 검색을 bounded하게 소진했으나 17 Axis·Genre·Theme 필수 coverage를 완전 승격할 신뢰 가능한 잔여 근거가 없다. quota stretching 없이 SOURCE_INFORMATION_UNAVAILABLE로 terminal 차단한다. Art is optional.","Official source listing + Rakuten representative product for 淀川ベルトコンベア・ガール; Rakuten product=https://books.rakuten.co.jp/rb/6418495/","https://www.mangataisho.com/archives/2012.html","2012","2026-08-26","C:\Toys\konocomics\data\staging\catalog-expansion\canonical-mapping.csv;C:\Toys\konocomics\data\staging\catalog-expansion\batches\batch-026\frozen-work-set.csv","요도가와 벨트컨베이어 걸 만화 리뷰;요도가와 벨트 컨베이어 걸 리뷰","https://bookmeter.com/search?keyword=%E6%B7%80%E5%B7%9D%E3%83%99%E3%83%AB%E3%83%88%E3%82%B3%E3%83%B3%E3%83%99%E3%82%A2%E3%83%BB%E3%82%AC%E3%83%BC%E3%83%AB;https://reviewne.jp/contents?query=%E6%B7%80%E5%B7%9D%E3%83%99%E3%83%AB%E3%83%88%E3%82%B3%E3%83%B3%E3%83%99%E3%82%A2%E3%83%BB%E3%82%AC%E3%83%BC%E3%83%AB"
